feature,quantile,horizon,n,mean,median,win,std
pre_24h_range_pct,"(0.0624, 0.0831]",fwd_ret_168h,1242,-0.0009588460358867836,-0.026222434487343405,0.42914653784219003,0.20279213250342337
pre_24h_range_pct,"(0.0624, 0.0831]",fwd_ret_336h,1199,0.022334525304187985,-0.04175665946724261,0.4245204336947456,0.301510294636427
pre_24h_range_pct,"(0.0624, 0.0831]",fwd_ret_672h,1152,0.03799227600378921,-0.0701129081594089,0.3984375,0.5399712163372088
pre_24h_range_pct,"(0.0831, 0.109]",fwd_ret_4h,1261,0.001171829206911679,0.00017408864593848605,0.5043616177636796,0.0380181847365391
pre_24h_range_pct,"(0.0831, 0.109]",fwd_ret_24h,1260,-4.95326592562867e-05,-0.009352201261891568,0.43333333333333335,0.08678048122461982
pre_24h_range_pct,"(0.0831, 0.109]",fwd_ret_72h,1257,0.0002460953399052937,-0.012453478385342165,0.4383452665075577,0.1460689816005009
pre_24h_range_pct,"(0.0831, 0.109]",fwd_ret_168h,1241,0.009557317472521126,-0.027420697308794817,0.43593875906526997,0.231829941637525
pre_24h_range_pct,"(0.0831, 0.109]",fwd_ret_336h,1217,0.040389629239873624,-0.03261578604044357,0.447822514379622,0.3992484884068153
pre_24h_range_pct,"(0.0831, 0.109]",fwd_ret_672h,1175,0.03672289469281376,-0.0657779992525227,0.4093617021276596,0.4962835215179579
pre_24h_range_pct,"(0.109, 0.152]",fwd_ret_4h,1263,3.1572965959069475e-05,-0.0023108030040439598,0.4718923198733175,0.04273522390477358
pre_24h_range_pct,"(0.109, 0.152]",fwd_ret_24h,1262,0.00220990849044152,-0.010407717200699995,0.41996830427892234,0.10234301371354226
pre_24h_range_pct,"(0.109, 0.152]",fwd_ret_72h,1261,0.003759269832395527,-0.01924221384645919,0.42505947660586835,0.15454155498668273
pre_24h_range_pct,"(0.109, 0.152]",fwd_ret_168h,1245,0.012395753377810872,-0.03270465093314889,0.4321285140562249,0.27184013104705934
pre_24h_range_pct,"(0.109, 0.152]",fwd_ret_336h,1212,0.030478073664162657,-0.05063677612894507,0.41336633663366334,0.36696678141193945
pre_24h_range_pct,"(0.109, 0.152]",fwd_ret_672h,1178,0.02028033814959791,-0.10768351384072139,0.3565365025466893,0.6321902365692226
pre_24h_range_pct,"(0.152, 1.161]",fwd_ret_4h,1263,0.004150953925222883,-0.0001726221301572295,0.4972288202692003,0.07523244354547344
pre_24h_range_pct,"(0.152, 1.161]",fwd_ret_24h,1261,-0.004979139508744725,-0.01801162955609148,0.4234734337827121,0.1336105243504724
pre_24h_range_pct,"(0.152, 1.161]",fwd_ret_72h,1258,-0.002103571922688314,-0.030592653915755663,0.40779014308426076,0.22231032217268387
pre_24h_range_pct,"(0.152, 1.161]",fwd_ret_168h,1234,0.00715515805848215,-0.04295543315568795,0.41247974068071314,0.29312527210206135
pre_24h_range_pct,"(0.152, 1.161]",fwd_ret_336h,1201,0.028279222552988988,-0.07209175314036043,0.40466278101582015,0.43227073212555484
pre_24h_range_pct,"(0.152, 1.161]",fwd_ret_672h,1134,0.02769690650519739,-0.11908453921204942,0.35890652557319225,0.6879327001713351
pre_consec_up_h,"(-0.001, 1.0]",fwd_ret_4h,3486,0.0003443973076282264,-0.0002777618344053101,0.4925415949512335,0.04235379486674601
pre_consec_up_h,"(-0.001, 1.0]",fwd_ret_24h,3480,-0.0004129121157802995,-0.008937428143632409,0.42931034482758623,0.0964237925070279
pre_consec_up_h,"(-0.001, 1.0]",fwd_ret_72h,3473,0.00047230039804898417,-0.016638370118845502,0.4370860927152318,0.15481549843705839
pre_consec_up_h,"(-0.001, 1.0]",fwd_ret_168h,3424,0.007239236912992722,-0.03005903850232572,0.42114485981308414,0.24406442988354743
pre_consec_up_h,"(-0.001, 1.0]",fwd_ret_336h,3299,0.02924372906740283,-0.045691906005221994,0.41952106698999697,0.3819683172565945
pre_consec_up_h,"(-0.001, 1.0]",fwd_ret_672h,3167,0.02878499012878207,-0.08272227314390468,0.38680138932743924,0.5504838033122998
pre_consec_up_h,"(1.0, 2.0]",fwd_ret_4h,1144,-0.0009026063381007421,-0.002593326861024925,0.4562937062937063,0.045775896887827384
pre_consec_up_h,"(1.0, 2.0]",fwd_ret_24h,1144,-0.006067639688693124,-0.013817824198241568,0.416958041958042,0.10199282298999192
pre_consec_up_h,"(1.0, 2.0]",fwd_ret_72h,1142,-0.00752820712486073,-0.023211357868108407,0.3966725043782837,0.16001091595358632
pre_consec_up_h,"(1.0, 2.0]",fwd_ret_168h,1124,-0.00364097184237934,-0.034271577770900896,0.4101423487544484,0.23643679540188267
pre_consec_up_h,"(1.0, 2.0]",fwd_ret_336h,1100,0.017229151834835952,-0.04897375010151994,0.41454545454545455,0.33958523878621494
pre_consec_up_h,"(1.0, 2.0]",fwd_ret_672h,1050,0.030158153407009714,-0.08768842036319002,0.38571428571428573,0.6361385306640883
pre_consec_up_h,"(2.0, 3.0]",fwd_ret_4h,762,0.0008423196987964631,-0.0010437182474792306,0.4816272965879265,0.04441190853648587
pre_consec_up_h,"(2.0, 3.0]",fwd_ret_24h,762,-0.002352900721016674,-0.009472869105195014,0.4343832020997375,0.09479513334302592
pre_consec_up_h,"(2.0, 3.0]",fwd_ret_72h,762,0.0017884625942410056,-0.0174014544272183,0.431758530183727,0.16807636281483437
pre_consec_up_h,"(2.0, 3.0]",fwd_ret_168h,754,0.005513625216494983,-0.013273892593653247,0.46816976127320953,0.2276223840354689
pre_consec_up_h,"(2.0, 3.0]",fwd_ret_336h,734,0.03183597583372909,-0.03946789085682384,0.44550408719346046,0.3387653410811249
pre_consec_up_h,"(2.0, 3.0]",fwd_ret_672h,708,0.022168769208976633,-0.09140721977398025,0.3855932203389831,0.4912548053325515
pre_consec_up_h,"(3.0, 7.0]",fwd_ret_4h,921,0.004752997417805296,-0.00020292207792205197,0.498371335504886,0.06318634694161329
pre_consec_up_h,"(3.0, 7.0]",fwd_ret_24h,919,0.0018713286417761093,-0.006449165402124257,0.45266594124047876,0.09766214105746085
pre_consec_up_h,"(3.0, 7.0]",fwd_ret_72h,918,0.005347632126673261,-0.016584650551293545,0.42701525054466233,0.17663528453974736
pre_consec_up_h,"(3.0, 7.0]",fwd_ret_168h,908,0.005508064665943556,-0.03167650845322001,0.4262114537444934,0.24243446757500028
pre_consec_up_h,"(3.0, 7.0]",fwd_ret_336h,881,0.031652273844830096,-0.041364952932657406,0.43246311010215666,0.3570521287057567
pre_consec_up_h,"(3.0, 7.0]",fwd_ret_672h,850,0.04434515881869459,-0.07563125635752843,0.3976470588235294,0.6048395239275157
pre_vol_quiet_ratio,"(1.334, 3.313]",fwd_ret_4h,1262,0.001299175610359958,0.0,0.49920760697305866,0.05570037746690846
pre_vol_quiet_ratio,"(1.334, 3.313]",fwd_ret_24h,1259,0.0009719639870043993,-0.009748516530093232,0.4384432088959492,0.10041767475143595
pre_vol_quiet_ratio,"(1.334, 3.313]",fwd_ret_72h,1259,0.0019994226021402173,-0.015916047223436758,0.4400317712470214,0.17467476722284866
pre_vol_quiet_ratio,"(1.334, 3.313]",fwd_ret_168h,1237,0.012036979242795225,-0.02739180105741401,0.4381568310428456,0.2693435313097572
pre_vol_quiet_ratio,"(1.334, 3.313]",fwd_ret_336h,1195,0.0337010468126135,-0.046254989434139415,0.4217573221757322,0.3602950573071677
pre_vol_quiet_ratio,"(1.334, 3.313]",fwd_ret_672h,1153,0.024820465458870445,-0.1025654816328726,0.3677363399826539,0.5400674620289718
pre_vol_quiet_ratio,"(11.141, 6042.065]",fwd_ret_4h,1264,0.0007679277614408459,-0.0005027089937784668,0.48417721518987344,0.04602360754185248
pre_vol_quiet_ratio,"(11.141, 6042.065]",fwd_ret_24h,1262,-0.0052574404855745,-0.010729495698979463,0.41996830427892234,0.09473193361567156
pre_vol_quiet_ratio,"(11.141, 6042.065]",fwd_ret_72h,1261,-0.011050006927776515,-0.026279391424619658,0.38620142743854086,0.14545625066450518
pre_vol_quiet_ratio,"(11.141, 6042.065]",fwd_ret_168h,1246,-0.008335094406016798,-0.03723991298955531,0.39807383627608345,0.21847185050246493
pre_vol_quiet_ratio,"(11.141, 6042.065]",fwd_ret_336h,1198,0.018453429021959004,-0.046288374733863547,0.4065108514190317,0.38677535841204036
pre_vol_quiet_ratio,"(11.141, 6042.065]",fwd_ret_672h,1151,0.04428039389779038,-0.05961791831357055,0.4092093831450912,0.543758308324231
pre_vol_quiet_ratio,"(3.313, 4.536]",fwd_ret_4h,1262,0.0013739108347574933,-0.00037889966766385674,0.49524564183835185,0.041354814127854585
pre_vol_quiet_ratio,"(3.313, 4.536]",fwd_ret_24h,1261,-0.0007108978875052027,-0.006957158549981912,0.4544012688342585,0.08459347255832278
pre_vol_quiet_ratio,"(3.313, 4.536]",fwd_ret_72h,1257,0.0053819093703108695,-0.011781794706262172,0.45425616547334924,0.15410894471046394
pre_vol_quiet_ratio,"(3.313, 4.536]",fwd_ret_168h,1243,0.008675972875542209,-0.026954778347070718,0.4231697506033789,0.22497129904681035
pre_vol_quiet_ratio,"(3.313, 4.536]",fwd_ret_336h,1215,0.033470489721414726,-0.044497722368736614,0.4337448559670782,0.35348512707158436
pre_vol_quiet_ratio,"(3.313, 4.536]",fwd_ret_672h,1175,0.040115850500214364,-0.0891107941036613,0.3923404255319149,0.6141716931944118
pre_vol_quiet_ratio,"(4.536, 6.463]",fwd_ret_4h,1263,0.0008660451149137957,-0.0007433102081269016,0.47980997624703087,0.044316624885450094
pre_vol_quiet_ratio,"(4.536, 6.463]",fwd_ret_24h,1262,0.0014111326312139026,-0.00944805962646239,0.4326465927099842,0.10701915582449165
pre_vol_quiet_ratio,"(4.536, 6.463]",fwd_ret_72h,1260,0.003626002408963362,-0.018028917313094306,0.4301587301587302,0.16280328449212095
pre_vol_quiet_ratio,"(4.536, 6.463]",fwd_ret_168h,1237,0.00794013542115452,-0.03143979992854595,0.423605497170574,0.25000902041139833
pre_vol_quiet_ratio,"(4.536, 6.463]",fwd_ret_336h,1203,0.032012247714627955,-0.04366972477064224,0.42809642560266004,0.3728598960184257
pre_vol_quiet_ratio,"(4.536, 6.463]",fwd_ret_672h,1141,0.007311342488899133,-0.09429700734048574,0.3873794916739702,0.4949672366953472
pre_vol_quiet_ratio,"(6.463, 11.141]",fwd_ret_4h,1262,-0.0001985460922735702,-0.0022549930822922115,0.46909667194928684,0.04553438093197257
pre_vol_quiet_ratio,"(6.463, 11.141]",fwd_ret_24h,1261,-0.0031123657459906735,-0.010269283432222664,0.4099920697858842,0.09907714957571101
pre_vol_quiet_ratio,"(6.463, 11.141]",fwd_ret_72h,1258,-0.00047854999921468765,-0.017315250184738062,0.4276629570747218,0.1648978342523658
pre_vol_quiet_ratio,"(6.463, 11.141]",fwd_ret_168h,1247,0.003803443043671848,-0.02240771325268931,0.4450681635926223,0.23631676670172924
pre_vol_quiet_ratio,"(6.463, 11.141]",fwd_ret_336h,1203,0.020883666508177554,-0.04226691865777177,0.42809642560266004,0.3547288071005391
pre_vol_quiet_ratio,"(6.463, 11.141]",fwd_ret_672h,1155,0.03563108419310714,-0.06955067920585156,0.38354978354978353,0.6355738036615209
next_max_close_above,"(-0.0135, 0.0018]",fwd_ret_4h,1263,0.000441711091721723,-7.662248103579294e-05,0.4948535233570863,0.030862169674434472
next_max_close_above,"(-0.0135, 0.0018]",fwd_ret_24h,1263,-0.004134808368477806,-0.009009009009009028,0.4283452098178939,0.0704829037905209
next_max_close_above,"(-0.0135, 0.0018]",fwd_ret_72h,1261,4.066038153698877e-05,-0.01387523216431763,0.4409199048374306,0.12620585985520408
next_max_close_above,"(-0.0135, 0.0018]",fwd_ret_168h,1244,0.006743477587365655,-0.019173984034120628,0.45016077170418006,0.21698861492020632
next_max_close_above,"(-0.0135, 0.0018]",fwd_ret_336h,1202,0.028830107829817986,-0.03731518717982413,0.4317803660565724,0.3001168668078917
next_max_close_above,"(-0.0135, 0.0018]",fwd_ret_672h,1154,0.021878079511433137,-0.06334613470149153,0.4038128249566724,0.4111774386008859
next_max_close_above,"(-0.456, -0.0135]",fwd_ret_4h,1262,-0.0029297593308741762,-0.003628838001566881,0.4421553090332805,0.05368307002394441
next_max_close_above,"(-0.456, -0.0135]",fwd_ret_24h,1260,-0.00794396766762195,-0.017656220033807457,0.39365079365079364,0.09719963797056584
next_max_close_above,"(-0.456, -0.0135]",fwd_ret_72h,1258,-0.005833552458201715,-0.02140250109059183,0.4133545310015898,0.1708796794823707
next_max_close_above,"(-0.456, -0.0135]",fwd_ret_168h,1240,-0.0056421973755857585,-0.034684090346189966,0.39919354838709675,0.23874285104526463
next_max_close_above,"(-0.456, -0.0135]",fwd_ret_336h,1208,0.022215777487611166,-0.03989364998466377,0.41721854304635764,0.4034548039814509
next_max_close_above,"(-0.456, -0.0135]",fwd_ret_672h,1164,0.03364301452004882,-0.08565073133731965,0.39690721649484534,0.6041705951101902
next_max_close_above,"(0.0018, 0.0176]",fwd_ret_4h,1261,0.0016192472339708716,0.0006572854112514293,0.5091197462331483,0.03289823479660549
next_max_close_above,"(0.0018, 0.0176]",fwd_ret_24h,1256,0.0005744027607828015,-0.00698393978372519,0.446656050955414,0.08312329133907324
next_max_close_above,"(0.0018, 0.0176]",fwd_ret_72h,1253,0.007865686839053488,-0.012200252419015456,0.4429369513168396,0.14432240681449782
next_max_close_above,"(0.0018, 0.0176]",fwd_ret_168h,1239,0.013612590609905311,-0.02594786729857812,0.4301856335754641,0.2311214799077795
next_max_close_above,"(0.0018, 0.0176]",fwd_ret_336h,1190,0.033200414632888364,-0.03802547559171743,0.44285714285714284,0.3251769231614944
next_max_close_above,"(0.0018, 0.0176]",fwd_ret_672h,1151,0.03365469720089867,-0.06371430818846846,0.4135534317984361,0.527204083103786
next_max_close_above,"(0.0176, 0.0443]",fwd_ret_4h,1263,0.002950536370052237,0.0,0.498812351543943,0.04127564690689342
next_max_close_above,"(0.0176, 0.0443]",fwd_ret_24h,1263,0.004010577749558919,-0.004146879807370829,0.4615993665874901,0.09993808351091724
next_max_close_above,"(0.0176, 0.0443]",fwd_ret_72h,1261,0.0030408693982627083,-0.015916047223436758,0.4425059476605868,0.1565408377934683
next_max_close_above,"(0.0176, 0.0443]",fwd_ret_168h,1255,0.005626910374949756,-0.02478358828412186,0.4446215139442231,0.23011582063311084
next_max_close_above,"(0.0176, 0.0443]",fwd_ret_336h,1215,0.028171273405081576,-0.03999030538051396,0.4288065843621399,0.36238181203113007
next_max_close_above,"(0.0176, 0.0443]",fwd_ret_672h,1169,0.018075881043205514,-0.0870757627699692,0.3738237810094098,0.4839600533406059
next_max_close_above,"(0.0443, 2.13]",fwd_ret_4h,1264,0.0020240684851200643,-0.001083403018489415,0.4825949367088608,0.06576841698205624
next_max_close_above,"(0.0443, 2.13]",fwd_ret_24h,1263,0.0007865236507934899,-0.013429495150460213,0.4251781472684085,0.1268854212864828
next_max_close_above,"(0.0443, 2.13]",fwd_ret_72h,1262,-0.005616389963797789,-0.03294018646123492,0.39857369255150554,0.19658688578020536
next_max_close_above,"(0.0443, 2.13]",fwd_ret_168h,1232,0.0036793484658892133,-0.04489712848027422,0.4034090909090909,0.280974403607231
next_max_close_above,"(0.0443, 2.13]",fwd_ret_336h,1199,0.026232985249497225,-0.07095256762054103,0.3978315262718932,0.4231469782769801
next_max_close_above,"(0.0443, 2.13]",fwd_ret_672h,1137,0.045683345941764826,-0.11271077802978013,0.3518029903254178,0.7576645818587703
next_avg_vol_ratio,"(0.0092, 0.276]",fwd_ret_4h,1263,0.0003991012752710936,-4.958472790395074e-05,0.4932699920823436,0.031436258235529486
next_avg_vol_ratio,"(0.0092, 0.276]",fwd_ret_24h,1262,-0.001224193789029541,-0.007005275426328006,0.42630744849445323,0.07984409967347071
next_avg_vol_ratio,"(0.0092, 0.276]",fwd_ret_72h,1260,-0.00589164925668018,-0.01348658109773937,0.4357142857142857,0.12110373971149556
next_avg_vol_ratio,"(0.0092, 0.276]",fwd_ret_168h,1240,0.0035825484750824795,-0.018735857156173263,0.45241935483870965,0.2131880914897486
next_avg_vol_ratio,"(0.0092, 0.276]",fwd_ret_336h,1199,0.022212118438879234,-0.033592229887275504,0.4361968306922435,0.3006540309121538
next_avg_vol_ratio,"(0.0092, 0.276]",fwd_ret_672h,1171,0.03295805215140885,-0.04805361471552838,0.4227156276686593,0.45589369979383054
next_avg_vol_ratio,"(0.276, 0.42]",fwd_ret_4h,1262,0.001808935486407765,-0.0004512501198712937,0.4936608557844691,0.04963108859910403
next_avg_vol_ratio,"(0.276, 0.42]",fwd_ret_24h,1261,-0.0021625427183768462,-0.010269220094365816,0.42426645519429024,0.09270547423059726
next_avg_vol_ratio,"(0.276, 0.42]",fwd_ret_72h,1260,0.004034186147060358,-0.01687221383784898,0.430952380952381,0.16895775332134913
next_avg_vol_ratio,"(0.276, 0.42]",fwd_ret_168h,1247,0.003766342604821126,-0.02965691025392514,0.41299117882919006,0.24285425803265354
next_avg_vol_ratio,"(0.276, 0.42]",fwd_ret_336h,1205,0.0249722469994049,-0.0461189158507167,0.4141078838174274,0.38768338510715294
next_avg_vol_ratio,"(0.276, 0.42]",fwd_ret_672h,1167,0.017803395814486454,-0.08553742262239727,0.389031705227078,0.5519931120615428
next_avg_vol_ratio,"(0.42, 0.601]",fwd_ret_4h,1262,-0.0001026858985048192,-0.00043023854040308285,0.49049128367670364,0.038844868385756404
next_avg_vol_ratio,"(0.42, 0.601]",fwd_ret_24h,1261,-0.0013642040255772057,-0.01054068814855258,0.42664551942902457,0.08673922592781966
next_avg_vol_ratio,"(0.42, 0.601]",fwd_ret_72h,1261,-0.0018494677740753386,-0.020880727981800296,0.4195083267248216,0.14332038157399896
next_avg_vol_ratio,"(0.42, 0.601]",fwd_ret_168h,1248,-0.004699296792994319,-0.03750861542214062,0.39823717948717946,0.21224886520706654
next_avg_vol_ratio,"(0.42, 0.601]",fwd_ret_336h,1213,0.02226287349384089,-0.0514619613977777,0.4229183841714757,0.34332034107775367
next_avg_vol_ratio,"(0.42, 0.601]",fwd_ret_672h,1167,0.030978541756775474,-0.08957557870625288,0.3787489288774636,0.5818785430928198
next_avg_vol_ratio,"(0.601, 0.926]",fwd_ret_4h,1262,0.00022629198680960608,-0.0013063484358894484,0.4746434231378764,0.04310716392473405
next_avg_vol_ratio,"(0.601, 0.926]",fwd_ret_24h,1261,-0.002528044061457646,-0.010228870988364558,0.44329896907216493,0.10040132624864802
next_avg_vol_ratio,"(0.601, 0.926]",fwd_ret_72h,1258,0.002301658909432575,-0.016083575464452105,0.4395866454689984,0.1650879457952981
next_avg_vol_ratio,"(0.601, 0.926]",fwd_ret_168h,1243,0.005395296847696612,-0.031143949482366207,0.4263877715205149,0.2599353037664704
next_avg_vol_ratio,"(0.601, 0.926]",fwd_ret_336h,1203,0.026274361628990828,-0.046424090338770374,0.4231088944305902,0.39048735700763115
next_avg_vol_ratio,"(0.601, 0.926]",fwd_ret_672h,1155,0.025247424924868093,-0.0947029558091893,0.37402597402597404,0.5718115775518754
next_avg_vol_ratio,"(0.926, 20.528]",fwd_ret_4h,1264,0.0017756433686168499,-0.0016044989683114963,0.4754746835443038,0.06438552203680302
next_avg_vol_ratio,"(0.926, 20.528]",fwd_ret_24h,1260,0.0005782146610925354,-0.010854820643112661,0.43492063492063493,0.12224089208558664
next_avg_vol_ratio,"(0.926, 20.528]",fwd_ret_72h,1256,0.0008695199109033967,-0.024437235719521166,0.4124203821656051,0.1955923727083713
next_avg_vol_ratio,"(0.926, 20.528]",fwd_ret_168h,1232,0.016130413999855903,-0.026439308585556265,0.4383116883116883,0.2687862432603195
next_avg_vol_ratio,"(0.926, 20.528]",fwd_ret_336h,1194,0.043001322027411956,-0.04726728586221568,0.4221105527638191,0.39762920286827635
next_avg_vol_ratio,"(0.926, 20.528]",fwd_ret_672h,1115,0.046218674805267985,-0.1003052769297863,0.37488789237668163,0.666103798143104
next_body_sum,"(-0.0144, 0.00309]",fwd_ret_4h,1262,0.002589196558356314,0.0008657089302133159,0.5221870047543582,0.031822175797198225
next_body_sum,"(-0.0144, 0.00309]",fwd_ret_24h,1262,0.0038944523154546325,-0.007001176393699682,0.44849445324881143,0.08242138974370009
next_body_sum,"(-0.0144, 0.00309]",fwd_ret_72h,1259,0.009504691330063188,-0.012200252419015456,0.443208895949166,0.14229804154347536
next_body_sum,"(-0.0144, 0.00309]",fwd_ret_168h,1242,0.01373534128839657,-0.017875987325379705,0.4476650563607085,0.23509903339552374
next_body_sum,"(-0.0144, 0.00309]",fwd_ret_336h,1200,0.034251472699561726,-0.034258085582522135,0.44166666666666665,0.3637560398844744
next_body_sum,"(-0.0144, 0.00309]",fwd_ret_672h,1161,0.024248407863814225,-0.07323354257202641,0.3979328165374677,0.4627740518736896
next_body_sum,"(-0.0367, -0.0144]",fwd_ret_4h,1263,-0.0007400459702134503,-0.0012370113805046934,0.47268408551068886,0.03041676337351759
next_body_sum,"(-0.0367, -0.0144]",fwd_ret_24h,1262,-0.0025178036650657107,-0.010253513153500149,0.4247226624405705,0.08376572522887066
next_body_sum,"(-0.0367, -0.0144]",fwd_ret_72h,1260,-0.0021827505421203194,-0.018467689993438452,0.4238095238095238,0.13273354348457816
next_body_sum,"(-0.0367, -0.0144]",fwd_ret_168h,1249,-0.00045193102431085626,-0.02469943567514521,0.4363490792634107,0.2161471660111812
next_body_sum,"(-0.0367, -0.0144]",fwd_ret_336h,1206,0.02275644246845388,-0.03887756674464021,0.42703150912106136,0.3181132660954728
next_body_sum,"(-0.0367, -0.0144]",fwd_ret_672h,1160,0.026728734280903613,-0.05891911882881751,0.41206896551724137,0.4564383443357743
next_body_sum,"(-0.551, -0.0367]",fwd_ret_4h,1262,-0.005341248169900095,-0.006224490540493344,0.4112519809825674,0.05645462986557201
next_body_sum,"(-0.551, -0.0367]",fwd_ret_24h,1258,-0.014096253388816928,-0.01993226274976989,0.3767885532591415,0.09715291082984527
next_body_sum,"(-0.551, -0.0367]",fwd_ret_72h,1256,-0.010032500927179451,-0.024197863293750732,0.41003184713375795,0.17559456280876562
next_body_sum,"(-0.551, -0.0367]",fwd_ret_168h,1236,-0.005925561340881332,-0.03883815035507099,0.38754045307443363,0.24161116204359495
next_body_sum,"(-0.551, -0.0367]",fwd_ret_336h,1198,0.022932853842118524,-0.045938950948607116,0.41151919866444076,0.4029893282510467
next_body_sum,"(-0.551, -0.0367]",fwd_ret_672h,1136,0.030529803595121086,-0.09316477210193946,0.3846830985915493,0.6191256666997667
next_body_sum,"(0.00309, 0.0304]",fwd_ret_4h,1262,0.004564012915970473,0.0027459137479857176,0.5364500792393027,0.03879534138296909
next_body_sum,"(0.00309, 0.0304]",fwd_ret_24h,1260,0.005593557542600536,-0.0031253424345510927,0.4714285714285714,0.09291310184031878
next_body_sum,"(0.00309, 0.0304]",fwd_ret_72h,1257,0.010040407538641128,-0.008523827973653586,0.462211614956245,0.15697350557014728
next_body_sum,"(0.00309, 0.0304]",fwd_ret_168h,1245,0.01837617070926168,-0.024923480542194953,0.4433734939759036,0.23652467281083778
next_body_sum,"(0.00309, 0.0304]",fwd_ret_336h,1208,0.041443570095686895,-0.03760647953285545,0.4379139072847682,0.339529993587732
next_body_sum,"(0.00309, 0.0304]",fwd_ret_672h,1172,0.03768377947385369,-0.07935815661042389,0.3984641638225256,0.5730309175849776
next_body_sum,"(0.0304, 1.475]",fwd_ret_4h,1264,0.003034278868733728,-0.0009386411675009754,0.4849683544303797,0.06538128801850214
next_body_sum,"(0.0304, 1.475]",fwd_ret_24h,1263,0.00039303275396782565,-0.010674480665585295,0.4338875692794933,0.12403778173577476
next_body_sum,"(0.0304, 1.475]",fwd_ret_72h,1263,-0.007855178367443852,-0.0330990041007615,0.3990498812351544,0.18858642485309843
next_body_sum,"(0.0304, 1.475]",fwd_ret_168h,1238,-0.0017737316456858509,-0.0443088046420968,0.41276252019386106,0.26966923449518143
next_body_sum,"(0.0304, 1.475]",fwd_ret_336h,1202,0.01713557428956468,-0.06753509939485036,0.4001663893510815,0.3975117710266158
next_body_sum,"(0.0304, 1.475]",fwd_ret_672h,1146,0.033343820844597125,-0.11379153678205889,0.34642233856893545,0.6966779853217162
