feature,quantile,horizon,n,mean,median,win,std
lower_wick_ratio,"(0.0216, 0.0538]",fwd_ret_4h_post,1262,-0.000958792151746538,-0.0019371818741323321,0.4659270998415214,0.06553153790143541
lower_wick_ratio,"(0.0216, 0.0538]",fwd_ret_24h_post,1261,-0.0011593520234150086,-0.011721346142227085,0.41633624107850914,0.10604003289988255
lower_wick_ratio,"(0.0216, 0.0538]",fwd_ret_72h_post,1260,-0.0004166037124367948,-0.019386447245544558,0.43492063492063493,0.16493788861386566
lower_wick_ratio,"(0.0216, 0.0538]",fwd_ret_168h_post,1244,0.002440250486366475,-0.025130512741232625,0.42765273311897106,0.246905745879869
lower_wick_ratio,"(0.0216, 0.0538]",fwd_ret_336h_post,1209,0.024036839809382163,-0.028619528619528656,0.44086021505376344,0.34231585490482536
lower_wick_ratio,"(0.0216, 0.0538]",fwd_ret_672h_post,1166,0.04103829742763366,-0.07616728949730733,0.3867924528301887,0.6504356947085806
lower_wick_ratio,"(0.0538, 0.108]",fwd_ret_4h_post,1263,-0.0009206282333437666,-0.0011795930404010502,0.48139350752177357,0.04332316984054203
lower_wick_ratio,"(0.0538, 0.108]",fwd_ret_24h_post,1261,-0.002819156662873368,-0.01209704669865519,0.41316415543219664,0.10300557138451587
lower_wick_ratio,"(0.0538, 0.108]",fwd_ret_72h_post,1256,0.0048673892437842954,-0.016567356521846044,0.43869426751592355,0.1705846904082893
lower_wick_ratio,"(0.0538, 0.108]",fwd_ret_168h_post,1239,0.016904894880533868,-0.01749671009953091,0.46246973365617433,0.2510110596290296
lower_wick_ratio,"(0.0538, 0.108]",fwd_ret_336h_post,1202,0.03940782707050139,-0.04281804284929308,0.43094841930116473,0.3744940264566582
lower_wick_ratio,"(0.0538, 0.108]",fwd_ret_672h_post,1161,0.031188335481430365,-0.07218873260400382,0.4151593453919035,0.5748033900228436
lower_wick_ratio,"(0.108, 0.794]",fwd_ret_4h_post,1263,6.455016398902956e-05,-0.0036938031591736697,0.45447347585114806,0.05030592938770463
lower_wick_ratio,"(0.108, 0.794]",fwd_ret_24h_post,1261,-0.0018749858807299018,-0.010234912002417107,0.4417129262490087,0.1109000989740715
lower_wick_ratio,"(0.108, 0.794]",fwd_ret_72h_post,1260,0.00021112782200721504,-0.019024130292456698,0.41825396825396827,0.1738806125228273
lower_wick_ratio,"(0.108, 0.794]",fwd_ret_168h_post,1241,0.00981466317222351,-0.03563892145369285,0.4125705076551168,0.3278732311628115
lower_wick_ratio,"(0.108, 0.794]",fwd_ret_336h_post,1200,0.027048952001193824,-0.04735866926956073,0.4216666666666667,0.40569571809920646
lower_wick_ratio,"(0.108, 0.794]",fwd_ret_672h_post,1145,0.02598724616107666,-0.09090909090909094,0.3650655021834061,0.5781864866228794
body_to_range,"(0.0753, 0.615]",fwd_ret_4h_post,1263,-0.00323004440739163,-0.00327225130890052,0.4513064133016627,0.057080446691253325
body_to_range,"(0.0753, 0.615]",fwd_ret_24h_post,1260,-0.006287405298039435,-0.015581891016963445,0.4087301587301587,0.11649258530159978
body_to_range,"(0.0753, 0.615]",fwd_ret_72h_post,1259,-0.0076992182306990856,-0.02488954344624439,0.40428911834789516,0.17117032877330135
body_to_range,"(0.0753, 0.615]",fwd_ret_168h_post,1242,-0.0032588383595687884,-0.03910151341618967,0.40096618357487923,0.2574005849910817
body_to_range,"(0.0753, 0.615]",fwd_ret_336h_post,1208,0.015554490772315336,-0.059528951003807784,0.3956953642384106,0.35831081355121647
body_to_range,"(0.0753, 0.615]",fwd_ret_672h_post,1160,0.014523951209881163,-0.09682981166805527,0.3646551724137931,0.569993449287222
body_to_range,"(0.615, 0.732]",fwd_ret_4h_post,1263,0.0011709507315220513,-0.002587322121604174,0.4655581947743468,0.08052997991891646
body_to_range,"(0.615, 0.732]",fwd_ret_24h_post,1261,-0.006933285824426245,-0.016116035455277955,0.39492466296590006,0.10182792286050671
body_to_range,"(0.615, 0.732]",fwd_ret_72h_post,1261,-0.001778863389776037,-0.02457807152130287,0.4028548770816812,0.16587261506613865
body_to_range,"(0.615, 0.732]",fwd_ret_168h_post,1248,-0.002017092137669206,-0.0390458778630105,0.40544871794871795,0.23254034495846115
body_to_range,"(0.615, 0.732]",fwd_ret_336h_post,1209,0.022142148737075082,-0.040715694561848426,0.4218362282878412,0.33055624387781246
body_to_range,"(0.615, 0.732]",fwd_ret_672h_post,1173,0.02479682037111256,-0.09114122962089966,0.3742540494458653,0.5662102091710227
body_to_range,"(0.732, 0.816]",fwd_ret_4h_post,1262,-0.0016694978743508092,-0.0028489330407727165,0.4532488114104596,0.041829528169299725
body_to_range,"(0.732, 0.816]",fwd_ret_24h_post,1261,-0.0024928835146742242,-0.01112176414189825,0.4274385408406027,0.09701776900971933
body_to_range,"(0.732, 0.816]",fwd_ret_72h_post,1255,0.0029155299470066346,-0.016561877012728043,0.4294820717131474,0.1702519391017425
body_to_range,"(0.732, 0.816]",fwd_ret_168h_post,1241,0.01652863277071249,-0.021143571672160966,0.4399677679290894,0.31394941202144966
body_to_range,"(0.732, 0.816]",fwd_ret_336h_post,1207,0.051196983119554014,-0.031624863685932314,0.4407622203811102,0.4664369959478267
body_to_range,"(0.732, 0.816]",fwd_ret_672h_post,1155,0.056140102788302004,-0.06926989826451224,0.4077922077922078,0.637019801785557
body_to_range,"(0.816, 0.894]",fwd_ret_4h_post,1263,0.0009562166275452408,-0.0019333011116480225,0.4734758511480602,0.05836460693381938
body_to_range,"(0.816, 0.894]",fwd_ret_24h_post,1263,-0.0020518190079924937,-0.011719923870580073,0.4117181314330958,0.10226190234510711
body_to_range,"(0.816, 0.894]",fwd_ret_72h_post,1259,0.00205411237833041,-0.016168544830965192,0.4392374900714853,0.1742785410758116
body_to_range,"(0.816, 0.894]",fwd_ret_168h_post,1242,0.01022995520775356,-0.025538053703525132,0.4331723027375201,0.26661506466768475
body_to_range,"(0.816, 0.894]",fwd_ret_336h_post,1197,0.025505836790341616,-0.04142895227939214,0.42857142857142855,0.36750368852120546
body_to_range,"(0.816, 0.894]",fwd_ret_672h_post,1151,0.04211753518956309,-0.07762883526958597,0.3979148566463944,0.6593730227414593
body_to_range,"(0.894, 1.0]",fwd_ret_4h_post,1264,0.0006647891084560309,-0.0012018228373322226,0.4699367088607595,0.04466637814534759
body_to_range,"(0.894, 1.0]",fwd_ret_24h_post,1262,-0.0007670570531292154,-0.010698370375208432,0.42709984152139463,0.09373540699825658
body_to_range,"(0.894, 1.0]",fwd_ret_72h_post,1259,-0.0058340693194809615,-0.0221376686267728,0.4114376489277204,0.1402904155149045
body_to_range,"(0.894, 1.0]",fwd_ret_168h_post,1241,-0.0030385849958923642,-0.030475851006950605,0.43110394842868655,0.20886724911746463
body_to_range,"(0.894, 1.0]",fwd_ret_336h_post,1196,0.009855996779177072,-0.0477003989423872,0.411371237458194,0.2963824544316251
body_to_range,"(0.894, 1.0]",fwd_ret_672h_post,1139,0.005729291121613359,-0.0799704724409448,0.3924495171202809,0.48551279761189214
close_to_high_pct,"(-0.001, 0.00309]",fwd_ret_4h_post,1264,0.0003092321028458427,-0.0021057425224674797,0.4651898734177215,0.0383048656852031
close_to_high_pct,"(-0.001, 0.00309]",fwd_ret_24h_post,1261,0.002205432494219908,-0.007011393514461006,0.44885011895321175,0.0852855159020875
close_to_high_pct,"(-0.001, 0.00309]",fwd_ret_72h_post,1259,0.0024919176646522627,-0.01512310961129859,0.43367752184273234,0.13200345530977267
close_to_high_pct,"(-0.001, 0.00309]",fwd_ret_168h_post,1236,0.011373808416543611,-0.01541265350990717,0.46601941747572817,0.21766363863007399
close_to_high_pct,"(-0.001, 0.00309]",fwd_ret_336h_post,1187,0.034780896845882564,-0.027127557237221822,0.44903117101937656,0.31785360784313704
close_to_high_pct,"(-0.001, 0.00309]",fwd_ret_672h_post,1128,0.025102166750494564,-0.06275195109424125,0.40868794326241137,0.4322550291727748
close_to_high_pct,"(0.00309, 0.00721]",fwd_ret_4h_post,1262,0.0010747855800182574,-0.0018661188152714336,0.46513470681458,0.04821983039254235
close_to_high_pct,"(0.00309, 0.00721]",fwd_ret_24h_post,1261,-0.0005963789084393374,-0.011490967299336852,0.422680412371134,0.08775717078952312
close_to_high_pct,"(0.00309, 0.00721]",fwd_ret_72h_post,1258,0.0014967539109295256,-0.01873236966237718,0.4300476947535771,0.16518532199245298
close_to_high_pct,"(0.00309, 0.00721]",fwd_ret_168h_post,1246,0.01016823511760346,-0.030531457406348605,0.41653290529695025,0.30408472125102337
close_to_high_pct,"(0.00309, 0.00721]",fwd_ret_336h_post,1208,0.01930707854571429,-0.043279483882392555,0.4230132450331126,0.34927011951551434
close_to_high_pct,"(0.00309, 0.00721]",fwd_ret_672h_post,1163,0.028550692857874815,-0.0808855034515592,0.38779019776440243,0.6514682447282066
close_to_high_pct,"(0.00721, 0.0133]",fwd_ret_4h_post,1262,0.0006806273225200658,-0.002292804368776047,0.4643423137876387,0.045207921906061654
close_to_high_pct,"(0.00721, 0.0133]",fwd_ret_24h_post,1262,-0.0036685311639584597,-0.011613892579257101,0.410459587955626,0.08681458441661169
close_to_high_pct,"(0.00721, 0.0133]",fwd_ret_72h_post,1255,0.0004774077930222932,-0.01495105066972513,0.4342629482071713,0.1495504322867057
close_to_high_pct,"(0.00721, 0.0133]",fwd_ret_168h_post,1239,0.0033717798841946408,-0.026469514421321616,0.42211460855528654,0.24054181234575187
close_to_high_pct,"(0.00721, 0.0133]",fwd_ret_336h_post,1197,0.026595681287150553,-0.03343231056856921,0.4227234753550543,0.3809024502748984
close_to_high_pct,"(0.00721, 0.0133]",fwd_ret_672h_post,1147,0.03163898433667368,-0.07897896000505467,0.4062772449869224,0.521726061364757
close_to_high_pct,"(0.0133, 0.0247]",fwd_ret_4h_post,1263,0.00015649200837746172,-0.0006660006660006434,0.4885193982581156,0.05167658871263224
close_to_high_pct,"(0.0133, 0.0247]",fwd_ret_24h_post,1262,-0.0023343988261223135,-0.015208502553447079,0.40649762282091917,0.11281816258780193
close_to_high_pct,"(0.0133, 0.0247]",fwd_ret_72h_post,1262,0.0013871195784973024,-0.021523346541933885,0.41679873217115687,0.1692374131859361
close_to_high_pct,"(0.0133, 0.0247]",fwd_ret_168h_post,1249,0.01058304151010844,-0.03483026874115969,0.42273819055244194,0.25694189892462
close_to_high_pct,"(0.0133, 0.0247]",fwd_ret_336h_post,1221,0.04340636678178172,-0.055404178019981765,0.4176904176904177,0.4288027665748828
close_to_high_pct,"(0.0133, 0.0247]",fwd_ret_672h_post,1190,0.04742410936827842,-0.08069860449092942,0.380672268907563,0.643524622060215
close_to_high_pct,"(0.0247, 0.7]",fwd_ret_4h_post,1264,-0.004322307329080046,-0.005198073624794297,0.43037974683544306,0.09153796142298957
close_to_high_pct,"(0.0247, 0.7]",fwd_ret_24h_post,1261,-0.014132690360401533,-0.023134910319729696,0.38144329896907214,0.13125320572336174
close_to_high_pct,"(0.0247, 0.7]",fwd_ret_72h_post,1259,-0.016208396060703786,-0.03510971786833861,0.3725178713264496,0.19986798641523876
close_to_high_pct,"(0.0247, 0.7]",fwd_ret_168h_post,1244,-0.017075206475754282,-0.050477990523580596,0.3834405144694534,0.2633731535795236
close_to_high_pct,"(0.0247, 0.7]",fwd_ret_336h_post,1204,0.00019154510527982755,-0.07211423657206795,0.3862126245847176,0.35410007449681435
close_to_high_pct,"(0.0247, 0.7]",fwd_ret_672h_post,1150,0.010030359077642097,-0.11604911096503068,0.35391304347826086,0.6475696635829452
vs_24h_high_pct,"(-0.201, 0.00679]",fwd_ret_4h_post,1263,-0.0006011293534874505,-0.0010136847440446184,0.4806017418844022,0.057562871580244285
vs_24h_high_pct,"(-0.201, 0.00679]",fwd_ret_24h_post,1260,0.0035684156326509686,-0.009587280471406279,0.44365079365079363,0.10035866119385693
vs_24h_high_pct,"(-0.201, 0.00679]",fwd_ret_72h_post,1256,0.0072963328100538166,-0.010944734198491457,0.46576433121019106,0.1715573808263958
vs_24h_high_pct,"(-0.201, 0.00679]",fwd_ret_168h_post,1228,0.009376168221687043,-0.028797964131643372,0.43566775244299677,0.2655739357859616
vs_24h_high_pct,"(-0.201, 0.00679]",fwd_ret_336h_post,1192,0.018015045736415183,-0.04728882984447347,0.4186241610738255,0.335630861357288
vs_24h_high_pct,"(-0.201, 0.00679]",fwd_ret_672h_post,1136,0.04128408453886737,-0.08432037449360841,0.38380281690140844,0.6906103050862283
vs_24h_high_pct,"(0.00679, 0.0237]",fwd_ret_4h_post,1263,-0.0009859821897613757,-0.002243863034600335,0.46951702296120346,0.04003077221685308
vs_24h_high_pct,"(0.00679, 0.0237]",fwd_ret_24h_post,1262,-0.0028627879861613027,-0.011638927479429462,0.41283676703645006,0.08722538892793638
vs_24h_high_pct,"(0.00679, 0.0237]",fwd_ret_72h_post,1257,-0.0007239831002219343,-0.015536105032822767,0.4216388225934765,0.13937108662975656
vs_24h_high_pct,"(0.00679, 0.0237]",fwd_ret_168h_post,1244,0.0014574277120863075,-0.030040607685883902,0.4115755627009646,0.21055715030261277
vs_24h_high_pct,"(0.00679, 0.0237]",fwd_ret_336h_post,1191,0.02175581565429036,-0.0456790555925316,0.42401343408900083,0.35062844408868893
vs_24h_high_pct,"(0.00679, 0.0237]",fwd_ret_672h_post,1157,0.0054763923037035225,-0.07996724890829698,0.3742437337942956,0.45349886270571715
vs_24h_high_pct,"(0.0237, 0.0339]",fwd_ret_4h_post,1262,0.0004528413562788659,-0.0014539733635632324,0.4675118858954041,0.03952772380214913
vs_24h_high_pct,"(0.0237, 0.0339]",fwd_ret_24h_post,1261,-0.0018143961245949978,-0.007612880644032205,0.4290245836637589,0.07780400259413132
vs_24h_high_pct,"(0.0237, 0.0339]",fwd_ret_72h_post,1260,-0.004819486929288643,-0.020343296959746016,0.40476190476190477,0.12887157915375008
vs_24h_high_pct,"(0.0237, 0.0339]",fwd_ret_168h_post,1246,0.003463434592206711,-0.02552912698294474,0.4301765650080257,0.2792156084700019
vs_24h_high_pct,"(0.0237, 0.0339]",fwd_ret_336h_post,1210,0.019459685896152795,-0.03969334989928569,0.4256198347107438,0.30239743850109657
vs_24h_high_pct,"(0.0237, 0.0339]",fwd_ret_672h_post,1157,0.01679800569844346,-0.07350800582241634,0.3958513396715644,0.4590861244912384
vs_24h_high_pct,"(0.0339, 0.0524]",fwd_ret_4h_post,1263,0.0013283421066882302,-0.002221962343585515,0.46476642913697547,0.04661814134898359
vs_24h_high_pct,"(0.0339, 0.0524]",fwd_ret_24h_post,1262,-0.0014247191230621604,-0.012027402489390826,0.4120443740095087,0.10820591641753295
vs_24h_high_pct,"(0.0339, 0.0524]",fwd_ret_72h_post,1259,0.002762713232828483,-0.01969855245485752,0.4257347100873709,0.16421305708057268
vs_24h_high_pct,"(0.0339, 0.0524]",fwd_ret_168h_post,1247,0.01718486070098656,-0.02192341420637245,0.4498797113071371,0.24204550733661045
vs_24h_high_pct,"(0.0339, 0.0524]",fwd_ret_336h_post,1211,0.05027635730061934,-0.027129938124702657,0.4541701073492981,0.3777413524087967
vs_24h_high_pct,"(0.0339, 0.0524]",fwd_ret_672h_post,1180,0.04677084736635416,-0.07106569281736125,0.4211864406779661,0.4921161924021183
vs_24h_high_pct,"(0.0524, 1.483]",fwd_ret_4h_post,1264,-0.002297631795588476,-0.0062394875284223494,0.4311708860759494,0.09080254922407478
vs_24h_high_pct,"(0.0524, 1.483]",fwd_ret_24h_post,1262,-0.015978938060590243,-0.02682807869947973,0.3724247226624406,0.13023930479943047
vs_24h_high_pct,"(0.0524, 1.483]",fwd_ret_72h_post,1261,-0.014826556601149041,-0.040739411342426535,0.3695479777954005,0.207841749636548
vs_24h_high_pct,"(0.0524, 1.483]",fwd_ret_168h_post,1249,-0.012962361905444962,-0.05385735080058218,0.3835068054443555,0.2862666380643878
vs_24h_high_pct,"(0.0524, 1.483]",fwd_ret_336h_post,1213,0.01472110511117516,-0.07865168539325851,0.3759274525968673,0.45632749225971314
vs_24h_high_pct,"(0.0524, 1.483]",fwd_ret_672h_post,1148,0.03303085330403783,-0.1163650819506924,0.3606271777003484,0.7706061016741151
vs_72h_low_pct,"(0.0318, 0.12]",fwd_ret_4h_post,1262,0.0005403051251601813,-0.0008289272732884267,0.4786053882725832,0.03563474344805293
vs_72h_low_pct,"(0.0318, 0.12]",fwd_ret_24h_post,1259,-0.0013288064948452567,-0.007691671491191876,0.42811755361397935,0.07467675557826006
vs_72h_low_pct,"(0.0318, 0.12]",fwd_ret_72h_post,1253,-0.0006714605399983101,-0.011723043106606434,0.43735035913806863,0.11933903167247224
vs_72h_low_pct,"(0.0318, 0.12]",fwd_ret_168h_post,1227,-0.0005949627246664785,-0.023203169213355967,0.4319478402607987,0.1986853068034991
vs_72h_low_pct,"(0.0318, 0.12]",fwd_ret_336h_post,1168,0.01023477384483086,-0.03935407091512344,0.4220890410958904,0.275903726134732
vs_72h_low_pct,"(0.0318, 0.12]",fwd_ret_672h_post,1109,0.02524709795052318,-0.05573632493160452,0.4066726780883679,0.5286401355440848
vs_72h_low_pct,"(0.12, 0.164]",fwd_ret_4h_post,1263,-0.000839825858230775,-0.0014168765743072242,0.47268408551068886,0.03461991168218529
vs_72h_low_pct,"(0.12, 0.164]",fwd_ret_24h_post,1262,-0.00015559968642591524,-0.008866579528902296,0.4381933438985737,0.0769262364119964
vs_72h_low_pct,"(0.12, 0.164]",fwd_ret_72h_post,1260,0.0022366896981546743,-0.012992213146399478,0.4492063492063492,0.133472999772415
vs_72h_low_pct,"(0.12, 0.164]",fwd_ret_168h_post,1247,0.008353999724508265,-0.020372246813503248,0.44346431435445066,0.20585512034747072
vs_72h_low_pct,"(0.12, 0.164]",fwd_ret_336h_post,1208,0.03112836585194313,-0.02873157961685191,0.4370860927152318,0.33560769016036845
vs_72h_low_pct,"(0.12, 0.164]",fwd_ret_672h_post,1177,0.041738320247614626,-0.06521739130434767,0.40441801189464743,0.5526518848400297
vs_72h_low_pct,"(0.164, 0.216]",fwd_ret_4h_post,1263,0.0010160893230127188,-0.0016871165644171127,0.4734758511480602,0.03720438334951176
vs_72h_low_pct,"(0.164, 0.216]",fwd_ret_24h_post,1262,-0.00024321144280004342,-0.01211947731380375,0.40887480190174325,0.09513606633094755
vs_72h_low_pct,"(0.164, 0.216]",fwd_ret_72h_post,1261,0.0016594878181237997,-0.019945602901178527,0.4210943695479778,0.14667924754761366
vs_72h_low_pct,"(0.164, 0.216]",fwd_ret_168h_post,1248,-0.00022888125732692123,-0.033305884755743975,0.4182692307692308,0.21965470525775038
vs_72h_low_pct,"(0.164, 0.216]",fwd_ret_336h_post,1221,0.025425914638628058,-0.04440855874041183,0.4250614250614251,0.3512452673893481
vs_72h_low_pct,"(0.164, 0.216]",fwd_ret_672h_post,1174,0.036579337354791734,-0.07613023144261899,0.40119250425894376,0.5114607605932229
vs_72h_low_pct,"(0.216, 0.313]",fwd_ret_4h_post,1263,-0.0005736064258160001,-0.00420328620557886,0.4489311163895487,0.05701535014732299
vs_72h_low_pct,"(0.216, 0.313]",fwd_ret_24h_post,1261,-0.0015188067333329104,-0.014775160599571624,0.4091990483743061,0.10519721243137807
vs_72h_low_pct,"(0.216, 0.313]",fwd_ret_72h_post,1259,0.0020631203420209856,-0.02148760330578503,0.420174741858618,0.17167349203924973
vs_72h_low_pct,"(0.216, 0.313]",fwd_ret_168h_post,1248,0.023192273515163574,-0.0389296478691159,0.4254807692307692,0.32792114746642576
vs_72h_low_pct,"(0.216, 0.313]",fwd_ret_336h_post,1211,0.05528479248451849,-0.044177657535790726,0.4401321222130471,0.4374896724888123
vs_72h_low_pct,"(0.216, 0.313]",fwd_ret_672h_post,1165,0.04213688327533733,-0.08649339582445681,0.3982832618025751,0.6578584832931894
vs_72h_low_pct,"(0.313, 9.113]",fwd_ret_4h_post,1264,-0.0022464932789098674,-0.005793477460595831,0.439873417721519,0.09896045569676372
vs_72h_low_pct,"(0.313, 9.113]",fwd_ret_24h_post,1263,-0.015262487179297573,-0.026757740833780352,0.38558986539984164,0.14429784663298653
vs_72h_low_pct,"(0.313, 9.113]",fwd_ret_72h_post,1260,-0.01563762682911785,-0.04584729348845673,0.3595238095238095,0.22932704726187436
vs_72h_low_pct,"(0.313, 9.113]",fwd_ret_168h_post,1244,-0.012430696547339293,-0.05886747441772866,0.39147909967845657,0.3084689285650504
vs_72h_low_pct,"(0.313, 9.113]",fwd_ret_336h_post,1209,0.0017539229238135693,-0.08922292993630576,0.3738626964433416,0.41506121873041346
vs_72h_low_pct,"(0.313, 9.113]",fwd_ret_672h_post,1153,-0.002930986659926619,-0.14273684210526316,0.3261058109280139,0.6651488187597622
pre_24h_range_pct,"(0.00379, 0.0624]",fwd_ret_4h_post,1264,-0.00027465793859377766,-0.0015556399318463754,0.46598101265822783,0.03495807163899917
pre_24h_range_pct,"(0.00379, 0.0624]",fwd_ret_24h_post,1262,-0.0054051885283392465,-0.008344548902183835,0.4318541996830428,0.07142232061290199
pre_24h_range_pct,"(0.00379, 0.0624]",fwd_ret_72h_post,1261,-0.006912974595614617,-0.016561877012728043,0.41792228390166536,0.10700672090862141
pre_24h_range_pct,"(0.00379, 0.0624]",fwd_ret_168h_post,1249,-0.004079469215930422,-0.027066173768294455,0.41633306645316254,0.17956833631129412
pre_24h_range_pct,"(0.00379, 0.0624]",fwd_ret_336h_post,1185,0.01447936544650987,-0.033883031449941314,0.4253164556962025,0.30376281961600937
