strategy,interval,threshold,rule,max_hold,trailing_pct,take_profit_pct,hard_sl,cut_3bar_neg,n,win%,mean%,median%,held,total%,MDD%,Sharpe_ann,PF
trend_chase,1w,60,h39_tr25_TP25_SL15_cutN,39,0.25,0.25,-0.15,False,81,61.7,9.21,8.63,22.7,29801.2,-46.2,1.67,2.83
trend_chase,1w,60,h78_tr15_TP25_SL15_cutY,78,0.15,0.25,-0.15,True,81,50.6,9.67,0.96,21.7,37431.0,-58.2,1.67,2.8
trend_chase,1w,60,h26_tr15_TP25_SL20_cutN,26,0.15,0.25,-0.2,False,81,61.7,8.52,8.25,18.4,21572.9,-51.8,1.67,2.94
trend_chase,1w,60,h52_tr15_TP25_SL20_cutY,52,0.15,0.25,-0.2,True,81,54.3,9.38,7.83,22.0,32313.5,-45.1,1.67,2.84
trend_chase,1w,60,h78_tr15_TPx_SL15_cutY,78,0.15,0.0,-0.15,True,81,49.4,19.03,-1.46,30.9,2271822.9,-56.4,1.67,4.51
trend_chase,1w,60,h26_tr25_TP30_SLx_cutY,26,0.25,0.3,,True,81,60.5,9.37,5.3,18.5,34725.3,-39.5,1.67,3.22
trend_chase,1w,60,h78_tr15_TP30_SL15_cutY,78,0.15,0.3,-0.15,True,81,50.6,10.21,0.96,23.7,47418.3,-57.6,1.66,2.9
trend_chase,1w,60,h26_tr25_TP30_SL20_cutY,26,0.25,0.3,-0.2,True,81,60.5,9.34,5.3,18.3,33815.8,-38.9,1.66,3.2
trend_chase,1w,60,h39_tr20_TP40_SL15_cutN,39,0.2,0.4,-0.15,False,81,59.3,11.31,4.91,25.6,81685.8,-54.6,1.66,3.29
trend_chase,1w,60,h26_tr15_TP40_SL20_cutN,26,0.15,0.4,-0.2,False,81,61.7,10.57,6.53,19.8,59833.3,-56.4,1.65,3.41
trend_chase,1w,60,h39_tr25_TP30_SL20_cutY,39,0.25,0.3,-0.2,True,81,58.0,9.65,7.44,24.5,37261.1,-39.5,1.65,3.11
trend_chase,1w,60,h26_tr20_TPx_SLx_cutN,26,0.2,0.0,,False,81,64.2,14.35,6.53,24.0,328629.4,-62.8,1.65,4.23
trend_chase,1w,60,h26_tr20_TP40_SLx_cutY,26,0.2,0.4,,True,81,59.3,10.21,4.2,19.4,51203.6,-44.4,1.65,3.45
trend_chase,1w,60,h39_tr20_TP30_SL20_cutY,39,0.2,0.3,-0.2,True,81,56.8,9.59,4.91,23.7,36730.7,-42.7,1.65,3.16
trend_chase,1w,60,h26_tr25_TP25_SL15_cutN,26,0.25,0.25,-0.15,False,81,64.2,8.56,8.25,18.0,21307.9,-48.8,1.65,2.82
trend_chase,1w,60,h26_tr25_TPx_SL20_cutN,26,0.25,0.0,-0.2,False,81,64.2,14.14,6.53,23.9,321576.3,-48.1,1.65,4.24
trend_chase,1w,60,h52_tr15_TP40_SL20_cutY,52,0.15,0.4,-0.2,True,81,54.3,11.2,5.01,25.9,74657.0,-49.6,1.64,3.2
trend_chase,1w,60,h26_tr20_TP40_SL20_cutY,26,0.2,0.4,-0.2,True,81,59.3,10.18,4.2,19.2,49863.7,-44.4,1.64,3.43
trend_chase,1w,60,h52_tr15_TP40_SL15_cutN,52,0.15,0.4,-0.15,False,81,55.6,11.29,5.08,26.2,75068.3,-55.2,1.64,3.07
trend_chase,1w,60,h39_tr25_TP40_SL15_cutN,39,0.25,0.4,-0.15,False,81,59.3,11.27,6.29,26.5,76107.8,-62.1,1.64,3.17
trend_chase,1w,60,h26_tr20_TP25_SL15_cutN,26,0.2,0.25,-0.15,False,81,63.0,8.51,8.25,17.7,20472.9,-48.8,1.64,2.8
trend_chase,1w,60,h52_tr15_TP25_SL15_cutN,52,0.15,0.25,-0.15,False,81,55.6,9.33,10.38,22.2,29394.8,-56.2,1.63,2.71
trend_chase,1w,60,h26_tr25_TP30_SL15_cutN,26,0.25,0.3,-0.15,False,81,63.0,9.22,6.54,18.5,28912.4,-48.8,1.62,2.93
trend_chase,1w,60,h52_tr15_TP30_SL20_cutY,52,0.15,0.3,-0.2,True,81,54.3,10.01,5.08,23.7,41643.0,-44.4,1.62,2.97
trend_chase,1w,60,h52_tr25_TPx_SL15_cutN,52,0.25,0.0,-0.15,False,81,61.7,28.17,11.03,37.3,80347188.0,-54.2,1.62,6.21
trend_chase,1w,60,h26_tr20_TP30_SL15_cutN,26,0.2,0.3,-0.15,False,81,61.7,9.2,6.54,18.2,28493.7,-48.8,1.62,2.92
trend_chase,1w,60,h26_tr25_TP40_SLx_cutY,26,0.25,0.4,,True,81,59.3,10.04,3.94,19.9,43880.2,-46.8,1.61,3.33
trend_chase,1w,60,h52_tr25_TPx_SLx_cutY,52,0.25,0.0,,True,81,60.5,27.21,10.38,39.3,71481174.6,-41.1,1.61,7.03
trend_chase,1w,60,h39_tr20_TP30_SL15_cutN,39,0.2,0.3,-0.15,False,81,59.3,9.41,7.44,23.5,30197.2,-54.6,1.6,2.9
trend_chase,1w,60,h26_tr25_TP40_SL20_cutY,26,0.25,0.4,-0.2,True,81,59.3,10.01,3.94,19.7,42731.6,-46.8,1.6,3.31
trend_chase,1w,60,h39_tr25_TP25_SL15_cutY,39,0.25,0.25,-0.15,True,81,58.0,8.64,8.16,21.1,20881.2,-44.1,1.6,2.77
trend_chase,1w,60,h52_tr15_TP30_SL15_cutN,52,0.15,0.3,-0.15,False,81,55.6,9.87,6.31,23.9,36424.5,-52.4,1.6,2.81
trend_chase,1w,60,h39_tr20_TP25_SL15_cutY,39,0.2,0.25,-0.15,True,81,56.8,8.56,7.44,20.6,20317.5,-54.6,1.6,2.81
trend_chase,1w,60,h26_tr25_TPx_SLx_cutN,26,0.25,0.0,,False,81,64.2,13.92,6.53,24.7,239131.2,-64.4,1.6,4.04
trend_chase,1w,60,h26_tr15_TP30_SLx_cutN,26,0.15,0.3,,False,81,61.7,9.56,6.54,19.6,31396.9,-64.0,1.6,3.07
trend_chase,1w,60,h26_tr15_TP40_SLx_cutN,26,0.15,0.4,,False,81,61.7,10.35,6.53,20.6,44472.5,-70.1,1.59,3.25
trend_chase,1w,60,h52_tr25_TPx_SL20_cutY,52,0.25,0.0,-0.2,True,81,60.5,26.93,10.38,37.8,55082369.1,-39.6,1.59,6.62
trend_chase,1w,60,h39_tr25_TP30_SL15_cutN,39,0.25,0.3,-0.15,False,81,60.5,9.46,8.16,24.1,30257.5,-46.2,1.59,2.85
trend_chase,1w,60,h26_tr20_TP40_SL15_cutN,26,0.2,0.4,-0.15,False,81,61.7,10.01,5.3,19.5,40345.7,-53.0,1.59,3.09
trend_chase,1w,60,h26_tr15_TPx_SL20_cutN,26,0.15,0.0,-0.2,False,81,60.5,13.06,5.14,21.1,168967.6,-56.4,1.58,3.94
trend_chase,1w,60,h52_tr15_TPx_SLx_cutY,52,0.15,0.0,,True,81,53.1,13.15,1.99,29.4,170747.9,-52.4,1.58,3.73
trend_chase,1w,60,h39_tr20_TPx_SLx_cutN,39,0.2,0.0,,False,81,60.5,20.57,4.91,34.0,3995990.2,-65.3,1.58,5.72
trend_chase,1w,60,h26_tr15_TP25_SLx_cutN,26,0.15,0.25,,False,81,61.7,8.29,8.25,19.1,16018.2,-64.1,1.58,2.8
trend_chase,1w,60,h26_tr25_TP40_SL15_cutN,26,0.25,0.4,-0.15,False,81,61.7,9.89,5.3,20.0,36539.2,-55.1,1.57,3.03
trend_chase,1w,60,h52_tr20_TPx_SLx_cutY,52,0.2,0.0,,True,81,60.5,26.04,6.31,36.7,44545836.1,-34.9,1.57,7.22
trend_chase,1w,60,h52_tr20_TPx_SL15_cutN,52,0.2,0.0,-0.15,False,81,61.7,26.77,7.83,35.3,42648112.5,-54.2,1.57,6.19
trend_chase,1w,60,h39_tr25_TPx_SLx_cutN,39,0.25,0.0,,False,81,60.5,20.13,5.73,35.6,3071832.8,-73.2,1.56,5.38
trend_chase,1w,60,h26_tr25_TP25_SL15_cutY,26,0.25,0.25,-0.15,True,81,60.5,7.88,5.3,16.6,13708.2,-48.8,1.56,2.74
trend_chase,1w,60,h39_tr20_TP40_SL15_cutY,39,0.2,0.4,-0.15,True,81,55.6,10.15,4.2,23.9,40616.2,-54.6,1.56,3.13
trend_chase,1w,60,h39_tr20_TPx_SL20_cutN,39,0.2,0.0,-0.2,False,81,60.5,20.36,4.91,32.0,3482612.4,-54.3,1.56,5.46
trend_chase,1w,60,h39_tr15_TP25_SLx_cutN,39,0.15,0.25,,False,81,56.8,8.52,6.29,24.6,17283.3,-69.7,1.55,2.73
trend_chase,1w,60,h26_tr20_TP25_SL15_cutY,26,0.2,0.25,-0.15,True,81,59.3,7.83,5.3,16.3,13169.6,-48.8,1.55,2.71
trend_chase,1w,60,h39_tr15_TP40_SLx_cutN,39,0.15,0.4,,False,81,56.8,10.51,5.01,27.5,44068.5,-74.9,1.55,3.14
trend_chase,1w,60,h52_tr20_TPx_SL20_cutY,52,0.2,0.0,-0.2,True,81,60.5,25.72,6.31,35.2,32840363.8,-38.1,1.55,6.7
trend_chase,1w,60,h26_tr20_TPx_SLx_cutY,26,0.2,0.0,,True,81,58.0,12.68,3.94,21.1,140612.3,-44.4,1.55,4.0
trend_chase,1w,60,h26_tr20_TPx_SL20_cutY,26,0.2,0.0,-0.2,True,81,58.0,12.65,3.94,20.8,136937.3,-44.4,1.54,3.97
trend_chase,1w,60,h26_tr15_TPx_SLx_cutN,26,0.15,0.0,,False,81,60.5,12.84,5.14,21.9,125635.8,-70.1,1.54,3.75
trend_chase,1w,60,h39_tr25_TP40_SL15_cutY,39,0.25,0.4,-0.15,True,81,55.6,10.11,4.35,24.8,37839.2,-54.5,1.54,3.01
trend_chase,1w,60,h39_tr25_TPx_SL20_cutN,39,0.25,0.0,-0.2,False,81,60.5,19.92,5.73,33.6,2677181.5,-64.6,1.54,5.15
trend_chase,1w,60,h39_tr15_TP30_SLx_cutN,39,0.15,0.3,,False,81,56.8,9.41,5.08,26.0,25841.2,-69.7,1.53,2.92
trend_chase,1w,60,h52_tr15_TPx_SL20_cutY,52,0.15,0.0,-0.2,True,81,53.1,12.83,1.99,27.9,125853.7,-49.6,1.53,3.49
trend_chase,1w,60,h52_tr15_TP25_SL15_cutY,52,0.15,0.25,-0.15,True,81,51.9,8.5,1.56,20.5,17160.9,-52.7,1.52,2.61
trend_chase,1w,60,h52_tr15_TPx_SL15_cutN,52,0.15,0.0,-0.15,False,81,54.3,13.09,5.01,28.4,134257.6,-55.2,1.52,3.38
trend_chase,1w,60,h26_tr20_TPx_SL15_cutN,26,0.2,0.0,-0.15,False,81,60.5,13.09,5.14,21.2,148000.0,-53.0,1.52,3.71
trend_chase,1w,60,h39_tr15_TP25_SL20_cutN,39,0.15,0.25,-0.2,False,81,56.8,8.32,6.29,22.7,15050.1,-60.0,1.51,2.62
trend_chase,1w,60,h26_tr20_TP30_SL15_cutY,26,0.2,0.3,-0.15,True,81,58.0,8.08,5.14,16.7,14332.9,-48.8,1.51,2.75
trend_chase,1w,60,h26_tr25_TP30_SL15_cutY,26,0.25,0.3,-0.15,True,81,59.3,8.11,5.14,17.0,14544.3,-48.8,1.51,2.76
trend_chase,1w,60,h39_tr15_TP40_SL20_cutN,39,0.15,0.4,-0.2,False,81,56.8,10.3,5.01,25.6,38394.2,-66.9,1.51,3.01
trend_chase,1w,60,h26_tr15_TP25_SLx_cutY,26,0.15,0.25,,True,81,55.6,7.47,3.94,16.4,10589.1,-46.1,1.51,2.7
trend_chase,1w,60,h26_tr15_TP30_SLx_cutY,26,0.15,0.3,,True,81,55.6,8.31,3.94,16.8,16246.0,-46.1,1.5,2.89
trend_chase,1w,60,h39_tr15_TP25_SLx_cutY,39,0.15,0.25,,True,81,51.9,7.93,3.78,20.6,13015.8,-53.6,1.5,2.67
trend_chase,1w,60,h26_tr15_TP25_SL20_cutY,26,0.15,0.25,-0.2,True,81,55.6,7.44,3.94,16.1,10309.9,-46.1,1.5,2.68
trend_chase,1w,60,h39_tr25_TP30_SL15_cutY,39,0.25,0.3,-0.15,True,81,56.8,8.41,4.91,22.5,16101.7,-44.1,1.5,2.7
trend_chase,1w,60,h39_tr20_TP30_SL15_cutY,39,0.2,0.3,-0.15,True,81,55.6,8.37,4.35,21.9,16069.5,-54.6,1.5,2.75
trend_chase,1w,60,h52_tr25_TPx_SL15_cutY,52,0.25,0.0,-0.15,True,81,58.0,25.59,6.31,34.8,20695963.4,-48.2,1.5,5.88
trend_chase,1w,60,h26_tr15_TP30_SL15_cutN,26,0.15,0.3,-0.15,False,81,58.0,8.3,5.14,17.0,15336.0,-54.4,1.49,2.73
trend_chase,1w,60,h39_tr15_TP30_SL20_cutN,39,0.15,0.3,-0.2,False,81,56.8,9.21,5.08,24.0,22508.5,-60.0,1.49,2.8
trend_chase,1w,60,h52_tr15_TP40_SL15_cutY,52,0.15,0.4,-0.15,True,81,51.9,9.78,1.56,24.3,29274.2,-50.7,1.49,2.85
trend_chase,1w,60,h26_tr25_TPx_SL20_cutY,26,0.25,0.0,-0.2,True,81,58.0,12.22,3.1,21.5,99628.2,-46.8,1.49,3.78
trend_chase,1w,60,h26_tr25_TPx_SL15_cutN,26,0.25,0.0,-0.15,False,81,60.5,12.87,5.14,21.8,124253.4,-55.1,1.49,3.61
trend_chase,1w,60,h26_tr25_TPx_SLx_cutY,26,0.25,0.0,,True,81,58.0,12.25,3.1,21.7,102302.7,-46.8,1.49,3.8
trend_chase,1w,60,h26_tr15_TP30_SL20_cutY,26,0.15,0.3,-0.2,True,81,55.6,8.29,3.94,16.5,15819.1,-46.1,1.49,2.87
trend_chase,1w,60,h26_tr15_TP25_SL15_cutN,26,0.15,0.25,-0.15,False,81,58.0,7.59,6.53,16.6,10618.2,-54.4,1.48,2.58
trend_chase,1w,60,h26_tr20_TP40_SL15_cutY,26,0.2,0.4,-0.15,True,81,58.0,8.89,3.94,18.0,20315.4,-48.8,1.48,2.93
trend_chase,1w,60,h26_tr15_TP40_SLx_cutY,26,0.15,0.4,,True,81,55.6,9.1,3.94,17.8,23031.9,-55.3,1.48,3.07
trend_chase,1w,60,h39_tr15_TPx_SLx_cutN,39,0.15,0.0,,False,81,55.6,12.71,4.91,29.3,101774.6,-74.9,1.48,3.56
trend_chase,1w,60,h26_tr15_TP40_SL20_cutY,26,0.15,0.4,-0.2,True,81,55.6,9.07,3.94,17.5,22427.8,-55.3,1.48,3.05
trend_chase,1w,60,h39_tr20_TPx_SLx_cutY,39,0.2,0.0,,True,81,55.6,18.48,4.2,29.4,1407317.7,-47.0,1.47,5.41
trend_chase,1w,60,h39_tr20_TPx_SL15_cutN,39,0.2,0.0,-0.15,False,81,58.0,19.22,4.35,28.7,1575935.9,-54.6,1.47,4.84
trend_chase,1w,60,h26_tr15_TP40_SL15_cutN,26,0.15,0.4,-0.15,False,81,58.0,9.09,5.08,18.0,21744.1,-62.2,1.47,2.89
trend_chase,1w,60,h39_tr25_TPx_SL15_cutN,39,0.25,0.0,-0.15,False,81,58.0,18.92,5.28,30.1,1306538.4,-62.1,1.46,4.6
trend_chase,1w,60,h52_tr15_TP30_SL15_cutY,52,0.15,0.3,-0.15,True,81,51.9,8.51,1.56,22.1,15615.5,-52.1,1.46,2.61
trend_chase,1w,60,h39_tr15_TPx_SL20_cutN,39,0.15,0.0,-0.2,False,81,55.6,12.5,4.91,27.4,88686.8,-66.9,1.46,3.42
trend_chase,1w,60,h26_tr25_TP40_SL15_cutY,26,0.25,0.4,-0.15,True,81,58.0,8.78,3.1,18.5,18394.0,-48.8,1.45,2.87
trend_chase,1w,60,h39_tr25_TPx_SLx_cutY,39,0.25,0.0,,True,81,55.6,18.03,4.35,31.0,1081830.7,-59.0,1.45,5.07
trend_chase,1w,60,h52_tr20_TPx_SL15_cutY,52,0.2,0.0,-0.15,True,81,58.0,24.2,4.23,32.7,10985337.5,-48.2,1.45,5.86
trend_chase,1w,60,h39_tr15_TP40_SLx_cutY,39,0.15,0.4,,True,81,51.9,9.32,3.78,23.4,23544.0,-61.6,1.45,2.96
trend_chase,1w,60,h39_tr20_TPx_SL20_cutY,39,0.2,0.0,-0.2,True,81,55.6,18.18,4.2,28.5,1067724.4,-44.9,1.44,5.05
trend_chase,1w,60,h39_tr15_TP30_SLx_cutY,39,0.15,0.3,,True,81,51.9,8.34,3.78,21.8,14786.9,-53.6,1.44,2.76
trend_chase,1w,60,h39_tr15_TP25_SL15_cutN,39,0.15,0.25,-0.15,False,81,54.3,7.78,4.91,20.0,10441.1,-58.5,1.43,2.46
trend_chase,1w,60,h26_tr15_TPx_SLx_cutY,26,0.15,0.0,,True,81,54.3,11.16,2.51,18.9,53721.1,-55.3,1.43,3.51
trend_chase,1w,60,h39_tr25_TPx_SL20_cutY,39,0.25,0.0,-0.2,True,81,55.6,17.74,4.35,30.1,820773.5,-57.4,1.42,4.75
trend_chase,1w,60,h26_tr15_TPx_SL20_cutY,26,0.15,0.0,-0.2,True,81,54.3,11.14,2.51,18.7,52315.5,-55.3,1.42,3.49
trend_chase,1w,60,h26_tr15_TPx_SL15_cutN,26,0.15,0.0,-0.15,False,81,56.8,11.56,5.01,19.3,61047.7,-62.2,1.42,3.38
trend_chase,1w,60,h39_tr15_TP25_SL20_cutY,39,0.15,0.25,-0.2,True,81,51.9,7.63,3.78,19.7,9851.1,-51.9,1.42,2.51
trend_chase,1w,60,h39_tr15_TP40_SL15_cutN,39,0.15,0.4,-0.15,False,81,54.3,9.21,4.91,22.9,19639.1,-64.5,1.41,2.73
trend_chase,1w,60,h26_tr20_TPx_SL15_cutY,26,0.2,0.0,-0.15,True,81,56.8,11.55,3.1,19.6,61557.8,-48.8,1.41,3.48
trend_chase,1w,60,h39_tr15_TP40_SL20_cutY,39,0.15,0.4,-0.2,True,81,51.9,9.03,3.78,22.5,17839.0,-60.1,1.39,2.79
trend_chase,1w,60,h52_tr15_TPx_SL15_cutY,52,0.15,0.0,-0.15,True,81,50.6,11.38,0.96,26.3,49010.9,-50.7,1.39,3.14
trend_chase,1w,60,h26_tr15_TP25_SL15_cutY,26,0.15,0.25,-0.15,True,81,54.3,6.91,2.51,15.2,6813.3,-48.8,1.39,2.49
trend_chase,1w,60,h26_tr25_TPx_SL15_cutY,26,0.25,0.0,-0.15,True,81,56.8,11.34,2.51,20.2,51671.5,-48.8,1.38,3.38
trend_chase,1w,60,h39_tr15_TP30_SL15_cutN,39,0.15,0.3,-0.15,False,81,54.3,8.11,4.91,21.3,11493.2,-58.5,1.38,2.53
trend_chase,1w,60,h39_tr15_TP30_SL20_cutY,39,0.15,0.3,-0.2,True,81,51.9,8.04,3.78,20.9,11194.9,-51.9,1.37,2.59
trend_chase,1w,60,h39_tr15_TPx_SLx_cutY,39,0.15,0.0,,True,81,50.6,10.94,0.96,24.9,40862.7,-61.6,1.37,3.28
trend_chase,1w,60,h26_tr15_TP30_SL15_cutY,26,0.15,0.3,-0.15,True,81,54.3,7.19,2.51,15.6,7691.5,-48.8,1.37,2.55
trend_chase,1w,60,h39_tr15_TPx_SL15_cutN,39,0.15,0.0,-0.15,False,81,53.1,11.39,4.25,24.6,45078.7,-64.5,1.36,3.12
trend_chase,1w,60,h26_tr15_TP40_SL15_cutY,26,0.15,0.4,-0.15,True,81,54.3,7.98,2.51,16.6,10926.0,-54.7,1.36,2.72
trend_chase,1w,60,h39_tr20_TPx_SL15_cutY,39,0.2,0.0,-0.15,True,81,54.3,17.15,3.78,26.7,516119.7,-54.6,1.36,4.55
trend_chase,1w,60,h39_tr15_TP25_SL15_cutY,39,0.15,0.25,-0.15,True,81,50.6,7.21,0.96,18.4,7296.5,-58.5,1.35,2.4
trend_chase,1w,60,h39_tr25_TPx_SL15_cutY,39,0.25,0.0,-0.15,True,81,54.3,16.85,4.25,28.0,427880.4,-54.5,1.34,4.31
trend_chase,1w,60,h39_tr15_TPx_SL20_cutY,39,0.15,0.0,-0.2,True,81,50.6,10.65,0.96,24.0,30978.9,-60.1,1.32,3.09
trend_chase,1w,60,h26_tr15_TPx_SL15_cutY,26,0.15,0.0,-0.15,True,81,53.1,10.03,2.37,17.7,25357.3,-54.7,1.31,3.14
trend_chase,1w,60,h39_tr15_TP40_SL15_cutY,39,0.15,0.4,-0.15,True,81,50.6,8.05,0.96,21.2,9726.9,-58.5,1.3,2.57
trend_chase,1w,60,h39_tr15_TP30_SL15_cutY,39,0.15,0.3,-0.15,True,81,50.6,7.07,0.96,19.6,6087.3,-58.5,1.28,2.37
trend_chase,1w,60,h39_tr15_TPx_SL15_cutY,39,0.15,0.0,-0.15,True,81,49.4,9.65,-0.76,22.7,16794.2,-58.5,1.23,2.86
