strategy,interval,threshold,rule,max_hold,trailing_pct,take_profit_pct,hard_sl,cut_3bar_neg,n,win%,mean%,median%,held,total%,MDD%,Sharpe_ann,PF
trend_pullback,1d,60,h252_tr25_TP40_SLx_cutY,252,0.25,0.4,,True,18143,47.1,10.67,-2.89,83.0,inf,,19.67,2.44
trend_pullback,1d,60,h365_tr25_TP30_SL20_cutN,365,0.25,0.3,-0.2,False,18143,53.4,9.64,17.48,76.0,inf,,19.58,2.22
trend_pullback,1d,60,h180_tr25_TP30_SL20_cutN,180,0.25,0.3,-0.2,False,18143,54.8,9.39,10.07,70.1,inf,,19.5,2.25
trend_pullback,1d,60,h365_tr25_TP40_SLx_cutY,365,0.25,0.4,,True,18143,46.2,10.68,-3.7,87.9,inf,,19.46,2.41
trend_pullback,1d,60,h120_tr25_TP25_SLx_cutN,120,0.25,0.25,,False,18143,59.8,8.45,14.15,64.5,inf,,19.35,2.26
trend_pullback,1d,60,h180_tr25_TP40_SLx_cutY,180,0.25,0.4,,True,18143,47.9,10.12,-1.82,76.2,inf,,19.13,2.41
trend_pullback,1d,60,h252_tr20_TP40_SLx_cutN,252,0.2,0.4,,False,18143,49.2,9.94,-0.55,78.0,inf,,18.94,2.43
trend_pullback,1d,60,h120_tr25_TP40_SL20_cutN,120,0.25,0.4,-0.2,False,18143,52.7,9.75,2.22,67.9,inf,,18.92,2.37
trend_pullback,1d,60,h252_tr25_TP40_SL20_cutY,252,0.25,0.4,-0.2,True,18143,45.6,10.12,-4.51,75.1,inf,,18.91,2.36
trend_pullback,1d,60,h252_tr25_TP25_SL20_cutN,252,0.25,0.25,-0.2,False,18143,57.6,8.52,24.91,67.8,inf,,18.87,2.13
trend_pullback,1d,60,h365_tr20_TP40_SLx_cutN,365,0.2,0.4,,False,18143,48.8,9.98,-0.81,82.4,inf,,18.87,2.43
trend_pullback,1d,60,h180_tr25_TP25_SL20_cutN,180,0.25,0.25,-0.2,False,18143,57.8,8.35,24.77,64.6,inf,,18.72,2.14
trend_pullback,1d,60,h252_tr25_TP30_SLx_cutY,252,0.25,0.3,,True,18143,50.5,8.94,1.38,74.2,inf,,18.72,2.22
trend_pullback,1d,60,h365_tr25_TP25_SL20_cutN,365,0.25,0.25,-0.2,False,18143,57.2,8.48,24.95,69.4,inf,,18.69,2.11
trend_pullback,1d,60,h365_tr25_TP40_SL20_cutY,365,0.25,0.4,-0.2,True,18143,44.7,10.09,-5.22,77.8,inf,,18.69,2.33
trend_pullback,1d,60,h120_tr25_TP30_SL20_cutN,120,0.25,0.3,-0.2,False,18143,55.2,8.6,6.24,62.1,inf,,18.56,2.22
trend_pullback,1d,60,h252_tr25_TP40_SL15_cutN,252,0.25,0.4,-0.15,False,18143,45.7,9.95,-4.46,71.4,inf,,18.55,2.29
trend_pullback,1d,60,h365_tr25_TP30_SLx_cutY,365,0.25,0.3,,True,18143,49.8,8.92,-0.76,78.1,inf,,18.49,2.19
trend_pullback,1d,60,h180_tr25_TP40_SL20_cutY,180,0.25,0.4,-0.2,True,18143,46.6,9.67,-3.19,70.2,inf,,18.48,2.34
trend_pullback,1d,60,h252_tr20_TP30_SLx_cutN,252,0.2,0.3,,False,18143,49.8,8.63,-0.13,71.2,inf,,18.4,2.25
trend_pullback,1d,60,h365_tr25_TP40_SL15_cutN,365,0.25,0.4,-0.15,False,18143,44.8,9.91,-5.18,73.5,inf,,18.36,2.27
trend_pullback,1d,60,h180_tr25_TP30_SLx_cutY,180,0.25,0.3,,True,18143,50.9,8.59,1.69,68.7,inf,,18.34,2.21
trend_pullback,1d,60,h180_tr20_TP40_SLx_cutN,180,0.2,0.4,,False,18143,49.4,9.48,-0.3,72.7,inf,,18.34,2.38
trend_pullback,1d,60,h365_tr20_TP30_SLx_cutN,365,0.2,0.3,,False,18143,49.5,8.63,-0.3,75.1,inf,,18.29,2.24
trend_pullback,1d,60,h180_tr25_TP40_SL15_cutN,180,0.25,0.4,-0.15,False,18143,46.8,9.61,-3.1,67.3,inf,,18.26,2.28
trend_pullback,1d,60,h252_tr20_TP25_SLx_cutN,252,0.2,0.25,,False,18143,52.6,7.85,11.23,66.6,inf,,18.0,2.15
trend_pullback,1d,60,h120_tr25_TP25_SL20_cutN,120,0.25,0.25,-0.2,False,18143,57.7,7.76,11.25,57.9,inf,,17.98,2.12
trend_pullback,1d,60,h252_tr25_TP30_SL20_cutY,252,0.25,0.3,-0.2,True,18143,48.9,8.44,-3.57,66.4,inf,,17.94,2.15
trend_pullback,1d,60,h180_tr20_TP30_SLx_cutN,180,0.2,0.3,,False,18143,50.1,8.29,0.07,66.7,inf,,17.92,2.21
trend_pullback,1d,60,h365_tr20_TP25_SLx_cutN,365,0.2,0.25,,False,18143,52.3,7.86,12.84,70.2,inf,,17.91,2.14
