gate_strict,n_1d,mean_1d,median_1d,win_1d,var_adj_1d,n_7d,mean_7d,median_7d,win_7d,var_adj_7d,n_14d,mean_14d,median_14d,win_14d,var_adj_14d,n_28d,mean_28d,median_28d,win_28d,var_adj_28d,n_56d,mean_56d,median_56d,win_56d,var_adj_56d
True,1488,-0.0031059033532676358,-0.003284898386598012,0.4603494623655914,-0.11195278508580844,1456,-0.0018470196480930119,-0.013066871637202104,0.41895604395604397,-0.24090680385617955,1451,0.009196907041605354,-0.0008631851532152623,0.48518263266712613,-0.3671437409885697,1441,-0.013396997229702518,-0.051600099230959984,0.35877862595419846,-0.5293235172476964,1406,-0.04985172716453807,-0.16027784884185342,0.2972972972972973,-1.2019724535771061
False,11620,9.048983368689024e-05,0.0,0.49939759036144576,-0.12624271616620705,11508,0.00399681080494449,-0.00959633841201507,0.4561174834897463,-0.25894427231825273,11490,0.003723014050734015,-0.018018018018017945,0.446562228024369,-0.4392807735885967,11429,-0.00880497680286662,-0.06598029995545207,0.35663662612652025,-0.7830088436611304,11256,-0.04751536684652731,-0.16680644079168072,0.30863539445628996,-1.044910647608379
