rank,label,rally_lookback,rally_min_gain,depth_lookback,n,win_pct,mean_pct,median_pct,total_pct,mdd_pct,sharpe,profit_factor,avg_held_bars
11,p011,30.0,0.3,20.0,2737,47.716477895506024,7.758954362950675,-1.4952191235059749,6.81548909863157e+53,-97.21624421873155,0.48261271063440686,2.0496455401249105,62.960175374497624
75,p075,120.0,0.3,20.0,3553,48.1283422459893,7.822235446165821,-1.0411328745367872,1.954188069250691e+73,-99.45324236179617,0.4824884191380321,2.0912363666004365,72.29721362229103
73,p073,120.0,0.3,10.0,3556,48.059617547806525,7.818121498480981,-1.278341127245874,9.148395902643094e+72,-99.63833890892846,0.482369942905942,2.0875592133291043,72.0140607424072
49,p049,90.0,0.1,10.0,3840,48.90625,7.954805881052093,-0.7106932029009969,9.81139006401472e+81,-96.97583894120375,0.48187012297183657,2.123223833912979,77.30494791666666
9,p009,30.0,0.3,10.0,2745,47.61384335154827,7.704800854916962,-1.4952191235059749,2.53925950253459e+53,-97.68989545695865,0.4799589799636714,2.0401728126502605,62.875774134790525
51,p051,90.0,0.1,20.0,3846,48.90795631825273,7.911104268040395,-0.720257927455997,2.030266468990923e+81,-96.21431633803579,0.47826664630618676,2.1125388184416405,77.6232449297972
72,p072,120.0,0.3,5.0,3512,48.03530751708428,7.734254946035746,-1.3192381449559416,5.714050012238178e+70,-99.10688837726198,0.47550351994712525,2.0710628361716164,72.18394077448747
48,p048,90.0,0.1,5.0,3795,48.85375494071146,7.859332338210137,-0.7471168670983628,2.975587634033404e+79,-97.80115419898995,0.475347817912371,2.104708894663778,77.27114624505928
37,p037,60.0,0.2,10.0,3741,48.462977813418874,7.8116157051203725,-1.1344923504867817,8.489867932131966e+76,-96.66276051536396,0.4744257851542302,2.0769594279014956,75.50013365410318
39,p039,60.0,0.2,20.0,3755,48.28229027962717,7.766120306541012,-1.3002332905634013,6.446624574100483e+76,-96.55233354216665,0.47173003795022356,2.0709979867137664,75.79733688415446
38,p038,60.0,0.2,15.0,3759,48.39052939611599,7.743349079631813,-1.1534850640113832,2.804740216831783e+76,-96.55233354216665,0.4708740314053149,2.0655951203196574,75.6267624368183
36,p036,60.0,0.2,5.0,3700,48.4054054054054,7.7486222633657205,-1.2779409671818505,1.1844395650977147e+75,-94.99263197470523,0.468555177199977,2.0649810937842745,75.84972972972973
70,p070,120.0,0.2,15.0,3751,48.22713942948547,7.654071038901658,-1.1528784648187624,1.1979697556593755e+75,-99.46725892599893,0.467709442334482,2.06738156380091,75.43295121300986
66,p066,120.0,0.1,15.0,3786,48.41521394611728,7.688387426238294,-1.0023753730791058,3.3536140497889944e+76,-99.47601599077375,0.4676677520001172,2.075824553753611,76.50343370311674
69,p069,120.0,0.2,10.0,3733,48.16501473345834,7.665048097363387,-1.2762900976290066,4.673425978336484e+74,-99.35240747999347,0.4674510930896062,2.068268345897509,75.40717921242968
65,p065,120.0,0.1,10.0,3768,48.328025477707,7.698454377354545,-1.051506024096382,1.2630776202116116e+76,-99.3630524441649,0.4672613488209652,2.0764459849382497,76.50769639065817
71,p071,120.0,0.2,20.0,3738,48.20759764579989,7.647724123168037,-1.0422168984481002,8.325590545571232e+74,-99.02097249193115,0.4665366932895696,2.0690074450129394,75.7434456928839
4,p004,30.0,0.2,5.0,3610,47.368421052631575,7.553071550471836,-1.850988988519436,6.370638238993983e+69,-98.29286739155269,0.4660170780141204,2.031128031105985,72.07645429362881
67,p067,120.0,0.1,20.0,3774,48.3836777954425,7.6633901694122875,-0.9539135139753127,1.2605541407440947e+76,-99.03706550169309,0.4654434382827187,2.073757859611473,76.80683624801271
6,p006,30.0,0.2,15.0,3628,47.464167585446525,7.5318102739603,-1.835650072213873,4.700536679803619e+69,-99.27807338006606,0.4640569635982997,2.025636836191649,72.287210584344
5,p005,30.0,0.2,10.0,3627,47.33939895230218,7.493037238861389,-1.8209125475285188,1.6969069282051903e+69,-99.29572482828681,0.4624423816551144,2.020746042454769,72.16487455197132
7,p007,30.0,0.2,20.0,3622,47.40474875759249,7.511696897236739,-1.850988988519436,1.9675799138318415e+69,-99.19983349829593,0.4622593701170525,2.0223986611336957,72.43953616786305
22,p022,45.0,0.2,15.0,3723,48.32124630674188,7.597138738038272,-0.9329113924050666,5.527349302673048e+72,-99.55522627177261,0.4609895597885585,2.035024159840186,75.19285522428149
64,p064,120.0,0.1,5.0,3724,48.30827067669173,7.611264032966683,-1.143685407652772,6.129515158837417e+73,-98.58352256446246,0.46019675978857655,2.059038110134876,76.76100966702471
68,p068,120.0,0.2,5.0,3689,48.1160206017891,7.571697272348309,-1.3401961512742417,1.9636769209560292e+72,-98.47521910464607,0.4600471148070143,2.0500239295633986,75.64461913797777
21,p021,45.0,0.2,10.0,3730,48.04289544235925,7.555577191562929,-1.1272633615925172,1.5835868968233126e+72,-99.56512011655988,0.4592986035754171,2.026415113992216,74.92815013404825
23,p023,45.0,0.2,20.0,3715,48.209959623149395,7.5665005569011585,-1.0596102202102382,1.4555158371423176e+72,-99.52959068750971,0.4585727176775391,2.0307120860728594,75.33755047106325
33,p033,60.0,0.1,10.0,3899,48.32008207232624,7.620595040475362,-1.2186351706036764,3.2507368557827353e+77,-96.53988352017916,0.45760027462577274,2.0479525949906887,78.69453706078481
20,p020,45.0,0.2,5.0,3694,47.96968056307526,7.529150258439203,-1.2802710330664708,1.6416958494922758e+71,-99.57840851971508,0.45701222597181357,2.022581870818387,74.95614510016243
34,p034,60.0,0.1,15.0,3913,48.32609251213903,7.584023034547584,-1.1534850640113832,2.0558487998482572e+77,-96.44695971730495,0.4556560666732652,2.0402964101673935,78.80040889343215
35,p035,60.0,0.1,20.0,3910,48.28644501278772,7.590375165956867,-1.2899125636490478,2.364660183750577e+77,-96.16639487155167,0.4554054885222942,2.0411097744108964,78.94808184143223
32,p032,60.0,0.1,5.0,3856,48.23651452282158,7.543341391380615,-1.3051787430602475,1.6540416815938908e+75,-96.76701949283967,0.45082240321292016,2.031989212996329,78.98910788381743
18,p018,45.0,0.1,15.0,4011,47.51932186487161,7.161889616315246,-1.3909090909090867,1.619229873433423e+72,-99.56969724031998,0.43129906181027977,1.965789253276938,79.07803540264273
17,p017,45.0,0.1,10.0,4014,47.23467862481316,7.149381108786662,-1.4418534748125873,1.0247429884469597e+72,-99.57926918318803,0.4311117951892724,1.963204448716656,78.8410563029397
16,p016,45.0,0.1,5.0,3980,47.16080402010051,7.146280027898054,-1.534201234201232,2.713951804856171e+71,-99.4856659992942,0.43040307411794354,1.9648464845147424,78.86381909547738
19,p019,45.0,0.1,20.0,4005,47.41573033707866,7.12332833188354,-1.4320754716981128,2.8866671266420596e+71,-99.43369934811058,0.4283751852470699,1.9595786579773697,79.24893882646691
0,p000,30.0,0.1,5.0,4116,46.84159378036929,6.990033502041992,-1.9690897829891025,2.834571151292449e+71,-96.37861751342871,0.42463355307612294,1.9425312821411327,78.63119533527697
2,p002,30.0,0.1,15.0,4136,46.88104448742747,6.94908099808936,-1.962080840297092,2.0139567227602549e+71,-97.89004143615885,0.4226131161767731,1.9372179637209013,78.72848162475822
3,p003,30.0,0.1,20.0,4134,46.78277697145622,6.939786033185012,-1.9824899108672296,1.256225511668472e+71,-97.6437808550385,0.4216004433792631,1.9353345641794188,78.83647798742139
1,p001,30.0,0.1,10.0,4135,46.747279322853686,6.903845860263889,-1.979586563307489,3.8574124484863715e+70,-97.94163092366244,0.4204792626200121,1.9294305036139656,78.54461910519952
12,p012,30.0,0.5,5.0,1285,45.75875486381323,7.506363045212804,-2.270443349753692,1.616281146012071e+22,-98.62244746869608,0.41682784977636456,1.952890981050937,53.038910505836576
15,p015,30.0,0.5,20.0,1277,45.88880187940486,7.484120039212343,-2.2305019305019265,5.350648710113063e+21,-98.79755336225267,0.41257270931596596,1.944640584117272,53.453406421299924
14,p014,30.0,0.5,15.0,1283,45.75214341387374,7.420201629237898,-2.270443349753692,3.6864170257667724e+21,-98.3251198352225,0.4116920473556895,1.9367422109001746,53.01792673421668
13,p013,30.0,0.5,10.0,1287,45.53224553224553,7.357077407276839,-2.375471698113207,1.838911914279771e+21,-98.50322408551433,0.4078547225024853,1.9250221233905758,53.16161616161616
