Symbol,date,close,intra_pct,gap_in_atr,pattern_T,fwd_5d,fwd_20d,fwd_60d,Name
000040,2026-02-09,432.0,-3.571428571428571,0.21307506053268932,False,-6.018518518518523,-12.731481481481477,-6.7129629629629655,KR모터스
000040,2026-03-24,400.0,-1.9607843137254901,0.03561643835616314,False,4.249999999999998,14.250000000000007,,KR모터스
000040,2026-03-25,400.0,0.0,0.23876404494382023,False,3.0000000000000027,17.500000000000004,,KR모터스
000040,2026-03-26,404.0,1.0,0.4326647564469921,False,2.2277227722772297,13.118811881188108,,KR모터스
000040,2026-04-09,437.0,7.901234567901234,0.47435897435897295,True,4.347826086956519,-10.755148741418763,,KR모터스
000040,2026-04-10,430.0,-1.6018306636155606,0.4854166666666657,False,10.465116279069765,-6.279069767441858,,KR모터스
000040,2026-04-13,437.0,2.5821596244131455,0.48103792415169705,False,5.263157894736836,-10.068649885583525,,KR모터스
000040,2026-04-14,447.0,2.054794520547945,0.4392523364485981,False,2.237136465324374,-10.961968680089484,,KR모터스
000040,2026-04-15,461.0,2.4444444444444446,0.45115452930728206,False,1.952277657266821,-18.00433839479393,,KR모터스
000040,2026-04-16,456.0,-1.0845986984815619,0.4630281690140837,False,0.21929824561404132,-13.377192982456144,,KR모터스
000040,2026-04-29,442.0,-1.1185682326621924,0.4948805460750853,False,-6.561085972850678,-25.339366515837103,,KR모터스
000050,2025-09-10,7390.0,0.6811989100817438,0.01238390092879257,False,-2.3004059539918797,-8.930987821380242,-0.27063599458727605,경방
000050,2025-09-11,7370.0,-0.2706359945872801,0.13354037267080746,False,-1.7639077340569909,-8.276797829036632,14.925373134328357,경방
000050,2025-09-12,7270.0,-1.0884353741496597,0.1724137931034483,False,-2.2008253094910613,-7.977991746905088,51.44429160935351,경방
000050,2025-09-15,7300.0,-0.273224043715847,0.2601880877742947,False,-0.8219178082191747,-6.438356164383563,64.24657534246576,경방
000050,2025-09-16,7320.0,0.6877579092159559,0.35275080906148865,False,-2.4590163934426257,-7.240437158469948,48.22404371584699,경방
000050,2025-09-17,7220.0,-0.41379310344827586,0.41233766233766234,False,-1.66204986149584,-4.8476454293628795,45.983379501385045,경방
000050,2025-09-18,7240.0,0.2770083102493075,0.459546925566343,False,-1.5193370165745845,-4.972375690607733,39.08839779005524,경방
000050,2025-11-14,7210.0,4.492753623188406,0.13580246913580246,False,-4.160887656033285,52.704576976421635,48.26629680998613,경방
000050,2025-11-17,7080.0,-1.6666666666666667,0.27040816326530615,False,-1.6949152542372836,69.35028248587571,48.58757062146892,경방
000050,2025-11-18,6830.0,-2.4285714285714284,0.31527093596059114,False,1.7569546120058455,58.8579795021962,51.83016105417278,경방
000050,2025-11-19,6940.0,1.461988304093567,0.44527363184079605,False,1.4409221902017322,51.873198847262245,48.84726224783862,경방
000050,2025-11-28,7080.0,-1.9390581717451523,0.3772609819121447,False,4.519774011299438,30.225988700564965,39.83050847457628,경방
000050,2025-12-01,7070.0,0.141643059490085,0.2772020725388601,False,3.394625176803401,32.39038189533239,19.519094766619528,경방
000050,2025-12-02,7150.0,0.2805049088359046,0.3230769230769231,False,2.9370629370629286,31.048951048951047,29.0909090909091,경방
000050,2025-12-03,7500.0,3.4482758620689653,0.3787128712871287,False,-1.7333333333333312,19.466666666666676,23.86666666666666,경방
000050,2025-12-04,7710.0,-4.579207920792079,0.43526785714285715,False,9.857328145265898,12.321660181582361,13.87808041504539,경방
000050,2025-12-05,7400.0,-2.2457067371202113,0.4891304347826087,False,48.78378378378378,15.540540540540547,20.675675675675677,경방
000050,2026-01-02,9370.0,1.2972972972972971,0.45234248788368336,False,-8.431163287086441,-0.2134471718249764,-4.90928495197439,경방
000050,2026-01-30,9350.0,4.586129753914989,0.14762516046213095,False,11.122994652406426,-1.2834224598930466,8.02139037433156,경방
000050,2026-02-02,9380.0,-1.6771488469601679,0.3508982035928144,False,10.447761194029859,-0.9594882729211052,10.021321961620465,경방
000050,2026-02-24,10400.0,-4.674610449129239,0.426342237503306,False,-18.75,-6.538461538461537,-3.557692307692306,경방
000050,2026-02-25,10640.0,2.307692307692308,0.34438843194481294,False,-13.251879699248125,-10.71428571428571,-10.43233082706767,경방
000050,2026-02-26,10350.0,-3.2710280373831773,0.24692649751504053,False,-10.241545893719806,-8.309178743961354,-14.10628019323672,경방
000050,2026-03-26,9500.0,-1.9607843137254901,0.016299137104506232,False,-6.210526315789478,4.105263157894745,,경방
000050,2026-03-27,9490.0,2.043010752688172,0.12223291626564003,False,-5.374077976817704,4.636459430979989,,경방
000050,2026-03-30,9430.0,2.5,0.25868725868725867,False,-4.878048780487809,6.7868504772004234,,경방
000050,2026-04-01,9450.0,2.38353196099675,0.22055674518201285,False,-2.4338624338624326,8.148148148148149,,경방
000050,2026-04-17,10020.0,2.5588536335721597,0.10505836575875487,False,-0.8982035928143728,1.7964071856287456,,경방
000050,2026-04-20,9830.0,-1.8962075848303395,0.26620689655172414,False,2.4415055951169995,-1.0172939979654072,,경방
000070,2025-09-02,56921.0,-1.0430973035934703,0.02370155176079102,False,2.109941849229635,9.026545563148925,9.976985646773606,삼양홀딩스
000070,2025-09-03,57187.0,0.8233427362482371,0.20349691448721716,False,1.8675573119764977,8.519418749016383,10.68949236714638,삼양홀딩스
000070,2025-09-04,57187.0,0.4673143479559389,0.4205510509933498,False,1.9847168062671505,9.802927238708104,9.815167782887713,삼양홀딩스
000070,2025-11-07,69800.0,0.0,0.4911922917775002,False,0.0,-11.604584527220629,-10.888252148997136,삼양홀딩스
000070,2025-11-14,69800.0,0.0,0.44041279864285654,False,0.0,-11.891117478510028,-6.160458452722062,삼양홀딩스
000070,2025-11-17,69800.0,0.0,0.4212103685787927,False,-10.028653295128942,-11.318051575931232,-1.2893982808022897,삼양홀딩스
000070,2025-11-18,69800.0,0.0,0.33602150537634407,False,-15.186246418338111,-11.604584527220629,1.7191977077363862,삼양홀딩스
000070,2025-11-19,69800.0,0.0,0.230583789418813,False,-12.75071633237822,-11.46131805157593,2.4355300859598916,삼양홀딩스
000070,2025-11-20,69800.0,0.0,0.1251311254308407,False,-12.60744985673352,-11.891117478510028,2.5787965616045794,삼양홀딩스
000070,2025-11-21,69800.0,0.0,0.16376021798364065,False,-12.75071633237822,-11.747851002865328,4.584527220630363,삼양홀딩스
000070,2025-12-22,62200.0,0.3225806451612903,0.03287671232876712,False,-7.395498392282962,-5.787781350482312,13.5048231511254,삼양홀딩스
000070,2025-12-23,62100.0,0.32310177705977383,0.034482758620689655,False,-8.212560386473433,-3.542673107890504,12.721417069243145,삼양홀딩스
000070,2025-12-24,62000.0,-0.3215434083601286,0.0945945945945946,False,-7.41935483870968,-2.741935483870972,13.709677419354849,삼양홀딩스
000070,2025-12-26,63000.0,0.9615384615384616,0.16083916083916083,False,-8.0952380952381,-1.4285714285714235,6.9841269841269815,삼양홀딩스
000070,2026-01-26,60300.0,-0.9852216748768473,0.23708206686930092,False,-1.1608623548922004,21.890547263681583,15.920398009950244,삼양홀딩스
000070,2026-03-12,72300.0,1.118881118881119,0.4,False,-3.87275242047026,-7.883817427385898,-24.619640387275243,삼양홀딩스
000070,2026-03-13,70900.0,-1.1157601115760112,0.16693944353518822,False,2.538787023977429,-3.8081805359661547,-22.56699576868829,삼양홀딩스
000070,2026-04-21,68100.0,-0.7288629737609329,0.1775,False,1.3215859030837107,-13.656387665198233,,삼양홀딩스
000070,2026-04-22,69000.0,1.1730205278592376,0.31592039800995025,False,1.449275362318847,-13.768115942028981,,삼양홀딩스
000070,2026-04-23,69300.0,0.43478260869565216,0.46078431372549017,False,0.721500721500723,-15.440115440115443,,삼양홀딩스
000080,2025-09-12,19450.0,-0.409626216077829,0.16806722689075632,False,-1.4910025706940888,-3.0334190231362523,-2.6221079691516658,하이트진로
000080,2025-09-15,19480.0,0.05136106831022085,0.2857142857142857,False,-1.8993839835728998,-3.1314168377823415,-2.6180698151950677,하이트진로
000080,2025-09-16,19320.0,-0.8213552361396305,0.3128834355828221,False,-1.552795031055898,-2.1739130434782594,-1.9151138716356098,하이트진로
000080,2025-09-17,19260.0,-0.25893319523562924,0.4440789473684211,False,-1.2980269989615767,-1.4537902388369717,-1.505711318795433,하이트진로
000080,2025-11-19,18940.0,0.5841741901221456,0.12686567164179105,False,-1.1615628299894376,0.15839493136220462,-4.646251319957761,하이트진로
000080,2025-11-20,18890.0,0.05296610169491525,0.21728395061728395,False,-0.6352567496029637,0.052938062466911795,-4.764425622022239,하이트진로
000080,2025-12-12,18940.0,-0.10548523206751054,0.13533834586466165,False,0.42238648363253084,-4.17106652587117,-11.298838437170012,하이트진로
000080,2025-12-15,18970.0,-0.15789473684210525,0.1382716049382716,False,0.10542962572481773,-5.587770163415917,-10.437532946758044,하이트진로
000080,2025-12-16,18950.0,-0.10542962572482868,0.11450381679389313,False,0.15831134564643357,-5.17150395778364,-12.401055408970974,하이트진로
000080,2025-12-17,18970.0,-0.5765199161425576,0.12105263157894737,False,0.1581444385872377,-5.535055350553508,-12.44069583552978,하이트진로
000080,2025-12-18,18900.0,-0.10570824524312897,0.15885416666666666,False,0.2116402116402183,-4.6031746031745975,-13.809523809523805,하이트진로
000080,2025-12-19,19020.0,0.1579778830963665,0.1544502617801047,False,-2.786540483701372,-6.309148264984232,-12.35541535226078,하이트진로
000080,2025-12-22,18990.0,-0.26260504201680673,0.21236559139784947,False,-2.896261190100058,-4.949973670352814,-12.269615587151128,하이트진로
000080,2025-12-23,18980.0,0.0,0.23919308357348704,False,-3.8461538461538436,-4.84720758693361,-12.855637513171757,하이트진로
000080,2025-12-24,19000.0,-0.26246719160104987,0.33724340175953077,False,-4.473684210526319,-5.421052631578949,-11.947368421052628,하이트진로
000080,2025-12-26,18940.0,-0.7857517024620221,0.4034090909090909,False,-4.382259767687435,-4.910242872228087,-13.041182682154172,하이트진로
000080,2026-01-27,18010.0,-0.05549389567147614,0.033106134371957155,False,-3.2759578012215407,-1.3325930038867284,-4.664075513603549,하이트진로
000080,2026-02-19,18060.0,-0.3861003861003861,0.13776337115072934,False,-0.5537098560354337,-8.028792912513838,-6.5891472868217065,하이트진로
000080,2026-02-20,17990.0,-0.05555555555555555,0.3338815789473684,False,-1.222901612006666,-9.449694274596999,-7.115063924402443,하이트진로
000080,2026-02-23,18150.0,0.8333333333333334,0.42,False,-4.40771349862259,-8.15426997245179,-9.311294765840216,하이트진로
000080,2026-02-24,18120.0,-0.22026431718061676,0.47952218430034127,False,-10.154525386313463,-8.057395143487856,-6.567328918322291,하이트진로
000080,2026-04-08,16850.0,-0.9988249118683901,0.008108108108108109,False,3.2047477744807207,1.3056379821958508,,하이트진로
000080,2026-04-09,16940.0,0.4744958481613286,0.1440677966101695,False,3.305785123966931,-1.7119244391971655,,하이트진로
000080,2026-04-10,17400.0,2.5943396226415096,0.2454160789844852,False,0.45977011494253706,-5.632183908045974,,하이트진로
000080,2026-04-13,17190.0,-0.6358381502890174,0.3751763046544429,False,0.9307737056428067,-5.177428737638157,,하이트진로
000080,2026-04-14,17230.0,-0.11594202898550725,0.4603399433427762,False,-0.34822983168891763,0.34822983168891763,,하이트진로
000080,2026-04-29,17270.0,0.29036004645760743,0.48936170212765956,False,-1.158077591198614,-7.932831499710479,,하이트진로
000087,2025-09-15,15600.0,-0.3194888178913738,0.03307888040712468,False,-0.8333333333333304,-0.512820512820511,-1.1538461538461497,하이트진로2우B
000087,2025-09-16,15560.0,-0.4478566858605247,0.047244094488188976,False,-0.5784061696658127,-0.3856041131105381,-0.899742930591263,하이트진로2우B
000087,2025-09-17,15560.0,0.0,0.0610079575596817,False,-0.3856041131105381,-0.44987146529562594,-0.899742930591263,하이트진로2우B
000087,2025-09-18,15560.0,0.3223726627981947,0.10541310541310542,False,-0.5141388174807249,-0.3856041131105381,-0.8354755784061751,하이트진로2우B
000087,2025-10-17,15530.0,0.1289490651192779,0.09583333333333334,False,-0.12878300064391723,-1.6741790083708907,-5.988409529942052,하이트진로2우B
000087,2025-11-25,15310.0,-0.26058631921824105,0.022900763358778626,False,1.045068582625741,1.1757021554539504,-5.682560418027438,하이트진로2우B
000087,2025-11-26,15420.0,0.8502289077828646,0.07165109034267912,False,0.0,0.5836575875486361,-6.744487678339817,하이트진로2우B
000087,2025-11-27,15430.0,-0.12944983818770225,0.1038961038961039,False,-0.06480881399870686,0.4536616979909258,-6.934543097861312,하이트진로2우B
000087,2025-11-28,15480.0,0.129366106080207,0.19256756756756757,False,-0.19379844961240345,-1.8087855297157618,-8.333333333333337,하이트진로2우B
000087,2025-12-01,15500.0,0.0,0.2806451612903226,False,-0.6451612903225823,-2.4516129032258083,-11.16129032258064,하이트진로2우B
000087,2025-12-02,15470.0,-0.1935483870967742,0.36129032258064514,False,-0.4524886877828038,-2.4563671622495176,-8.855850032320623,하이트진로2우B
000087,2025-12-03,15420.0,-0.3232062055591467,0.44554455445544555,False,-0.1945525291828787,-2.3346303501945553,-8.754863813229575,하이트진로2우B
000087,2025-12-04,15420.0,-0.5802707930367506,0.4276315789473684,False,-0.25940337224383825,-2.529182879377434,-9.208819714656292,하이트진로2우B
000087,2025-12-05,15450.0,0.19455252918287938,0.4729241877256318,False,-0.12944983818770073,-3.3656957928802633,-9.126213592233013,하이트진로2우B
000087,2025-12-08,15400.0,-0.2590673575129534,0.49433962264150944,False,0.12987012987013546,-3.961038961038965,-8.18181818181818,하이트진로2우B
000087,2025-12-09,15400.0,0.32573289902280134,0.49809885931558934,False,0.12987012987013546,-3.8311688311688297,-8.506493506493506,하이트진로2우B
000087,2025-12-10,15390.0,-0.06493506493506493,0.4669260700389105,False,0.19493177387914784,-4.743339831059135,-8.70695256660169,하이트진로2우B
000087,2025-12-11,15380.0,-0.38860103626943004,0.4196078431372549,False,0.32509752925877766,-5.201560468140443,-8.777633289986998,하이트진로2우B
000087,2025-12-12,15430.0,-0.12944983818770225,0.3176470588235294,False,0.12961762799741372,-5.3791315618924145,-8.943616331821126,하이트진로2우B
000087,2025-12-15,15420.0,-0.06480881399870382,0.20081967213114754,False,0.25940337224383825,-6.22568093385214,-8.819714656290534,하이트진로2우B
000087,2025-12-16,15420.0,-0.06480881399870382,0.09375,False,0.45395590142671693,-5.966277561608302,-8.949416342412453,하이트진로2우B
000087,2025-12-17,15420.0,-0.1941747572815534,0.0136986301369863,False,0.5836575875486361,-6.679636835278857,-8.819714656290534,하이트진로2우B
000087,2025-12-18,15430.0,0.12978585334198572,0.009852216748768473,False,0.4536616979909258,-6.934543097861312,-9.850939727802977,하이트진로2우B
000087,2025-12-24,15510.0,0.3883495145631068,0.025252525252525252,False,-2.9013539651837505,-6.963249516441006,-9.993552546744034,하이트진로2우B
000087,2025-12-26,15500.0,-0.06447453255963895,0.10945273631840796,False,-3.0322580645161246,-7.096774193548383,-9.870967741935488,하이트진로2우B
000087,2026-02-20,14450.0,0.0,0.11267605633802817,False,-0.622837370242213,-3.737024221453289,-4.844290657439442,하이트진로2우B
000087,2026-02-23,14500.0,0.2766251728907331,0.2638888888888889,False,-2.137931034482754,-3.724137931034488,-5.241379310344829,하이트진로2우B
000087,2026-02-24,14460.0,-0.27586206896551724,0.4013840830449827,False,-4.7717842323651505,-3.319502074688796,-5.186721991701249,하이트진로2우B
000087,2026-04-14,14090.0,0.2846975088967972,0.04778156996587031,False,-0.35486160397445454,-1.348474095102914,,하이트진로2우B
000087,2026-04-15,14100.0,0.07097232079488999,0.1384083044982699,False,-0.5673758865248235,-1.7021276595744705,,하이트진로2우B
000087,2026-04-16,14120.0,0.14184397163120568,0.23529411764705882,False,-0.7082152974504208,-2.2662889518413554,,하이트진로2우B
000087,2026-04-17,14130.0,0.0708215297450425,0.33797909407665505,False,-0.4953998584571795,-2.4769992922859196,,하이트진로2우B
000087,2026-04-20,14050.0,-0.5661712668082095,0.3506944444444444,False,0.0711743772241924,-2.135231316725983,,하이트진로2우B
000087,2026-04-21,14040.0,-0.35486160397444994,0.3767605633802817,False,0.14245014245013454,-2.1367521367521403,,하이트진로2우B
000087,2026-04-22,14020.0,-0.14245014245014245,0.36203866432337434,False,0.42796005706133844,-2.2111269614835893,,하이트진로2우B
000087,2026-04-23,14020.0,-0.07127583749109052,0.39014373716632444,False,0.21398002853068032,-2.639087018544939,,하이트진로2우B
000087,2026-04-24,14060.0,0.28530670470756064,0.3731656184486373,False,0.14224751066855834,-3.4850640113798015,,하이트진로2우B
000087,2026-04-27,14060.0,-0.07107320540156362,0.3511777301927195,False,-0.21337126600284861,-5.3342816500711265,,하이트진로2우B
000087,2026-04-28,14060.0,0.0,0.2838709677419355,False,-0.4267425320056861,-5.761024182076813,,하이트진로2우B
000087,2026-04-29,14080.0,0.1422475106685633,0.21212121212121213,False,-0.28409090909090606,-7.670454545454541,,하이트진로2우B
000087,2026-04-30,14050.0,-0.2130681818181818,0.10810810810810811,False,-0.7117437722419906,-6.761565836298933,,하이트진로2우B
000087,2026-05-04,14080.0,-0.14184397163120568,0.004545454545454545,False,-1.846590909090906,-6.178977272727271,,하이트진로2우B
000100,2025-09-02,114000.0,0.9743135518157661,0.2849109653233365,False,5.175438596491233,4.473684210526319,5.263157894736836,유한양행
000100,2025-09-03,118100.0,3.054101221640489,0.3916591115140526,False,1.1854360711261558,1.4394580863674955,1.100762066045724,유한양행
000100,2025-09-04,118100.0,0.33984706881903143,0.48771610555050043,False,0.6773920406435208,1.5241320914479273,0.2540220152413175,유한양행
000100,2025-09-08,121700.0,-1.6168148746968474,0.4844827586206897,False,-2.2185702547247277,-2.7115858668857795,-4.601479046836488,유한양행
000100,2025-09-09,119900.0,-1.0726072607260726,0.4570446735395189,False,-0.5004170141784781,0.08340283569641116,-2.8356964136780682,유한양행
000100,2025-09-10,119500.0,-0.25041736227045075,0.4295652173913043,False,-2.761506276150627,-1.9246861924686165,-3.0125523012552335,유한양행
000100,2025-09-11,118900.0,-0.7512520868113522,0.46808510638297873,False,-1.5979814970563444,-1.766190075693863,-2.4390243902439046,유한양행
000100,2025-09-22,123200.0,3.0100334448160537,0.49245283018867925,False,-5.6006493506493555,-3.0032467532467577,-5.844155844155841,유한양행
000100,2025-09-23,123100.0,-0.08116883116883117,0.48333333333333334,False,-3.2493907392363908,-2.924451665312755,-5.605199025182783,유한양행
000100,2025-09-24,120100.0,-2.753036437246964,0.4098073555166375,False,-0.24979184013321776,-2.4146544546211457,-4.079933388842627,유한양행
000100,2025-10-02,119900.0,-0.8271298593879239,0.0408483896307934,False,-2.5854879065888237,-4.503753127606336,-4.503753127606336,유한양행
000100,2025-10-10,120700.0,0.6672226855713094,0.07937743190661478,False,-3.3140016570008313,-4.473902236951122,-6.213753106876552,유한양행
000100,2025-11-14,125000.0,4.427736006683375,0.038857142857142854,False,-6.6400000000000015,-6.399999999999995,-12.639999999999995,유한양행
000100,2025-11-17,123000.0,-1.9138755980861244,0.09142212189616253,False,-6.341463414634141,-5.1219512195122,-11.056910569105693,유한양행
000100,2025-11-18,119900.0,-3.306451612903226,0.05921052631578947,False,-4.503753127606336,-4.003336113427858,-9.257714762301916,유한양행
000100,2025-11-20,118700.0,1.1935208866155158,0.12958963282937366,False,1.2636899747261898,-3.875315922493683,-5.812973883740524,유한양행
000100,2025-11-26,119400.0,3.2871972318339098,0.2523560209424084,False,0.0,-3.5175879396984966,-7.118927973199329,유한양행
000100,2025-11-27,120200.0,0.7544006705783739,0.19042553191489361,False,-1.4975041597337757,-6.239600665557399,-8.319467554076542,유한양행
000100,2025-11-28,122000.0,1.2448132780082988,0.08476394849785408,False,-3.852459016393439,-7.295081967213113,-12.704918032786882,유한양행
000100,2025-12-01,121900.0,0.41186161449752884,0.020474137931034482,False,-4.7579983593109105,-7.793273174733384,-24.200164068908947,유한양행
000100,2025-12-02,120000.0,-1.477832512315271,0.027932960893854747,False,-2.9166666666666674,-6.000000000000005,-17.666666666666664,유한양행
000100,2025-12-03,119400.0,-0.5828476269775187,0.07655502392344497,False,-2.931323283082077,-4.103852596314905,-16.834170854271356,유한양행
000100,2026-02-10,108200.0,1.1214953271028036,0.08463949843260188,False,3.3271719038816983,-9.981515711645105,-21.719038817005544,유한양행
000100,2026-02-11,109200.0,0.27548209366391185,0.0707395498392283,False,3.663003663003672,-8.882783882783885,-18.131868131868135,유한양행
000100,2026-02-12,109400.0,-0.36429872495446264,0.025518341307814992,False,3.8391224862888373,-8.40950639853748,-21.389396709323584,유한양행
000100,2026-02-13,108800.0,0.7407407407407408,0.037520391517128875,False,3.952205882352944,-9.283088235294112,-23.345588235294112,유한양행
000100,2026-02-19,112900.0,2.917046490428441,0.18829113924050633,False,-1.7714791851195733,-11.160318866253327,-27.989371124889285,유한양행
000100,2026-02-20,111800.0,-1.0619469026548671,0.2372611464968153,False,-1.4311270125223596,-16.36851520572451,-27.101967799642225,유한양행
000100,2026-02-23,113200.0,1.0714285714285714,0.2235294117647059,False,-5.918727915194344,-15.547703180212014,-25.706713780918733,유한양행
000100,2026-02-24,113600.0,-0.2633889376646181,0.28987993138936535,False,-18.661971830985912,-12.940140845070424,-22.271126760563376,유한양행
000105,2025-09-03,105300.0,2.133850630455868,0.09656652360515021,False,0.9496676163342821,-0.09496676163343043,1.0446343779677125,유한양행우
000105,2025-09-04,104800.0,-0.8514664143803218,0.16452991452991453,False,0.4770992366412319,1.4312977099236734,0.2862595419847347,유한양행우
000105,2025-09-05,105500.0,0.4761904761904762,0.19444444444444445,False,0.9478672985782088,0.6635071090047351,-0.9478672985781977,유한양행우
000105,2025-09-08,107800.0,0.27906976744186046,0.23736263736263735,False,-1.9480519480519431,-2.1335807050092748,-3.2467532467532423,유한양행우
000105,2025-09-09,106700.0,-1.0204081632653061,0.3116883116883117,False,-0.7497656982193068,-1.0309278350515427,-1.7806935332708496,유한양행우
000105,2025-09-10,106300.0,0.09416195856873823,0.33867276887871856,False,-2.4459078080903085,-1.411100658513642,-1.7873941674506066,유한양행우
000105,2025-09-11,105300.0,-1.3120899718837862,0.3530751708428246,False,-1.3295346628679927,-0.47483380816714105,-0.8547008547008517,유한양행우
000105,2025-09-12,106500.0,0.8522727272727272,0.48364485981308414,False,-1.5023474178403773,-1.7840375586854473,-1.8779342723004744,유한양행우
000105,2025-09-22,108000.0,2.759276879162702,0.24608501118568232,False,-3.055555555555556,-2.1296296296296258,-3.981481481481486,유한양행우
000105,2025-09-23,108700.0,0.8348794063079777,0.21507760532150777,False,-2.66789328426863,-3.0358785648574083,-5.151793928242865,유한양행우
000105,2025-09-24,106900.0,-0.7428040854224698,0.183585313174946,False,-1.5902712815715647,-2.0579981290926086,-3.4611786716557513,유한양행우
000105,2025-10-02,106300.0,0.7582938388625593,0.023668639053254437,False,-1.411100658513642,-4.515522107243653,-3.762935089369712,유한양행우
000105,2025-10-10,106200.0,-0.09407337723424271,0.05827067669172932,False,-1.5065913370998163,-4.990583804143123,-4.143126177024481,유한양행우
000105,2025-11-17,111900.0,-1.235657546337158,0.09846153846153846,False,-7.685433422698839,-6.791778373547808,-15.281501340482572,유한양행우
000105,2025-11-18,108700.0,-2.8596961572832886,0.11808669656203288,False,-4.691812327506895,-5.611775528978846,-13.891444342226311,유한양행우
000105,2025-11-20,106600.0,2.0095693779904304,0.270687237026648,False,0.2814258911819856,-3.3771106941838602,-9.287054409005624,유한양행우
