진입_타점,진입_표본수,진입율_vs_총신호,윈율,평균_숏수익,중위_숏수익,p10,p25,p75,p90,표준편차,최대손실,Sharpe_like,진입가_vs_MA20w_중위,진입가_vs_MA20w_평균
A_다음주_시가,204,1.0,0.7401960784313726,0.07131926855202068,0.10751770151492995,-0.1272342041615862,-0.0008627596829690054,0.20433660165367898,0.31780248145824536,0.23897684402296515,-1.0,0.2984358959279212,-0.18627379286734408,-0.19349513706894586
B_신호주_close,204,1.0,0.7401960784313726,0.07131926855202068,0.10751770151492995,-0.1272342041615862,-0.0008627596829690054,0.20433660165367898,0.31780248145824536,0.23897684402296515,-1.0,0.2984358959279212,-0.18627379286734408,-0.19349513706894586
C_신호주_high_idealized,204,1.0,0.9411764705882353,0.32718300687788726,0.3700784528370735,0.13438183198881165,0.23430728234686676,0.4419197589044239,0.5230859892799894,0.2115396320631612,-0.9928498467824309,1.5466747468871338,0.07732322625367416,0.12924871332428525
D_MA20w_정확히_idealized,204,1.0,0.9019607843137255,0.2500645882788696,0.29790948223901936,0.009647782429976244,0.16458560784172516,0.39588948814614877,0.4580981694652497,0.2253144707309583,-1.0,1.1098469950359502,0.0,0.0
E_다음주_MA20w_retest,64,0.3137254901960784,0.75,0.11437182136042252,0.18123955116517282,-0.16236430249172665,0.009128126791657504,0.2516737614500146,0.37769551461330614,0.26588547259041373,-0.9510266331516366,0.43015445803091273,-0.025027302342478353,-0.027012415645483453
