Symbol,date,close,intraday_ret_pct,gap_pct,pattern_T,fwd_5d,fwd_20d,fwd_60d,Name
000020,2025-12-19,6390.0,1.2678288431061806,1.230031948881789,False,-1.5649452269170583,-7.511737089201875,-7.198748043818471,동화약품
000020,2025-12-22,6400.0,0.1564945226917058,1.2351581799346563,False,-2.34375,-7.343750000000004,-5.625000000000002,동화약품
000020,2025-12-23,6410.0,-0.3110419906687403,1.1684285827835625,False,-3.120124804992197,-6.240249609984394,-5.928237129485181,동화약품
000020,2025-12-24,6430.0,-0.31007751937984496,1.1264477233063621,False,-3.732503888024885,-4.19906687402799,-6.3763608087091805,동화약품
000020,2025-12-26,6380.0,-0.7776049766718507,0.9662600982100428,False,-3.9184952978056464,-3.7617554858934144,-7.523510971786829,동화약품
000020,2026-01-30,6070.0,-0.9787928221859705,0.04139415514529348,False,0.49423393739702615,0.6589785831960571,-0.16474464579900872,동화약품
000020,2026-02-03,6050.0,0.6655574043261231,0.35699460356994606,False,1.983471074380172,-1.3223140495867813,-1.8181818181818188,동화약품
000020,2026-02-04,6160.0,1.8181818181818181,0.6801592568015925,False,0.16233766233766378,-2.5974025974025983,-4.2207792207792245,동화약품
000020,2026-02-05,6160.0,0.0,0.8776287464812056,False,0.32467532467532756,-1.6233766233766267,-4.707792207792205,동화약품
000020,2026-02-06,6100.0,-0.974025974025974,0.9096923585841878,False,1.4754098360655776,0.0,-4.918032786885251,동화약품
000020,2026-02-09,6100.0,-0.16366612111292964,0.743801652892562,False,6.557377049180335,0.4918032786885185,-3.934426229508192,동화약품
000020,2026-02-10,6170.0,1.1475409836065573,0.6685926537350393,False,7.2933549432739,-1.296596434359809,-5.672609400324147,동화약품
000020,2026-02-11,6170.0,-0.4838709677419355,0.634737449509521,False,8.103727714748787,-2.269043760129663,-2.269043760129663,동화약품
000020,2026-02-12,6180.0,0.1620745542949757,0.6010703993412927,False,7.281553398058249,-1.9417475728155331,-1.7799352750809017,동화약품
000020,2026-02-13,6190.0,0.3241491085899514,0.6495108114774315,False,6.138933764135701,-3.2310177705977328,-0.9693053311793265,동화약품
000020,2026-02-19,6500.0,4.838709677419355,1.1294810934686528,False,-2.1538461538461506,-6.769230769230772,-7.07692307692308,동화약품
000020,2026-02-20,6620.0,0.4552352048558422,1.5555012623177784,False,-4.8338368580060465,-11.480362537764355,-10.271903323262844,동화약품
000020,2026-02-23,6670.0,-0.44776119402985076,1.7563739376770537,False,-7.796101949025491,-11.094452773613195,-10.344827586206895,동화약품
000020,2026-02-24,6630.0,-0.7485029940119761,1.9396378269617705,False,-14.630467571644045,-8.898944193061842,-5.731523378582204,동화약품
000020,2026-04-21,5990.0,-0.33277870216306155,0.3210544102737411,False,1.1686143572620988,-0.16694490818029983,,동화약품
000020,2026-04-22,5970.0,-0.333889816360601,0.63403499873193,False,2.01005025125629,4.690117252931314,,동화약품
000020,2026-04-23,5970.0,-0.16722408026755853,0.9557641884462488,False,1.5075376884422065,1.1725293132328396,,동화약품
000020,2026-04-24,6040.0,1.1725293132328307,1.2093023255813953,False,-0.6622516556291425,-2.98013245033113,,동화약품
000020,2026-04-27,6040.0,-0.1652892561983471,1.326125517357885,False,-1.655629139072845,-3.9735099337748325,,동화약품
000020,2026-04-28,6060.0,0.0,1.3825661777103355,False,-2.640264026402639,-7.095709570957098,,동화약품
000020,2026-04-29,6090.0,0.49504950495049505,1.4985687826233374,False,-3.6124794745484357,-9.523809523809524,,동화약품
000020,2026-04-30,6060.0,-0.9803921568627451,1.336022183009831,False,-4.290429042904287,-9.735973597359738,,동화약품
000020,2026-05-04,6000.0,-0.9900990099009901,1.082668904741922,False,-2.3333333333333317,-9.999999999999998,,동화약품
000020,2026-05-26,6040.0,-3.205128205128205,0.3001000333444481,False,-9.43708609271523,,,동화약품
000040,2025-12-05,503.0,-0.984251968503937,0.031033412640938708,False,-1.7892644135188873,-15.705765407554672,-26.838966202783297,KR모터스
000040,2025-12-08,502.0,-2.524271844660194,0.7442629729171021,False,-1.195219123505975,-18.924302788844628,-26.49402390438247,KR모터스
000040,2025-12-09,495.0,-1.0,1.592224979321751,False,0.60606060606061,-17.979797979797986,-25.25252525252525,KR모터스
000040,2025-12-17,498.0,-0.4,1.9989748846745259,False,-3.4136546184738936,-19.076305220883537,-19.277108433734934,KR모터스
000040,2025-12-18,495.0,-1.0,1.7490027615832984,False,-4.2424242424242475,-16.36363636363637,-18.585858585858585,KR모터스
000040,2026-01-28,444.0,-1.1135857461024499,1.0155246877553323,False,-2.9279279279279313,-13.288288288288285,0.6756756756756799,KR모터스
000040,2026-02-06,439.0,-2.0089285714285716,1.7834246415666242,False,-5.6947608200455635,-15.717539863325737,-11.161731207289293,KR모터스
000040,2026-02-09,432.0,-3.571428571428571,1.0227801022780183,False,-6.018518518518523,-12.731481481481477,-6.7129629629629655,KR모터스
000040,2026-03-24,400.0,-1.9607843137254901,0.1695578453110675,False,4.249999999999998,14.250000000000007,,KR모터스
000040,2026-03-25,400.0,0.0,1.110095337599582,False,3.0000000000000027,17.500000000000004,,KR모터스
000040,2026-03-26,404.0,1.0,1.9715367541454527,False,2.2277227722772297,13.118811881188108,,KR모터스
000050,2025-09-10,7390.0,0.6811989100817438,0.027866796711717986,False,-2.3004059539918797,-8.930987821380242,-0.27063599458727605,경방
000050,2025-09-11,7370.0,-0.2706359945872801,0.299380352294089,False,-1.7639077340569909,-8.276797829036632,14.925373134328357,경방
000050,2025-09-12,7270.0,-1.0884353741496597,0.38287504350852763,False,-2.2008253094910613,-7.977991746905088,51.44429160935351,경방
000050,2025-09-15,7300.0,-0.273224043715847,0.5775520144735926,False,-0.8219178082191747,-6.438356164383563,64.24657534246576,경방
000050,2025-09-16,7320.0,0.6877579092159559,0.75783911562261,False,-2.4590163934426257,-7.240437158469948,48.22404371584699,경방
000050,2025-09-17,7220.0,-0.41379310344827586,0.8823733759466407,False,-1.66204986149584,-4.8476454293628795,45.983379501385045,경방
000050,2025-09-18,7240.0,0.2770083102493075,0.9857004026100236,False,-1.5193370165745845,-4.972375690607733,39.08839779005524,경방
000050,2025-09-22,7240.0,1.6853932584269662,1.1103400416377516,False,-2.071823204419887,-6.215469613259672,32.32044198895028,경방
000050,2025-11-14,7210.0,4.492753623188406,0.4039662137348513,False,-4.160887656033285,52.704576976421635,48.26629680998613,경방
000050,2025-11-17,7080.0,-1.6666666666666667,0.7771260997067448,False,-1.6949152542372836,69.35028248587571,48.58757062146892,경방
000050,2025-11-18,6830.0,-2.4285714285714284,0.9381413075344474,False,1.7569546120058455,58.8579795021962,51.83016105417278,경방
000050,2025-11-19,6940.0,1.461988304093567,1.3112592484067103,False,1.4409221902017322,51.873198847262245,48.84726224783862,경방
000050,2025-11-20,7000.0,1.0101010101010102,1.646783283319915,False,0.28571428571428914,43.85714285714286,49.85714285714287,경방
000050,2025-11-21,6910.0,0.0,1.8652622339258285,False,2.460202604920414,34.00868306801736,56.43994211287988,경방
000050,2025-11-24,6960.0,-1.1363636363636365,1.914085330216248,False,1.5804597701149392,37.643678160919535,49.42528735632183,경방
000050,2025-11-25,6950.0,-0.42979942693409745,1.955062737087832,False,2.877697841726623,35.3956834532374,53.0935251798561,경방
000050,2025-11-26,7040.0,0.5714285714285714,1.7980636237897647,False,6.534090909090917,28.97727272727273,47.01704545454546,경방
000050,2025-11-27,7020.0,-0.2840909090909091,1.5462794918330307,False,9.829059829059839,35.04273504273505,45.299145299145295,경방
000050,2025-11-28,7080.0,-1.9390581717451523,1.056745801968732,False,4.519774011299438,30.225988700564965,39.83050847457628,경방
000050,2025-12-01,7070.0,0.141643059490085,0.7723958709304843,False,3.394625176803401,32.39038189533239,19.519094766619528,경방
000050,2025-12-02,7150.0,0.2805049088359046,0.9066052669448842,False,2.9370629370629286,31.048951048951047,29.0909090909091,경방
000050,2025-12-03,7500.0,3.4482758620689653,1.0941857970392619,False,-1.7333333333333312,19.466666666666676,23.86666666666666,경방
000050,2025-12-04,7710.0,-4.579207920792079,1.3846481573528369,False,9.857328145265898,12.321660181582361,13.87808041504539,경방
000050,2025-12-05,7400.0,-2.2457067371202113,1.58999364002544,False,48.78378378378378,15.540540540540547,20.675675675675677,경방
000050,2025-12-08,7310.0,-3.562005277044855,1.7467248908296942,False,64.02188782489739,15.047879616963055,31.60054719562244,경방
000050,2025-12-09,7360.0,2.2222222222222223,1.9365703059219759,False,47.418478260869556,16.576086956521728,27.44565217391304,경방
000050,2026-01-30,9350.0,4.586129753914989,0.6705930374948977,False,11.122994652406426,-1.2834224598930466,8.02139037433156,경방
000050,2026-02-02,9380.0,-1.6771488469601679,1.7043801989413065,False,10.447761194029859,-0.9594882729211052,10.021321961620465,경방
000050,2026-03-26,9500.0,-1.9607843137254901,0.09021917953616727,False,-6.210526315789478,4.105263157894745,,경방
000050,2026-03-27,9490.0,2.043010752688172,0.6770805565922056,False,-5.374077976817704,4.636459430979989,,경방
000050,2026-03-30,9430.0,2.5,1.4346895074946469,False,-4.878048780487809,6.7868504772004234,,경방
000050,2026-04-01,9450.0,2.38353196099675,1.1020757543334048,False,-2.4338624338624326,8.148148148148149,,경방
000050,2026-04-17,10020.0,2.5588536335721597,0.43216134023368724,False,-0.8982035928143728,1.7964071856287456,,경방
000050,2026-04-20,9830.0,-1.8962075848303395,1.0264319523480296,False,2.4415055951169995,-1.0172939979654072,,경방
000050,2026-04-21,9950.0,1.2207527975584944,1.9426751592356688,False,0.9045226130653283,-0.4020100502512558,,경방
000070,2025-09-02,56921.0,-1.0430973035934703,0.05978942325997025,False,2.109941849229635,9.026545563148925,9.976985646773606,삼양홀딩스
000070,2025-09-03,57187.0,0.8233427362482371,0.49455719277196636,False,1.8675573119764977,8.519418749016383,10.68949236714638,삼양홀딩스
000070,2025-09-04,57187.0,0.4673143479559389,0.9772650152697607,False,1.9847168062671505,9.802927238708104,9.815167782887713,삼양홀딩스
000070,2025-09-05,56987.0,-0.3497298337034641,1.4182129909095753,False,2.107498201344171,12.529173320230935,8.270307263059994,삼양홀딩스
000070,2025-09-08,57187.0,0.11554419565483796,1.7096161107951855,False,6.651861437039885,15.403850525469064,6.317869445853086,삼양홀딩스
000070,2025-09-12,58188.0,-0.7978723404255319,1.871787428668526,False,6.078572901629209,15.59771774248986,5.691895236131161,삼양홀딩스
000070,2025-09-15,60991.0,4.099745686050282,1.9670134519361222,False,2.844682002262622,12.254267023003385,1.4903838271220327,삼양홀딩스
000070,2025-10-10,64127.0,1.3705343028770154,1.9021004831045136,False,4.8918552247883,8.846507711260475,-11.26982394311289,삼양홀딩스
000070,2025-10-13,65996.0,4.3250079038887135,1.702811573458742,False,3.741135826413733,5.763985696102791,-14.843323837808352,삼양홀딩스
000070,2025-10-14,68398.0,2.3968142281839007,1.8294250714372038,False,-1.0731307932980494,2.049767537062497,-17.833854791075765,삼양홀딩스
000070,2025-11-05,69800.0,0.0,1.8947322086868574,False,0.0,-9.312320916905447,-14.613180515759316,삼양홀딩스
000070,2025-11-06,69800.0,0.0,1.6464467608980853,False,0.0,-10.028653295128942,-13.467048710601714,삼양홀딩스
000070,2025-11-07,69800.0,0.0,1.2079736875579177,False,0.0,-11.604584527220629,-10.888252148997136,삼양홀딩스
000070,2025-11-10,69800.0,0.0,1.3062680716363513,False,0.0,-12.893982808022919,-12.320916905444124,삼양홀딩스
000070,2025-11-11,69800.0,0.0,1.0875602198726804,False,0.0,-13.037249283667618,-13.323782234957015,삼양홀딩스
000070,2025-11-12,69800.0,0.0,0.9850381551277843,False,0.0,-13.180515759312318,-11.318051575931232,삼양홀딩스
000070,2025-11-13,69800.0,0.0,0.8584528197740452,False,0.0,-12.464183381088823,-10.888252148997136,삼양홀딩스
000070,2025-11-14,69800.0,0.0,0.6739965413145643,False,0.0,-11.891117478510028,-6.160458452722062,삼양홀딩스
000070,2025-11-17,69800.0,0.0,0.5771659573671015,False,-10.028653295128942,-11.318051575931232,-1.2893982808022897,삼양홀딩스
000070,2025-11-18,69800.0,0.0,0.42262386476036323,False,-15.186246418338111,-11.604584527220629,1.7191977077363862,삼양홀딩스
000070,2025-11-19,69800.0,0.0,0.2541543353817408,False,-12.75071633237822,-11.46131805157593,2.4355300859598916,삼양홀딩스
000070,2025-11-20,69800.0,0.0,0.1197707859688883,False,-12.60744985673352,-11.891117478510028,2.5787965616045794,삼양홀딩스
000070,2025-11-21,69800.0,0.0,0.12932175295169074,False,-12.75071633237822,-11.747851002865328,4.584527220630363,삼양홀딩스
000070,2025-12-22,62200.0,0.3225806451612903,0.09771986970684039,False,-7.395498392282962,-5.787781350482312,13.5048231511254,삼양홀딩스
000070,2025-12-23,62100.0,0.32310177705977383,0.08936550491510277,False,-8.212560386473433,-3.542673107890504,12.721417069243145,삼양홀딩스
000070,2025-12-24,62000.0,-0.3215434083601286,0.22727272727272727,False,-7.41935483870968,-2.741935483870972,13.709677419354849,삼양홀딩스
000070,2025-12-26,63000.0,0.9615384615384616,0.3727714748784441,False,-8.0952380952381,-1.4285714285714235,6.9841269841269815,삼양홀딩스
000070,2026-01-26,60300.0,-0.9852216748768473,0.6701030927835051,False,-1.1608623548922004,21.890547263681583,15.920398009950244,삼양홀딩스
000070,2026-01-27,62100.0,3.5000000000000004,1.6765540366262575,False,-2.7375201288244777,19.96779388083736,10.466988727858295,삼양홀딩스
000070,2026-01-28,61000.0,-1.7713365539452495,1.9914163090128754,False,1.967213114754096,21.475409836065573,13.114754098360649,삼양홀딩스
000070,2026-02-10,62200.0,-2.047244094488189,1.6221612178687297,False,15.11254019292605,12.218649517684877,-2.0900321543408373,삼양홀딩스
000070,2026-02-11,65500.0,3.8034865293185423,1.7529353398379361,False,11.45038167938932,7.022900763358786,-3.969465648854964,삼양홀딩스
000070,2026-03-12,72300.0,1.118881118881119,1.7371493663676492,False,-3.87275242047026,-7.883817427385898,-24.619640387275243,삼양홀딩스
000070,2026-03-13,70900.0,-1.1157601115760112,0.7215619694397283,False,2.538787023977429,-3.8081805359661547,-22.56699576868829,삼양홀딩스
000070,2026-04-21,68100.0,-0.7288629737609329,0.524798580826373,False,1.3215859030837107,-13.656387665198233,,삼양홀딩스
000070,2026-04-22,69000.0,1.1730205278592376,0.9398357137571228,False,1.449275362318847,-13.768115942028981,,삼양홀딩스
000070,2026-04-23,69300.0,0.43478260869565216,1.391973937509255,False,0.721500721500723,-15.440115440115443,,삼양홀딩스
000070,2026-04-24,69900.0,0.7204610951008645,1.6888888888888887,False,-2.4320457796852657,-17.73962804005722,,삼양홀딩스
000070,2026-04-27,68600.0,-1.859799713876967,1.8946121965660152,False,-3.498542274052474,-17.055393586005827,,삼양홀딩스
000070,2026-04-28,69000.0,0.0,1.9199527396248708,False,-4.492753623188406,-17.536231884057973,,삼양홀딩스
000070,2026-04-29,70000.0,1.4492753623188406,1.857859038631672,False,-6.571428571428573,-19.71428571428572,,삼양홀딩스
000070,2026-04-30,69800.0,-0.2857142857142857,1.6017634092578985,False,-8.452722063037255,-20.057306590257884,,삼양홀딩스
000070,2026-05-04,68200.0,-3.672316384180791,1.3425280610373413,False,-8.35777126099707,-18.768328445747805,,삼양홀딩스
000080,2025-09-12,19450.0,-0.409626216077829,0.15623372565357774,False,-1.4910025706940888,-3.0334190231362523,-2.6221079691516658,하이트진로
000080,2025-09-15,19480.0,0.05136106831022085,0.2446260344558372,False,-1.8993839835728998,-3.1314168377823415,-2.6180698151950677,하이트진로
000080,2025-09-16,19320.0,-0.8213552361396305,0.26530718410237736,False,-1.552795031055898,-2.1739130434782594,-1.9151138716356098,하이트진로
000080,2025-09-17,19260.0,-0.25893319523562924,0.3511144633150407,False,-1.2980269989615767,-1.4537902388369717,-1.505711318795433,하이트진로
000080,2025-11-19,18940.0,0.5841741901221456,0.13499563249424282,False,-1.1615628299894376,0.15839493136220462,-4.646251319957761,하이트진로
000080,2025-11-20,18890.0,0.05296610169491525,0.23296447291788003,False,-0.6352567496029637,0.052938062466911795,-4.764425622022239,하이트진로
000080,2025-12-12,18940.0,-0.10548523206751054,0.14354066985645933,False,0.42238648363253084,-4.17106652587117,-11.298838437170012,하이트진로
000080,2025-12-15,18970.0,-0.15789473684210525,0.14881743289928248,False,0.10542962572481773,-5.587770163415917,-10.437532946758044,하이트진로
000080,2025-12-16,18950.0,-0.10542962572482868,0.11949334820361666,False,0.15831134564643357,-5.17150395778364,-12.401055408970974,하이트진로
000080,2025-12-17,18970.0,-0.5765199161425576,0.12213902607402687,False,0.1581444385872377,-5.535055350553508,-12.44069583552978,하이트진로
000080,2025-12-18,18900.0,-0.10570824524312897,0.16196266893237393,False,0.2116402116402183,-4.6031746031745975,-13.809523809523805,하이트진로
000080,2025-12-19,19020.0,0.1579778830963665,0.15657758552055412,False,-2.786540483701372,-6.309148264984232,-12.35541535226078,하이트진로
000080,2025-12-22,18990.0,-0.26260504201680673,0.20952128364938338,False,-2.896261190100058,-4.949973670352814,-12.269615587151128,하이트진로
000080,2025-12-23,18980.0,0.0,0.21989667505629887,False,-3.8461538461538436,-4.84720758693361,-12.855637513171757,하이트진로
000080,2025-12-24,19000.0,-0.26246719160104987,0.30445026871045455,False,-4.473684210526319,-5.421052631578949,-11.947368421052628,하이트진로
000080,2025-12-26,18940.0,-0.7857517024620221,0.37576078327599893,False,-4.382259767687435,-4.910242872228087,-13.041182682154172,하이트진로
000080,2026-01-27,18010.0,-0.05549389567147614,0.04727343511025833,False,-3.2759578012215407,-1.3325930038867284,-4.664075513603549,하이트진로
000080,2026-02-19,18060.0,-0.3861003861003861,0.23760937019539877,False,-0.5537098560354337,-8.028792912513838,-6.5891472868217065,하이트진로
000080,2026-02-20,17990.0,-0.05555555555555555,0.5675305432078057,False,-1.222901612006666,-9.449694274596999,-7.115063924402443,하이트진로
000080,2026-02-23,18150.0,0.8333333333333334,0.7038712921065863,False,-4.40771349862259,-8.15426997245179,-9.311294765840216,하이트진로
000080,2026-02-24,18120.0,-0.22026431718061676,0.7847189254098133,False,-10.154525386313463,-8.057395143487856,-6.567328918322291,하이트진로
000080,2026-02-25,18100.0,-0.3303964757709251,0.9689218998687626,False,-7.679558011049725,-8.618784530386737,-8.729281767955799,하이트진로
000080,2026-02-26,17960.0,-0.7734806629834254,1.0666815592538814,False,-8.518930957683747,-6.848552338530068,-9.632516703786187,하이트진로
000080,2026-04-08,16850.0,-0.9988249118683901,0.017942583732057416,False,3.2047477744807207,1.3056379821958508,,하이트진로
000080,2026-04-09,16940.0,0.4744958481613286,0.3051699377692676,False,3.305785123966931,-1.7119244391971655,,하이트진로
000080,2026-04-10,17400.0,2.5943396226415096,0.5196201397598996,False,0.45977011494253706,-5.632183908045974,,하이트진로
000080,2026-04-13,17190.0,-0.6358381502890174,0.79313018069056,False,0.9307737056428067,-5.177428737638157,,하이트진로
000080,2026-04-14,17230.0,-0.11594202898550725,0.96780917780888,False,-0.34822983168891763,0.34822983168891763,,하이트진로
000080,2026-04-15,17390.0,0.23054755043227668,1.115374319621665,False,-1.3801035077630863,-2.4726854514088514,,하이트진로
000080,2026-04-16,17500.0,0.28653295128939826,1.3793717184301861,False,-2.228571428571424,-5.485714285714282,,하이트진로
000080,2026-04-17,17480.0,-0.228310502283105,1.497130007692763,False,-1.7162471395881007,-3.489702517162474,,하이트진로
000080,2026-04-20,17350.0,-1.0832383124287344,1.5219443133553563,False,-1.037463976945241,-3.6887608069164246,,하이트진로
000080,2026-04-21,17170.0,-1.1514104778353482,1.6080579607704542,False,-0.2329644729178848,-4.135119394292374,,하이트진로
000080,2026-04-22,17150.0,-0.11648223645894001,1.6380907566979384,False,0.6997084548104882,-1.282798833819243,,하이트진로
000080,2026-04-23,17110.0,-1.0982658959537572,1.5678214914856134,False,0.0,-3.4482758620689613,,하이트진로
000080,2026-04-24,17180.0,0.35046728971962615,1.3047940184723648,False,-0.6402793946449381,-5.529685681024443,,하이트진로
000080,2026-04-27,17170.0,-0.5790387955993052,1.08558888076079,False,-1.980198019801982,-4.018637157833426,,하이트진로
000080,2026-04-28,17130.0,-0.2910360884749709,0.906008884732289,False,-1.6345592527729158,-6.479859894921192,,하이트진로
000080,2026-04-29,17270.0,0.29036004645760743,0.7387076994948757,False,-1.158077591198614,-7.932831499710479,,하이트진로
000087,2025-09-15,15600.0,-0.3194888178913738,0.041791236699135245,False,-0.8333333333333304,-0.512820512820511,-1.1538461538461497,하이트진로2우B
000087,2025-09-16,15560.0,-0.4478566858605247,0.05785920925747348,False,-0.5784061696658127,-0.3856041131105381,-0.899742930591263,하이트진로2우B
000087,2025-09-17,15560.0,0.0,0.07391458045441399,False,-0.3856041131105381,-0.44987146529562594,-0.899742930591263,하이트진로2우B
000087,2025-09-18,15560.0,0.3223726627981947,0.11892135120367693,False,-0.5141388174807249,-0.3856041131105381,-0.8354755784061751,하이트진로2우B
000087,2025-10-17,15530.0,0.1289490651192779,0.07405737836880574,False,-0.12878300064391723,-1.6741790083708907,-5.988409529942052,하이트진로2우B
000087,2025-11-25,15310.0,-0.26058631921824105,0.02940503806318816,False,1.045068582625741,1.1757021554539504,-5.682560418027438,하이트진로2우B
000087,2025-11-26,15420.0,0.8502289077828646,0.07514129831095429,False,0.0,0.5836575875486361,-6.744487678339817,하이트진로2우B
000087,2025-11-27,15430.0,-0.12944983818770225,0.10452051215050953,False,-0.06480881399870686,0.4536616979909258,-6.934543097861312,하이트진로2우B
000087,2025-11-28,15480.0,0.129366106080207,0.18607384193516796,False,-0.19379844961240345,-1.8087855297157618,-8.333333333333337,하이트진로2우B
000087,2025-12-01,15500.0,0.0,0.28384065772731726,False,-0.6451612903225823,-2.4516129032258083,-11.16129032258064,하이트진로2우B
000087,2025-12-02,15470.0,-0.1935483870967742,0.3651538862806468,False,-0.4524886877828038,-2.4563671622495176,-8.855850032320623,하이트진로2우B
000087,2025-12-03,15420.0,-0.3232062055591467,0.4399543751018413,False,-0.1945525291828787,-2.3346303501945553,-8.754863813229575,하이트진로2우B
000087,2025-12-04,15420.0,-0.5802707930367506,0.4235355444060729,False,-0.25940337224383825,-2.529182879377434,-9.208819714656292,하이트진로2우B
000087,2025-12-05,15450.0,0.19455252918287938,0.42644617337803964,False,-0.12944983818770073,-3.3656957928802633,-9.126213592233013,하이트진로2우B
000087,2025-12-08,15400.0,-0.2590673575129534,0.42630739692147485,False,0.12987012987013546,-3.961038961038965,-8.18181818181818,하이트진로2우B
000087,2025-12-09,15400.0,0.32573289902280134,0.4260578267798484,False,0.12987012987013546,-3.8311688311688297,-8.506493506493506,하이트진로2우B
000087,2025-12-10,15390.0,-0.06493506493506493,0.3902185223725286,False,0.19493177387914784,-4.743339831059135,-8.70695256660169,하이트진로2우B
000087,2025-12-11,15380.0,-0.38860103626943004,0.34791090879531783,False,0.32509752925877766,-5.201560468140443,-8.777633289986998,하이트진로2우B
000087,2025-12-12,15430.0,-0.12944983818770225,0.26323486399532026,False,0.12961762799741372,-5.3791315618924145,-8.943616331821126,하이트진로2우B
000087,2025-12-15,15420.0,-0.06480881399870382,0.1591580862052165,False,0.25940337224383825,-6.22568093385214,-8.819714656290534,하이트진로2우B
000087,2025-12-16,15420.0,-0.06480881399870382,0.06817075150137965,False,0.45395590142671693,-5.966277561608302,-8.949416342412453,하이트진로2우B
000087,2025-12-17,15420.0,-0.1941747572815534,0.00973299159718392,False,0.5836575875486361,-6.679636835278857,-8.819714656290534,하이트진로2우B
000087,2025-12-18,15430.0,0.12978585334198572,0.0064880295854149094,False,0.4536616979909258,-6.934543097861312,-9.850939727802977,하이트진로2우B
000087,2025-12-24,15510.0,0.3883495145631068,0.016193283026200732,False,-2.9013539651837505,-6.963249516441006,-9.993552546744034,하이트진로2우B
000087,2025-12-26,15500.0,-0.06447453255963895,0.07123429607563787,False,-3.0322580645161246,-7.096774193548383,-9.870967741935488,하이트진로2우B
000087,2026-02-20,14450.0,0.0,0.11177867821713008,False,-0.622837370242213,-3.737024221453289,-4.844290657439442,하이트진로2우B
000087,2026-02-23,14500.0,0.2766251728907331,0.2653260717776847,False,-2.137931034482754,-3.724137931034488,-5.241379310344829,하이트진로2우B
000087,2026-02-24,14460.0,-0.27586206896551724,0.4048017867113345,False,-4.7717842323651505,-3.319502074688796,-5.186721991701249,하이트진로2우B
000087,2026-02-25,14440.0,-0.13831258644536654,0.5688361542488222,False,-2.3545706371191133,-3.3240997229916913,-5.47091412742382,하이트진로2우B
000087,2026-02-26,14380.0,0.0,0.712041884816754,False,-2.1557719054241975,-2.9207232267037586,-5.632823365785811,하이트진로2우B
000087,2026-02-27,14360.0,-0.13908205841446453,0.7400684214200935,False,-2.506963788300831,-2.7158774373259087,-7.311977715877438,하이트진로2우B
000087,2026-04-14,14090.0,0.2846975088967972,0.05002501250625312,False,-0.35486160397445454,-1.348474095102914,,하이트진로2우B
000087,2026-04-15,14100.0,0.07097232079488999,0.1429081814933905,False,-0.5673758865248235,-1.7021276595744705,,하이트진로2우B
000087,2026-04-16,14120.0,0.14184397163120568,0.24287449103507391,False,-0.7082152974504208,-2.2662889518413554,,하이트진로2우B
000087,2026-04-17,14130.0,0.0708215297450425,0.3463667202285306,False,-0.4953998584571795,-2.4769992922859196,,하이트진로2우B
000087,2026-04-20,14050.0,-0.5661712668082095,0.36046968128769763,False,0.0711743772241924,-2.135231316725983,,하이트진로2우B
000087,2026-04-21,14040.0,-0.35486160397444994,0.3817747172369501,False,0.14245014245013454,-2.1367521367521403,,하이트진로2우B
