symbol,timestamp,trigger_body_pct,trigger_close_to_high,entry_close,entry_close_to_ma10_pct,fwd10_close_mean_return_pct,fwd10_close_median_return_pct,fwd10_close_to_ma10_mean_pct,fwd10_close_to_ma10_median_pct,ret_t+1_pct,dist_ma10_t+1_pct,ret_t+2_pct,dist_ma10_t+2_pct,ret_t+3_pct,dist_ma10_t+3_pct,ret_t+4_pct,dist_ma10_t+4_pct,ret_t+5_pct,dist_ma10_t+5_pct,ret_t+6_pct,dist_ma10_t+6_pct,ret_t+7_pct,dist_ma10_t+7_pct,ret_t+8_pct,dist_ma10_t+8_pct,ret_t+9_pct,dist_ma10_t+9_pct,ret_t+10_pct,dist_ma10_t+10_pct
0GUSDT,1758463200000,10.24433614330875,0.9027858386535111,3.3479,22.309780325365438,-3.313121658353001,-1.9086591594731046,4.928806874330296,5.250642190523277,-1.2186743929030122,17.106111146521634,-9.540308850324081,5.074525369157332,-9.22369246393262,3.0919791719669547,-2.598643926043197,7.113880558283759,-0.8841363242629796,6.905372491913556,-0.5167418381672121,5.426759011889223,2.568774455628897,7.231966923876833,-0.1583081931957371,3.021355680413725,-5.755846948833606,-3.1080238667735336,-5.803638101496465,-2.5758577439465182
0GUSDT,1758582000000,5.173094642622074,0.9970401691331918,4.794,1.4931819192246136,22.731539424280363,23.225907384230297,11.473847609969509,9.752743046540818,1.827284105131417,3.3626309871918907,20.525657071339175,20.35017777583371,33.813099707968306,29.746675431056275,26.547768043387578,19.694425755994395,27.889027951606188,16.860417464828483,26.83354192740927,12.807858925241872,22.686691697955784,6.697627167839766,21.912807676262005,3.568960323226604,23.76512307050481,2.6414167362959926,21.514392991239063,-0.9917144678138925
0GUSDT,1758589200000,18.362831858407077,0.9849467091528403,5.778,20.35017777583371,2.7203184492904215,2.2403946002076895,7.874161465109884,5.133293745533185,11.024575977847014,29.746675431056275,4.996538594669444,19.694425755994395,6.1093804084458405,16.860417464828483,5.233644859813092,12.807858925241872,1.793007961232263,6.697627167839766,1.1509172724126073,3.568960323226604,2.687781239183116,2.6414167362959926,0.8203530633437272,-0.9917144678138925,-0.7372793354101645,-3.9156459986631145,-5.875735548632733,-8.368406686907552
0GUSDT,1760698800000,5.619797776660523,0.9553656220322894,1.8907,1.1642963391012968,-0.7494578727455461,-0.684931506849316,0.9393230390944373,0.8146329566322541,-1.422753477548006,0.038108733340859034,-0.5765060559581178,1.3593300945222127,-1.2482149468450874,1.0800422272149062,0.45485798910456127,2.921333701819147,-1.480932987782304,0.8718726307809069,-0.6664198445020334,1.4131203663205547,-1.1741682974559684,0.41434014585202433,-0.43899084994975274,0.7573932824836014,-0.7034431691965987,0.022376370552677324,-0.2380070873221531,0.515312838057482
0GUSDT,1762149600000,16.38567910589125,0.9427792915531326,1.2288,17.334759276588414,9.44742838541668,8.813476562500007,8.423647742175227,5.118468584296584,16.75618489583335,31.213360038777775,22.69694010416668,31.435794612501095,15.934244791666686,19.50941243582431,12.158203125000016,12.190158329602347,11.588541666666675,9.217191831012844,5.045572916666671,1.0197453375803234,2.303059895833351,-3.2866089150805395,6.0384114583333375,-1.6744768674680728,0.8707682291666793,-7.745095120426318,1.0823567708333406,-7.643004260571493
0GUSDT,1762153200000,16.75618489583335,0.9558960074280416,1.4347,31.213360038777775,-7.294904858158505,-9.604795427615539,4.9726975913545015,-0.3273657649438747,5.088171743221576,31.435794612501095,-0.7039799261169581,19.50941243582431,-3.9381055272879344,12.190158329602347,-4.426012406774943,9.217191831012844,-10.029971422597066,1.0197453375803234,-12.378894542413047,-3.2866089150805395,-9.179619432634011,-1.6744768674680728,-13.605631839408938,-7.745095120426318,-13.424409284170913,-7.643004260571493,-10.350595943402807,-3.296141469429482
0GUSDT,1762578000000,8.256594349929754,0.9438001784121322,1.3872,15.291594983419362,10.912629757785469,11.155565167243374,10.046289366119257,8.358930406343312,11.894463667820073,24.130320042224472,7.619665513264122,15.605011692917648,3.6188004613610167,8.47892532357269,5.543540945790078,7.56898933200105,7.446655132641287,7.448978856232485,10.416666666666673,8.238935489113935,13.891291810841992,8.96312950880725,13.379469434832755,6.341404047301899,19.8961937716263,9.623712257528735,15.41955017301038,4.0634871114924085
0GUSDT,1762653600000,5.703367221861702,0.9240654205607481,1.466,4.320104747062887,12.761937244201912,12.349931787175993,6.340161064917922,4.959379157915571,18.055934515688946,20.064933713500793,13.369713506139153,13.042768527587329,15.82537517053206,13.01239941696784,19.297407912687582,14.066382734488613,17.121418826739436,9.79594707796984,7.8854024556616595,0.1228112378613012,8.328785811732613,-0.4307291046226532,8.963165075034105,-1.25242634422562,7.442019099590722,-3.750733281188893,11.330150068212834,-1.2697433291593225
0GUSDT,1762657200000,18.055934515688946,0.9463711119056127,1.7307,20.064933713500793,-5.2510544866239055,-6.682267290691617,4.078639702690796,-0.15395893338067598,-3.9694921130178535,13.042768527587329,-1.889408909689718,13.01239941696784,1.0515976194603336,14.066382734488613,-0.7915872190443072,9.79594707796984,-8.615011267117351,0.1228112378613012,-8.239440688738652,-0.4307291046226532,-7.702085861212225,-1.25242634422562,-8.99058184549604,-3.750733281188893,-5.69711677355982,-1.2697433291593225,-7.667417807823414,-2.5502799087704595
0GUSDT,1763766000000,5.265085614870422,0.9862778730703237,1.1496,-2.0508320055893083,3.085421016005573,3.2185107863604863,1.8173943532465628,1.7363032887875194,0.6871955462769674,-0.3212111295781207,2.2529575504523343,1.8419046298863175,4.236256089074457,3.620625545860956,3.3924843423799715,2.7054584417043412,2.574808629088385,1.9469516201542427,1.6701461377870657,1.0819085177593875,4.157967988865698,2.943705079266829,3.0445372303410005,1.320606247220237,4.305845511482263,1.6307019476887212,4.532011134307588,1.4032926325027146
