symbol,timestamp,trigger_body_pct,entry_close,entry_close_to_ma10_pct,entry_close_to_weekly_ma20_pct,fwd10_close_mean_return_pct,fwd10_close_median_return_pct,fwd10_close_to_ma10_mean_pct,fwd10_close_to_ma10_median_pct,ret_t+1_pct,dist_ma10_t+1_pct,ret_t+2_pct,dist_ma10_t+2_pct,ret_t+3_pct,dist_ma10_t+3_pct,ret_t+4_pct,dist_ma10_t+4_pct,ret_t+5_pct,dist_ma10_t+5_pct,ret_t+6_pct,dist_ma10_t+6_pct,ret_t+7_pct,dist_ma10_t+7_pct,ret_t+8_pct,dist_ma10_t+8_pct,ret_t+9_pct,dist_ma10_t+9_pct,ret_t+10_pct,dist_ma10_t+10_pct
1000000MOGUSDT,1735912800000,5.358344926625687,2.3477,8.081356806128452,25.19831376637505,6.643949397282441,7.083528559867098,6.2146116986157285,6.851867099823865,1.7591685479405235,8.717416630260665,3.6801976402436343,9.250448833034099,6.316820718149672,10.09854172364208,5.62678366060399,7.50236264165012,8.391191378796272,8.413818959530705,7.8502364015845245,6.201371557997611,8.26766622651956,5.147764503425219,9.737189589811292,4.8567951582640285,9.324019252885806,3.043198972217783,5.486220556289135,-1.0856019938650299
1000000MOGUSDT,1746892800000,6.251741755689727,1.1438,4.773333089063734,13.341789210828795,6.4591711837733925,6.447805560412668,5.248473701255934,6.243618407426683,0.1486273824095152,4.568898626135372,3.199860115404788,6.797434111122162,6.627032698024138,9.194115909070554,4.75607623710439,6.057923806826234,10.674943171883205,10.003649698465399,10.307746109459707,7.932624447162885,10.237803811855219,6.429313008027132,6.968001398845962,2.1626586506346057,6.268578422801198,0.33016921172100727,5.403042489945801,-0.9920504566060122
1000000MOGUSDT,1746910800000,5.650141879485904,1.2659,10.003649698465399,25.44096079908042,-5.3898412196856,-5.304526423888145,-0.5802936890288428,-1.75194494104869,-0.331779761434551,7.932624447162885,-0.3949759064697145,6.429313008027132,-3.3493956868631005,2.1626586506346057,-3.98135713721463,0.33016921172100727,-4.763409432024647,-0.9920504566060122,-6.525001974879532,-3.1241301393414416,-5.845643415751644,-2.511839425491368,-7.536140295441972,-3.8761599737209593,-9.45572320088474,-5.468041237113386,-11.714985385891469,-6.685480975560888
1000000MOGUSDT,1747386000000,5.466094113437123,1.1789,5.866716955377759,22.55633235439355,-7.790313003647471,-7.685130206124354,-2.4266768037000626,-2.186544285935166,-4.979217915005512,0.0,-5.360929680210377,-0.8319556290331215,-6.811434387988806,-2.1413810304282817,-5.2676223598269605,-0.6166961814670678,-8.228009161082364,-3.549045653511148,-7.142251251166345,-2.1374741867138574,-8.52489608957503,-3.2174108144491758,-8.711510730341846,-2.8630226009098103,-13.029094918992277,-6.678074399046113,-9.848163542285189,-2.23170754144205
1000000MOGUSDT,1747926000000,5.662114469848096,1.3772,7.579462102689483,50.852460991626,-0.8023525994771987,-0.8241359279697917,2.3096361130843084,1.674348126496917,-3.41272146383967,2.9917309300380936,3.470810339819929,8.699797856516266,0.058088875980243385,4.143049320576178,-1.6627940749346444,1.7643257540463901,-3.623293639268084,-0.5134355207435463,-4.77781004937555,-2.018798284544466,-1.5103107754864893,0.898595572482749,-0.1379610804530942,1.584370498947444,0.3703165843740999,1.5098330077694813,3.202149288411271,4.036891995754495
1000000MOGUSDT,1748210400000,8.228643216080393,1.2061,6.701464148272658,32.11091577258213,0.8050742061189027,0.9286128845037807,3.0953590346545075,3.3491423943837546,-0.9534864439101107,5.144567178629592,1.4509576320371504,6.747160330117073,0.5969654257524332,5.035796836719661,0.1492413564381083,3.734047852149565,1.3265898350053904,4.01913386899086,1.2602603432551283,2.9642369366179437,1.749440344913367,2.603548316974079,2.810712212917672,2.7297957831075603,0.5720918663460848,-0.3213056018933083,-0.9120305115661969,-1.7033911548679486
1000000MOGUSDT,1748476800000,5.389908256880748,1.1947,5.603238723250042,44.268273538539574,0.36410814430400273,-0.13810998577048972,2.6280185282503035,1.8544767124105124,-1.3308780446974156,3.661753842906881,3.1053821042939576,7.4522187426398006,0.7449568929438275,4.4438080858042825,-1.247175023018342,1.8640833700278878,-1.9167991964510036,0.6018252217137819,-1.925169498618911,0.062341477578409125,-1.021176864484807,0.45278082180144386,0.9039926341340855,1.6973459987514479,1.7493931530928197,1.8448700547931371,4.578555285845816,4.1991576664859585
1000000MOGUSDT,1751234400000,10.261506276150637,1.0541,12.051279325630105,48.086230270505695,-0.06356133194194462,0.40318755336305623,3.8526390835530693,3.8251534906660467,0.2276823830756055,10.786040853991018,2.9029503842140176,11.837424862613283,2.28631059671758,9.325410908206008,2.4191253201783374,7.732684036682583,0.578692723650507,4.301117582244607,0.9961104259557871,3.349189399087487,-0.5122853619201282,0.6893770642906701,-3.102172469405175,-2.7608530083777736,-2.0776017455649396,-2.4404075537324394,-4.354425576321037,-4.293593309474753
1000000MOGUSDT,1751547600000,7.032967032967044,1.1201,3.701440580676233,55.45824861383872,-5.495045085260254,-5.678064458530497,-1.0556880962369342,-0.6223102682606956,-2.169449156325327,0.9525915280157942,-6.5440585661994595,-3.3220351505860024,-6.704758503705041,-2.8918707950786193,-6.329791982858689,-2.026332990942203,-5.91911436478886,-1.265799064938971,-5.178109097402022,-0.21045906383298754,-5.187036871707886,-0.15981949797873582,-5.437014552272134,-0.45580564823081826,-5.240603517543094,-0.38853539050622526,-6.240514239800024,-0.7888148882905729
1000000MOGUSDT,1752181200000,6.007696693272522,1.4875,10.754545589921532,103.64856076941507,2.7858823529411723,3.83193277310924,5.917445063160365,5.700412893337468,-3.89243697478992,5.3857608327067314,-2.0705882352941134,6.015064953968205,-3.3277310924369816,3.4591918959364496,-0.5781512605041977,4.880574151821181,2.5747899159663867,6.6441142345919,5.0890756302520925,7.852268885531152,6.978151260504194,7.975518401910757,10.507563025210075,9.455320282327882,5.727731092436971,3.5522633744855927,6.8504201680672185,3.954373618323803
1000000MOGUSDT,1752343200000,5.071419997599329,1.7507,6.012437856135067,139.68237669849742,-3.2147141143542526,-3.481464557034326,0.9950722069933784,0.7369200023433713,-0.07425601188095372,5.703927492447132,-4.889472782315639,0.8625807155058458,-2.907408465185352,2.6883344408868473,-2.3476323756211754,2.729272073934311,-0.8568001370880164,3.508939327075606,-3.2558405209344796,0.6112592891808967,-3.7070885931341726,-0.5468800698496162,-3.8784486205517705,-1.2371763269713694,-5.809104929456783,-3.1230906612774287,-4.421088707374189,-1.2464442109984424
1000000MOGUSDT,1752620400000,6.860107609531128,1.6683,4.790738867986145,112.38160708829818,-2.988071689744044,-2.78127435113588,0.9557794983436148,1.0938556183602262,0.22178265300006214,4.2842619331258405,-2.4935563148114763,1.3274033100991138,-5.544566325001487,-1.6151891463285095,-5.658454714379897,-1.2572618793680965,-6.078043517352991,-1.6032101882029384,-5.7064077204339725,-1.317976802102753,-2.9850746268656625,1.0867528574105354,-2.577474075406098,1.1910320825317426,-2.2418030330276255,1.1009583793099171,3.182880776838707,6.361024436961296
1000000MOGUSDT,1752656400000,5.5490833282236816,1.7214,6.361024436961296,119.14146043385274,1.4122226095038926,2.788428023701634,3.767029965227093,3.823560158541998,-1.7660044150110366,4.360169099268669,-1.3186940862088963,4.371601486897487,-1.9054258161961162,3.0369226826455513,-0.2614151272220256,3.8575308656911362,3.2473568026025363,6.160067376670226,2.8174741489485298,4.4897718215898665,3.0672708260717996,3.78958945139286,3.17764610200999,2.9921716439547614,2.759381898454739,1.7603405626186353,4.304635761589407,2.8521346615417222
