665 USDT-M perpetual symbols on Bitget (granularity=1d)
[   3/665] 10000NEXUSDT         rows=    35  ( 0.1s)
[   5/665] 1000CATUSDT          rows=   647  ( 0.1s)
[   4/665] 1000BONKUSDT         rows=   838  ( 0.1s)
[   1/665] 0GUSDT               rows=   280  ( 0.6s)
[   2/665] 1000000MOGUSDT       rows=   680  ( 0.2s)
[   6/665] 1000RATSUSDT         rows=   922  ( 0.1s)
[   7/665] 1000SATSUSDT         rows=   925  ( 0.1s)
[   8/665] 1000XECUSDT          rows=  1084  ( 0.1s)
[   9/665] 1INCHUSDT            rows=  1448  ( 0.1s)
[  10/665] 1MBABYDOGEUSDT       rows=   647  ( 0.1s)
[  11/665] 1MCHEEMSUSDT         rows=   579  ( 0.1s)
[  12/665] 2ZUSDT               rows=   266  ( 0.1s)
[  13/665] 4USDT                rows=   259  ( 0.1s)
[  14/665] AAOIUSDT             rows=    64  ( 0.1s)
[  15/665] AAPLUSDT             rows=   303  ( 0.1s)
[  16/665] AAVEUSDT             rows=  1927  ( 0.1s)
[  17/665] ABNBUSDT             rows=    10  ( 0.1s)
[  18/665] ACEUSDT              rows=   919  ( 0.1s)
[  19/665] ACHRUSDT             rows=    30  ( 0.1s)
[  20/665] ACHUSDT              rows=  1213  ( 0.1s)
[  21/665] ACTUSDT              rows=   591  ( 0.1s)
[  22/665] ACUUSDT              rows=   155  ( 0.1s)
[  23/665] ACXUSDT              rows=   566  ( 0.1s)
[  24/665] ADAUSDT              rows=  2136  ( 0.1s)
[  25/665] ADBEUSDT             rows=    17  ( 0.1s)
[  26/665] ADIUSDT              rows=     3  ( 0.1s)
[  27/665] ADVANTESTUSDT        rows=    20  ( 0.1s)
[  28/665] AEHRUSDT             rows=    15  ( 0.1s)
[  30/665] AEVOUSDT             rows=   825  ( 0.1s)
[  29/665] AEROUSDT             rows=   597  ( 1.1s)
[  31/665] AGLDUSDT             rows=  1073  ( 0.1s)
[  32/665] AINUSDT              rows=   350  ( 0.1s)
[  33/665] AIOUSDT              rows=   316  ( 0.1s)
[  34/665] AIXBTUSDT            rows=   551  ( 0.1s)
[  35/665] AKTUSDT              rows=   665  ( 0.1s)
[  36/665] ALABUSDT             rows=     7  ( 0.1s)
[  37/665] ALCHUSDT             rows=   534  ( 0.1s)
[  38/665] ALGOUSDT             rows=  1575  ( 0.1s)
[  39/665] ALICEUSDT            rows=   702  ( 0.1s)
