ticker,date,category,a,b,c,a_pct,b_pct,vertex_x,vertex_pos,r2,y_mean
072710,2024-07-24,case2_downtrend,-9.216224951519058,-187.86570782158503,76315.69117647051,-0.012391229750486116,-0.2525857561095299,-10.192118183411973,-0.7280084416722837,0.9919255891957806,74377.0
072710,2024-07-25,case2_downtrend,-4.962427278603553,-262.97244667097664,76260.26470588232,-0.006698409382099814,-0.3549668348007118,-26.49635268257051,-1.892596620183608,0.9933575891925226,74083.66666666667
072710,2024-07-26,case2_downtrend,-1.5776502908855479,-320.00218164188345,76118.10294117642,-0.002138568221014777,-0.433775786857429,-101.41733674776037,-7.2440954819828836,0.9950128906852266,73771.33333333333
072710,2024-07-29,case2_downtrend,2.0834680025860615,-375.68640917905975,75942.82352941175,0.0028364255215319266,-0.5114580678779369,90.15891021910267,6.439922158507334,0.9973388278885295,73454.0
072710,2024-07-30,case2_downtrend,5.296945701357669,-416.3179541047192,75689.13235294115,0.007242861031938472,-0.5692588251204,39.29792540614604,2.8069946718675745,0.9984921141163865,73133.33333333333
072710,2024-07-31,case2_downtrend,8.600517129929488,-449.5858112475821,75387.13235294117,0.0118103281013011,-0.6173763577594438,26.13713829387304,1.86693844956236,0.9987874380300229,72822.0
072710,2024-08-01,case2_downtrend,10.34421460892043,-451.9975759534582,74980.69117647059,0.014264603000120103,-0.6233016446152031,21.847844086861553,1.5605602919186823,0.9978016339138578,72516.66666666667
072710,2024-08-02,case2_downtrend,11.467760180995388,-443.9236425339345,74561.1470588235,0.015876800641927445,-0.6146001539541941,19.355289765721388,1.3825206975515276,0.997037783965322,72229.66666666667
072710,2024-08-05,case2_downtrend,10.982142857142758,-418.5535714285695,74138.74999999996,0.015263151624892647,-0.581712212903838,19.056097560975694,1.361149825783978,0.9962299703088932,71952.0
072710,2024-08-06,case2_downtrend,10.733678086619294,-399.8072074983836,73765.3382352941,0.01497172399902263,-0.55766561240063,18.62396115627816,1.3302829397341542,0.9953986698718712,71693.0
072710,2024-08-07,case2_downtrend,9.90223012281827,-372.845507433737,73384.86764705877,0.01385993438703656,-0.5218636817604269,18.826340269277722,1.3447385906626945,0.9936325791292943,71445.0
072710,2024-08-08,case2_downtrend,8.080155138978975,-332.7293148028445,72987.0147058823,0.011347788729641749,-0.4672858260266337,20.589289999999234,1.4706635714285168,0.9909066681364778,71204.66666666667
072710,2024-08-09,case2_downtrend,6.034663865546418,-290.07457983193217,72599.17647058821,0.008502280831179702,-0.40868813817424265,24.034029590947807,1.7167163993534147,0.9894973732310698,70977.0
072710,2024-08-12,case2_downtrend,4.129767291531488,-251.4953135100122,72244.3529411764,0.0058360270736230934,-0.3554034295209556,30.449090197615877,2.17493501411542,0.9893808756400895,70763.33333333333
072710,2024-08-13,case2_downtrend,3.0345022624435076,-224.00088881706384,71930.33823529407,0.004300131215585288,-0.31742708721708784,36.90900013313699,2.636357152366928,0.990281585109382,70567.66666666667
072710,2024-08-14,case2_downtrend,2.3949579831943435,-203.92226890757578,71652.39705882352,0.0034025572665326606,-0.2897158124477187,42.5732456140188,3.040946115287057,0.9907783821780883,70387.0
072710,2024-08-16,case2_downtrend,2.002666451195861,-189.19804460245538,71407.2058823529,0.0028520563734958032,-0.2694425168200927,47.23653419406879,3.374038156719199,0.9907488252395774,70218.33333333333
072710,2024-08-19,case2_downtrend,2.1384130575308795,-186.77706851971107,71223.0735294117,0.0030522450519279284,-0.26659460444052185,43.67188739844616,3.11942052846044,0.9902271806313138,70060.33333333333
072710,2024-08-20,case2_downtrend,3.1431803490629804,-197.96881060116513,71085.42647058821,0.004495888206272113,-0.2831672198055162,31.491799485858646,2.249414248989903,0.9913623161035988,69912.33333333333
072710,2024-08-21,case2_downtrend,4.278442146089551,-211.32676147382185,70957.77941176464,0.006132384683650887,-0.3028992682516653,24.696694995276747,1.7640496425197676,0.9945947083928389,69768.0
072710,2024-08-22,case2_downtrend,4.449337427278766,-209.38000969618443,70784.58823529408,0.006390889726053959,-0.30074692573424944,23.529347135202798,1.6806676525144855,0.9947810297922888,69620.0
072710,2024-08-23,case2_downtrend,3.6914188752425314,-192.0905785391077,70565.51470588232,0.005313636751112025,-0.27650602442149347,26.01852905767665,1.8584663612626178,0.9934472920732114,69470.66666666667
072710,2024-08-26,case2_downtrend,1.8281351001946278,-158.39746283129315,70305.41176470586,0.002637227797800493,-0.2285007229691526,43.32214364639401,3.0944388318852867,0.9958302672697785,69320.33333333333
072710,2024-09-04,case2_downtrend,0.5704589528122068,-149.20071105365062,69363.47058823524,0.0008345208089005478,-0.2182647804249959,130.7725212463858,9.340894374741842,0.9872307711854426,68357.66666666667
072710,2024-09-05,case2_downtrend,2.3072882999352493,-168.67703619909315,69256.27941176467,0.0033815505507246136,-0.2472122468048948,36.55309052705439,2.6109350376467417,0.9837666011841989,68231.66666666667
072710,2024-09-06,case2_downtrend,3.4389140271494067,-179.10908209437642,69127.3970588235,0.005049330743322071,-0.262984473437678,26.04151785714224,1.8601084183673027,0.9828349459224556,68106.33333333333
072710,2024-09-09,case2_downtrend,4.347527472527667,-187.95467032967065,69005.49999999997,0.006394927442527164,-0.27646897847974616,21.616271721957993,1.5440194087112853,0.9849984557066869,67984.0
