Symbol,entry_date,entry_close,bars_held,ret_pct,exit_reason,close_ma_atr,ma60_slope,ma20_slope_atr,dd_from_high,rsi14,vol_dist,Name
000500,2026-03-24,114400,5,-14.77272727272727,STOP,1.004322400203407,10.762314153882564,0.8492245105517416,1.3018052377320113,78.03347280334728,0.3421854393885429,가온전선
000500,2026-04-03,104200,1,-3.1669865642994233,STOP,0.025625,8.421585349852872,0.189375,1.675,56.271777003484324,1.3730491959122237,가온전선
000500,2026-04-16,142500,1,3.017543859649119,T_star,3.743461324429605,7.889924866479599,0.563717306622148,0.9348914858096828,69.62174940898345,0.09017860865257515,가온전선
000500,2026-05-27,385500,1,-11.543450064850846,STOP,0.10932688077430708,87.11798839458413,1.101275846898372,2.1953365596128465,51.662174303683734,0.5573119281473828,가온전선
000520,2026-02-24,11710,4,-8.539709649871908,STOP,1.1244612068965518,2.3418420260279076,0.9466594827586207,1.2392241379310345,62.138728323699425,0.8837505210985714,삼일제약
000540,2026-03-11,4820,1,-2.8008298755186734,STOP,0.008644222020018199,9.991251899258708,1.1778889899909009,4.840764331210191,53.62068965517242,0.33747265668181925,흥국화재
000640,2025-09-04,106736,5,-1.0914780392744738,STOP,0.0810806382908998,0.6932644948013411,-0.6078180805399914,1.8775189226383564,49.027840255910434,0.5695070349857236,동아쏘시오홀딩스
000640,2025-09-15,110330,10,1.672255959394553,TIMEOUT,1.4181374162149045,-1.32775605399544,-0.1732511214645701,0.050227756897656614,59.903501790688416,0.5778101547681227,동아쏘시오홀딩스
000640,2026-01-30,105571,1,-2.484583834575782,STOP,0.9024972979122817,-0.8147483848172052,-1.3664599806587383,0.66291218688966,52.85868392664509,0.6131418509375027,동아쏘시오홀딩스
000640,2026-02-03,104891,4,-2.6856450982448488,STOP,0.6406207060806499,-0.6777061545374871,-0.7224044116299957,0.8896542879651174,54.3578569597539,0.5956254454739843,동아쏘시오홀딩스
000640,2026-02-10,105862,10,7.248115471084993,TIMEOUT,0.8027223835133959,-0.4905023038977228,0.03853537036156034,0.46229752669236746,64.22532853436009,1.0532898862312998,동아쏘시오홀딩스
000650,2025-12-23,360000,2,0.0,STOP,0.11425673589981038,233.70368249241164,1.4414384618776734,1.3934823830312653,46.3821892393321,0.46038465375121,천일고속
000650,2026-02-02,297500,2,10.924369747899165,T_star,0.15637860082304528,47.86720892840254,-0.7277091906721537,2.52400548696845,61.98979591836735,0.1896185096339859,천일고속
000660,2025-09-05,273500,10,29.06764168190128,TIMEOUT,1.1220850480109739,6.905287731375545,0.04938271604938271,0.6035665294924554,53.75,0.22874735612541316,SK하이닉스
000660,2025-12-11,565000,3,-6.194690265486724,STOP,0.4107744107744108,23.871509552802856,-0.6936026936026936,1.3804713804713804,62.643678160919535,0.8403194824173057,SK하이닉스
000660,2025-12-17,551000,2,-0.7259528130671544,STOP,0.10294117647058823,21.21514540627932,-0.6213235294117647,1.6911764705882353,51.62790697674419,0.8943578046265649,SK하이닉스
000660,2025-12-22,580000,10,30.34482758620689,TIMEOUT,1.117878192534381,19.608599992280084,-0.3045186640471513,0.5108055009823183,55.18867924528301,1.0303929198450374,SK하이닉스
000660,2026-03-11,955000,1,-2.617801047120416,STOP,0.38948170731707316,18.827089850207273,0.8894817073170732,2.1951219512195124,54.77707006369427,1.4211809374742321,SK하이닉스
000660,2026-03-24,986000,2,-5.375253549695735,STOP,0.26367461430575034,19.88505474149191,0.6086956521739131,1.5848527349228612,59.91316931982634,1.299374119446929,SK하이닉스
000660,2026-04-14,1103000,10,17.86038077969174,TIMEOUT,2.255286428296809,12.818598477778465,0.28835063437139563,0.3844675124951942,57.94117647058823,0.33525025686232285,SK하이닉스
000670,2025-11-04,48400,10,15.9793388429752,TIMEOUT,1.6158478353140933,2.0153204230358734,0.9471827249575552,0.12892614601018676,55.95656339827532,0.4981454394575044,영풍
000670,2026-01-21,52700,10,17.267552182163183,TIMEOUT,1.3849431543065223,3.3047171826601796,-2.4235633630958153,1.3170382134763998,62.44019138755981,0.4678704676665813,영풍
000670,2026-02-12,60300,4,0.8291873963515828,STOP,0.551440329218107,6.303671966091818,1.739368998628258,1.8655692729766804,57.324840764331206,1.0431200185587168,영풍
000670,2026-02-26,66100,3,-19.9697428139183,STOP,1.4573426573426573,5.0658321136566276,1.1818181818181819,0.7272727272727273,66.99507389162562,0.37067666940488325,영풍
000670,2026-03-26,60900,2,-8.045977011494255,STOP,0.9404466501240695,-3.1517867922250384,-0.3573200992555831,1.935483870967742,57.87781350482315,0.8421980950887783,영풍
000670,2026-04-07,57700,4,2.772963604852685,STOP,0.12795549374130738,1.097700513047655,0.005563282336578581,1.8915159944367177,50.32894736842104,4.485131575374087,영풍
000670,2026-04-14,62700,3,3.987240829346095,T_star,0.8980392156862745,5.4203130200716325,0.8352941176470589,0.47058823529411764,49.81132075471699,0.7655331984639426,영풍
000680,2026-02-23,3645,4,-5.7613168724279795,STOP,0.9871323529411765,0.7091319332523415,0.49080882352941174,0.5514705882352942,55.17241379310345,0.5495537618257773,LS네트웍스
000720,2026-01-09,75800,1,20.184696569920835,T_star,1.1537290715372908,7.945278969957077,0.5312024353120244,0.821917808219178,64.04494382022472,0.616674717305071,현대건설
000720,2026-02-06,106600,6,16.604127579737327,T_star,0.28319123020706455,20.04870533273695,2.086479902557856,1.8757612667478685,48.64300626304802,1.9733443774092363,현대건설
000720,2026-03-17,161000,5,-6.894409937888202,STOP,1.1186680835990082,31.42438476052833,1.5108041091037903,1.126461211477152,58.33951074870274,0.6383913663671633,현대건설
