단기_급반등_기간_일,단기_급반등_폭_pct,급반등_직전_이격_이하_pct,현재_MA20w_근접_pct,숏보유_일,표본수_중복제거,표본수_원본,윈율,평균_숏수익_capped,중위_숏수익,p25_숏수익,p75_숏수익,표준편차,최대손실,Sharpe_like
7,0.2,0.3,0.03,20,79,112,0.7468354430379747,0.0821951929189645,0.16672475891716043,-0.006667141704124746,0.26597518274087106,0.2603569392444913,-0.7228529839883553,0.3157019480927993
7,0.2,0.3,0.03,40,72,104,0.8611111111111112,0.22202575101375907,0.2825016558611794,0.1043317543528281,0.4037287635237812,0.24307056380098244,-0.6045174108543343,0.913420973489599
7,0.2,0.3,0.05,10,108,182,0.7407407407407407,0.08469941999724437,0.12583200072413486,-0.00348467724763718,0.2214134456415975,0.19399653265223546,-0.579791161269908,0.43660275180834973
7,0.2,0.3,0.05,20,107,181,0.7383177570093458,0.09279595914175194,0.17084517963298007,-0.019549467357441563,0.2775167793221149,0.2576064959751793,-0.7228529839883553,0.36022367677674144
7,0.2,0.3,0.05,40,101,171,0.8514851485148515,0.22374393061397316,0.2935085623257666,0.08105872622001664,0.4060247910060536,0.2462475894883711,-0.5591016548463354,0.9086136886815671
7,0.2,0.3,0.08,10,156,316,0.6858974358974359,0.05773695737151,0.10668169247553727,-0.031689885652284866,0.20053977299295792,0.2061580794005371,-0.6885147324113048,0.28006157963537753
7,0.2,0.3,0.08,20,155,315,0.7483870967741936,0.08811569914940136,0.16400384985563043,0.0022398136536641577,0.2665703490083749,0.2579216206649517,-1.0489288548003173,0.3404136066300799
7,0.2,0.3,0.08,40,146,298,0.8356164383561644,0.20650053564116824,0.27333730588271354,0.07647235649857073,0.3993474008034288,0.2589751484564969,-0.7491776315789473,0.79737587514447
7,0.3,0.1,0.03,10,152,221,0.6776315789473685,0.04315936329988684,0.10658192785569232,-0.05548983269792518,0.16742625749262935,0.23478399525522767,-1.5158471817714583,0.16937113536055076
7,0.3,0.1,0.03,20,150,219,0.6733333333333333,0.04067165061953677,0.12285190807220409,-0.08800533927220294,0.23459020811600884,0.4459381157422264,-4.3467534692479015,0.04117154415919832
7,0.3,0.1,0.03,40,137,204,0.7883211678832117,0.15824545242562463,0.2099301036394312,0.046220444395736915,0.3518928609089951,0.41113076885860056,-3.5465136200102796,0.3396918264141099
7,0.3,0.1,0.05,10,217,360,0.695852534562212,0.05866578329188511,0.10369111219038374,-0.040064102564102644,0.17808503414192478,0.21623326088694927,-1.5158471817714583,0.26031428795059414
7,0.3,0.1,0.05,20,213,354,0.6666666666666666,0.040890394277634454,0.12389078498293515,-0.10902386233065231,0.25210589651022863,0.41651548960695567,-4.3467534692479015,0.05922066209644604
7,0.3,0.1,0.05,40,199,330,0.7788944723618091,0.16139059474421236,0.21159406086146915,0.025418643066445534,0.36254209145948973,0.3771567769352988,-3.5465136200102796,0.3939848173943342
7,0.3,0.1,0.08,10,290,568,0.6827586206896552,0.04666451602847441,0.09229586402145479,-0.04898780007898823,0.16639547068468577,0.2091170513695137,-1.5158471817714583,0.21464405867000136
7,0.3,0.1,0.08,20,285,561,0.6771929824561403,0.02636863205328282,0.1069554352353187,-0.11627550237766537,0.23466194415467845,0.4099159597873914,-4.3467534692479015,0.026662655884272562
7,0.3,0.1,0.08,40,266,523,0.7443609022556391,0.14501780464234448,0.18857815630866348,-0.007253094928777348,0.3593194163664696,0.3746447694669131,-3.5465136200102796,0.35371505174125784
7,0.3,0.2,0.03,10,152,221,0.6776315789473685,0.04315936329988684,0.10658192785569232,-0.05548983269792518,0.16742625749262935,0.23478399525522767,-1.5158471817714583,0.16937113536055076
7,0.3,0.2,0.03,20,150,219,0.6733333333333333,0.04067165061953677,0.12285190807220409,-0.08800533927220294,0.23459020811600884,0.4459381157422264,-4.3467534692479015,0.04117154415919832
7,0.3,0.2,0.03,40,137,204,0.7883211678832117,0.15824545242562463,0.2099301036394312,0.046220444395736915,0.3518928609089951,0.41113076885860056,-3.5465136200102796,0.3396918264141099
7,0.3,0.2,0.05,10,217,359,0.695852534562212,0.05866578329188511,0.10369111219038374,-0.040064102564102644,0.17808503414192478,0.21623326088694927,-1.5158471817714583,0.26031428795059414
7,0.3,0.2,0.05,20,213,353,0.6666666666666666,0.040890394277634454,0.12389078498293515,-0.10902386233065231,0.25210589651022863,0.41651548960695567,-4.3467534692479015,0.05922066209644604
7,0.3,0.2,0.05,40,199,329,0.7788944723618091,0.16139059474421236,0.21159406086146915,0.025418643066445534,0.36254209145948973,0.3771567769352988,-3.5465136200102796,0.3939848173943342
7,0.3,0.2,0.08,10,279,556,0.6881720430107527,0.05080290709209311,0.09902912621359228,-0.04626165925234327,0.16713828460374858,0.20710611226341977,-1.5158471817714583,0.23637154851240189
7,0.3,0.2,0.08,20,274,549,0.6824817518248175,0.035402123462523104,0.11702957095530181,-0.11423707909830338,0.24077499673882904,0.4006366038535992,-4.3467534692479015,0.05266122006521247
7,0.3,0.2,0.08,40,255,511,0.7607843137254902,0.1544256272698686,0.19045637397697324,0.008204428162714161,0.36047822609312535,0.3572915137204399,-3.5465136200102796,0.4042617688962944
7,0.3,0.3,0.03,10,79,112,0.7088607594936709,0.053491355964080826,0.1201581027667985,-0.04402724385849499,0.20577078201234972,0.22663139441861024,-0.9109042553191491,0.23602800530484794
7,0.3,0.3,0.03,20,79,112,0.7468354430379747,0.0821951929189645,0.16672475891716043,-0.006667141704124746,0.26597518274087106,0.2603569392444913,-0.7228529839883553,0.3157019480927993
7,0.3,0.3,0.03,40,72,104,0.8611111111111112,0.22202575101375907,0.2825016558611794,0.1043317543528281,0.4037287635237812,0.24307056380098244,-0.6045174108543343,0.913420973489599
7,0.3,0.3,0.05,10,108,182,0.7407407407407407,0.08469941999724437,0.12583200072413486,-0.00348467724763718,0.2214134456415975,0.19399653265223546,-0.579791161269908,0.43660275180834973
7,0.3,0.3,0.05,20,107,181,0.7383177570093458,0.09279595914175194,0.17084517963298007,-0.019549467357441563,0.2775167793221149,0.2576064959751793,-0.7228529839883553,0.36022367677674144
7,0.3,0.3,0.05,40,101,171,0.8514851485148515,0.22374393061397316,0.2935085623257666,0.08105872622001664,0.4060247910060536,0.2462475894883711,-0.5591016548463354,0.9086136886815671
7,0.3,0.3,0.08,10,152,306,0.6776315789473685,0.05515887531620758,0.10311529207026915,-0.0413599258814103,0.20053977299295792,0.20610956015307083,-0.6885147324113048,0.2676191986205923
7,0.3,0.3,0.08,20,151,305,0.7483443708609272,0.0849663235424083,0.1621537261022239,-5.785107484096441e-05,0.2665703490083749,0.25975872537107575,-1.0489288548003173,0.3258496563320363
7,0.3,0.3,0.08,40,142,289,0.8309859154929577,0.2061510596339641,0.27333730588271354,0.08121320634165921,0.40109498237959385,0.2615111604821613,-0.7491776315789473,0.7883069282927467
7,0.5,0.1,0.03,10,43,54,0.6744186046511628,0.042444374973558616,0.1201581027667985,-0.05675583373059123,0.2183309973230233,0.2524964967862612,-0.9109042553191491,0.1680988667715571
7,0.5,0.1,0.03,20,43,54,0.7441860465116279,0.08410618510784156,0.16672475891716043,-0.0035857674074281642,0.2816572069600358,0.2707882981913957,-0.7228529839883553,0.3105975615253304
7,0.5,0.1,0.03,40,40,51,0.875,0.23117819198651546,0.3168972833117723,0.1536405849740512,0.4062417243290699,0.26436780657785136,-0.6045174108543343,0.8744566707233992
7,0.5,0.1,0.05,10,59,84,0.7627118644067796,0.09795218977226247,0.1441841680129241,0.007543118049027242,0.22980459277222448,0.1911362543721298,-0.32869313859729177,0.5124731050842712
7,0.5,0.1,0.05,20,59,84,0.7796610169491526,0.1189359823646141,0.21018558480794136,0.024645827911231044,0.2922926576062958,0.2675015967363146,-0.7228529839883553,0.4446178408492019
7,0.5,0.1,0.05,40,57,80,0.8771929824561403,0.2541472248496115,0.32976292487860615,0.15547139724935222,0.4182370820668694,0.2544542206773811,-0.5591016548463354,0.9987935125345834
7,0.5,0.1,0.08,10,77,132,0.7142857142857143,0.08060882229478478,0.13796354494028917,-0.014051973051010469,0.22312276519666274,0.20381083298488872,-0.6021543701239556,0.3955080361246618
7,0.5,0.1,0.08,20,77,132,0.8051948051948052,0.13257607048848058,0.19752840342834377,0.04106731085977822,0.28510131108462455,0.24046786287079902,-0.7228529839883553,0.5513255239421011
7,0.5,0.1,0.08,40,75,127,0.88,0.26025396897087477,0.3226422998376709,0.15652493629283754,0.4175641834413412,0.2422207718567529,-0.5591016548463354,1.0744494246958578
7,0.5,0.2,0.03,10,43,54,0.6744186046511628,0.042444374973558616,0.1201581027667985,-0.05675583373059123,0.2183309973230233,0.2524964967862612,-0.9109042553191491,0.1680988667715571
7,0.5,0.2,0.03,20,43,54,0.7441860465116279,0.08410618510784156,0.16672475891716043,-0.0035857674074281642,0.2816572069600358,0.2707882981913957,-0.7228529839883553,0.3105975615253304
7,0.5,0.2,0.03,40,40,51,0.875,0.23117819198651546,0.3168972833117723,0.1536405849740512,0.4062417243290699,0.26436780657785136,-0.6045174108543343,0.8744566707233992
7,0.5,0.2,0.05,10,59,84,0.7627118644067796,0.09795218977226247,0.1441841680129241,0.007543118049027242,0.22980459277222448,0.1911362543721298,-0.32869313859729177,0.5124731050842712
7,0.5,0.2,0.05,20,59,84,0.7796610169491526,0.1189359823646141,0.21018558480794136,0.024645827911231044,0.2922926576062958,0.2675015967363146,-0.7228529839883553,0.4446178408492019
7,0.5,0.2,0.05,40,57,80,0.8771929824561403,0.2541472248496115,0.32976292487860615,0.15547139724935222,0.4182370820668694,0.2544542206773811,-0.5591016548463354,0.9987935125345834
7,0.5,0.2,0.08,10,77,132,0.7142857142857143,0.08060882229478478,0.13796354494028917,-0.014051973051010469,0.22312276519666274,0.20381083298488872,-0.6021543701239556,0.3955080361246618
7,0.5,0.2,0.08,20,77,132,0.8051948051948052,0.13257607048848058,0.19752840342834377,0.04106731085977822,0.28510131108462455,0.24046786287079902,-0.7228529839883553,0.5513255239421011
7,0.5,0.2,0.08,40,75,127,0.88,0.26025396897087477,0.3226422998376709,0.15652493629283754,0.4175641834413412,0.2422207718567529,-0.5591016548463354,1.0744494246958578
7,0.5,0.3,0.03,10,43,54,0.6744186046511628,0.042444374973558616,0.1201581027667985,-0.05675583373059123,0.2183309973230233,0.2524964967862612,-0.9109042553191491,0.1680988667715571
7,0.5,0.3,0.03,20,43,54,0.7441860465116279,0.08410618510784156,0.16672475891716043,-0.0035857674074281642,0.2816572069600358,0.2707882981913957,-0.7228529839883553,0.3105975615253304
7,0.5,0.3,0.03,40,40,51,0.875,0.23117819198651546,0.3168972833117723,0.1536405849740512,0.4062417243290699,0.26436780657785136,-0.6045174108543343,0.8744566707233992
7,0.5,0.3,0.05,10,59,84,0.7627118644067796,0.09795218977226247,0.1441841680129241,0.007543118049027242,0.22980459277222448,0.1911362543721298,-0.32869313859729177,0.5124731050842712
7,0.5,0.3,0.05,20,59,84,0.7796610169491526,0.1189359823646141,0.21018558480794136,0.024645827911231044,0.2922926576062958,0.2675015967363146,-0.7228529839883553,0.4446178408492019
7,0.5,0.3,0.05,40,57,80,0.8771929824561403,0.2541472248496115,0.32976292487860615,0.15547139724935222,0.4182370820668694,0.2544542206773811,-0.5591016548463354,0.9987935125345834
7,0.5,0.3,0.08,10,77,132,0.7142857142857143,0.08060882229478478,0.13796354494028917,-0.014051973051010469,0.22312276519666274,0.20381083298488872,-0.6021543701239556,0.3955080361246618
7,0.5,0.3,0.08,20,77,132,0.8051948051948052,0.13257607048848058,0.19752840342834377,0.04106731085977822,0.28510131108462455,0.24046786287079902,-0.7228529839883553,0.5513255239421011
7,0.5,0.3,0.08,40,75,127,0.88,0.26025396897087477,0.3226422998376709,0.15652493629283754,0.4175641834413412,0.2422207718567529,-0.5591016548463354,1.0744494246958578
10,0.2,0.1,0.03,10,476,874,0.5462184873949579,-0.007866058067901088,0.018807591735995777,-0.11710002066360026,0.13638260632151689,0.23612308626474707,-1.7182106375484327,-0.04891217173483116
10,0.2,0.1,0.03,20,455,839,0.6307692307692307,-0.017608356370676863,0.06906963578033598,-0.12934142021241735,0.189856618806384,0.40095874608563326,-4.3467534692479015,-0.08559826491816533
10,0.2,0.1,0.03,40,417,775,0.6546762589928058,0.0323618179992072,0.09170305676855894,-0.11968854282536134,0.26669364629704573,0.3793002763598646,-3.5465136200102796,0.056653792517642784
10,0.2,0.1,0.05,10,627,1463,0.583732057416268,0.0051794759343170805,0.03780933833657907,-0.10468571185467224,0.14084421164823885,0.22060769233022698,-1.7182106375484327,0.014556526162848818
10,0.2,0.1,0.05,20,597,1400,0.6298157453936348,-0.012597171999091807,0.07609668755595356,-0.13799126637554582,0.18216560509554147,0.3789926105288731,-4.3467534692479015,-0.06661111258345281
10,0.2,0.1,0.05,40,553,1293,0.6600361663652803,0.040193058669328596,0.0937703848662752,-0.108184383819379,0.2626832018038331,0.3611861587141831,-3.5465136200102796,0.08816468540706106
10,0.2,0.1,0.08,10,827,2300,0.5792019347037485,-0.001050244117169824,0.04157736819545643,-0.11610872907785341,0.14201636174261884,0.22473590954153083,-1.7182106375484327,-0.013275050437390063
10,0.2,0.1,0.08,20,784,2198,0.6326530612244898,-0.017971313240194384,0.07304326243523779,-0.13801663894268074,0.18093880229466225,0.3828170264889754,-4.3467534692479015,-0.08010022303711951
10,0.2,0.1,0.08,40,723,2024,0.6583679114799447,0.0359125086942973,0.09541604384653712,-0.12876360367554418,0.25686263473080323,0.3742628220510921,-3.5465136200102796,0.0672208238035736
10,0.2,0.2,0.03,10,377,661,0.5702917771883289,0.006829820544353048,0.045190003423485225,-0.0995566303909714,0.14551333872271632,0.21750780206938575,-1.5158471817714583,0.023362840881582355
10,0.2,0.2,0.03,20,362,635,0.6519337016574586,0.0023014745939513017,0.08014117559566308,-0.09386351342801308,0.20115402734429286,0.40006224481692465,-4.3467534692479015,-0.03421632725849291
10,0.2,0.2,0.03,40,329,581,0.6869300911854104,0.06126520783172104,0.11756971208342781,-0.07427457773928103,0.28130360205831906,0.37761023162429114,-3.5465136200102796,0.13097018956945705
10,0.2,0.2,0.05,10,479,1062,0.6033402922755741,0.019230219087199452,0.05777274311606828,-0.08415620437501747,0.1515285171171476,0.21221679319065612,-1.5158471817714583,0.08413222554940092
10,0.2,0.2,0.05,20,462,1023,0.6493506493506493,0.008725326882199371,0.08322479874118632,-0.10895458485883913,0.20188639805991523,0.37747838888089325,-4.3467534692479015,-0.01236840245511161
10,0.2,0.2,0.05,40,423,933,0.6855791962174941,0.06793464106625612,0.11379529561347757,-0.08002643128265385,0.29236398489839205,0.36329461271073493,-3.5465136200102796,0.16093836888515198
10,0.2,0.2,0.08,10,607,1622,0.6161449752883031,0.02203241486476783,0.06159999999999999,-0.0812580277628695,0.1513143993148372,0.20764268396943603,-1.5158471817714583,0.09947024750769444
10,0.2,0.2,0.08,20,583,1561,0.6569468267581475,0.01418852518529555,0.08181246066708614,-0.09011000502829358,0.19688755331123442,0.3598210395920687,-4.3467534692479015,0.007912552970576067
10,0.2,0.2,0.08,40,533,1423,0.6941838649155723,0.06957256216565579,0.12197928653624857,-0.08206106870229024,0.29359645590012085,0.3650111084087593,-3.5465136200102796,0.162400035024504
10,0.2,0.3,0.03,10,108,169,0.7129629629629629,0.05976762010140927,0.12695096667695133,-0.04204567321129882,0.19341801079075566,0.2083989995642225,-0.9109042553191491,0.28679417956126335
10,0.2,0.3,0.03,20,107,168,0.7383177570093458,0.0902881283381871,0.1576500422654269,-0.01290207794311915,0.2421693793145513,0.2385491150785803,-0.7228529839883553,0.3784886324497383
10,0.2,0.3,0.03,40,98,155,0.8061224489795918,0.17381069497300872,0.21808340868010034,0.052352021946940275,0.3665145443190361,0.2716449665126771,-0.7363134103465594,0.6398450786861803
10,0.2,0.3,0.05,10,146,274,0.6986301369863014,0.07276087024682108,0.11752926882446124,-0.02735080183941424,0.2061546141921349,0.20122449184860605,-0.8721117678667383,0.36159052796398017
10,0.2,0.3,0.05,20,144,272,0.7291666666666666,0.0865714920003611,0.15651374915753247,-0.01851912829755492,0.2613772254252018,0.25448507865035364,-0.7228529839883553,0.340182978347838
10,0.2,0.3,0.05,40,135,250,0.7925925925925926,0.17576703729341253,0.23099415204678364,0.05082902596223887,0.37695558692508746,0.2752109274085141,-0.8146008403361344,0.6386630027684537
10,0.2,0.3,0.08,10,218,468,0.7110091743119266,0.06584277726423937,0.10994221592540149,-0.021775739919244863,0.17405666950193913,0.19124173937024552,-0.8721117678667383,0.34429083044871933
10,0.2,0.3,0.08,20,215,465,0.7302325581395349,0.07925507840533665,0.1282051282051283,-0.011461785923181922,0.23204823280292552,0.24701234206928807,-1.0952643171806167,0.3181396193842937
10,0.2,0.3,0.08,40,196,427,0.7857142857142857,0.16004941049143614,0.19578478302370672,0.030746536393979118,0.3635762101057871,0.29929000778902964,-1.6952092511013213,0.5229122939070803
10,0.3,0.1,0.03,10,190,300,0.631578947368421,0.024327131205440562,0.07115480254292611,-0.09580189999260674,0.16355488702582258,0.22937437733977967,-1.4727731092436978,0.09521051102737038
10,0.3,0.1,0.03,20,187,296,0.6737967914438503,0.041133679860693315,0.09477318728420048,-0.07946592796467988,0.22831261692033178,0.41708630798308177,-3.8384873949579834,0.045212541146332066
10,0.3,0.1,0.03,40,171,269,0.7309941520467836,0.10983986645943651,0.15547139724935222,-0.006112902022301969,0.31959119804400976,0.46011908844204813,-4.524873949579833,0.18986626416404973
10,0.3,0.1,0.05,10,257,494,0.642023346303502,0.0322980403867332,0.07071713147410374,-0.08220016614927195,0.16656744850577432,0.21892132221135355,-1.4727731092436978,0.1391296927882947
10,0.3,0.1,0.05,20,253,488,0.6442687747035574,0.030264952401440337,0.08351552251858341,-0.08467153284671536,0.22790014684287807,0.3957833761100373,-3.8384873949579834,0.03258934750985542
10,0.3,0.1,0.05,40,231,440,0.696969696969697,0.09698719651628186,0.1439250567751703,-0.06971436035036582,0.3220360446065359,0.4331319024567551,-4.524873949579833,0.1843127915082978
10,0.3,0.1,0.08,10,348,773,0.6408045977011494,0.021880893913748513,0.06692040921831505,-0.08059447281693888,0.1654152824654375,0.22966804494034065,-1.4727731092436978,0.08713628974543645
10,0.3,0.1,0.08,20,340,762,0.6529411764705882,0.019583386039510316,0.08533674054293755,-0.08176842698158943,0.22202542077783807,0.3981511743836786,-3.8384873949579834,0.006548730313755795
10,0.3,0.1,0.08,40,309,687,0.7022653721682848,0.08487493402539978,0.14577530176415976,-0.07498208313425714,0.31365786065005885,0.43320181196116253,-4.524873949579833,0.15447967586317032
10,0.3,0.2,0.03,10,190,300,0.631578947368421,0.024327131205440562,0.07115480254292611,-0.09580189999260674,0.16355488702582258,0.22937437733977967,-1.4727731092436978,0.09521051102737038
10,0.3,0.2,0.03,20,187,296,0.6737967914438503,0.041133679860693315,0.09477318728420048,-0.07946592796467988,0.22831261692033178,0.41708630798308177,-3.8384873949579834,0.045212541146332066
10,0.3,0.2,0.03,40,171,269,0.7309941520467836,0.10983986645943651,0.15547139724935222,-0.006112902022301969,0.31959119804400976,0.46011908844204813,-4.524873949579833,0.18986626416404973
10,0.3,0.2,0.05,10,254,491,0.6456692913385826,0.033074840754679515,0.07115480254292611,-0.08073265310830235,0.16673691916066402,0.21975332386368412,-1.4727731092436978,0.14203894053646413
10,0.3,0.2,0.05,20,250,485,0.648,0.03274173578504381,0.0843391846609805,-0.0815516294342703,0.22851885195905863,0.3966583219619703,-3.8384873949579834,0.03823619715384717
10,0.3,0.2,0.05,40,228,437,0.7017543859649122,0.10158563692263967,0.14485017926966504,-0.06771256616657428,0.3230899321984434,0.4309052966536669,-4.524873949579833,0.19541291679259834
10,0.3,0.2,0.08,10,333,754,0.6546546546546547,0.028800856868507415,0.07159247361174848,-0.07633011398539358,0.1667934093789606,0.2263809717750132,-1.4727731092436978,0.11859750676392285
10,0.3,0.2,0.08,20,325,743,0.6646153846153846,0.030082839530410806,0.0858457997698504,-0.07627118644067798,0.22458628841607575,0.38771972981102376,-3.8384873949579834,0.03674906071002465
10,0.3,0.2,0.08,40,295,669,0.7152542372881356,0.09747647330004106,0.14814814814814814,-0.04997644679482083,0.3148611604498999,0.41693268065409805,-4.524873949579833,0.19592190455199082
10,0.3,0.3,0.03,10,107,168,0.7102803738317757,0.05735230463569843,0.1241103202846976,-0.04402724385849499,0.18995205457684394,0.2078554128713704,-0.9109042553191491,0.27592403701889845
10,0.3,0.3,0.03,20,106,167,0.7358490566037735,0.0887317198978437,0.15651374915753247,-0.014350973138774814,0.238358304967243,0.23913588823626297,-0.7228529839883553,0.3710514576138316
10,0.3,0.3,0.03,40,97,154,0.8041237113402062,0.17383421859854983,0.22202339106537994,0.051682311992405916,0.36716397481522034,0.27305601835641125,-0.7363134103465594,0.6366247469837841
10,0.3,0.3,0.05,10,140,264,0.7,0.0704408279973635,0.11457961094366764,-0.029682355622171974,0.20058633659884348,0.20289714406100962,-0.8721117678667383,0.34717505918260966
10,0.3,0.3,0.05,20,138,262,0.717391304347826,0.08206894092931523,0.15651374915753247,-0.03487851890205479,0.2640201669167843,0.25840223917854294,-0.7228529839883553,0.31760150837009476
10,0.3,0.3,0.05,40,129,240,0.7906976744186046,0.17502410093555965,0.23099415204678364,0.04997573993207183,0.38192290651307037,0.2745689322670156,-0.7363134103465594,0.6374504919054367
10,0.3,0.3,0.08,10,197,423,0.7157360406091371,0.06578459419637603,0.11483810854880039,-0.021524141942989905,0.18794749403341293,0.19631075690731367,-0.8721117678667383,0.3351043785513782
10,0.3,0.3,0.08,20,195,421,0.7333333333333333,0.0789559776660301,0.13164970232379503,-0.004269942204434218,0.23560488785002315,0.2553798968398499,-1.0952643171806167,0.30627518637880613
10,0.3,0.3,0.08,40,177,384,0.7909604519774012,0.16120545890917962,0.21159406086146915,0.04990503499903176,0.3645662528304833,0.30354071966610646,-1.6952092511013213,0.5181437376845389
10,0.5,0.1,0.03,10,43,69,0.627906976744186,0.03221617877525045,0.09411764705882353,-0.05675583373059123,0.18898924823935914,0.23119644740339537,-0.9109042553191491,0.13934547497193644
10,0.5,0.1,0.03,20,43,69,0.6744186046511628,0.07301950835742153,0.1282051282051283,-0.08450981414111935,0.27496679162985893,0.2696497870829744,-0.7228529839883553,0.27079386617484175
10,0.5,0.1,0.03,40,41,64,0.8048780487804879,0.18888151348771326,0.2836997096640398,0.0845588235294118,0.39776518972608066,0.3007090353437034,-0.7363134103465594,0.6281205128134114
10,0.5,0.1,0.05,10,60,113,0.6833333333333333,0.08276430811734174,0.1172084448860049,-0.030858697088806952,0.21439485193859487,0.19140617997802795,-0.32869313859729177,0.4324014414103165
10,0.5,0.1,0.05,20,60,113,0.7166666666666667,0.09421267661082074,0.20926935509213257,-0.03660205106219172,0.27716861756544875,0.27753847051258457,-0.7228529839883553,0.33945808102501884
10,0.5,0.1,0.05,40,58,104,0.7758620689655172,0.1889702479475736,0.2890265431894954,0.05726805122268469,0.3968248594125489,0.2947327195371002,-0.7363134103465594,0.6411580235963131
10,0.5,0.1,0.08,10,68,171,0.6617647058823529,0.06293360805766561,0.12167872822896963,-0.02172906780571099,0.21156662554416417,0.23798656083458591,-1.02412213740458,0.26295127978419003
10,0.5,0.1,0.08,20,68,171,0.7352941176470589,0.09303417484261937,0.20091989033692642,-0.006213817935568244,0.2795497215458915,0.30042677509904614,-1.0952643171806167,0.3050101941530274
10,0.5,0.1,0.08,40,66,160,0.7727272727272727,0.19086073855099492,0.29793383320281475,0.05726805122268469,0.4017470912459259,0.36503920514393706,-1.6952092511013213,0.4939942409154537
10,0.5,0.2,0.03,10,43,69,0.627906976744186,0.03221617877525045,0.09411764705882353,-0.05675583373059123,0.18898924823935914,0.23119644740339537,-0.9109042553191491,0.13934547497193644
10,0.5,0.2,0.03,20,43,69,0.6744186046511628,0.07301950835742153,0.1282051282051283,-0.08450981414111935,0.27496679162985893,0.2696497870829744,-0.7228529839883553,0.27079386617484175
10,0.5,0.2,0.03,40,41,64,0.8048780487804879,0.18888151348771326,0.2836997096640398,0.0845588235294118,0.39776518972608066,0.3007090353437034,-0.7363134103465594,0.6281205128134114
10,0.5,0.2,0.05,10,60,113,0.6833333333333333,0.08276430811734174,0.1172084448860049,-0.030858697088806952,0.21439485193859487,0.19140617997802795,-0.32869313859729177,0.4324014414103165
10,0.5,0.2,0.05,20,60,113,0.7166666666666667,0.09421267661082074,0.20926935509213257,-0.03660205106219172,0.27716861756544875,0.27753847051258457,-0.7228529839883553,0.33945808102501884
10,0.5,0.2,0.05,40,58,104,0.7758620689655172,0.1889702479475736,0.2890265431894954,0.05726805122268469,0.3968248594125489,0.2947327195371002,-0.7363134103465594,0.6411580235963131
10,0.5,0.2,0.08,10,68,171,0.6617647058823529,0.06293360805766561,0.12167872822896963,-0.02172906780571099,0.21156662554416417,0.23798656083458591,-1.02412213740458,0.26295127978419003
10,0.5,0.2,0.08,20,68,171,0.7352941176470589,0.09303417484261937,0.20091989033692642,-0.006213817935568244,0.2795497215458915,0.30042677509904614,-1.0952643171806167,0.3050101941530274
10,0.5,0.2,0.08,40,66,160,0.7727272727272727,0.19086073855099492,0.29793383320281475,0.05726805122268469,0.4017470912459259,0.36503920514393706,-1.6952092511013213,0.4939942409154537
10,0.5,0.3,0.03,10,43,69,0.627906976744186,0.03221617877525045,0.09411764705882353,-0.05675583373059123,0.18898924823935914,0.23119644740339537,-0.9109042553191491,0.13934547497193644
10,0.5,0.3,0.03,20,43,69,0.6744186046511628,0.07301950835742153,0.1282051282051283,-0.08450981414111935,0.27496679162985893,0.2696497870829744,-0.7228529839883553,0.27079386617484175
10,0.5,0.3,0.03,40,41,64,0.8048780487804879,0.18888151348771326,0.2836997096640398,0.0845588235294118,0.39776518972608066,0.3007090353437034,-0.7363134103465594,0.6281205128134114
10,0.5,0.3,0.05,10,60,113,0.6833333333333333,0.08276430811734174,0.1172084448860049,-0.030858697088806952,0.21439485193859487,0.19140617997802795,-0.32869313859729177,0.4324014414103165
10,0.5,0.3,0.05,20,60,113,0.7166666666666667,0.09421267661082074,0.20926935509213257,-0.03660205106219172,0.27716861756544875,0.27753847051258457,-0.7228529839883553,0.33945808102501884
10,0.5,0.3,0.05,40,58,104,0.7758620689655172,0.1889702479475736,0.2890265431894954,0.05726805122268469,0.3968248594125489,0.2947327195371002,-0.7363134103465594,0.6411580235963131
10,0.5,0.3,0.08,10,68,171,0.6617647058823529,0.06293360805766561,0.12167872822896963,-0.02172906780571099,0.21156662554416417,0.23798656083458591,-1.02412213740458,0.26295127978419003
10,0.5,0.3,0.08,20,68,171,0.7352941176470589,0.09303417484261937,0.20091989033692642,-0.006213817935568244,0.2795497215458915,0.30042677509904614,-1.0952643171806167,0.3050101941530274
10,0.5,0.3,0.08,40,66,160,0.7727272727272727,0.19086073855099492,0.29793383320281475,0.05726805122268469,0.4017470912459259,0.36503920514393706,-1.6952092511013213,0.4939942409154537
