ts,chase_top15,pullback_top15
2026-05-27 10:00 KST,"PHAUSDT(80), TRXUSDT(70), NXPCUSDT(60)","RENDERUSDT(133), PHAUSDT(120), FFUSDT(120), ZAMAUSDT(118), ATHUSDT(116), BASUSDT(115), FETUSDT(114), JSTUSDT(112), JTOUSDT(110), MAGMAUSDT(108), MORPHOUSDT(107), TONUSDT(107), TRXUSDT(107), NEARUSDT(106), INUSDT(106)"
