ma,K_days,X_dist_low,Y_dist_now,H_hold,count_dedup,count_raw,win_rate,mean_short,mean_capped,median_short,std,max_loss,sharpe_like
ma20,20,0.2,0.03,60,991,2190,0.6811301715438951,0.09354558631043541,0.10221484371915489,0.13211772232885466,0.3624898276071375,-3.136814024390244,0.25806403155627056
ma20,20,0.2,0.05,10,1304,3725,0.7469325153374233,0.06049831216922192,0.06062965799866788,0.07715560430439034,0.15429705964004864,-1.1712749615975424,0.39208985777405736
ma20,20,0.2,0.05,20,1298,3696,0.6887519260400616,0.06247533154249834,0.06552171974729602,0.08154863503429327,0.24266638962732223,-2.466386554621849,0.2574535832442456
ma20,20,0.2,0.05,40,1282,3624,0.7558502340093604,0.09256465993412294,0.10389495775963534,0.13870922912566058,0.34415745691084965,-3.587394957983193,0.2689602043349037
ma20,20,0.2,0.05,60,1275,3598,0.7003921568627451,0.09698409368630458,0.10962082417618926,0.1410771969147604,0.3973254334824906,-4.979225837864156,0.24409233719637655
ma20,20,0.3,0.03,10,243,419,0.8395061728395061,0.07966844148862166,0.08037327672153335,0.10581655480984342,0.17368520554629419,-1.1712749615975424,0.4586944595427086
ma20,20,0.3,0.03,20,239,408,0.6652719665271967,0.04116371527116143,0.04707322713171671,0.06594613875512756,0.25792645880972576,-2.2234332425068115,0.15959477542987632
ma20,20,0.3,0.03,40,237,399,0.7721518987341772,0.07230741218400322,0.08943331332907352,0.1303639958134667,0.3946269640626008,-3.2246010120669517,0.18322978095468634
ma20,20,0.3,0.03,60,233,386,0.6695278969957081,0.05846431723622743,0.06720720432922993,0.12311722331368691,0.3827839597496368,-2.180615025301674,0.15273450139986672
ma20,20,0.3,0.05,10,353,688,0.8016997167138811,0.07205355719918917,0.07253875539068362,0.09707112970711307,0.16693018200256443,-1.1712749615975424,0.43163888240463466
ma20,20,0.3,0.05,20,349,670,0.6475644699140402,0.03731636788126785,0.04136328288033006,0.06168629882207055,0.2592633779700981,-2.2234332425068115,0.1439322752539763
ma20,20,0.3,0.05,40,345,642,0.7594202898550725,0.07421928321799554,0.08790095336012453,0.13347457627118653,0.37584103691694687,-3.2246010120669517,0.19747519809657313
ma20,20,0.3,0.05,60,341,626,0.6656891495601173,0.05704813355302752,0.06473324457301541,0.11421499292786419,0.3720339536980245,-2.180615025301674,0.1533412017531411
ma20,20,0.4,0.03,10,40,74,0.7,0.05332129703261581,0.057603171072554374,0.1193332150629699,0.2956290582915706,-1.1712749615975424,0.18036554776028316
ma20,20,0.4,0.03,20,37,71,0.6216216216216216,0.06318730137902305,0.06829379035647977,0.12414064180244588,0.30167306938947647,-1.1889400921658986,0.20945622195213184
ma20,20,0.4,0.03,40,35,64,0.8285714285714286,0.150333305772607,0.16744982980157347,0.19542732716385414,0.4129132838628843,-1.5990783410138252,0.3640796061735036
ma20,20,0.4,0.03,60,32,55,0.53125,-0.03226066167770443,-0.010755285333618372,0.06369052095781935,0.5168064892861773,-1.688172043010753,-0.062423097129185534
ma20,20,0.4,0.05,10,59,121,0.6779661016949152,0.0629036052994731,0.0658065707502789,0.09042553191489366,0.24721767822222906,-1.1712749615975424,0.25444622630477
ma20,20,0.4,0.05,20,56,116,0.6071428571428571,0.025550309166272194,0.028924239383520383,0.11345821632827097,0.312676048499118,-1.1889400921658986,0.0817149547876043
ma20,20,0.4,0.05,40,52,99,0.75,0.10609097447242853,0.12408459060819789,0.20204589851117694,0.425478950724558,-1.5990783410138252,0.24934482491263962
ma20,20,0.4,0.05,60,49,89,0.5306122448979592,-0.026969112130528734,-0.01292478472214602,0.03017114192977277,0.4593399628869196,-1.688172043010753,-0.05871274940031289
ma20,40,0.2,0.03,10,816,1800,0.5575980392156863,-0.005186098753446453,-0.004893644957306586,0.02251204816752095,0.17982704112905412,-1.2386422976501303,-0.02883937099162196
ma20,40,0.2,0.03,20,806,1777,0.6538461538461539,0.018688143741052723,0.020428665379269073,0.07359004864526492,0.25728480990899527,-1.8135770234986945,0.07263601666830989
ma20,40,0.2,0.03,40,802,1762,0.5498753117206983,-0.004326398403010229,0.0018332536974118975,0.02334198648226249,0.32699447556691547,-1.9509202453987728,-0.013230799680971624
ma20,40,0.2,0.03,60,791,1731,0.5132743362831859,-0.028005960770206825,-0.020935859330396368,0.009517335146159156,0.36632246905946325,-2.7175245694268755,-0.07645165976881631
ma20,40,0.2,0.05,10,1058,2904,0.5472589792060492,-0.005106548881755984,-0.004667270351062905,0.01905960571164539,0.18303799906402995,-1.2386422976501303,-0.027898845637891957
ma20,40,0.2,0.05,20,1047,2865,0.6666666666666666,0.019894241150962586,0.023987417796511673,0.0764830854714823,0.28180979198322337,-3.8826955074875213,0.07059457022752043
ma20,40,0.2,0.05,40,1042,2844,0.5604606525911708,0.0012829744286253996,0.009771300300088341,0.03005803386675665,0.34739661426392726,-4.6060732113144764,0.0036931114925912514
ma20,40,0.2,0.05,60,1028,2792,0.5252918287937743,-0.011054506254898589,-0.0046041347142985614,0.018760075380877705,0.359856616435601,-2.7175245694268755,-0.030719196896792013
ma20,40,0.3,0.03,10,184,299,0.5869565217391305,0.005815853374358735,0.005815853374358735,0.045979559867717845,0.1698367924910127,-0.4853910094242584,0.03424377774130711
ma20,40,0.3,0.03,20,181,289,0.6961325966850829,0.05480008158091043,0.05673290997252941,0.10317718448857449,0.23310779958392583,-1.349841938883035,0.23508471908157133
ma20,40,0.3,0.03,40,177,279,0.519774011299435,-0.0189699110145911,-0.01746014456403059,0.01962757926522396,0.32076867825711536,-1.26722866174921,-0.05913891318087353
ma20,40,0.3,0.03,60,173,274,0.48554913294797686,-0.07226815851777796,-0.06058466637496545,-0.010513526246621607,0.4117740829798394,-1.96071835645381,-0.17550438821890652
ma20,40,0.3,0.05,10,271,515,0.5830258302583026,0.004847776990639807,0.004847776990639807,0.03033175355450235,0.17449553249421457,-0.8555910543130989,0.027781668225807077
ma20,40,0.3,0.05,20,267,498,0.6853932584269663,0.037864673592489,0.039174943026507855,0.09796642995480964,0.25598334991723193,-1.349841938883035,0.14791850174916427
ma20,40,0.3,0.05,40,263,483,0.5133079847908745,-0.01744668667051079,-0.01630578829624656,0.0079744816586923,0.2953841615941116,-1.26722866174921,-0.05906439457131198
ma20,40,0.3,0.05,60,258,475,0.46124031007751937,-0.0741756538687267,-0.06928324353605321,-0.018701812574554166,0.37536660743159167,-1.6671522871435203,-0.19760855760789742
