symbol,timestamp,trigger_body_pct,entry_close,entry_close_to_ma10_pct,entry_close_to_weekly_ma20_pct,fwd10_close_mean_return_pct,fwd10_close_median_return_pct,fwd10_close_to_ma10_mean_pct,fwd10_close_to_ma10_median_pct,ret_t+1_pct,dist_ma10_t+1_pct,ret_t+2_pct,dist_ma10_t+2_pct,ret_t+3_pct,dist_ma10_t+3_pct,ret_t+4_pct,dist_ma10_t+4_pct,ret_t+5_pct,dist_ma10_t+5_pct,ret_t+6_pct,dist_ma10_t+6_pct,ret_t+7_pct,dist_ma10_t+7_pct,ret_t+8_pct,dist_ma10_t+8_pct,ret_t+9_pct,dist_ma10_t+9_pct,ret_t+10_pct,dist_ma10_t+10_pct
1000BONKUSDT,1727672400000,5.695425887530147,0.024979,6.496640403833702,8.790237231443294,-4.300812682653435,-5.010208575203174,0.42124665279914997,-0.5303355439854657,-2.7463068977941574,3.04822179991854,-2.2058529164498295,3.054336820789736,-5.788862644621493,-0.9437139056791237,-7.005884943352422,-2.35197679551044,-6.653589014772409,-1.7698033879454507,-5.504623884062617,-0.8360290719657094,-5.868929901116946,-1.4439903594257615,-2.029704952159816,2.3928770172509743,-0.6885784058609312,3.287186426563957,-4.515793266343731,-0.22464201600522188
1000BONKUSDT,1734699600000,5.379627535248427,0.027953,1.3744832088199062,6.196539390128765,8.677422816871184,3.9512753550602846,7.8293557880970015,5.945082367615997,-1.0231459950631347,1.1505430987521985,0.515150431080749,3.165044978887467,1.9031946481594146,4.684238379443144,1.6849712016599387,4.690135761272328,2.0140950881837405,4.436997564504022,5.888455621936829,7.200028973959668,12.188316102028407,11.392512973888842,23.4393446141738,18.520121456933634,20.241119021214192,12.706519078389233,19.922727435337904,10.34741561493948
1000BONKUSDT,1756490400000,5.611780184191896,0.020871,2.3981709530865216,0.9433665684043474,5.039528532413394,4.791337262229892,3.589401892645813,3.4186624092752287,7.843419098270325,9.377885334966143,2.170475779790132,3.2454233381912134,5.074026160701456,5.436747567214129,5.251305639403956,5.026367752453906,4.508648363758329,3.591901480359244,3.9145225432418105,2.31346944937162,1.5092712376024113,-0.5828194948897776,3.9288965550284978,1.0109947424547838,9.678501269704379,5.0682064369251085,6.516218676632649,1.4058423194117609
1000CATUSDT,1755871200000,7.002216716651456,0.008206,5.008573695390657,6.780135199318141,4.235924932975875,4.1067511576895015,4.581628133024056,4.774792728377987,0.30465513039240455,4.82813077089622,2.2788203753351164,6.088759116706481,3.594930538630272,6.617001530087535,3.6680477699244567,5.800562147103479,4.045820131611025,5.278733399918627,4.167682183767978,4.3801057477440075,5.764075067024122,4.721454685859755,5.82500609310262,3.4351326885511595,6.629295637338546,2.896386278913901,6.080916402632214,1.7700149644594025
1000CATUSDT,1758340800000,5.331695331695336,0.008574,5.397730764975593,5.530050340320254,-1.5127128528108267,-1.597853977140191,1.0428463748647245,0.1313329897127319,1.4928854676930212,6.017226885637362,-0.20993701889433933,3.555953620101166,-1.038021926755313,2.1562985347764814,-1.1546536039188258,1.5882529217860437,-3.044086773967819,-0.4884004884004951,-2.974107767669699,-0.6603537012048702,-1.9944016794961428,-0.05352363960750556,-2.390949381852115,-0.7659836843103743,-2.6125495684627973,-1.2371963191635302,-1.2013062747842391,0.3161896190329694
1000CATUSDT,1759827600000,6.712649341051859,0.008664,6.437346437346439,9.173387096774187,-0.13388734995382764,-2.1352723915050813,1.6260363301933913,-1.7269359847533337,1.442751615881811,7.08498324703016,10.064635272391499,14.154376556215286,4.674515235457074,7.283546070765266,0.6117266851338985,2.325417600863957,-3.958910433979681,-2.543861703871999,-3.6934441366574227,-2.460693202408096,-2.0083102493074856,-1.322671377763322,-2.57386888273314,-2.4049023008440265,-3.635734072022153,-3.724630996309967,-2.2622345337026775,-2.131200591743345
1000RATSUSDT,1730952000000,6.9825884042362185,0.1192,8.049311094996373,6.873719555111251,-1.9404362416107381,-2.1266778523489958,1.6919680059685795,1.6177488655220356,-0.3942953020134213,6.208068700241513,-2.835570469798653,2.6063537624692272,-2.508389261744972,2.1572488484123773,-2.105704697986576,2.0499186679026926,-3.129194630872481,0.5293308491929545,-1.9798657718120813,1.1855790631413783,-2.147651006711415,0.5560584507952987,0.11744966442953124,2.318323673651358,-3.0285234899328874,-1.2498611739981085,-1.392617449664425,0.5586592178771076
1000RATSUSDT,1733234400000,10.133178922987836,0.11412,6.540694960509362,2.254857598552021,9.687171398527864,10.287416754293726,7.3532913422699036,7.682729564253915,4.933403434980719,10.286330020906052,5.827199439186824,9.67823962656545,10.252365930599359,12.329256316400325,10.015772870662456,10.322223491472112,8.824044865054324,7.524740473943502,11.084822993340339,7.840718654564327,11.409043112513148,6.315903902598112,11.505432877672629,4.734234308383683,10.322467577988094,1.7571084493154303,12.697160883280759,2.7441581785500473
1000RATSUSDT,1747036800000,5.016521477921292,0.03496,5.206139030996074,9.01493654307898,-5.44336384439359,-5.749427917620132,-2.174561965896173,-3.431186474294465,-0.22883295194507078,3.837337382036872,0.20022883295194688,3.452349310416102,0.40045766590389376,2.673609079740239,-5.9210526315789345,-3.796653796653778,-5.577803203661329,-3.0657191519351517,-7.00800915331808,-4.122920844638443,-8.352402745995422,-5.173434355392446,-5.520594965675061,-1.9124547128348248,-8.237986270022885,-4.390069442374757,-14.187643020594965,-9.247663127325541
1000RATSUSDT,1758596400000,8.04315841098579,0.02203,6.291614397375275,5.1526216558077405,6.255106672719014,5.17476168860644,5.662402265916566,5.8174377360758385,4.0399455288243225,9.283364325561442,4.630049931911031,8.705904546312018,7.126645483431678,9.987416693852836,4.630049931911031,6.328997139957569,10.894235133908303,10.808726810903977,6.21879255560599,4.834012813046011,5.310939627780288,2.6003891738899623,5.038583749432591,0.9554556956502789,2.7689514298683586,-2.1861228722025383,11.892873354516556,5.305878332194107
