Symbol,entry_date,entry_close,exit_date,exit_close,bars_held,ret_pct,exit_reason,close_ma_atr,gap_in_atr,Name,entry_month,cma_bucket
000400,2026-04-28,2195,2026-04-30,2115,2,-3.6446469248291535,STOP,0.7174151150054765,0.23548740416210295,롯데손해보험,2026-04,0.5~1.0
000400,2026-05-04,2195,2026-05-06,2170,1,-1.1389521640091105,STOP,0.5996758508914101,0.05942733657482442,롯데손해보험,2026-05,0.5~1.0
000400,2026-05-26,2325,2026-05-28,2140,2,-7.95698924731183,STOP,1.2253378378378372,0.10236486486486548,롯데손해보험,2026-05,1.0~1.5
000430,2025-10-28,3920,2025-11-11,3960,10,1.0204081632652962,TIMEOUT,1.3369565217391304,0.33695652173913043,대원강업,2025-10,1.0~1.5
000430,2025-12-08,3995,2025-12-16,3850,6,-3.629536921151444,STOP,0.8297947629157819,0.1397735314932767,대원강업,2025-12,0.5~1.0
000430,2026-01-07,4240,2026-01-21,4500,10,6.132075471698117,TIMEOUT,2.218045112781955,0.11278195488721804,대원강업,2026-01,2.0~2.5
000430,2026-02-26,4315,2026-03-03,4110,2,-4.750869061413676,STOP,0.9516129032258065,0.17096774193548386,대원강업,2026-02,0.5~1.0
000430,2026-04-03,4055,2026-04-06,3965,1,-2.2194821208384674,STOP,0.6123128119800333,0.013311148086522463,대원강업,2026-04,0.5~1.0
000430,2026-04-08,4070,2026-04-22,4390,10,7.862407862407861,TIMEOUT,0.6878504672897197,0.18691588785046728,대원강업,2026-04,0.5~1.0
000430,2026-05-26,4625,2026-06-02,4845,5,4.756756756756753,T_star,1.2377777777777779,0.06888888888888889,대원강업,2026-05,1.0~1.5
000430,2026-06-01,4570,2026-06-02,4845,1,6.017505470459517,T_star,0.6604127579737336,0.4090056285178236,대원강업,2026-06,0.5~1.0
000480,2026-02-04,4740,2026-02-23,5080,10,7.1729957805907185,TIMEOUT,0.5020576131687243,0.0823045267489712,CR홀딩스,2026-02,0.5~1.0
000480,2026-02-10,4785,2026-02-27,5060,10,5.747126436781613,TIMEOUT,1.0932203389830508,0.16101694915254236,CR홀딩스,2026-02,1.0~1.5
000480,2026-02-13,4900,2026-03-04,4690,9,-4.285714285714281,STOP,2.4642857142857144,0.4801587301587302,CR홀딩스,2026-02,2.0~2.5
000480,2026-04-14,5050,2026-04-28,5070,10,0.3960396039603964,TIMEOUT,1.3513513513513513,0.044226044226044224,CR홀딩스,2026-04,1.0~1.5
000490,2026-02-03,10560,2026-02-20,11380,10,7.765151515151514,TIMEOUT,1.7367088607594936,0.3139240506329114,대동,2026-02,1.5~2.0
000490,2026-02-06,11500,2026-02-25,11450,10,-0.43478260869564966,TIMEOUT,2.113132911392405,0.3314873417721519,대동,2026-02,2.0~2.5
000490,2026-04-16,10210,2026-04-30,10130,10,-0.7835455435847183,TIMEOUT,1.0474452554744527,0.16180048661800486,대동,2026-04,1.0~1.5
000500,2025-12-05,76700,2025-12-19,85000,10,10.821382007822677,TIMEOUT,0.7050847457627119,0.020338983050847456,가온전선,2025-12,0.5~1.0
000500,2026-01-02,83700,2026-01-16,90200,10,7.765830346475511,TIMEOUT,0.5675675675675675,0.4594594594594595,가온전선,2026-01,0.5~1.0
000500,2026-02-23,97400,2026-03-04,87600,6,-10.061601642710471,STOP,1.822439024390244,0.11707317073170732,가온전선,2026-02,1.5~2.0
000500,2026-03-24,114400,2026-03-31,97500,5,-14.77272727272727,STOP,1.004322400203407,0.08492245105517417,가온전선,2026-03,1.0~1.5
000520,2026-02-24,11710,2026-03-03,10710,4,-8.539709649871908,STOP,1.1244612068965518,0.35398706896551724,삼일제약,2026-02,1.0~1.5
000540,2025-09-12,4280,2025-09-23,4160,7,-2.8037383177570097,STOP,1.0883458646616542,0.046992481203007516,흥국화재,2025-09,1.0~1.5
000540,2026-04-21,4475,2026-05-07,4320,10,-3.4636871508379907,STOP,0.6777777777777778,0.1419753086419753,흥국화재,2026-04,0.5~1.0
000540,2026-05-06,4525,2026-05-07,4320,1,-4.530386740331494,STOP,0.6739446870451238,0.4643377001455604,흥국화재,2026-05,0.5~1.0
000545,2026-02-04,7230,2026-02-05,7090,1,-1.9363762102351356,STOP,0.9891696750902527,0.36101083032490977,흥국화재우,2026-02,0.5~1.0
000545,2026-02-09,7170,2026-02-26,8300,10,15.760111576011159,TIMEOUT,0.559322033898305,0.43050847457627117,흥국화재우,2026-02,0.5~1.0
000545,2026-02-13,7230,2026-03-03,7270,8,0.5532503457814641,STOP,0.7839721254355401,0.2961672473867596,흥국화재우,2026-02,0.5~1.0
000545,2026-04-10,7000,2026-04-24,6950,10,-0.7142857142857117,STOP,0.5496894409937888,0.040372670807453416,흥국화재우,2026-04,0.5~1.0
000545,2026-04-14,7040,2026-04-24,6950,8,-1.278409090909094,STOP,0.7333333333333333,0.07936507936507936,흥국화재우,2026-04,0.5~1.0
000545,2026-04-20,7070,2026-04-24,6950,4,-1.6973125884017004,STOP,0.9182879377431906,0.29571984435797666,흥국화재우,2026-04,0.5~1.0
000545,2026-04-22,7030,2026-04-24,6950,2,-1.1379800853485111,STOP,0.555984555984556,0.44015444015444016,흥국화재우,2026-04,0.5~1.0
000590,2025-09-05,89000,2025-09-19,88100,10,-1.0112359550561778,TIMEOUT,1.874730021598272,0.05183585313174946,CS홀딩스,2025-09,1.5~2.0
000590,2026-04-17,78800,2026-05-04,80200,10,1.7766497461928932,TIMEOUT,0.7074122236671001,0.010403120936280884,CS홀딩스,2026-04,0.5~1.0
000640,2025-09-09,107805,2025-09-11,105571,2,-2.072260099253287,STOP,0.5352009871222269,0.3459793886098638,동아쏘시오홀딩스,2025-09,0.5~1.0
000640,2025-09-15,110330,2025-09-29,112175,10,1.672255959394553,TIMEOUT,1.4181374162149045,0.3044668063806561,동아쏘시오홀딩스,2025-09,1.0~1.5
000640,2025-09-19,112855,2025-10-02,109261,9,-3.184617429444858,STOP,1.7499103212131113,0.17263981738138226,동아쏘시오홀딩스,2025-09,1.5~2.0
000640,2026-01-30,105571,2026-02-02,102948,1,-2.484583834575782,STOP,0.9024972979122817,0.04427631454197243,동아쏘시오홀딩스,2026-01,0.5~1.0
000640,2026-02-03,104891,2026-02-09,102074,4,-2.6856450982448488,STOP,0.6406207060806499,0.3488082369968714,동아쏘시오홀딩스,2026-02,0.5~1.0
000640,2026-02-10,105862,2026-02-27,113535,10,7.248115471084993,TIMEOUT,0.8027223835133959,0.426792315136513,동아쏘시오홀딩스,2026-02,0.5~1.0
000650,2026-02-04,330000,2026-02-10,294500,4,-10.757575757575754,STOP,0.9674479166666666,0.08072916666666667,천일고속,2026-02,0.5~1.0
000660,2025-09-05,273500,2025-09-19,353000,10,29.06764168190128,TIMEOUT,1.1220850480109739,0.0411522633744856,SK하이닉스,2025-09,1.0~1.5
000660,2025-12-12,571000,2025-12-16,530000,2,-7.180385288966729,STOP,0.6292335115864528,0.23707664884135474,SK하이닉스,2025-12,0.5~1.0
000660,2025-12-22,580000,2026-01-08,756000,10,30.34482758620689,TIMEOUT,1.117878192534381,0.343811394891945,SK하이닉스,2025-12,1.0~1.5
000660,2026-04-14,1103000,2026-04-28,1300000,10,17.86038077969174,TIMEOUT,2.255286428296809,0.0592079969242599,SK하이닉스,2026-04,2.0~2.5
000670,2025-09-11,40811,2025-09-25,41930,10,2.7419078189703683,TIMEOUT,2.096679277007147,0.018571592342086368,영풍,2025-09,2.0~2.5
000670,2025-11-04,48400,2025-11-18,56134,10,15.9793388429752,TIMEOUT,1.6158478353140933,0.07738221561969749,영풍,2025-11,1.5~2.0
000670,2026-01-21,52700,2026-02-04,61800,10,17.267552182163183,TIMEOUT,1.3849431543065223,0.23834518022118606,영풍,2026-01,1.0~1.5
000670,2026-02-12,60300,2026-02-23,60800,4,0.8291873963515828,STOP,0.551440329218107,0.3401920438957476,영풍,2026-02,0.5~1.0
000670,2026-02-20,61400,2026-02-23,60800,1,-0.9771986970684043,STOP,0.5801418439716312,0.009929078014184398,영풍,2026-02,0.5~1.0
000670,2026-02-26,66100,2026-03-04,52900,3,-19.9697428139183,STOP,1.4573426573426573,0.1034965034965035,영풍,2026-02,1.0~1.5
000670,2026-03-26,60900,2026-03-30,56000,2,-8.045977011494255,STOP,0.9404466501240695,0.10421836228287841,영풍,2026-03,0.5~1.0
000670,2026-04-08,60800,2026-04-13,59300,3,-2.4671052631578982,STOP,0.8712328767123287,0.2356164383561644,영풍,2026-04,0.5~1.0
000670,2026-04-10,60200,2026-04-13,59300,1,-1.4950166112956853,STOP,0.5143638850889193,0.01094391244870041,영풍,2026-04,0.5~1.0
000670,2026-04-14,62700,2026-04-17,65200,3,3.987240829346095,T_star,0.8980392156862745,0.03529411764705882,영풍,2026-04,0.5~1.0
000680,2026-02-23,3645,2026-02-27,3435,4,-5.7613168724279795,STOP,0.9871323529411765,0.11580882352941177,LS네트웍스,2026-02,0.5~1.0
000700,2025-09-18,5920,2025-09-24,5770,4,-2.533783783783783,STOP,1.2333333333333334,0.1380952380952381,유수홀딩스,2025-09,1.0~1.5
000700,2026-01-22,5940,2026-01-30,5880,6,-1.0101010101010055,STOP,0.5104895104895105,0.24475524475524477,유수홀딩스,2026-01,0.5~1.0
000700,2026-03-19,6770,2026-03-31,6480,8,-4.283604135893649,STOP,1.958139534883721,0.17209302325581396,유수홀딩스,2026-03,1.5~2.0
000700,2026-04-29,6350,2026-04-30,6250,1,-1.5748031496062964,STOP,0.5619834710743802,0.36363636363636365,유수홀딩스,2026-04,0.5~1.0
000720,2026-01-09,75800,2026-01-23,109200,10,44.063324538258584,TIMEOUT,1.1537290715372908,0.1035007610350076,현대건설,2026-01,1.0~1.5
000720,2026-02-09,114200,2026-02-19,124300,5,8.844133099824859,T_star,1.09625,0.2475,현대건설,2026-02,1.0~1.5
000720,2026-03-17,161000,2026-03-24,149900,5,-6.894409937888202,STOP,1.1186680835990082,0.4498760184201204,현대건설,2026-03,1.0~1.5
000720,2026-03-20,164000,2026-03-24,149900,2,-8.597560975609753,STOP,0.786235662148071,0.44907890163364617,현대건설,2026-03,0.5~1.0
000720,2026-04-10,179500,2026-04-24,173000,10,-3.6211699164345412,TIMEOUT,1.4921964217738866,0.08146174343357442,현대건설,2026-04,1.0~1.5
000725,2026-01-13,61000,2026-01-27,64800,10,6.229508196721301,TIMEOUT,1.595353339787028,0.027105517909002903,현대건설우,2026-01,1.5~2.0
000725,2026-02-03,65000,2026-02-10,65200,5,0.3076923076922977,STOP,0.5331664580725908,0.4330413016270338,현대건설우,2026-02,0.5~1.0
000725,2026-02-19,69300,2026-03-04,59500,8,-14.141414141414144,STOP,1.1210013908205843,0.15855354659248957,현대건설우,2026-02,1.0~1.5
000725,2026-03-11,71700,2026-03-13,73800,2,2.9288702928870203,STOP,0.6023454157782516,0.2526652452025586,현대건설우,2026-03,0.5~1.0
000725,2026-03-19,73900,2026-03-23,70000,2,-5.277401894451961,STOP,0.5260707635009311,0.015828677839851025,현대건설우,2026-03,0.5~1.0
000725,2026-04-10,78700,2026-04-24,76900,10,-2.287166454891998,TIMEOUT,1.4829600778967869,0.1002921129503408,현대건설우,2026-04,1.0~1.5
000725,2026-04-27,76900,2026-04-30,74300,3,-3.3810143042912855,STOP,0.5313653136531366,0.46740467404674046,현대건설우,2026-04,0.5~1.0
000760,2025-09-12,12430,2025-09-26,12320,10,-0.8849557522123908,STOP,0.62,0.2529411764705882,이화산업,2025-09,0.5~1.0
000760,2026-01-22,14860,2026-02-05,17650,10,18.775235531628542,TIMEOUT,0.7120658135283364,0.055758683729433274,이화산업,2026-01,0.5~1.0
000760,2026-01-28,14750,2026-02-11,16810,10,13.966101694915256,TIMEOUT,0.5541284403669725,0.45321100917431195,이화산업,2026-01,0.5~1.0
000760,2026-04-14,16290,2026-04-28,15820,10,-2.8852056476365906,TIMEOUT,1.8005008347245408,0.164440734557596,이화산업,2026-04,1.5~2.0
000810,2025-09-01,454000,2025-09-15,470000,10,3.524229074889873,TIMEOUT,1.2267250821467688,0.3066812705366922,삼성화재,2025-09,1.0~1.5
000810,2025-11-05,469000,2025-11-18,464000,9,-1.0660980810234588,STOP,1.7422907488986785,0.07268722466960352,삼성화재,2025-11,1.5~2.0
000810,2025-12-05,522000,2025-12-12,489500,5,-6.22605363984674,STOP,1.620347394540943,0.09181141439205956,삼성화재,2025-12,1.5~2.0
000810,2025-12-09,500000,2025-12-12,489500,3,-2.100000000000002,STOP,0.5981554677206851,0.40843214756258234,삼성화재,2025-12,0.5~1.0
