Symbol,entry_date,entry_close,exit_date,exit_close,bars_held,ret_pct,exit_reason,close_ma_atr,gap_in_atr,Name,entry_month,cma_bucket
002960,2026-04-27,493500,2026-05-04,495500,4,0.4052684903748771,STOP,0.0033500837520938024,0.39865996649916247,한국쉘석유,2026-04,≤0.5
002960,2026-05-20,559000,2026-05-28,501000,5,-10.375670840787121,STOP,3.6894502228826154,0.019316493313521546,한국쉘석유,2026-05,>2.5
002960,2026-06-05,502000,2026-06-08,486500,1,-3.0876494023904355,STOP,0.11557177615571776,0.11557177615571776,한국쉘석유,2026-06,≤0.5
002990,2025-09-17,3985,2025-09-23,3810,4,-4.391468005018817,STOP,0.36333878887070375,0.15711947626841244,금호건설,2025-09,≤0.5
002990,2025-11-18,3605,2025-12-02,3800,10,5.409153952843271,TIMEOUT,0.7574074074074074,0.13148148148148148,금호건설,2025-11,0.5~1.0
002990,2026-01-02,4215,2026-01-08,4150,4,-1.542111506524313,STOP,0.26976744186046514,0.3116279069767442,금호건설,2026-01,≤0.5
002990,2026-01-16,4345,2026-01-19,4180,1,-3.797468354430378,STOP,0.47724620770128356,0.08751458576429405,금호건설,2026-01,≤0.5
002990,2026-01-23,4300,2026-01-27,4195,2,-2.4418604651162745,STOP,0.49936948297604034,0.21437578814627994,금호건설,2026-01,≤0.5
002990,2026-02-05,4425,2026-02-10,4920,3,11.186440677966104,T_star,0.9603580562659847,0.08823529411764706,금호건설,2026-02,0.5~1.0
002990,2026-03-23,5210,2026-03-31,4625,6,-11.228406909788868,STOP,0.8940092165898618,0.1382488479262673,금호건설,2026-03,0.5~1.0
002990,2026-04-15,5420,2026-04-29,5700,10,5.166051660516602,TIMEOUT,0.9771986970684039,0.02996742671009772,금호건설,2026-04,0.5~1.0
002990,2026-05-04,5480,2026-05-06,5360,1,-2.1897810218978075,STOP,0.4512489927477841,0.45769540692989524,금호건설,2026-05,≤0.5
003000,2025-11-11,3745,2025-11-18,3710,5,-0.9345794392523366,STOP,0.36811023622047245,0.38779527559055116,부광약품,2025-11,≤0.5
003000,2025-11-20,3870,2025-11-21,3765,1,-2.7131782945736482,STOP,0.5884353741496599,0.17687074829931973,부광약품,2025-11,0.5~1.0
003000,2025-11-25,3830,2025-12-09,3990,10,4.177545691906004,TIMEOUT,0.31497418244406195,0.25301204819277107,부광약품,2025-11,≤0.5
003000,2025-12-15,3920,2025-12-16,3870,1,-1.2755102040816313,STOP,0.11324376199616124,0.4472168905950096,부광약품,2025-12,≤0.5
003000,2026-01-22,3850,2026-02-02,3855,7,0.12987012987013546,STOP,0.43174962292609353,0.12254901960784315,부광약품,2026-01,≤0.5
003000,2026-02-09,4235,2026-02-26,5280,10,24.675324675324674,TIMEOUT,1.8106107341147442,0.4904380012338063,부광약품,2026-02,1.5~2.0
003000,2026-03-11,5360,2026-03-12,5770,1,7.649253731343286,T_star,0.849,0.338,부광약품,2026-03,0.5~1.0
003000,2026-04-10,7540,2026-04-13,7870,1,4.376657824933683,T_star,0.0505173463177115,0.3998782714546561,부광약품,2026-04,≤0.5
003010,2025-09-10,5440,2025-09-11,5850,1,7.5367647058823595,T_star,0.8776371308016878,0.06751054852320675,혜인,2025-09,0.5~1.0
003010,2025-10-22,5510,2025-10-30,5450,6,-1.0889292196007205,STOP,0.45819397993311034,0.14381270903010032,혜인,2025-10,≤0.5
003010,2026-02-09,5450,2026-02-26,5610,10,2.9357798165137616,TIMEOUT,0.8073878627968337,0.29023746701846964,혜인,2026-02,0.5~1.0
003010,2026-03-25,5560,2026-04-02,5370,6,-3.4172661870503607,STOP,0.9286577992744861,0.17896009673518742,혜인,2026-03,0.5~1.0
003010,2026-04-03,5610,2026-04-08,5990,3,6.773618538324411,T_star,1.1218872870249017,0.37745740498034075,혜인,2026-04,1.0~1.5
003070,2025-09-15,9180,2025-09-24,9060,7,-1.3071895424836555,STOP,0.5034168564920274,0.07972665148063782,코오롱글로벌,2025-09,0.5~1.0
003070,2025-12-18,9460,2025-12-22,9300,2,-1.6913319238900604,STOP,0.09185185185185185,0.3851851851851852,코오롱글로벌,2025-12,≤0.5
003070,2026-01-28,8910,2026-02-02,8750,3,-1.7957351290684653,STOP,0.07297297297297298,0.07297297297297298,코오롱글로벌,2026-01,≤0.5
003070,2026-02-03,9110,2026-02-10,9760,5,7.135016465422606,T_star,0.9766355140186916,0.1261682242990654,코오롱글로벌,2026-02,0.5~1.0
003070,2026-03-23,11190,2026-04-03,11540,9,3.1277926720286064,T_star,1.3787985865724381,0.15477031802120142,코오롱글로벌,2026-03,1.0~1.5
003070,2026-04-03,11540,2026-04-08,12220,3,5.892547660311953,T_star,1.3678996036988111,0.44980184940554824,코오롱글로벌,2026-04,1.0~1.5
003070,2026-04-23,11540,2026-04-30,11450,5,-0.7798960138648225,STOP,0.03641975308641975,0.42901234567901236,코오롱글로벌,2026-04,≤0.5
003075,2025-12-12,15650,2025-12-18,16800,4,7.348242811501593,T_star,0.37538461538461537,0.036923076923076927,코오롱글로벌우,2025-12,≤0.5
003075,2026-03-30,15940,2026-04-13,15620,10,-2.0075282308657516,STOP,0.6686046511627907,0.3808139534883721,코오롱글로벌우,2026-03,0.5~1.0
003075,2026-04-06,16120,2026-04-13,15620,5,-3.101736972704716,STOP,0.7729220222793488,0.4027420736932305,코오롱글로벌우,2026-04,0.5~1.0
003075,2026-04-14,16130,2026-04-16,15970,2,-0.9919404835709855,STOP,0.22849277357192016,0.19821059876118377,코오롱글로벌우,2026-04,≤0.5
003075,2026-04-20,16240,2026-04-23,16390,3,0.9236453201970418,STOP,0.30469266358228686,0.1394580304031725,코오롱글로벌우,2026-04,≤0.5
003075,2026-04-24,16380,2026-04-28,16140,2,-1.46520146520146,STOP,0.3987138263665595,0.03215434083601286,코오롱글로벌우,2026-04,≤0.5
003080,2025-09-04,2810,2025-09-18,2860,10,1.7793594306049876,TIMEOUT,1.0585585585585586,0.14864864864864866,SB성보,2025-09,1.0~1.5
003080,2025-09-26,2840,2025-09-30,2830,2,-0.35211267605633756,STOP,0.19480519480519481,0.4675324675324675,SB성보,2025-09,≤0.5
003080,2025-11-17,2870,2025-12-01,2915,10,1.5679442508710784,TIMEOUT,1.4375,0.044642857142857144,SB성보,2025-11,1.0~1.5
003080,2025-12-05,2935,2025-12-09,2890,2,-1.5332197614991494,STOP,0.6533864541832669,0.3426294820717131,SB성보,2025-12,0.5~1.0
003080,2026-01-27,2780,2026-01-28,2750,1,-1.0791366906474864,STOP,0.0966183574879227,0.11594202898550725,SB성보,2026-01,≤0.5
003090,2026-01-26,23150,2026-02-09,25250,10,9.071274298056164,TIMEOUT,1.88909426987061,0.18114602587800369,대웅,2026-01,1.5~2.0
003090,2026-03-27,24850,2026-03-31,23300,2,-6.237424547283698,STOP,0.596252129471891,0.020442930153321975,대웅,2026-03,0.5~1.0
003090,2026-04-01,24800,2026-04-02,22800,1,-8.064516129032262,STOP,0.7172284644194756,0.17415730337078653,대웅,2026-04,0.5~1.0
003090,2026-04-24,23050,2026-04-29,22700,3,-1.5184381778741818,STOP,0.049315068493150684,0.06027397260273973,대웅,2026-04,≤0.5
0030R0,2025-11-25,4500,2025-12-09,4670,10,3.777777777777769,TIMEOUT,0.6283524904214559,0.4521072796934866,대신밸류리츠,2025-11,0.5~1.0
0030R0,2026-01-15,4530,2026-01-19,4500,2,-0.6622516556291425,STOP,0.2837370242214533,0.2975778546712803,대신밸류리츠,2026-01,≤0.5
0030R0,2026-02-05,4530,2026-02-06,4500,1,-0.6622516556291425,STOP,0.41964285714285715,0.03571428571428571,대신밸류리츠,2026-02,≤0.5
0030R0,2026-02-09,4515,2026-02-26,4545,10,0.6644518272425293,TIMEOUT,0.11764705882352941,0.01809954751131222,대신밸류리츠,2026-02,≤0.5
003120,2025-09-05,24700,2025-09-19,24250,10,-1.8218623481781382,STOP,1.1293103448275863,0.05459770114942529,일성아이에스,2025-09,1.0~1.5
003120,2026-04-20,23250,2026-04-30,22750,8,-2.1505376344086002,STOP,0.4857142857142857,0.061224489795918366,일성아이에스,2026-04,≤0.5
003120,2026-04-29,23100,2026-04-30,22750,1,-1.5151515151515138,STOP,0.11214953271028037,0.4672897196261682,일성아이에스,2026-04,≤0.5
003160,2025-11-07,23250,2025-11-10,22750,1,-2.1505376344086002,STOP,0.07884057971014492,0.2527536231884058,디아이,2025-11,≤0.5
003160,2025-11-11,23900,2025-11-13,26400,2,10.460251046025103,T_star,0.3339540657976412,0.16263190564866542,디아이,2025-11,≤0.5
003160,2026-01-05,24950,2026-01-19,29400,10,17.835671342685377,TIMEOUT,3.2043458159963016,0.231622746185853,디아이,2026-01,>2.5
003160,2026-01-30,34450,2026-02-05,30500,4,-11.465892597968075,STOP,1.494273127753304,0.44052863436123346,디아이,2026-01,1.0~1.5
003160,2026-02-12,35650,2026-03-03,32550,9,-8.695652173913048,STOP,1.151023890784983,0.4121160409556314,디아이,2026-02,1.0~1.5
003160,2026-02-26,36600,2026-03-03,32550,2,-11.065573770491799,STOP,0.691358024691358,0.48148148148148145,디아이,2026-02,0.5~1.0
003160,2026-03-06,35500,2026-03-09,31150,1,-12.253521126760559,STOP,0.39844425237683667,0.07173725151253241,디아이,2026-03,≤0.5
003160,2026-03-20,38750,2026-03-27,34500,5,-10.967741935483865,STOP,1.4063573883161513,0.0352233676975945,디아이,2026-03,1.0~1.5
003160,2026-04-21,31900,2026-05-07,34600,10,8.463949843260199,TIMEOUT,0.3778538812785388,0.017123287671232876,디아이,2026-04,≤0.5
003200,2025-09-15,10370,2025-09-29,10230,10,-1.3500482160077154,TIMEOUT,1.4787735849056605,0.1391509433962264,일신방직,2025-09,1.0~1.5
003200,2025-11-10,11770,2025-11-18,11540,6,-1.954120645709434,STOP,0.4051638530287984,0.32969215491559084,일신방직,2025-11,≤0.5
003200,2025-11-20,12140,2025-11-25,11600,3,-4.448105436573313,STOP,0.9264705882352942,0.06283422459893048,일신방직,2025-11,0.5~1.0
003200,2025-11-26,11890,2025-12-10,13070,10,9.924306139613126,TIMEOUT,0.17124183006535948,0.1843137254901961,일신방직,2025-11,≤0.5
003200,2026-01-23,12590,2026-02-06,14170,10,12.549642573470997,TIMEOUT,1.0908248378127896,0.06765523632993513,일신방직,2026-01,1.0~1.5
003200,2026-02-25,14530,2026-03-03,13900,3,-4.3358568479008985,STOP,0.6863659927423535,0.45412130637636083,일신방직,2026-02,0.5~1.0
003200,2026-04-20,12520,2026-05-06,13020,10,3.9936102236421744,TIMEOUT,0.8201160541586073,0.07930367504835589,일신방직,2026-04,0.5~1.0
003230,2025-11-13,1368000,2025-11-25,1311000,8,-4.1666666666666625,STOP,0.95878889823381,0.21026072329688814,삼양식품,2025-11,0.5~1.0
003230,2026-05-08,1360000,2026-05-11,1319000,1,-3.0147058823529416,STOP,0.7588373919874313,0.02670856245090338,삼양식품,2026-05,0.5~1.0
003230,2026-05-18,1366000,2026-05-21,1319000,3,-3.4407027818448066,STOP,0.35470668485675305,0.02455661664392906,삼양식품,2026-05,≤0.5
003240,2025-09-17,900000,2025-09-24,862000,5,-4.222222222222227,STOP,0.6327800829875518,0.17219917012448133,태광산업,2025-09,0.5~1.0
003240,2026-04-16,1291000,2026-04-30,1190000,10,-7.823392718822619,STOP,1.5981767180925666,0.14375876577840113,태광산업,2026-04,1.5~2.0
003280,2025-09-16,1676,2025-09-19,1650,3,-1.5513126491646823,STOP,0.44292237442922233,0.08675799086757714,흥아해운,2025-09,≤0.5
003300,2026-04-21,17680,2026-05-06,17010,9,-3.789592760180993,STOP,0.6789237668161435,0.06367713004484304,한일홀딩스,2026-04,0.5~1.0
003300,2026-05-08,17960,2026-05-18,17530,6,-2.394209354120269,STOP,1.407843137254902,0.1084967320261438,한일홀딩스,2026-05,1.0~1.5
003350,2025-09-12,11960,2025-09-15,11680,1,-2.341137123745818,STOP,0.28157894736842104,0.19736842105263158,한국화장품제조,2025-09,≤0.5
003350,2025-09-18,11980,2025-09-23,11740,3,-2.003338898163609,STOP,0.5582655826558266,0.25474254742547425,한국화장품제조,2025-09,0.5~1.0
003460,2025-09-12,2790,2025-09-23,2755,7,-1.2544802867383464,STOP,0.64,0.08666666666666667,유화증권,2025-09,0.5~1.0
003460,2026-01-27,2800,2026-02-10,3100,10,10.71428571428572,TIMEOUT,1.16988416988417,0.011583011583011582,유화증권,2026-01,1.0~1.5
003460,2026-03-12,3735,2026-03-16,3650,2,-2.2757697456492587,STOP,0.3114754098360656,0.4312736443883985,유화증권,2026-03,≤0.5
003460,2026-04-22,3440,2026-05-08,3660,10,6.3953488372092915,TIMEOUT,0.18309859154929578,0.07847082494969819,유화증권,2026-04,≤0.5
003465,2025-09-10,2665,2025-09-15,2610,3,-2.06378986866792,STOP,0.8253275109170306,0.03056768558951965,유화증권우,2025-09,0.5~1.0
003465,2025-09-22,2620,2025-09-23,2605,1,-0.5725190839694694,STOP,0.11797752808988764,0.25280898876404495,유화증권우,2025-09,≤0.5
003465,2025-12-08,2770,2025-12-22,2800,10,1.0830324909747224,TIMEOUT,1.049645390070922,0.2553191489361702,유화증권우,2025-12,1.0~1.5
003465,2025-12-22,2800,2025-12-29,2750,4,-1.7857142857142905,STOP,0.8687258687258688,0.4594594594594595,유화증권우,2025-12,0.5~1.0
003465,2026-02-11,2790,2026-03-03,3585,10,28.494623655913976,TIMEOUT,1.0271186440677966,0.12542372881355932,유화증권우,2026-02,1.0~1.5
003465,2026-03-18,3520,2026-03-25,3680,5,4.545454545454541,STOP,0.5421875,0.4640625,유화증권우,2026-03,0.5~1.0
003465,2026-03-26,3655,2026-03-30,3415,2,-6.566347469220246,STOP,0.6338797814207651,0.051001821493624776,유화증권우,2026-03,0.5~1.0
003465,2026-04-23,3360,2026-05-08,3380,9,0.5952380952380931,STOP,0.1328125,0.19010416666666666,유화증권우,2026-04,≤0.5
003465,2026-04-28,3400,2026-05-08,3380,6,-0.588235294117645,STOP,0.756578947368421,0.5,유화증권우,2026-04,0.5~1.0
003465,2026-05-04,3415,2026-05-08,3380,3,-1.0248901903367469,STOP,0.9173553719008265,0.47107438016528924,유화증권우,2026-05,0.5~1.0
003470,2025-09-10,3740,2025-09-24,3585,10,-4.144385026737973,STOP,2.760342368045649,0.059438896814075125,유안타증권,2025-09,>2.5
003470,2025-11-10,3910,2025-11-11,3840,1,-1.7902813299232712,STOP,0.7816901408450704,0.0528169014084507,유안타증권,2025-11,0.5~1.0
003470,2025-11-13,3960,2025-11-14,3855,1,-2.651515151515149,STOP,0.9345132743362832,0.01415929203539823,유안타증권,2025-11,0.5~1.0
003470,2025-12-12,3840,2025-12-16,3725,2,-2.994791666666663,STOP,1.1853932584269662,0.14606741573033707,유안타증권,2025-12,1.0~1.5
003470,2025-12-23,3810,2025-12-29,3700,3,-2.887139107611547,STOP,0.8471760797342193,0.023255813953488372,유안타증권,2025-12,0.5~1.0
003470,2026-01-06,3935,2026-01-09,3710,3,-5.717916137229984,STOP,2.169054441260745,0.18624641833810887,유안타증권,2026-01,2.0~2.5
003470,2026-01-14,3845,2026-01-28,4130,10,7.412223667100126,TIMEOUT,0.9182058047493403,0.0158311345646438,유안타증권,2026-01,0.5~1.0
003470,2026-03-25,5100,2026-03-26,4915,1,-3.627450980392155,STOP,0.36132983377077865,0.16535433070866143,유안타증권,2026-03,≤0.5
003470,2026-03-27,5000,2026-03-30,4640,1,-7.199999999999996,STOP,0.14843006660323502,0.2721217887725975,유안타증권,2026-03,≤0.5
003470,2026-04-17,4980,2026-05-04,6030,10,21.084337349397586,TIMEOUT,0.7926421404682275,0.11928651059085842,유안타증권,2026-04,0.5~1.0
003475,2025-09-11,3715,2025-09-25,3620,10,-2.5572005383580065,STOP,1.4770833333333333,0.035416666666666666,유안타증권우,2025-09,1.0~1.5
003475,2025-09-30,3705,2025-10-01,3655,1,-1.3495276653171406,STOP,0.3417085427135678,0.35175879396984927,유안타증권우,2025-09,≤0.5
003475,2025-11-17,3840,2025-11-18,3745,1,-2.473958333333337,STOP,0.5617715617715617,0.46853146853146854,유안타증권우,2025-11,0.5~1.0
003475,2025-11-20,3835,2025-11-21,3765,1,-1.8252933507170832,STOP,0.347926267281106,0.4032258064516129,유안타증권우,2025-11,≤0.5
003475,2025-12-12,3865,2025-12-16,3760,2,-2.7166882276843496,STOP,0.8591065292096219,0.20618556701030927,유안타증권우,2025-12,0.5~1.0
003475,2026-01-15,3875,2026-01-29,4320,10,11.483870967741927,TIMEOUT,1.477170993733214,0.008952551477170993,유안타증권우,2026-01,1.0~1.5
003475,2026-03-24,4645,2026-03-30,4300,4,-7.427341227125939,STOP,0.24911452184179456,0.031877213695395513,유안타증권우,2026-03,≤0.5
003475,2026-04-22,4365,2026-05-08,4850,10,11.111111111111116,TIMEOUT,0.48674242424242425,0.19886363636363635,유안타증권우,2026-04,≤0.5
003480,2025-09-09,4860,2025-09-10,5800,1,19.34156378600822,T_star,0.6767537826685007,0.12929848693259974,한진중공업홀딩스,2025-09,0.5~1.0
003480,2026-03-25,5050,2026-03-30,4725,3,-6.435643564356431,STOP,0.639090909090909,0.006363636363636364,한진중공업홀딩스,2026-03,0.5~1.0
003480,2026-04-16,5370,2026-04-30,6160,10,14.711359404096825,TIMEOUT,2.0940649496080628,0.026875699888017916,한진중공업홀딩스,2026-04,2.0~2.5
003490,2026-02-04,23750,2026-02-06,23500,2,-1.0526315789473717,STOP,0.5735294117647058,0.3382352941176471,대한항공,2026-02,0.5~1.0
003490,2026-02-13,24800,2026-03-04,23200,9,-6.451612903225811,STOP,1.0357142857142858,0.08116883116883117,대한항공,2026-02,1.0~1.5
003490,2026-03-26,24950,2026-03-30,24350,2,-2.4048096192384794,STOP,0.0034542314335060447,0.017271157167530225,대한항공,2026-03,≤0.5
003490,2026-04-01,24700,2026-04-02,23200,1,-6.072874493927127,STOP,0.06779661016949153,0.1657250470809793,대한항공,2026-04,≤0.5
003490,2026-04-17,25050,2026-04-28,24350,7,-2.7944111776447067,STOP,0.6593673965936739,0.012165450121654502,대한항공,2026-04,0.5~1.0
003490,2026-05-07,26350,2026-05-12,24850,3,-5.692599620493355,STOP,1.9015873015873015,0.03492063492063492,대한항공,2026-05,1.5~2.0
003490,2026-05-13,25750,2026-05-20,24800,5,-3.689320388349515,STOP,0.7167630057803468,0.17341040462427745,대한항공,2026-05,0.5~1.0
003490,2026-05-22,26800,2026-06-01,25800,5,-3.731343283582089,STOP,1.1014176663031625,0.4122137404580153,대한항공,2026-05,1.0~1.5
003490,2026-05-28,27000,2026-06-01,25800,2,-4.444444444444439,STOP,0.8763600395647874,0.4846686449060336,대한항공,2026-05,0.5~1.0
003495,2025-09-18,24000,2025-09-19,23800,1,-0.8333333333333304,STOP,0.3170731707317073,0.0975609756097561,대한항공우,2025-09,≤0.5
003495,2025-09-22,23850,2025-09-23,23600,1,-1.0482180293501009,STOP,0.05128205128205128,0.21794871794871795,대한항공우,2025-09,≤0.5
003495,2025-12-22,24450,2025-12-24,25600,2,4.703476482617597,T_star,0.3350253807106599,0.07106598984771574,대한항공우,2025-12,≤0.5
003495,2026-01-27,23500,2026-01-30,23200,3,-1.276595744680853,STOP,0.03663003663003663,0.17582417582417584,대한항공우,2026-01,≤0.5
003495,2026-02-03,23400,2026-02-06,23550,3,0.6410256410256387,STOP,0.043859649122807015,0.09649122807017543,대한항공우,2026-02,≤0.5
003495,2026-02-13,23800,2026-03-03,23700,8,-0.42016806722688926,STOP,0.3710843373493976,0.13012048192771083,대한항공우,2026-02,≤0.5
003495,2026-04-27,23650,2026-04-28,23400,1,-1.0570824524312905,STOP,0.35177865612648224,0.24110671936758893,대한항공우,2026-04,≤0.5
003495,2026-04-29,23550,2026-05-06,23300,3,-1.0615711252653925,STOP,0.15625,0.21875,대한항공우,2026-04,≤0.5
003495,2026-05-08,23850,2026-05-11,23300,1,-2.3060796645702264,STOP,0.4202626641651032,0.0150093808630394,대한항공우,2026-05,≤0.5
003530,2025-09-05,5540,2025-09-08,5720,1,3.2490974729241895,STOP,0.10752688172043011,0.004301075268817204,한화투자증권,2025-09,≤0.5
003530,2025-09-09,6020,2025-09-23,5820,10,-3.322259136212624,TIMEOUT,1.987603305785124,0.07851239669421488,한화투자증권,2025-09,1.5~2.0
003530,2026-04-17,7550,2026-05-04,8190,10,8.476821192052974,TIMEOUT,1.0919097413318657,0.20913593835993396,한화투자증권,2026-04,1.0~1.5
003535,2025-09-10,8090,2025-09-24,7600,10,-6.056860321384427,STOP,1.7779578606158832,0.12155591572123177,한화투자증권우,2025-09,1.5~2.0
003535,2025-11-26,9300,2025-11-27,8400,1,-9.677419354838712,STOP,0.3097238895558223,0.03841536614645858,한화투자증권우,2025-11,≤0.5
003535,2026-03-26,9470,2026-03-30,8640,2,-8.76451953537487,STOP,0.8327749010051781,0.05300030459945172,한화투자증권우,2026-03,0.5~1.0
003535,2026-04-01,9010,2026-04-02,8400,1,-6.770255271920089,STOP,0.36393550510036193,0.2981243830207305,한화투자증권우,2026-04,≤0.5
003535,2026-04-03,8790,2026-04-06,8700,1,-1.0238907849829393,STOP,0.0961344537815126,0.3515966386554622,한화투자증권우,2026-04,≤0.5
003535,2026-04-08,9170,2026-04-09,8910,1,-2.8353326063249695,STOP,0.5397386082656305,0.08194984104556693,한화투자증권우,2026-04,0.5~1.0
003535,2026-04-16,9370,2026-04-30,9200,10,-1.8143009605122717,TIMEOUT,0.5408056042031524,0.029422066549912435,한화투자증권우,2026-04,0.5~1.0
003535,2026-04-30,9200,2026-05-08,9170,4,-0.3260869565217428,STOP,0.03245192307692308,0.4362980769230769,한화투자증권우,2026-04,≤0.5
003540,2025-10-22,28200,2025-11-05,27800,10,-1.4184397163120588,STOP,1.2212885154061626,0.10084033613445378,대신증권,2025-10,1.0~1.5
003540,2025-11-10,28800,2025-11-11,28200,1,-2.083333333333337,STOP,0.49075975359342916,0.351129363449692,대신증권,2025-11,≤0.5
003540,2025-11-12,30150,2025-11-18,27400,4,-9.121061359867333,STOP,1.273764258555133,0.20532319391634982,대신증권,2025-11,1.0~1.5
003540,2025-12-12,28450,2025-12-17,27200,3,-4.393673110720564,STOP,1.1031746031746033,0.25132275132275134,대신증권,2025-12,1.0~1.5
003540,2025-12-26,27550,2025-12-29,27400,1,-0.5444646098003658,STOP,0.03225806451612903,0.01935483870967742,대신증권,2025-12,≤0.5
003540,2026-03-11,40550,2026-03-12,39900,1,-1.602959309494456,STOP,0.0273109243697479,0.21218487394957983,대신증권,2026-03,≤0.5
003540,2026-04-17,39100,2026-04-30,37950,9,-2.941176470588236,STOP,0.9593984962406015,0.15639097744360902,대신증권,2026-04,0.5~1.0
003540,2026-05-04,39950,2026-05-12,36700,5,-8.1351689612015,STOP,1.3181818181818181,0.48760330578512395,대신증권,2026-05,1.0~1.5
003545,2025-09-23,21100,2025-09-24,20950,1,-0.7109004739336511,STOP,0.11494252873563218,0.4367816091954023,대신증권우,2025-09,≤0.5
003545,2025-10-22,21300,2025-11-04,20850,9,-2.1126760563380254,STOP,1.0,0.043010752688172046,대신증권우,2025-10,0.5~1.0
003545,2025-11-10,21750,2025-11-11,21400,1,-1.6091954022988464,STOP,1.1555555555555554,0.035555555555555556,대신증권우,2025-11,1.0~1.5
003545,2025-11-17,21500,2025-11-18,21100,1,-1.8604651162790753,STOP,0.3067226890756303,0.037815126050420166,대신증권우,2025-11,≤0.5
003545,2025-12-12,21250,2025-12-15,20950,1,-1.4117647058823568,STOP,0.615819209039548,0.20903954802259886,대신증권우,2025-12,0.5~1.0
003545,2025-12-16,21000,2025-12-17,20900,1,-0.4761904761904745,STOP,0.1375,0.3875,대신증권우,2025-12,≤0.5
003545,2025-12-18,20950,2025-12-19,20750,1,-0.9546539379474916,STOP,0.0379746835443038,0.34177215189873417,대신증권우,2025-12,≤0.5
003545,2025-12-22,20950,2025-12-29,21150,4,0.9546539379474916,STOP,0.041379310344827586,0.12413793103448276,대신증권우,2025-12,≤0.5
003545,2026-01-20,21650,2026-02-03,22900,10,5.773672055427248,TIMEOUT,1.9291338582677164,0.08661417322834646,대신증권우,2026-01,1.5~2.0
003545,2026-03-11,26350,2026-03-12,26400,1,0.189753320683117,STOP,0.028662420382165606,0.03184713375796178,대신증권우,2026-03,≤0.5
003545,2026-03-25,27100,2026-03-26,25100,1,-7.380073800738007,STOP,0.5082872928176796,0.15027624309392265,대신증권우,2026-03,0.5~1.0
003545,2026-04-21,24800,2026-04-28,24050,5,-3.0241935483870996,STOP,0.6275115919629057,0.2689335394126739,대신증권우,2026-04,0.5~1.0
003547,2025-10-21,20250,2025-11-04,20000,10,-1.2345679012345734,STOP,1.7934272300469483,0.1784037558685446,대신증권2우B,2025-10,1.5~2.0
003547,2025-11-06,20150,2025-11-07,19990,1,-0.7940446650124056,STOP,0.21906453522794553,0.4511545293072824,대신증권2우B,2025-11,≤0.5
003547,2025-11-10,20550,2025-11-18,19940,6,-2.9683698296837036,STOP,0.9495750708215297,0.22889518413597734,대신증권2우B,2025-11,0.5~1.0
003547,2025-12-12,20350,2025-12-16,20050,2,-1.4742014742014753,STOP,0.9180064308681672,0.37138263665594856,대신증권2우B,2025-12,0.5~1.0
003547,2025-12-19,20200,2025-12-30,20250,6,0.24752475247524774,STOP,0.46944198405668736,0.3773250664304694,대신증권2우B,2025-12,≤0.5
003547,2026-01-06,20250,2026-01-07,20100,1,-0.7407407407407418,STOP,0.04236540158870256,0.13768755516328332,대신증권2우B,2026-01,≤0.5
003547,2026-01-23,21200,2026-02-06,21800,10,2.8301886792452935,TIMEOUT,3.0907563025210085,0.2504201680672269,대신증권2우B,2026-01,>2.5
003547,2026-03-25,25700,2026-03-26,24150,1,-6.0311284046692615,STOP,0.2910284463894967,0.08096280087527352,대신증권2우B,2026-03,≤0.5
003547,2026-04-21,23650,2026-04-29,22850,6,-3.382663847780132,STOP,0.6928104575163399,0.23529411764705882,대신증권2우B,2026-04,0.5~1.0
003547,2026-05-06,23400,2026-05-07,22700,1,-2.991452991452992,STOP,0.42857142857142855,0.012987012987012988,대신증권2우B,2026-05,≤0.5
003550,2025-09-05,75600,2025-09-19,75300,10,-0.3968253968253954,STOP,0.9368770764119602,0.09302325581395349,LG,2025-09,0.5~1.0
003550,2025-12-10,82500,2025-12-18,81000,6,-1.8181818181818188,STOP,0.5845824411134903,0.139186295503212,LG,2025-12,0.5~1.0
003550,2025-12-22,82800,2025-12-26,81500,3,-1.5700483091787398,STOP,0.44222222222222224,0.4866666666666667,LG,2025-12,≤0.5
003550,2026-01-16,87500,2026-01-30,91700,10,4.800000000000004,TIMEOUT,2.3112582781456954,0.152317880794702,LG,2026-01,2.0~2.5
003550,2026-02-10,92900,2026-02-27,107700,10,15.931108719052745,TIMEOUT,0.7865771812080536,0.4214765100671141,LG,2026-02,0.5~1.0
003550,2026-04-14,91400,2026-04-28,98200,10,7.4398249452954035,TIMEOUT,0.6240506329113924,0.07468354430379746,LG,2026-04,0.5~1.0
003550,2026-06-01,165800,2026-06-08,113900,4,-31.30277442702051,STOP,3.4564559216384683,0.43882457702582367,LG,2026-06,>2.5
003555,2025-09-04,62600,2025-09-18,62900,10,0.4792332268370503,TIMEOUT,1.4827586206896552,0.12315270935960591,LG우,2025-09,1.0~1.5
003555,2025-09-23,62500,2025-09-24,62200,1,-0.48000000000000265,STOP,0.021621621621621623,0.23783783783783785,LG우,2025-09,≤0.5
003555,2025-11-20,67000,2025-11-21,66000,1,-1.4925373134328401,STOP,0.06914893617021277,0.44680851063829785,LG우,2025-11,≤0.5
003555,2025-11-26,67200,2025-11-27,66300,1,-1.3392857142857095,STOP,0.15938303341902313,0.010282776349614395,LG우,2025-11,≤0.5
003555,2025-12-08,69000,2025-12-18,67100,8,-2.753623188405796,STOP,0.8925373134328358,0.12835820895522387,LG우,2025-12,0.5~1.0
