ret,stop,down_speed,angle_ratio,bars_since_high,dd
-4.375667022411955,True,0.48367356929554023,0.6202913108990458,11.0,5.3204092622509425
10.909090909090914,False,0.0,0.0,0.0,0.43645699614890887
-1.9230769230769273,True,0.5088600899233007,0.6920863309352517,10.0,5.088600899233007
7.385674882732207,False,0.3939630128250549,1.937282229965157,3.0,1.1818890384751648
0.0,False,0.14085577483343045,0.7761749651000466,7.0,0.9859904238340131
4.649122807017547,False,0.2195742401927969,0.9927360774818402,7.0,1.5370196813495782
-4.519309778142977,True,0.0,0.0,0.0,1.0344827586206897
-4.2207792207792245,True,0.05660377358490566,0.189873417721519,10.0,0.5660377358490566
-1.2510425354462007,True,0.08379156847342235,0.3375527426160337,18.0,1.5082482325216024
-7.199999999999996,True,0.0,0.0,0.0,0.96
-1.6849199663016012,True,0.5669546436285097,2.3437499999999996,4.0,2.2678185745140387
-0.8375209380234505,True,0.25654450261780104,1.09375,8.0,2.0523560209424083
-3.583815028901738,True,0.0,0.0,0.0,0.6329113924050633
7.601713062098492,False,0.09499934028235915,0.1858544140423335,13.0,1.234991423670669
-0.41972717733472775,True,0.4391891891891892,1.7808219178082192,5.0,2.195945945945946
-1.1458333333333348,True,0.24207011686143573,0.9931506849315068,8.0,1.9365609348914858
-0.3012048192771122,False,0.043044077134986224,0.5580357142857142,16.0,0.6887052341597796
10.171198388721049,False,0.6442577030812325,4.107142857142858,2.0,1.288515406162465
0.8389261744966348,False,0.02717637467161881,0.10668563300142248,19.0,0.5163511187607573
40.99722991689752,False,0.0,0.0,0.0,0.2017291066282421
-2.682403433476399,True,0.4329004329004329,1.4492753623188406,5.0,2.1645021645021645
3.7288135593220417,False,0.12486102796544941,0.3145196036191297,11.0,1.3734713076199436
-4.81189851268592,True,0.1794145420207743,0.45563549160671457,8.0,1.4353163361661945
8.60121633362294,False,0.08306414397784956,0.2158273381294964,16.0,1.329026303645593
15.547445255474447,False,0.0,0.0,0.0,0.3020833333333333
-17.72679874869656,True,3.2169014084507044,7.552910052910054,1.0,3.2169014084507044
-9.862869198312241,True,0.37043978010994505,0.980489417989418,8.0,2.9635182408795604
-4.115226337448563,True,0.0,0.0,0.0,0.8780487804878049
12.746858168761221,False,0.2542372881355932,1.0843373493975905,3.0,0.7627118644067796
13.850063532401524,False,0.0,0.0,0.0,0.8829174664107485
-3.091190108191655,False,0.0,0.0,0.0,0.6297229219143576
7.480916030534357,False,0.23756163155535634,1.0515873015873016,4.0,0.9502465262214254
20.187793427230048,False,0.17829457364341084,0.6084656084656084,9.0,1.6046511627906976
-7.910447761194028,True,0.43075684380032203,1.3017031630170315,6.0,2.5845410628019323
8.333333333333325,False,0.0,0.0,0.0,2.101010101010101
-4.71976401179941,True,0.17449080973671138,0.3209227957971677,11.0,1.919398907103825
-3.1227821149751644,True,0.9089567655304708,2.5475599669148057,3.0,2.7268702965914122
-1.611721611721617,True,0.5482866043613707,1.455748552522746,6.0,3.289719626168224
-1.8947368421052602,True,0.379746835443038,1.3636363636363635,2.0,0.759493670886076
-2.959830866807611,True,0.20364415862808147,0.9895833333333334,6.0,1.2218649517684887
-2.748414376321351,True,0.04775549188156638,2.7777777777777777,18.0,0.8595988538681948
16.142557651991616,False,0.09259259259259259,0.34313725490196073,8.0,0.7407407407407407
-2.4822695035460973,True,1.5217391304347827,7.636363636363637,1.0,1.5217391304347827
-4.436229205175602,True,0.2874251497005988,1.0526315789473684,3.0,0.8622754491017964
17.29323308270676,False,0.17679558011049723,0.5633802816901408,8.0,1.4143646408839778
-7.620817843866168,True,0.19972169927150693,1.7836257309941521,19.0,3.7947122861586315
-2.409638554216864,True,0.12129088152479967,0.6698564593301436,19.0,2.3045267489711936
4.402515723270439,False,0.0,0.0,0.0,0.3463203463203463
2.902374670184704,True,0.4033233846898443,1.1984659635666346,7.0,2.82326369282891
-3.5828025477707026,False,0.0,0.0,0.0,0.5405405405405406
-0.991735537190086,True,0.1706251706251706,0.32249742002063986,12.0,2.0475020475020473
19.369369369369373,False,0.0,0.0,0.0,0.10840108401084012
-3.125,True,0.19933390896755887,0.33694745621351124,11.0,2.1926729986431477
-7.8235294117647065,True,0.050537867301999856,0.06760019314340898,19.0,0.9602194787379973
-2.541296060991105,True,0.05171889260724064,1.118421052631579,19.0,0.9826589595375722
-2.4421593830334154,True,0.5023205023205023,2.1445221445221443,3.0,1.506961506961507
16.106080206985762,False,0.2726179339836964,1.0189810189810191,7.0,1.9083255378858746
-1.1965811965811923,True,0.057716091796069804,11.052631578947368,19.0,1.0966057441253263
1.2012012012011963,False,0.09856797470708574,3.486842105263158,19.0,1.872791519434629
0.15105740181269312,True,0.14912280701754385,0.5151515151515151,10.0,1.4912280701754386
7.4438202247191,False,0.06726457399103139,0.3571428571428571,8.0,0.5381165919282511
-14.54545454545455,True,0.0,0.0,0.0,1.006105006105006
-2.185223725286156,True,0.38403554709196225,1.072695035460993,6.0,2.3042132825517734
-2.935010482180289,True,0.16020302958204458,0.6099033816425121,18.0,2.883654532476802
-7.8947368421052655,True,0.08263458500425326,0.19903992506732238,13.0,1.0742496050552923
-2.7972027972028024,True,0.3862120593439499,0.6259651444959189,12.0,4.634544712127399
-3.8461538461538436,True,0.06324989458350902,0.1925545571245186,19.0,1.2017479970866713
-5.32407407407407,True,0.03768732819012149,0.15636497424576895,18.0,0.6783719074221868
-3.4324942791762014,True,0.048875855327468236,0.38461538461538464,6.0,0.2932551319648094
-1.3986013986013957,True,0.1748573532118535,0.811965811965812,6.0,1.049144119271121
-1.1389521640091105,True,0.0,0.0,0.0,2.215018908698001
-7.95698924731183,True,0.0,0.0,0.0,0.6081081081081081
1.8927444794952786,False,0.0,0.0,0.0,0.8024691358024691
6.017505470459517,False,0.7129455909943715,2.4516129032258065,2.0,1.425891181988743
10.700757575757569,False,0.0,0.0,0.0,1.1898734177215189
-6.991150442477878,True,0.21454112038140644,0.4838709677419355,13.0,2.7890345649582837
-0.7835455435847183,False,0.6082725060827251,4.0983606557377055,1.0,0.6082725060827251
10.821382007822677,False,0.060263653483992465,0.1388888888888889,18.0,1.0847457627118644
7.765830346475511,False,0.2079002079002079,0.6134969325153375,9.0,1.8711018711018712
-0.5643340857787837,True,1.3162705667276051,9.473684210526315,2.0,2.6325411334552102
