622 USDT-M perpetual symbols on Bitget (granularity=1d)
[ 106/622] BIOUSDT              rows=   528  ( 0.1s)
[ 107/622] BIRBUSDT             rows=   137  ( 0.1s)
[ 108/622] BLESSUSDT            rows=   265  ( 0.1s)
[ 109/622] BLURUSDT             rows=  1210  ( 0.1s)
[ 110/622] BNBUSDT              rows=  2533  ( 0.1s)
[ 111/622] BNTUSDT              rows=  1039  ( 0.1s)
[ 112/622] BOMEUSDT             rows=   818  ( 0.1s)
[ 114/622] BREVUSDT             rows=   160  ( 0.1s)
[ 113/622] BRETTUSDT            rows=   731  ( 0.1s)
[ 115/622] BRKBUSDT             rows=    20  ( 0.1s)
[ 116/622] BROCCOLIUSDT         rows=   486  ( 0.1s)
[ 117/622] BRUSDT               rows=   452  ( 0.1s)
[ 118/622] BSBUSDT              rows=    82  ( 0.1s)
[ 119/622] BSVUSDT              rows=  1132  ( 0.1s)
[ 120/622] BTCUSDT              rows=  2532  ( 0.1s)
[ 121/622] BTWUSDT              rows=    11  ( 0.1s)
[ 122/622] BUSDT                rows=   389  ( 0.1s)
[ 123/622] BXUSDT               rows=     7  ( 0.1s)
[ 124/622] BZUSDT               rows=    75  ( 0.1s)
[ 125/622] C98USDT              rows=  1477  ( 0.1s)
[ 126/622] CAKEUSDT             rows=   810  ( 0.1s)
[ 127/622] CARVUSDT             rows=   611  ( 0.1s)
[ 128/622] CATIUSDT             rows=   633  ( 0.1s)
[ 129/622] CBRSUSDT             rows=    34  ( 0.1s)
[ 130/622] CCUSDT               rows=    52  ( 0.1s)
[ 131/622] CELOUSDT             rows=  1215  ( 0.1s)
[ 132/622] CELRUSDT             rows=  1138  ( 0.1s)
[ 133/622] CETUSUSDT            rows=   586  ( 0.1s)
[ 134/622] CFGUSDT              rows=    91  ( 0.1s)
[ 135/622] CFXUSDT              rows=  1209  ( 0.1s)
[ 138/622] CHIPUSDT             rows=    55  ( 0.1s)
[ 136/622] CGPTUSDT             rows=   541  ( 0.1s)
[ 139/622] CHRUSDT              rows=  1165  ( 0.1s)
[ 137/622] CHILLGUYUSDT         rows=   570  ( 0.1s)
[ 140/622] CHZUSDT              rows=  1515  ( 0.1s)
[ 141/622] CIENUSDT             rows=     7  ( 0.1s)
[ 142/622] CKBUSDT              rows=  1178  ( 0.1s)
[ 143/622] CLANKERUSDT          rows=   231  ( 0.1s)
[ 144/622] CLUSDT               rows=    91  ( 0.1s)
[ 145/622] COAIUSDT             rows=   262  ( 0.1s)
[ 146/622] COHRUSDT             rows=    54  ( 0.1s)
[ 147/622] COINUSDT             rows=   292  ( 0.1s)
[ 148/622] COMPUSDT             rows=  1438  ( 0.1s)
[ 149/622] COOKIEUSDT           rows=   524  ( 0.1s)
[ 150/622] COPPERUSDT           rows=    98  ( 0.1s)
[ 151/622] COPUSDT              rows=    95  ( 0.1s)
[ 152/622] COSTUSDT             rows=   105  ( 0.1s)
