symbol,ts_kst,close,body_pct,wick,entry_close_to_ma10_pct,t+1_close,t+1_pct,t+2_close,t+2_pct,t+3_close,t+3_pct,t+4_close,t+4_pct,t+5_close,t+5_pct,t+6_close,t+6_pct,t+7_close,t+7_pct,t+8_close,t+8_pct,t+9_close,t+9_pct,t+10_close,t+10_pct,t+11_close,t+11_pct,t+12_close,t+12_pct,t+13_close,t+13_pct,t+14_close,t+14_pct,t+15_close,t+15_pct,t+16_close,t+16_pct,t+17_close,t+17_pct,t+18_close,t+18_pct,t+19_close,t+19_pct,t+20_close,t+20_pct,close_now,change_now_pct,new_t+1_pct,new_t+2_pct,new_t+3_pct,new_t+4_pct,new_t+5_pct,new_t+6_pct,new_t+7_pct,new_t+8_pct,new_t+9_pct,new_t+10_pct,new_t+11_pct,new_t+12_pct,change_now_vs_t8_pct
MAGMAUSDT,2026-06-03 15:00,0.3001,8.331528409501116,0.9529314616019806,6.61654990123491,0.33756,12.482505831389554,0.33754,12.475841386204609,0.34512,15.001666111296238,0.36533,21.736087970676447,0.36296,20.94635121626126,0.39169,30.5198267244252,0.39081,30.22659113628791,0.38319,27.687437520826396,0.4114,37.08763745418194,0.42057,40.14328557147618,0.43063,43.495501499500186,0.44973,49.86004665111631,0.43765,45.83472175941353,0.43583,45.22825724758415,0.43993,46.594468510496505,0.43484,44.8983672109297,0.44,46.6177940686438,0.4381,45.98467177607465,0.44613,48.66044651782741,,,0.44613,48.66044651782741,7.361883138912814,9.754951851561895,12.380281322581498,17.364753777499427,14.212270675122005,13.737310472611505,14.80727576398132,13.47895299981733,14.825543464077882,14.32970589002845,16.42527205824788,,16.42527205824788
BEATUSDT,2026-06-03 15:00,1.2165,7.021263493124769,0.9790235525024522,7.825766325211012,1.19552,-1.7246198109330046,1.21415,-0.1931771475544474,1.22719,0.8787505137690168,1.25113,2.846691327579134,1.2463,2.449650637073576,1.235,1.5207562679819304,1.27651,4.933004521167293,1.269,4.315659679408138,1.27348,4.683929305384302,1.25161,2.886148787505136,1.28243,5.4196465269215,1.3101,7.694204685573378,1.37865,13.32922318125771,1.40118,15.181257706535156,1.33752,9.948212083847114,1.3146,8.064118372379784,1.29814,6.711056309083449,1.3172,8.277846280312373,1.30761,7.489519112207155,,,1.30761,7.489519112207155,0.3530338849487817,-1.3703703703703718,1.0583136327817222,3.2387706855792073,8.640661938534281,10.416075650118218,5.39952718676124,3.593380614657218,2.2962962962963096,3.7982663514578427,3.0425531914893647,,3.0425531914893647
FETUSDT,2026-06-03 13:00,0.261,5.030181086519119,0.9541984732824436,4.861390116512667,0.2642,1.226053639846736,0.2602,-0.3065134099616945,0.2645,1.3409961685823766,0.2624,0.5363984674329549,0.2632,0.8429118773946281,0.2689,3.026819923371633,0.2635,0.957854406130269,0.2637,1.034482758620682,0.2675,2.4904214559387,0.2698,3.371647509578534,0.2661,1.9540229885057447,0.2623,0.4980842911877272,0.261,0.0,0.2626,0.6130268199233679,0.2584,-0.9961685823754756,0.2535,-2.873563218390807,0.2639,1.1111111111111165,0.2601,-0.3448275862069011,0.2537,-2.796934865900394,0.2501,-4.176245210727977,0.2452,-6.053639846743298,1.4410314751611777,2.3132347364429253,0.9101251422070584,-0.5309063329541193,-1.0238907849829277,-0.417140690178229,-2.0098596890405656,-3.8680318543799728,0.07584376185060049,-1.3651877133105772,-3.792188092529393,-5.15737580583997,-7.015547971179366
NEARUSDT,2026-06-03 13:00,2.8196,5.205029663072272,0.9432048681541584,4.730244219518984,2.8639,1.571144843240184,2.8112,-0.2979145978152916,2.857,1.326429280749054,2.8693,1.7626613704071523,2.8301,0.3723932472691145,2.9557,4.826925805078747,2.9473,4.529011207263439,2.9738,5.468860831323604,3.0507,8.196198042275503,3.008,6.6817988367144325,2.9414,4.319761668321745,2.8525,1.1668321747765695,2.8017,-0.6348418215349705,2.8759,1.99673712583346,2.8504,1.0923535253227463,2.7973,-0.7908923251525035,2.9133,3.3231664065824984,2.8294,0.3475670307845174,2.8158,-0.1347708894878715,2.7889,-1.088806922967795,2.6969,-4.351681089516244,2.5859170085412515,1.1500437151119707,-1.0895150985271513,-4.078956217634009,-5.787208285695082,-3.2920842020310745,-4.149572936982991,-5.935167126235803,-2.034434057434939,-4.855740130472798,-5.313067455780494,-6.2176340036317255,-9.311318851301378
ARKMUSDT,2026-06-03 13:00,0.1386,5.079605761940873,1.0,2.689486552567233,0.1398,0.8658008658008705,0.1405,1.37085137085138,0.146,5.339105339105331,0.1466,5.772005772005777,0.1459,5.266955266955268,0.1485,7.142857142857137,0.1464,5.6277056277056285,0.1493,7.72005772005771,0.1502,8.369408369408369,0.1529,10.317460317460322,0.152,9.668109668109665,0.151,8.946608946608944,0.1496,7.936507936507943,0.1493,7.72005772005771,0.1494,7.792207792207795,0.1453,4.834054834054842,0.1518,9.523809523809517,0.1491,7.575757575757583,0.1479,6.709956709956712,0.1454,4.9062049062049065,0.1389,0.2164502164502126,0.6028131279303496,2.4112525117213797,1.80843938379103,1.1386470194239833,0.20093770931012894,0.0,0.06697923643671584,-2.679169457468169,1.674480910917617,-0.1339584728733945,-0.9377093101138545,-2.612190221031472,-6.965840589417276
IOUSDT,2026-06-03 13:00,0.1758,5.269461077844313,0.9565217391304364,3.3935187908016218,0.1786,1.5927189988623418,0.1784,1.4789533560864567,0.178,1.2514220705346868,0.1791,1.8771331058020464,0.1771,0.7394766780432284,0.1832,4.209328782707616,0.1817,3.356086461888503,0.1832,4.209328782707616,0.1854,5.460750853242319,0.189,7.508532423208185,0.1841,4.72127417519909,0.1849,5.176336746302614,0.1805,2.6734926052332093,0.1807,2.7872582480090937,0.1784,1.4789533560864567,0.1766,0.4550625711035239,0.1862,5.915813424345843,0.1841,4.72127417519909,0.1827,3.924914675767912,0.1819,3.469852104664388,0.1752,-0.3412969283276548,1.2008733624454189,3.1659388646288207,0.49126637554585806,0.927947598253279,-1.473799126637559,-1.3646288209607,-2.6200873362445405,-3.6026200873362417,1.63755458515284,0.49126637554585806,-0.27292576419214,-0.7096069868995609,-4.36681222707424
EPICUSDT,2026-06-03 13:00,0.431,5.070697220867865,0.9327354260089684,9.23560421735605,0.4222,-2.04176334106728,0.4375,1.5081206496519737,0.4449,3.2250580046403763,0.4577,6.194895591647332,0.4708,9.234338747099768,0.571,32.482598607888626,0.4947,14.779582366589322,0.519,20.41763341067286,0.5162,19.76798143851508,0.5025,16.589327146171684,0.4613,7.030162412993038,0.4783,10.974477958236662,0.4603,6.798143851508119,0.4782,10.95127610208817,0.4767,10.603248259860791,0.4947,14.779582366589322,0.4812,11.64733178654293,0.4788,11.09048723897912,0.4751,10.232018561484924,0.4954,14.941995359628772,0.5013,16.310904872389788,-0.5394990366088679,-3.1791907514451005,-11.117533718689792,-7.84200385356455,-11.310211946050101,-7.8612716763005785,-8.150289017341041,-4.6820809248555,-7.283236994219652,-7.745664739884395,-8.458574181117532,-4.547206165703277,-3.410404624277466
INUSDT,2026-06-03 13:00,0.08385,5.273069679849336,1.0,0.96327513546056,0.08672,3.4227787716159948,0.094,12.104949314251648,0.0936,11.627906976744198,0.09588,14.347048300536688,0.09532,13.679189028026247,0.10085,20.27429934406679,0.10277,22.564102564102573,0.10635,26.833631484794285,0.10751,28.217054263565892,0.10888,29.85092426952893,0.10845,29.33810375670842,0.10955,30.64997018485391,0.11082,32.164579606440086,0.11623,38.61657722122839,0.11556,37.81753130590341,0.11418,36.171735241502695,0.11277,34.49016100178891,0.11087,32.22420989862851,0.1104,31.66368515205725,0.11448,36.52951699463328,0.10787,28.646392367322605,1.0907381288199287,2.3789374706158952,1.97461212976023,3.008932769158434,4.203102961918196,9.29007992477668,8.660084626234129,7.362482369534559,6.036671368124114,4.250117536436291,3.8081805359661476,7.644569816643158,1.4292430653502524
SUSHIUSDT,2026-06-03 13:00,0.2166,7.868525896414333,1.0,7.605941676188564,0.2202,1.662049861495854,0.218,0.6463527239150565,0.222,2.4930747922437746,0.2213,2.1698984302862465,0.2168,0.0923361034164384,0.2213,2.1698984302862465,0.2205,1.8005540166205054,0.2223,2.631578947368426,0.2232,3.0470914127423927,0.225,3.8781163434903134,0.2229,2.9085872576177287,0.2259,4.293628808864267,0.2301,6.232686980609424,0.2318,7.017543859649132,0.2279,5.216989843028626,0.2235,3.185595567867044,0.2349,8.448753462603884,0.231,6.648199445983391,0.2299,6.140350877192986,0.2343,8.171745152354582,0.2167,0.0461680517082256,0.4048582995951471,1.2145748987854288,0.2699055330634231,1.6194331983805634,3.508771929824562,4.273504273504277,2.5191183085919904,0.5398110661268586,5.668016194331984,3.913630229419709,3.418803418803417,5.398110661268561,-2.5191183085919904
MYXUSDT,2026-06-03 11:00,0.3612,6.737588652482282,0.9460580912863084,2.5349873676441503,0.3799,5.177187153931338,0.4006,10.908084163898115,0.4056,12.292358803986708,0.4145,14.756367663344394,0.3993,10.548172757475074,0.3975,10.049833887043189,0.3882,7.475083056478396,0.3949,9.330011074197108,0.3839,6.284606866002214,0.3864,6.976744186046512,0.3948,9.302325581395335,0.3795,5.066445182724247,0.3702,2.4916943521594552,0.3552,-1.6611295681063138,0.3011,-16.638981173864906,0.2828,-21.705426356589157,0.2603,-27.93466223698783,0.2309,-36.07419712070875,0.2477,-31.42303433001108,0.2812,-22.1483942414175,0.291,-19.435215946843865,-2.7855153203342504,-2.1524436566219176,-0.025322866548490502,-3.899721448467959,-6.254748037477843,-10.053178019751826,-23.752848822486705,-28.386933400860975,-34.08457837427197,-41.52950113952899,-37.27525955938212,-28.79209926563686,-26.31045834388453
INITUSDT,2026-06-03 09:00,0.06848,5.907825549025679,0.9896373056994824,3.704152406336114,0.06946,1.4310747663551326,0.0675,-1.4310747663551326,0.06698,-2.1904205607476657,0.06752,-1.4018691588785084,0.06832,-0.2336448598130746,0.06842,-0.0876168224299131,0.06978,1.898364485981302,0.07037,2.75992990654206,0.06887,0.5695093457943947,0.06883,0.511098130841126,0.06867,0.2774532710280312,0.06819,-0.4234813084112129,0.06831,-0.2482476635514069,0.06778,-1.0221962616822318,0.06689,-2.3218457943925146,0.06674,-2.5408878504672976,0.06654,-2.832943925233641,0.0659,-3.76752336448598,0.0658,-3.9135514018691615,0.06468,-5.549065420560745,0.06145,-10.265771028037385,-2.1315901662640346,-2.18843257069774,-2.4158021884325804,-3.097911041637063,-2.9273838283359477,-3.6805456870825566,-4.945289185732552,-5.158448202358971,-5.442660224527497,-6.35213869546682,-6.494244706551093,-8.085832030694899,-12.67585618871679
龙虾USDT,2026-06-03 08:00,0.007183,5.106818846941767,0.9775910364145654,1.1932434526576916,0.007575,5.45732980648754,0.007493,4.315745510232487,0.007437,3.536126966448557,0.007484,4.190449672838648,0.007589,5.652234442433525,0.007663,6.682444661005145,0.007637,6.320478908534032,0.007788,8.42266462480857,0.008012,11.541138799944312,0.00814,13.323124042879012,0.009163,27.565084226646235,0.009056,26.075455937630508,0.009218,28.33078101071976,0.009408,30.975915355700955,0.009252,28.80412084087428,0.009213,28.261172212167622,0.008,11.374077683419184,0.008366,16.469441737435613,0.00842,17.221216761798694,0.008239,14.701378254211328,0.00865,20.423221495196987,2.8762198253723708,4.519774011299433,17.65536723163841,16.28145865434001,18.361581920903962,20.801232665639443,18.798151001540834,18.29738058551619,2.7221366204417103,7.421674370826918,8.115048793014903,5.790960451977401,11.068310220852592
SIRENUSDT,2026-06-03 08:00,0.56907,5.471226021684736,0.9869608826479438,1.5007419879569706,0.57636,1.281037482207816,0.5724,0.5851652696504921,0.56742,-0.2899467552322086,0.56958,0.0896199061626883,0.5724,0.5851652696504921,0.5698,0.1282794735269841,0.57112,0.3602368777127588,0.57783,1.5393536823237897,0.57669,1.3390268332542694,0.5835,2.535716168485433,0.58119,2.129790711160318,0.59742,4.981812430808159,0.5918,3.994236209956601,0.59402,4.384346389723589,0.60129,5.661869365807375,0.5937,4.328114291739161,0.58469,2.74482928286504,0.59308,4.219164601894335,0.59506,4.567100708172997,0.59105,3.8624422303055854,0.57673,1.3460558455023108,-0.19728986033953222,0.9812574632677542,0.5814859041586677,3.390270494782202,2.4176660955644462,2.8018621393835623,4.060017652250669,2.746482529463692,1.1872003876572848,2.6391845352439467,2.9818458716231557,2.2878701348147397,-0.19036740909956043
LITUSDT,2026-06-03 02:00,1.572,8.864265927977847,0.9846153846153848,14.360541248363162,1.576,0.2544529262086516,1.567,-0.3180661577608216,1.554,-1.1450381679389323,1.565,-0.4452926208651474,1.579,0.4452926208651332,1.606,2.162849872773539,1.585,0.8269720101781107,1.62,3.05343511450382,1.602,1.9083969465648876,1.549,-1.4631043256997538,1.612,2.5445292620865163,1.637,4.134860050890582,1.669,6.170483460559795,1.631,3.753180661577604,1.664,5.8524173027989725,1.694,7.760814249363861,1.728,9.9236641221374,1.69,7.506361323155208,1.752,11.450381679389308,1.79,13.867684478371498,1.63,3.689567430025434,-1.111111111111112,-4.382716049382727,-0.4938271604938276,1.0493827160493767,3.024691358024687,0.679012345679006,2.716049382716038,4.567901234567891,6.666666666666658,4.3209876543209775,8.14814814814814,10.493827160493822,0.6172839506172707
VVVUSDT,2026-06-03 01:00,18.292,5.7769039495749865,0.997005988023952,2.148285894579318,18.632,1.858736059479553,18.314,0.1202711567898451,18.801,2.782637218456138,18.932,3.498797288432085,19.346,5.762081784386608,18.471,0.9785698666083452,18.502,1.1480428602667685,18.835,2.9685108244041065,19.532,6.778919746337188,19.53,6.767986004810843,18.788,2.711567898534871,19.227,5.111524163568766,19.312,5.576208178438659,19.552,6.888257161600689,19.386,5.98075661491361,19.268,5.335665864858949,19.4,6.057292805598059,19.528,6.75705226328448,21.207,15.93592827465558,20.809,13.76011371091187,19.486,6.527443691231134,3.700557472790014,3.6899389434563328,-0.2495354393416543,2.081231749402705,2.532519246084419,3.8067427661268844,2.9254048314308383,2.298911600743296,2.9997345367666455,3.6793204141226323,12.593575789753118,10.48048845234935,3.4563312981152094
APRUSDT,2026-06-03 00:00,0.20023,13.015747587063272,0.9393075356415472,12.621632262781944,0.21753,8.640063926484547,0.22603,12.88518204065326,0.22836,14.048843829595972,0.23663,18.17909404185188,0.2434,21.56020576337213,0.2346,17.165259951056292,0.24403,21.8748439294811,0.24345,21.58517704639665,0.23166,15.696948509214412,0.23997,19.847175747889924,0.26313,31.413874044848416,0.24931,24.511811416870607,0.25098,25.345852269889622,0.241,20.36158417819508,0.24444,22.079608450282176,0.24329,21.505268940718185,0.2512,25.45572591519752,0.24996,24.83643809618938,0.2532,26.454577236178388,0.2547,27.203715726914048,0.2299,14.81795934675124,-4.842883548983362,-1.4294516327788092,8.083795440542197,2.407065105771207,3.093037584719647,-1.0063668104333572,0.40665434380775967,-0.06572191415074696,3.1834052166769276,2.674060382008621,4.004929143561299,4.621072088724577,-5.565824604641613
ASTSUSDT,2026-06-02 22:00,114.68,5.239974304854555,0.9844827586206916,4.544418615251377,115.37,0.6016742239274483,113.82,-0.7499128008371239,115.14,0.4011161492849613,117.42,2.389257063132189,117.01,2.031740495291244,118.13,3.0083711196372414,117.51,2.4677363097314253,117.45,2.4154168119986013,116.99,2.0143006627136275,116.46,1.5521450994070345,117.2,2.19741890477851,116.93,1.961981164980816,116.67,1.7352633414719172,116.27,1.3864666899197673,115.99,1.1423090338332649,115.83,1.0027903732124095,116.68,1.7439832577607253,117.16,2.1625392396232903,113.8,-0.7673526334147276,112.53,-1.8747820020927848,105.21,-8.257760725497047,-0.39165602383993864,-0.8429118773946438,-0.21285653469561516,-0.4427415921668761,-0.6641123882503203,-1.0046828437633093,-1.2430821626223993,-1.37931034482759,-0.6555981268624913,-0.2469135802469189,-3.107705406555986,-4.189016602809708,-10.421455938697326
COHRUSDT,2026-06-02 22:00,416.4,9.005235602094235,0.96062552359676,9.736332371427425,428.73,2.961095100864563,427.05,2.5576368876080777,423.67,1.7459173871277711,426.87,2.514409221902024,423.77,1.7699327569644585,426.43,2.4087415946205644,427.46,2.656099903938521,429.07,3.042747358309322,428.79,2.9755043227665814,426.75,2.485590778097988,444.79,6.81796349663786,444.69,6.793948126801158,456.91,9.728626320845352,457.72,9.923150816522588,452.32,8.626320845341022,445.06,6.882804995196932,440.36,5.754082612872248,444.52,6.753121998078772,445.33,6.947646493756006,425.09,2.0869356388088374,401.88,-3.4870317002881803,-0.06525741720464556,-0.5407043139814001,3.663737851632607,3.640431631202369,6.488451767776827,6.6772321532617145,5.418696250029133,3.726664646794232,2.6312722865732914,3.60081105647097,3.7895914419558556,-0.9275875731232709,-6.336961334980305
XANUSDT,2026-06-02 22:00,0.010359,5.060851926977682,1.0,7.033259973342419,0.010772,3.986871319625448,0.011034,6.516072980017379,0.010811,4.363355536248665,0.011142,7.558644656820163,0.010971,5.907906168549085,0.010923,5.444540978858966,0.011225,8.359880297326,0.011641,12.375711941307078,0.011192,8.04131672941404,0.011419,10.232647938990253,0.011836,14.258133024423197,0.011712,13.061106284390386,0.011936,15.22347716961097,0.011298,9.064581523313068,0.011774,13.659619654406791,0.012056,16.381890143836284,0.010337,-0.2123757119413017,0.010447,0.8495028477652239,0.010653,2.838111786852004,0.010314,-0.4344048653344908,0.009385,-9.402451974128786,-3.8570569538699404,-1.9070526587062966,1.6751138218366033,0.6099132376943551,2.5341465509835936,-2.9464822609741392,1.1425135297654792,3.564985825959973,-11.201786788076621,-10.256850786014953,-8.487243363972176,-11.399364315780431,-19.37977836955589
ZORAUSDT,2026-06-02 22:00,0.0124,8.013937282229955,0.9892473118279574,10.349737474414871,0.01189,-4.112903225806452,0.01166,-5.967741935483866,0.01202,-3.06451612903226,0.0122,-1.6129032258064415,0.01231,-0.7258064516129017,0.01197,-3.467741935483869,0.01196,-3.5483870967741886,0.01206,-2.741935483870968,0.01169,-5.725806451612894,0.0119,-4.032258064516118,0.01211,-2.3387096774193576,0.01187,-4.274193548387091,0.01221,-1.5322580645161226,0.0122,-1.6129032258064415,0.0126,1.6129032258064555,0.01277,2.98387096774194,0.01318,6.290322580645171,0.01242,0.1612903225806525,0.01273,2.661290322580649,0.01352,9.03225806451614,0.01198,-3.3870967741935503,-3.0679933665008194,-1.3266998341625098,0.41459369817578523,-1.5754560530679869,1.24378109452737,1.160862354892216,4.477611940298512,5.887230514096191,9.286898839137656,2.9850746268656794,5.55555555555556,12.106135986733012,-0.6633499170812621
MYXUSDT,2026-06-02 20:00,0.3413,6.589631480324799,0.976851851851852,10.296018614270942,0.3394,-0.556694989745096,0.3485,2.1095810137708715,0.3488,2.197480222677998,0.35,2.5490770583064712,0.3496,2.431878113096991,0.352,3.135071784353937,0.3496,2.431878113096991,0.3501,2.5783767946088574,0.3503,2.636976267213597,0.3473,1.7579841781423984,0.3452,1.1426897157925622,0.3511,2.8713741576325904,0.3775,10.606504541459133,0.3384,-0.849692352768829,0.3612,5.830647524172291,0.3799,11.309698212716093,0.4006,17.37474362730736,0.4056,18.839730442426024,0.4145,21.44740697333724,0.3993,16.993847055376502,0.291,-14.737767360093764,0.057126535275629234,-0.7997714938589044,-1.399600114253075,0.2856326763781779,7.826335332762062,-3.341902313624691,3.1705227077977716,8.51185375606969,14.424450157097969,15.852613538988859,18.39474435875463,14.053127677806328,-16.88089117395031
LABUSDT,2026-06-02 18:00,18.75549,5.616119228501597,0.9084466629623896,4.1902958954873375,18.89347,0.7356779268363496,19.15445,2.1271638330963296,19.78482,5.4881530687814495,19.40598,3.4682644921566843,18.94332,1.001466770529579,19.61669,4.591722210403442,19.9624,6.434969174359065,20.5869,9.764660907286336,21.71308,15.769196112711528,22.57741,20.377606770071047,24.34804,29.818202563622695,20.93591,11.625502719470395,8.10445,-56.78891887122117,16.02922,-14.535850569619896,15.4235,-17.765411620810763,14.0,-25.355189333896377,13.51915,-27.91897199166751,13.9808,-25.457559359952743,14.137,-24.624736543806645,14.284,-23.84096603181256,16.20066,-13.62177154529155,5.470371935551256,9.668818520515474,18.269579198422303,1.6953013809752795,-60.63297533868626,-22.138738712482215,-25.080998110448878,-31.995589428228634,-34.33129805847408,-32.08885261986992,-31.33011769620487,-30.616071385201266,-21.305976130451892
