Symbol,week,entry,ret_pct,weeks,reason,fan,m10slope,low_m5,Name
000150,2025-10-05,595000.0,59.49579831932774,4,TIMEOUT,0.13073713490959665,0.031988873435326845,-0.8984700973574409,두산
000150,2025-11-23,855000.0,-11.111111111111116,4,STOP,1.1397058823529411,0.7581699346405228,-0.42320261437908496,두산
000150,2026-03-08,1050000.0,2.0000000000000018,4,TIMEOUT,0.6737825216811207,0.637758505670447,-0.6137424949966644,두산
000150,2026-05-24,1593000.0,7.281858129315766,4,TIMEOUT,0.9538116591928251,0.7327354260089686,-1.0699551569506727,두산
000155,2025-11-30,536000.0,-7.74253731343284,3,STOP,1.0269121813031161,0.8307365439093485,-0.6345609065155807,두산우
000155,2026-05-24,618000.0,-9.223300970873783,3,STOP,0.8128760529482552,0.4055354993983153,-1.398315282791817,두산우
000157,2025-11-30,466500.0,-9.217577706323688,3,STOP,0.7179294823705926,0.5048762190547637,-0.8672168042010503,두산2우B
000157,2026-05-17,567000.0,-13.492063492063489,3,STOP,0.7302816901408451,0.29577464788732394,-0.29295774647887324,두산2우B
000210,2026-03-08,43500.0,36.7816091954023,4,TIMEOUT,1.0050454086781029,0.557013118062563,-1.501513622603431,DL
000210,2026-04-19,64600.0,-3.4055727554179516,4,STOP,0.8401751505199782,0.7279693486590039,-0.17952928297755885,DL
000215,2026-03-29,28000.0,8.571428571428562,4,TIMEOUT,0.2993527508090615,0.5016181229773463,-0.4886731391585761,DL우
000215,2026-04-26,30400.0,-12.335526315789469,3,STOP,0.4600326264274062,0.5089722675367048,-0.03262642740619902,DL우
000220,2026-01-25,4460.0,-1.1210762331838597,1,STOP,0.421875,0.3628472222222222,-0.65625,유유제약
000230,2025-09-07,8780.0,17.312072892938502,4,TIMEOUT,0.08079930495221546,0.5369244135534318,-0.366637706342311,일동홀딩스
000230,2025-11-09,13430.0,-7.446016381236042,4,TIMEOUT,0.08722421754746024,0.1883016931759877,-0.581836839404823,일동홀딩스
000230,2025-12-07,12430.0,6.999195494770727,4,TIMEOUT,0.9125569830087028,0.49316203895565686,-0.6100290095317032,일동홀딩스
000240,2025-11-09,24600.0,14.430894308943088,4,TIMEOUT,0.02857142857142857,0.2698412698412698,-0.8317460317460318,한국앤컴퍼니
000240,2025-11-30,29850.0,-15.07537688442211,4,STOP,0.8277404921700223,0.6017897091722595,-0.1610738255033557,한국앤컴퍼니
000240,2025-12-14,26300.0,-3.6121673003802313,2,STOP,0.930379746835443,0.6729957805907173,-0.7257383966244726,한국앤컴퍼니
000270,2025-09-14,105900.0,-4.060434372049104,1,STOP,0.3556370302474794,0.41796516956920254,-0.230980751604033,기아
000270,2025-10-05,104200.0,-3.454894433781186,1,STOP,0.03161222339304531,0.0273972602739726,-0.779768177028451,기아
000270,2025-11-09,110100.0,12.261580381471383,4,TIMEOUT,0.5589706933523946,0.4374553252323088,-0.3745532523230879,기아
000270,2025-12-21,121000.0,24.876033057851245,4,TIMEOUT,0.2588483888008452,0.6909667194928685,-0.15847860538827258,기아
000270,2026-02-08,151900.0,9.940750493745876,4,TIMEOUT,1.0570987654320987,0.9135802469135802,-0.10493827160493827,기아
000270,2026-03-08,167000.0,-6.706586826347305,3,STOP,0.661605705083966,0.8175753393144698,-0.7849091327352197,기아
000320,2025-09-21,30150.0,-13.598673300165842,1,STOP,1.184593023255814,0.8212209302325582,-0.8226744186046512,노루홀딩스
000320,2026-03-15,23100.0,-5.1948051948051965,2,STOP,0.5456255879586077,0.2273439949827532,-1.3107557227971152,노루홀딩스
000370,2026-02-08,6200.0,16.93548387096775,4,TIMEOUT,0.4845814977973568,0.4801762114537445,-0.04405286343612335,한화손해보험
000370,2026-03-08,7250.0,-6.620689655172418,3,STOP,0.7814845704753962,0.6613844870725605,-1.079232693911593,한화손해보험
000390,2025-12-21,8620.0,-22.157772621809745,4,TIMEOUT,0.40963855421686746,0.3990963855421687,-0.8042168674698795,SP삼화
000390,2026-01-11,6740.0,8.456973293768556,4,TIMEOUT,0.6966394187102634,0.38056312443233425,-0.5885558583106267,SP삼화
000390,2026-02-15,9630.0,-1.869158878504673,4,TIMEOUT,0.04792676359719979,0.3527194399569198,-0.11631663974151858,SP삼화
000390,2026-03-08,10120.0,-12.549407114624511,4,STOP,0.6349684020463436,0.3912127595546193,-1.1928979837496239,SP삼화
000400,2025-09-21,2095.0,-8.114558472553702,4,TIMEOUT,0.03895410885805739,0.028281750266809933,-0.2251867662753471,롯데손해보험
000400,2025-10-19,1925.0,-1.3506493506493467,2,STOP,0.7834394904458604,0.387555120039196,-0.48015678588926997,롯데손해보험
000400,2026-03-08,2150.0,-3.953488372093028,4,TIMEOUT,0.717061923583662,0.5415019762845852,-1.044795783926218,롯데손해보험
000430,2025-09-07,3980.0,-5.778894472361806,3,STOP,0.39490445859872614,0.37791932059447986,-0.4543524416135881,대원강업
000430,2025-12-07,4085.0,-7.955936352509186,3,STOP,0.11512027491408934,0.037800687285223365,-0.42955326460481097,대원강업
000430,2026-01-04,3990.0,4.511278195488733,4,TIMEOUT,0.029895366218236172,0.12705530642750373,-0.6965620328849028,대원강업
000430,2026-02-01,4170.0,-5.635491606714627,1,STOP,0.44155844155844154,0.37662337662337664,-0.5772005772005772,대원강업
000430,2026-02-15,4120.0,-0.6067961165048597,3,STOP,0.30158730158730157,0.1455026455026455,-0.7037037037037037,대원강업
000430,2026-04-26,4480.0,1.5625,4,TIMEOUT,0.18779342723004694,0.3208137715179969,-0.01564945226917058,대원강업
000490,2026-02-01,9850.0,14.720812182741128,4,TIMEOUT,0.050590219224283306,0.37099494097807756,-0.16526138279932545,대동
000500,2025-11-23,67200.0,26.488095238095234,4,TIMEOUT,0.8914285714285715,0.4083116883116883,-0.8415584415584415,가온전선
000500,2025-12-28,77900.0,15.661103979460854,4,TIMEOUT,0.25595695618754805,0.6249039200614912,-0.14296694850115296,가온전선
000500,2026-02-01,87600.0,-5.47945205479452,1,STOP,0.40591397849462363,0.4381720430107527,-0.6559139784946236,가온전선
000500,2026-02-15,89400.0,10.290827740492169,4,TIMEOUT,0.17551755175517553,0.3708370837083708,-0.2808280828082808,가온전선
000500,2026-05-10,477000.0,-35.74423480083857,4,TIMEOUT,0.8513442277279916,0.819978914074855,-3.091460200316289,가온전선
000520,2026-03-08,10520.0,-6.368821292775662,1,STOP,0.4351407000686342,0.12560054907343857,-1.0404941660947151,삼일제약
000540,2026-03-08,4785.0,-6.060606060606055,3,STOP,0.8882602545968883,0.698019801980198,-0.8231966053748232,흥국화재
000640,2025-12-21,113438.0,-5.650663798727063,1,STOP,0.5966630133825566,0.29973754037840333,-0.0280918320258426,동아쏘시오홀딩스
000660,2025-09-14,328500.0,30.289193302891924,4,TIMEOUT,0.19710669077757687,0.21518987341772153,-0.20614828209764918,SK하이닉스
000660,2025-11-23,521000.0,4.99040307101728,4,TIMEOUT,1.1792859945076501,1.2397018438603373,-0.5021577089054531,SK하이닉스
000660,2026-02-01,909000.0,16.721672167216717,4,TIMEOUT,1.4448979591836735,1.0489795918367346,-0.5115646258503401,SK하이닉스
000660,2026-03-08,924000.0,-5.1948051948051965,4,STOP,0.718132854578097,1.09245960502693,-0.7594254937163375,SK하이닉스
000660,2026-04-12,1027000.0,64.16747809152872,4,TIMEOUT,0.0625,0.27598314606741575,-0.5575842696629213,SK하이닉스
000670,2025-11-02,47670.0,39.796517726033144,4,TIMEOUT,0.800386053066978,0.5156565966051841,-0.6587413444451253,영풍
000670,2026-03-22,60200.0,8.30564784053156,4,TIMEOUT,0.03914795624640184,0.335636154289004,-0.9648819804260219,영풍
000670,2026-04-19,65200.0,-2.4539877300613466,4,TIMEOUT,0.14097496706192358,0.10408432147562582,-0.3425559947299078,영풍
000670,2026-05-10,66700.0,-16.941529235382312,2,STOP,0.5311203319502075,0.2033195020746888,-0.06085753803596127,영풍
000680,2025-09-14,4045.0,-10.506798516687265,2,STOP,0.0603448275862069,0.12758620689655173,-0.5,LS네트웍스
000680,2026-05-17,3770.0,-11.538461538461542,2,STOP,0.8096280087527352,0.46061269146608314,-0.6433260393873085,LS네트웍스
000720,2025-12-07,75100.0,-8.122503328894803,4,TIMEOUT,0.2799479166666667,0.3932291666666667,-0.23697916666666666,현대건설
000720,2025-12-21,69400.0,50.28818443804035,4,TIMEOUT,0.350561797752809,0.6292134831460674,-0.19775280898876405,현대건설
000720,2026-02-08,106600.0,47.091932457786115,4,TIMEOUT,1.110843373493976,1.03855421686747,-0.13654618473895583,현대건설
000720,2026-03-08,156800.0,-3.635204081632648,4,TIMEOUT,0.9753602975360297,1.0864714086471408,-0.5318456531845653,현대건설
000720,2026-03-29,149800.0,15.48731642189587,4,TIMEOUT,0.9843298969072165,0.9447422680412371,-0.7150515463917526,현대건설
000725,2025-12-21,56700.0,-2.821869488536155,1,STOP,0.244140625,0.421875,-0.2421875,현대건설우
000725,2026-01-11,55700.0,16.876122082585287,4,TIMEOUT,0.32460732984293195,0.049738219895287955,-0.39790575916230364,현대건설우
000725,2026-02-08,65100.0,5.837173579109067,4,TIMEOUT,0.5701107011070111,0.6678966789667896,-0.5387453874538746,현대건설우
000725,2026-03-08,68900.0,-3.6284470246734424,3,STOP,0.59526938239159,0.6241787122207622,-1.5374507227332457,현대건설우
000725,2026-04-12,78700.0,-7.496823379923756,4,STOP,0.1104868913857678,0.1853932584269663,-0.3333333333333333,현대건설우
000725,2026-05-03,74300.0,-2.0188425302826385,1,STOP,0.12644787644787644,0.2519305019305019,-0.11583011583011583,현대건설우
000810,2025-09-21,454500.0,-3.960396039603964,4,STOP,0.1848013816925734,0.14335060449050085,-0.25215889464594127,삼성화재
000810,2025-10-12,451500.0,-3.322259136212624,1,STOP,0.27951807228915665,0.05542168674698795,-0.6939759036144578,삼성화재
000810,2025-11-23,470000.0,3.8297872340425476,4,TIMEOUT,0.3897058823529412,0.2977941176470588,-0.2536764705882353,삼성화재
000810,2026-03-01,530000.0,-6.320754716981137,1,STOP,0.5805805805805806,0.41541541541541543,-0.3083083083083083,삼성화재
000815,2025-09-28,338500.0,-0.5908419497784312,3,STOP,0.08658008658008658,0.04040404040404041,-0.2077922077922078,삼성화재우
000815,2025-10-12,340500.0,-1.1747430249632873,1,STOP,0.20512820512820512,0.03418803418803419,-0.3418803418803419,삼성화재우
000815,2025-10-26,340000.0,-0.588235294117645,1,STOP,0.03571428571428571,0.14285714285714285,-0.2857142857142857,삼성화재우
000815,2025-11-09,359000.0,5.571030640668528,4,TIMEOUT,0.04843304843304843,0.1737891737891738,-0.8433048433048433,삼성화재우
000815,2025-11-23,354000.0,5.649717514124286,4,TIMEOUT,0.3241206030150754,0.3542713567839196,-0.22613065326633167,삼성화재우
000815,2025-12-14,377500.0,-4.635761589403975,4,STOP,0.6301369863013698,0.4817351598173516,-0.0182648401826484,삼성화재우
000815,2025-12-28,369500.0,-2.571041948579156,2,STOP,0.5046948356807511,0.4788732394366197,-0.28169014084507044,삼성화재우
000815,2026-03-01,411500.0,-5.589307411907651,2,STOP,0.6986301369863014,0.535958904109589,-0.14726027397260275,삼성화재우
000850,2026-02-08,41150.0,-10.32806804374241,4,STOP,0.20963855421686747,0.6024096385542169,-0.11566265060240964,화천기공
000850,2026-03-01,39950.0,-7.634543178973718,1,STOP,0.5863509749303621,0.46657381615598886,-0.7214484679665738,화천기공
000860,2025-12-07,12370.0,12.045270816491517,4,TIMEOUT,0.06901408450704226,0.04366197183098591,-0.5183098591549296,강남제비스코
000860,2025-12-28,12650.0,36.75889328063242,4,TIMEOUT,0.22466422466422467,0.25518925518925517,-0.1855921855921856,강남제비스코
000860,2026-02-08,16330.0,-2.7556644213104664,4,STOP,1.078048780487805,0.8451219512195122,-0.1719512195121951,강남제비스코
000860,2026-03-01,17750.0,-10.535211267605638,1,STOP,0.6840108401084011,0.9008130081300812,-0.06937669376693767,강남제비스코
000880,2025-11-16,88900.0,-10.236220472440948,1,STOP,0.1930745015739769,0.2161594963273872,-0.22455403987408185,한화
000880,2026-02-08,113200.0,17.137809187279164,4,TIMEOUT,1.2223107569721114,0.7872509960159363,-0.4446215139442231,한화
000880,2026-03-08,132600.0,-8.974358974358976,2,STOP,0.5239912758996729,0.8178844056706652,-0.7851690294438386,한화
000880,2026-05-17,165200.0,-24.152542372881356,3,STOP,0.6761786600496278,0.27233250620347393,-0.2679900744416873,한화
00088K,2025-11-16,39950.0,-5.882352941176472,1,STOP,0.1810918774966711,0.3262316910785619,-0.03994673768308921,한화3우B
00088K,2026-02-08,45100.0,14.412416851441234,4,TIMEOUT,0.9684317718940937,0.6008146639511202,-0.714867617107943,한화3우B
000890,2026-05-24,1606.0,-11.64383561643836,4,TIMEOUT,0.3295254833040422,0.3066783831282951,-1.929701230228471,보해양조
000910,2026-05-10,4480.0,-4.241071428571431,1,STOP,0.16840536512667661,0.10581222056631892,-0.14605067064083457,유니온
000970,2025-12-14,7400.0,-5.270270270270272,3,STOP,1.0078740157480315,0.5590551181102362,-0.015748031496062992,한국주철관
000970,2026-05-10,7170.0,-2.092050209205021,1,STOP,0.5501355013550135,0.22493224932249323,-0.3523035230352303,한국주철관
000990,2025-09-14,51500.0,14.563106796116498,4,TIMEOUT,0.10026737967914438,0.08288770053475936,-0.4946524064171123,DB하이텍
000990,2025-10-19,59100.0,-9.644670050761416,3,STOP,1.0995169082125604,0.7594202898550725,-0.6144927536231884,DB하이텍
000990,2025-11-16,67600.0,0.0,4,TIMEOUT,0.23322475570032572,0.5980456026058631,-0.5654723127035831,DB하이텍
000990,2025-11-30,63600.0,5.817610062893075,4,TIMEOUT,0.19256308100929614,0.5099601593625498,-0.06108897742363878,DB하이텍
000990,2025-12-14,67600.0,6.360946745562135,4,TIMEOUT,0.46877098723975824,0.33848220282068503,-0.16118200134318333,DB하이텍
000990,2026-01-04,73700.0,43.55495251017638,4,TIMEOUT,0.44267726971504306,0.3697813121272366,-0.2571239231278993,DB하이텍
000990,2026-02-15,93000.0,-3.2258064516129004,3,STOP,1.1980063434526507,1.010421386497508,-0.2990484821024014,DB하이텍
000990,2026-04-26,152000.0,19.14473684210527,4,TIMEOUT,0.47044025157232705,0.3264150943396226,-0.007547169811320755,DB하이텍
000990,2026-05-24,181100.0,-10.988404196576473,4,STOP,1.6233144845585037,1.1078729882557634,-0.9517181383210092,DB하이텍
000990,2026-06-07,173800.0,-7.249712313003453,2,STOP,0.9853963838664812,0.980528511821975,-0.4047287899860918,DB하이텍
001040,2025-09-07,175600.0,1.5375854214122908,4,TIMEOUT,0.1272824919441461,0.11385606874328678,-0.05907626208378088,CJ
001040,2025-09-28,181000.0,-9.2817679558011,3,STOP,0.7624481327800829,0.5098547717842323,-0.10684647302904564,CJ
001040,2026-02-01,217500.0,0.45977011494253706,4,TIMEOUT,0.38938580799045913,0.49552772808586765,-0.1490757304710793,CJ
001040,2026-02-22,225500.0,-18.536585365853664,2,STOP,1.0466124661246612,0.6276422764227643,-0.024932249322493227,CJ
001040,2026-05-17,218500.0,-19.95423340961099,1,STOP,0.48170469220835127,0.1605682307361171,-0.9685751183814033,CJ
001045,2025-09-07,94800.0,-0.42194092827003704,4,TIMEOUT,0.10107948969578018,0.05593719332679097,-0.43768400392541706,CJ우
001045,2025-09-28,96100.0,-5.82726326742976,3,STOP,0.5402985074626866,0.4417910447761194,-0.15920398009950248,CJ우
001045,2025-10-26,93400.0,-2.1413276231263434,1,STOP,0.0728476821192053,0.19646799116997793,-0.5982339955849889,CJ우
001045,2026-02-08,96400.0,-9.439834024896266,4,STOP,0.3306581059390048,0.28892455858747995,-0.5008025682182986,CJ우
001045,2026-03-01,99200.0,-11.995967741935488,1,STOP,0.7521367521367521,0.48547008547008547,-0.2564102564102564,CJ우
00104K,2025-09-07,145300.0,3.7852718513420536,4,TIMEOUT,0.1955521472392638,0.19095092024539878,-0.24233128834355827,CJ4우(전환)
00104K,2025-09-28,152300.0,-6.1720288903480025,3,STOP,0.8730964467005076,0.6794778825235678,-0.19724437998549674,CJ4우(전환)
00104K,2025-12-21,155200.0,-2.8350515463917536,1,STOP,0.5298184961106309,0.22731201382886776,-0.5548833189282627,CJ4우(전환)
00104K,2026-01-04,153300.0,15.981735159817356,4,TIMEOUT,0.25863596102745795,0.19574844995571303,-0.6465899025686448,CJ4우(전환)
00104K,2026-02-01,177800.0,2.1372328458942658,4,TIMEOUT,0.2699551569506726,0.4600896860986547,-0.35515695067264574,CJ4우(전환)
00104K,2026-03-01,181600.0,-12.004405286343612,1,STOP,1.0681818181818181,0.6800699300699301,-0.2972027972027972,CJ4우(전환)
00104K,2026-04-19,182200.0,3.732162458836452,4,TIMEOUT,0.10026385224274406,0.06860158311345646,-0.5980650835532102,CJ4우(전환)
00104K,2026-05-10,192400.0,-18.970893970893975,2,STOP,0.4850940665701881,0.09782923299565846,-0.07872648335745297,CJ4우(전환)
001060,2025-12-14,27150.0,0.7366482504604033,4,TIMEOUT,0.98125,0.9,-0.1,JW중외제약
001060,2025-12-28,26700.0,7.490636704119846,4,TIMEOUT,0.7037037037037037,0.9417989417989417,-0.1111111111111111,JW중외제약
001060,2026-02-08,33450.0,-3.4379671150971625,4,TIMEOUT,0.4682170542635659,0.5302325581395348,-0.17984496124031008,JW중외제약
001060,2026-03-08,32300.0,-1.7027863777089758,1,STOP,0.7879133409350056,0.5826681870011402,-1.6100342075256557,JW중외제약
001080,2026-05-03,5300.0,-3.7735849056603765,1,STOP,0.03595080416272469,0.003784295175023652,-0.34815515610217596,만호제강
001120,2025-12-14,33950.0,-5.596465390279826,4,TIMEOUT,0.6450511945392492,0.24232081911262798,-0.11604095563139932,LX인터내셔널
001120,2025-12-28,31850.0,13.500784929356357,4,TIMEOUT,0.6857142857142857,0.5047619047619047,-0.46984126984126984,LX인터내셔널
001120,2026-03-01,42600.0,8.920187793427225,4,TIMEOUT,1.2762803234501348,0.9932614555256065,-0.1105121293800539,LX인터내셔널
001120,2026-04-05,53100.0,0.5649717514124353,4,TIMEOUT,0.2550930026572188,0.7581930912311781,-0.2993799822852081,LX인터내셔널
001130,2026-03-08,148500.0,-3.5016835016835057,4,STOP,0.5299647473560517,0.0399529964747356,-1.099882491186839,대한제분
001130,2026-05-10,156500.0,-91.83386581469648,2,STOP,0.04140069305124931,0.009483859201167245,-2.814152836038665,대한제분
001200,2025-10-19,3650.0,-4.383561643835621,3,STOP,0.37697160883280756,0.27129337539432175,-0.6466876971608833,유진투자증권
001200,2026-03-08,4970.0,-9.456740442655931,4,STOP,0.8262233375156838,0.7258469259723965,-1.2107904642409033,유진투자증권
001200,2026-05-17,6520.0,-27.07055214723927,2,STOP,0.5363391655450875,0.27860026917900405,-0.08613728129205922,유진투자증권
001210,2026-02-08,924.0,-11.58008658008658,4,STOP,0.9457013574660634,0.5525389643036701,-0.5309200603318251,금호전기
001210,2026-05-10,886.0,-6.884875846501126,1,STOP,0.5104261106074339,0.11151405258386282,-0.6563916591115139,금호전기
001230,2025-12-28,7610.0,-4.730617608409982,1,STOP,0.3734567901234568,0.35185185185185186,-0.2839506172839506,동국홀딩스
001230,2026-03-08,9530.0,8.394543546694644,4,TIMEOUT,1.0049627791563276,0.674937965260546,-0.4218362282878412,동국홀딩스
001250,2026-03-08,2515.0,26.043737574552694,4,TIMEOUT,0.6864406779661016,0.3672316384180791,-1.3220338983050848,GS글로벌
001250,2026-04-26,4330.0,-15.819861431870674,4,STOP,0.8356605800214822,0.8281417830290011,-0.37379162191192267,GS글로벌
001250,2026-05-17,3980.0,-8.417085427135673,1,STOP,0.9552129221732746,0.842143906020558,-0.4170337738619677,GS글로벌
001260,2026-02-22,8940.0,-5.8165548098433995,2,STOP,0.31343283582089554,0.09769335142469471,-0.4043419267299864,남광토건
001260,2026-03-15,9020.0,-5.654101995565409,3,STOP,0.38228155339805825,0.18932038834951456,-1.1504854368932038,남광토건
001260,2026-04-12,10750.0,-7.627906976744181,4,TIMEOUT,0.2064026958719461,0.3251895534962089,-0.7245155855096883,남광토건
001260,2026-04-26,9740.0,-9.342915811088293,3,STOP,0.2747784045124899,0.37550362610797744,-0.1063658340048348,남광토건
001270,2025-09-28,65500.0,-3.8167938931297662,3,STOP,0.6371833404894804,0.36839845427221984,-0.39501932159725206,부국증권
001270,2026-03-08,78800.0,-3.8071065989847663,3,STOP,0.6943573667711599,0.6167711598746082,-1.1630094043887147,부국증권
001290,2025-09-28,724.0,4.834254143646399,4,TIMEOUT,0.31390593047034815,0.02351738241308747,-0.1329243353783231,상상인증권
001290,2025-10-26,759.0,-12.648221343873523,2,STOP,0.07699619771863139,0.20437262357414449,-0.21292775665399216,상상인증권
001290,2026-03-08,1330.0,-18.571428571428573,4,STOP,0.9186180422264878,0.8280230326295587,-0.6656429942418429,상상인증권
001340,2026-03-08,6900.0,-2.753623188405796,4,TIMEOUT,0.8836140888208269,0.47013782542113325,-1.4793261868300154,PKC
001340,2026-04-19,7970.0,-12.296110414052697,3,STOP,0.05670103092783505,0.3956185567010309,-0.4381443298969072,PKC
001360,2026-02-01,1811.0,9.939260077305345,4,TIMEOUT,0.10257441673370878,0.2164119066773932,-0.046661303298471075,삼성제약
001360,2026-03-01,1991.0,-5.424409844299349,3,STOP,1.0286783042394014,0.6151288445552785,-0.2053200332502082,삼성제약
001380,2025-11-09,3454.0,10.422698320787482,4,TIMEOUT,0.23712342079688883,0.2793974732750243,-0.4868804664723023,SG글로벌
001380,2025-12-21,3794.0,-13.679493937796517,2,STOP,0.4073948439620078,0.5498643147896876,-0.08344640434192642,SG글로벌
001390,2025-09-14,4800.0,6.458333333333344,4,TIMEOUT,0.049079754601226995,0.029447852760736196,-0.40736196319018403,KG케미칼
001390,2025-10-05,5150.0,-5.436893203883497,4,STOP,0.2822857142857143,0.053714285714285714,-0.5097142857142857,KG케미칼
001390,2025-10-19,5090.0,-4.322200392927311,2,STOP,0.35502958579881655,0.4532544378698225,-0.17988165680473372,KG케미칼
001390,2025-11-16,5710.0,1.5761821366024442,4,TIMEOUT,0.1379657603222558,0.25579053373615307,-0.6948640483383686,KG케미칼
001390,2025-12-14,5800.0,-11.55172413793103,3,STOP,0.5522107243650047,0.36124176857949203,-0.605832549388523,KG케미칼
001390,2026-05-03,7070.0,-19.37765205091938,2,STOP,0.3863361547762999,0.15114873035066506,-0.03385731559854897,KG케미칼
001430,2025-12-14,44750.0,37.87709497206704,4,TIMEOUT,0.5837264150943396,0.5719339622641509,-0.7877358490566038,세아베스틸지주
001430,2026-02-08,83800.0,-26.133651551312653,4,STOP,1.1963902019767942,1.2806188225182638,-0.2784701332187366,세아베스틸지주
001430,2026-05-10,74000.0,-15.000000000000002,2,STOP,0.20781527531083482,0.027531083481349913,-0.3605683836589698,세아베스틸지주
001440,2025-10-19,17570.0,42.003414911781455,4,TIMEOUT,0.0959119496855346,0.18632075471698112,-0.20440251572327045,대한전선
001440,2025-11-23,22500.0,0.6666666666666599,4,TIMEOUT,1.2153212815464471,0.8899230356183998,-0.22731340612135315,대한전선
001440,2026-02-01,29400.0,22.44897959183674,4,TIMEOUT,0.6432337434094904,0.3602811950790861,-0.07381370826010544,대한전선
001440,2026-03-08,30250.0,-6.6115702479338845,3,STOP,0.6148068669527897,0.6566523605150214,-1.4892703862660943,대한전선
001440,2026-05-24,54800.0,-17.06204379562044,1,STOP,1.3517745302713988,0.9739039665970772,-0.7651356993736952,대한전선
001450,2025-09-07,27850.0,0.0,4,TIMEOUT,0.09562841530054644,0.24863387978142076,-0.11475409836065574,현대해상
001450,2025-11-30,30050.0,0.9983361064891838,4,TIMEOUT,0.11392405063291139,0.14430379746835442,-0.41012658227848103,현대해상
001450,2025-12-14,29450.0,-7.47028862478778,4,STOP,0.4366576819407008,0.23450134770889489,-0.3450134770889488,현대해상
001450,2026-01-04,30550.0,-10.801963993453356,1,STOP,0.43107769423558895,0.42105263157894735,-0.16541353383458646,현대해상
001460,2026-03-08,47550.0,-6.203995793901152,1,STOP,0.604494382022472,0.2752808988764045,-0.9629213483146067,BYC
001460,2026-03-22,53700.0,-13.035381750465547,2,STOP,0.27882173692229556,0.23108176739461656,-0.7689182326053834,BYC
001500,2025-11-02,8730.0,-8.132875143184426,1,STOP,0.25996533795493937,0.3483535528596187,-0.49566724436741766,현대차증권
001500,2026-02-08,9230.0,23.40195016251354,4,TIMEOUT,0.6779026217228464,0.6179775280898876,-0.13857677902621723,현대차증권
001500,2026-03-08,11390.0,-4.302019315188765,3,STOP,0.9812661498708011,0.8888888888888888,-0.9470284237726099,현대차증권
001510,2025-11-16,1373.0,-3.7873270211216337,1,STOP,0.061488673139157846,0.1990291262135915,-0.498381877022653,SK증권
001510,2026-02-01,1898.0,124.13066385669124,4,TIMEOUT,0.48254620123203285,0.4934976043805607,-0.9431895961670086,SK증권
001510,2026-02-15,2432.0,46.58717105263157,4,TIMEOUT,0.9697972693421602,0.8572610674389741,-0.04633843607778256,SK증권
001510,2026-03-08,3866.0,2.379720641489902,4,TIMEOUT,1.2778592375366569,1.1620234604105575,-0.44692082111436976,SK증권
001510,2026-05-17,4455.0,-13.580246913580252,1,STOP,0.16174375534238786,0.2804634818121376,-0.11871972646975021,SK증권
001515,2026-05-03,13110.0,-32.49427917620137,2,STOP,0.5778879813302217,0.426487747957993,-0.05367561260210035,SK증권우
001520,2025-09-28,829.0,18.697225572979505,4,TIMEOUT,0.37176938369781176,0.2624254473161043,-1.1013916500994032,동양
001520,2025-10-19,1011.0,-16.2215628090999,4,TIMEOUT,0.7361495844875351,0.5650969529085866,-0.6135734072022162,동양
001520,2025-11-02,874.0,-6.864988558352403,3,STOP,0.7006920415224913,0.5409457900807378,-0.34832756632064577,동양
