symbol,timestamp,trigger_body_pct,entry_close,entry_close_to_ma10_pct,entry_close_to_weekly_ma20_pct,fwd10_close_mean_return_pct,fwd10_close_median_return_pct,fwd10_close_to_ma10_mean_pct,fwd10_close_to_ma10_median_pct,ret_t+1_pct,dist_ma10_t+1_pct,ret_t+2_pct,dist_ma10_t+2_pct,ret_t+3_pct,dist_ma10_t+3_pct,ret_t+4_pct,dist_ma10_t+4_pct,ret_t+5_pct,dist_ma10_t+5_pct,ret_t+6_pct,dist_ma10_t+6_pct,ret_t+7_pct,dist_ma10_t+7_pct,ret_t+8_pct,dist_ma10_t+8_pct,ret_t+9_pct,dist_ma10_t+9_pct,ret_t+10_pct,dist_ma10_t+10_pct,ret_t+11_pct,dist_ma10_t+11_pct,ret_t+12_pct,dist_ma10_t+12_pct,ret_t+13_pct,dist_ma10_t+13_pct,ret_t+14_pct,dist_ma10_t+14_pct,ret_t+15_pct,dist_ma10_t+15_pct,ret_t+16_pct,dist_ma10_t+16_pct,ret_t+17_pct,dist_ma10_t+17_pct,ret_t+18_pct,dist_ma10_t+18_pct,ret_t+19_pct,dist_ma10_t+19_pct,ret_t+20_pct,dist_ma10_t+20_pct
1000BONKUSDT,1727672400000,5.695425887530147,0.024979,6.496640403833702,8.790237231443294,-3.152648224508592,-2.5821690219784674,0.7186560019883783,0.6007104411699863,-2.7463068977941574,3.04822179991854,-2.2058529164498295,3.054336820789736,-5.788862644621493,-0.9437139056791237,-7.005884943352422,-2.35197679551044,-6.653589014772409,-1.7698033879454507,-5.504623884062617,-0.8360290719657094,-5.868929901116946,-1.4439903594257615,-2.029704952159816,2.3928770172509743,-0.6885784058609312,3.287186426563957,-4.515793266343731,-0.22464201600522188,-4.055406541494856,0.3937667560321875,-0.7246086712838808,3.7182650884604165,-3.042555746827336,1.006772988122259,-1.9896713239120896,1.5728397827647307,0.11209415909363965,3.028605094780394,-0.0520437167220569,2.2857166268574636,-2.418031146162778,-0.48705208966983854,-4.707954681932823,-2.556145967233519,-1.95364105848914,0.39023110535418665,-1.2130189359061658,0.8076541263077851
1000BONKUSDT,1734699600000,5.379627535248427,0.027953,1.3744832088199062,6.196539390128765,14.500948019890538,18.427360211784077,5.354810542386194,3.9142688037634006,-1.0231459950631347,1.1505430987521985,0.515150431080749,3.165044978887467,1.9031946481594146,4.684238379443144,1.6849712016599387,4.690135761272328,2.0140950881837405,4.436997564504022,5.888455621936829,7.200028973959668,12.188316102028407,11.392512973888842,23.4393446141738,18.520121456933634,20.241119021214192,12.706519078389233,19.922727435337904,10.34741561493948,17.54015669158947,6.338700542115064,20.269738489607573,6.897681058960837,17.504382356097743,3.0113718332298207,17.13590670053305,1.3159971161314188,19.31456373197868,1.678896872989794,22.53425392623332,2.9621301846296206,23.60032912388652,2.871468724691505,24.315815833720904,3.391540043022779,20.885057060065122,0.4844163066007106,20.144528315386555,-0.14954971561769714
1000BONKUSDT,1756490400000,5.611780184191896,0.020871,2.3981709530865216,0.9433665684043474,5.527286665708396,5.581907910497817,1.8514358379918359,1.0092888382735867,7.843419098270325,9.377885334966143,2.170475779790132,3.2454233381912134,5.074026160701456,5.436747567214129,5.251305639403956,5.026367752453906,4.508648363758329,3.591901480359244,3.9145225432418105,2.31346944937162,1.5092712376024113,-0.5828194948897776,3.9288965550284978,1.0109947424547838,9.678501269704379,5.0682064369251085,6.516218676632649,1.4058423194117609,8.413588232475687,3.15618631665808,6.60246274735279,1.0069368780416992,6.774950888793055,1.0075829340923899,6.444348617699195,0.5813216465346948,4.264290163384593,-1.4559039963772324,5.8933448325427555,-0.10305643695929227,5.807100761822614,-0.5874805861300813,4.585309759954001,-1.7959976965159754,5.35671505917302,-0.6685639427203272,6.008336926836271,-0.0063272832453634305
1000CATUSDT,1755871200000,7.002216716651456,0.008206,5.008573695390657,6.780135199318141,6.189373629051917,5.099926882768701,3.283333932799921,3.45261777413881,0.30465513039240455,4.82813077089622,2.2788203753351164,6.088759116706481,3.594930538630272,6.617001530087535,3.6680477699244567,5.800562147103479,4.045820131611025,5.278733399918627,4.167682183767978,4.3801057477440075,5.764075067024122,4.721454685859755,5.82500609310262,3.4351326885511595,6.629295637338546,2.896386278913901,6.080916402632214,1.7700149644594025,4.43577869851328,-0.2037845705967995,2.3519376066293014,-2.20188400228222,2.083841091884,-2.3170120223421944,3.911771874238364,-0.5910675355864713,10.309529612478668,4.900858722230575,17.170363148915435,10.064332974656015,10.528881306361201,3.363001287763978,9.688033146478194,2.2074353325914746,11.552522544479661,3.470102859726461,9.395564221301496,1.1584142795970354
1000CATUSDT,1758340800000,5.331695331695336,0.008574,5.397730764975593,5.530050340320254,-0.41754140424539476,-0.839748075577327,1.3616710673238819,1.135401440752106,1.4928854676930212,6.017226885637362,-0.20993701889433933,3.555953620101166,-1.038021926755313,2.1562985347764814,-1.1546536039188258,1.5882529217860437,-3.044086773967819,-0.4884004884004951,-2.974107767669699,-0.6603537012048702,-1.9944016794961428,-0.05352363960750556,-2.390949381852115,-0.7659836843103743,-2.6125495684627973,-1.2371963191635302,-1.2013062747842391,0.3161896190329694,-0.6181478889666343,1.1250623056656712,-0.641474224399341,1.1457405758385408,-0.5714952181012413,1.1689313475345593,-1.4695591322603145,0.2872812744842233,-1.0730114299043627,0.48929591147654894,-0.37322136692326546,0.9334751270235049,1.7611383251691168,2.705056973349662,4.466993235362721,4.711246200607889,3.3123396314438946,2.9425436965414686,1.9827385117797998,1.296324185308324
1000CATUSDT,1759827600000,6.712649341051859,0.008664,6.437346437346439,9.173387096774187,-0.45475530932594355,-1.292705447830103,1.1549658523530397,0.6129993271472891,1.442751615881811,7.08498324703016,10.064635272391499,14.154376556215286,4.674515235457074,7.283546070765266,0.6117266851338985,2.325417600863957,-3.958910433979681,-2.543861703871999,-3.6934441366574227,-2.460693202408096,-2.0083102493074856,-1.322671377763322,-2.57386888273314,-2.4049023008440265,-3.635734072022153,-3.724630996309967,-2.2622345337026775,-2.131200591743345,0.8194829178208666,1.017693997918348,-0.7386888273314846,0.5448125891458463,-1.188827331486619,0.686848728624187,-1.396583564173587,0.681186065148732,-2.643120960295476,-0.7249958807052256,-2.908587257617734,-1.0748641719782694,-0.03462603878115802,1.6489642626606418,-2.377654662973218,-0.7533266058059966,-0.08079409048938206,1.2159476207178759,2.793167128347194,3.5966871394007374
1000RATSUSDT,1730952000000,6.9825884042362185,0.1192,8.049311094996373,6.873719555111251,-0.5473993288590602,0.08808724832214843,1.4926113603969167,1.4030170070769183,-0.3942953020134213,6.208068700241513,-2.835570469798653,2.6063537624692272,-2.508389261744972,2.1572488484123773,-2.105704697986576,2.0499186679026926,-3.129194630872481,0.5293308491929545,-1.9798657718120813,1.1855790631413783,-2.147651006711415,0.5560584507952987,0.11744966442953124,2.318323673651358,-3.0285234899328874,-1.2498611739981085,-1.392617449664425,0.5586592178771076,0.08389261744966683,2.014639485565762,0.5285234899328906,2.117687161787891,0.3271812080536925,1.6204549510124586,0.09228187919463003,1.1573190894060716,1.9798657718120813,2.5355534186952737,0.9228187919463119,1.1774600504625723,3.7332214765100633,3.385423198802659,0.2684563758389269,-0.08276277180045645,0.20973154362416124,-0.4624807299695845,0.31040268456375447,-0.5307467057101137
1000RATSUSDT,1733234400000,10.133178922987836,0.11412,6.540694960509362,2.254857598552021,8.926130389064143,8.71889239397126,3.0632863587329235,1.5477160710907425,4.933403434980719,10.286330020906052,5.827199439186824,9.67823962656545,10.252365930599359,12.329256316400325,10.015772870662456,10.322223491472112,8.824044865054324,7.524740473943502,11.084822993340339,7.840718654564327,11.409043112513148,6.315903902598112,11.505432877672629,4.734234308383683,10.322467577988094,1.7571084493154303,12.697160883280759,2.7441581785500473,11.12863652295828,0.7451422760998351,7.553452506133897,-2.6483395331498465,7.492113564668772,-2.460163480805328,8.613739922888193,-1.316837043406252,7.9127234490010485,-1.8725099601593667,7.237995092884686,-2.1437538481221186,7.474588152821587,-1.5744872082945398,6.449351559761659,-2.059902446889992,8.175604626708733,-0.27465869617900723,9.612688398177365,1.3383236928660547
1000RATSUSDT,1747036800000,5.016521477921292,0.03496,5.206139030996074,9.01493654307898,-9.781178489702516,-9.825514874141874,-3.0566141102096402,-3.959787320646111,-0.22883295194507078,3.837337382036872,0.20022883295194688,3.452349310416102,0.40045766590389376,2.673609079740239,-5.9210526315789345,-3.796653796653778,-5.577803203661329,-3.0657191519351517,-7.00800915331808,-4.122920844638443,-8.352402745995422,-5.173434355392446,-5.520594965675061,-1.9124547128348248,-8.237986270022885,-4.390069442374757,-14.187643020594965,-9.247663127325541,-13.529748283752857,-7.247177221404014,-12.929061784897025,-5.268726854013019,-11.32723112128146,-2.2791034895816744,-10.840961098398164,-1.2075686982980027,-8.810068649885583,1.4059418538074875,-11.84210526315789,-1.4359269564104962,-15.017162471395876,-4.272457790952445,-18.306636155606405,-6.63310340318415,-20.680778032036606,-8.038734496252578,-17.906178489702512,-4.409805488942187
1000RATSUSDT,1758596400000,8.04315841098579,0.02203,6.291614397375275,5.1526216558077405,9.888788016341348,12.233318202451192,4.2273753501771,4.104311454723266,4.0399455288243225,9.283364325561442,4.630049931911031,8.705904546312018,7.126645483431678,9.987416693852836,4.630049931911031,6.328997139957569,10.894235133908303,10.808726810903977,6.21879255560599,4.834012813046011,5.310939627780288,2.6003891738899623,5.038583749432591,0.9554556956502789,2.7689514298683586,-2.1861228722025383,11.892873354516556,5.305878332194107,13.617793917385379,5.97400397984673,12.755333635950974,4.3785192032944,13.66318656377666,4.586083033998823,13.300045392646384,3.426842912194926,14.071720381298222,3.8301037061521335,12.800726282342259,2.0617709873501004,14.979573309123909,3.1309800089572857,14.888788016341344,2.147065945596891,12.573763050385828,-0.776186284708329,12.573763050385828,-0.8356991483065993
1000RATSUSDT,1760263200000,7.456588355464758,0.02104,9.344143020476048,0.8604779367704471,30.354087452471486,27.44771863117871,8.812388656818898,8.135984478030817,7.414448669201517,14.592840482709658,21.245247148288982,24.66402775741582,39.923954372623584,36.76484251602714,40.01901140684411,30.706774923466014,31.701520912547526,18.713049438779887,36.216730038022824,18.141720598540758,33.84030418250951,12.075141287908947,40.63688212927758,13.046800382043955,24.619771863117872,-2.3063452438615504,21.577946768060833,-6.276334591287153,25.38022813688213,-4.6655343139026435,25.142585551330797,-5.1273736172666045,25.665399239543735,-3.6899428113502957,25.95057034220532,-2.419265751003442,22.100760456273772,-4.693006863290665,26.80608365019011,-0.28777516163996014,28.08935361216731,1.1788556840366489,34.838403041825096,7.000075431847326,39.30608365019011,9.271893524214308,56.606463878327,19.557329462989838
1000RATSUSDT,1774821600000,9.400921658986174,0.04748,4.800794614280992,5.856910351592991,-3.4014321819713595,-4.201769165964625,0.3729784976015778,-0.023386104069429682,-3.5172704296546016,1.90190190190189,-5.7076663858466805,-0.07142538279540492,-5.9604043807919105,-0.22123399405572178,-7.603201347935977,-1.6720459028151415,-6.0025273799494485,0.024653174656545557,-5.749789385004219,0.10513835760463154,-2.8854254422914978,2.7795733678086574,-1.0320134793597395,3.8544843743093216,-1.0530749789385012,3.0172791860363173,0.7160909856781803,4.781103466409578,1.2005054759898925,4.770834241856008,1.474304970513899,4.2789429257840395,0.42122999157539764,2.5244054530598232,-3.706823925863531,-2.0796299072626407,-5.286436394271268,-3.7560192616372237,-5.117944397641115,-3.6466688054753607,-5.139005897219891,-3.4470931229634822,-4.696714406065718,-2.6337306881267004,-4.738837405223256,-2.3089051599386607,-3.643639427127216,-0.7419942723249198
1000RATSUSDT,1776384000000,5.527865881286825,0.04658,2.3578790076252103,5.383423264442725,-12.959424645770724,-14.018892228424225,-2.7776632967196275,-2.8781089977538565,-7.492486045513096,-4.439811940033702,-8.930871618720488,-4.941176470588247,-8.522971232288539,-3.9428300908496445,-9.510519536281672,-4.23936750272628,-10.176041219407473,-4.267246310490788,-9.832546157148991,-3.1186565787045555,-13.9330184628596,-6.54358113621,-15.56462000858739,-7.29522687094875,-14.147702876771156,-4.808378957391116,-16.638042078145126,-5.832423911725485,-14.491197939029638,-2.637561416803157,-13.86861313868613,-1.3741734064259126,-15.392872477458141,-2.3513962189350543,-13.99742378703307,-0.22415940224159353,-14.491197939029638,-0.2978797967408472,-14.233576642335773,0.5183172302737641,-14.04036066981538,0.7574423110797849,-13.37483898668958,1.2775783740367852,-15.199656504937748,-0.7338158423803794,-15.349935594675834,-1.0589179965873703
1000SATSUSDT,1723989600000,7.535211267605625,0.0003054,7.161654794905085,6.850465327828703,-3.711525867714473,-4.485920104780609,-0.15823693828826418,-1.7504129294432855,-1.11329404060248,5.241148592138284,-0.2619515389652978,5.32503457814661,-1.538965291421089,3.3368844290181845,-0.7531106745252134,3.422390555157475,-0.29469548133596,3.010825439783491,0.06548788474132446,2.612316164125995,-0.09823182711198666,1.7169528254709083,-1.571709233791751,-0.3183446080381983,-3.8965291421087156,-2.978413936729381,-4.977079240340534,-3.584836705538389,-5.3700065487884805,-3.5670192532283345,-4.22396856581532,-2.0034843205574893,-4.747871643745898,-2.2184873949579647,-5.468238375900449,-2.485982571100447,-6.024885396201707,-2.4837756107505724,-6.417812704649636,-2.23377689597374,-6.385068762278974,-1.5529768258668764,-5.795677799607072,-0.4911455451023877,-7.531106745252133,-1.9478490330196947,-7.825802226588076,-1.9641986487427574
1000SATSUSDT,1732982400000,10.802919708029203,0.0003036,10.989252028953715,9.484313018391651,-3.420619235836631,-3.3596837944664135,0.9236011010132545,-0.8564122039681061,-3.293807641633737,6.569872958257696,-4.611330698287225,4.465767260659399,-3.985507246376819,4.412923561859718,-1.9433465085638935,5.369341308887553,-1.2516469038208116,4.872844299856577,-2.140974967061922,2.9595231494316687,-3.0632411067193708,1.1374961338877698,-0.36231884057971897,2.761830349560084,1.7127799736495448,3.676347154608032,-3.3596837944664135,-1.155543577131696,-2.997364953886694,-0.8150343526875905,-2.997364953886694,-0.9784472613563805,-5.4347826086956585,-3.323568037175485,-3.3596837944664135,-1.0588790719633103,-4.413702239789196,-1.8201502131402776,-4.479578392621873,-1.6515752704581586,-4.841897233201591,-1.8448680053001758,-6.587615283267456,-3.0228422924360654,-5.533596837944674,-1.1852260198456477,-5.467720685111997,-0.8977900552486219
1000XECUSDT,1727395200000,8.462819089900101,0.03909,7.9714948624461375,8.940415807368604,-0.7764134049629059,-0.908160654898954,1.0662187745632414,-0.060541208617125364,1.1511895625479636,7.985580074284475,1.5349194167306301,7.299270072992703,1.1767715528268152,5.825060872822621,0.23023791250959275,3.969854580193178,0.5116398055768707,3.3050245839139727,-0.9721156305960562,1.0256544092700486,-0.5116398055768707,0.7252007252007316,-0.9721156305960562,-0.409066351076692,-0.12790995139422215,-0.3293420817483142,-1.3558454847787227,-1.421413232436857,-1.3046815042210196,-1.127626858021517,-2.0721412125863345,-1.540677486560874,-0.8953696597595371,-0.14949224186814397,-0.6907137375287783,0.14963108198751998,-0.639549756971093,0.3176899036598861,-0.920951650038371,0.028409824633893237,-2.097723202865186,-1.0011123470522763,-2.097723202865186,-0.8883018672467901,-2.455871066769001,-1.0176003322776686,-3.018674852903557,-1.4223678394050647
