asset,symbol,entry_dt,entry_close,ret_1w,ret_4w,ret_8w,ret_13w,ret_26w,ret_52w
crypto,KNCUSDT,2025-07-07,0.4938,-0.06561360874848121,-0.10085054678007288,-0.2517213446739571,-0.42122316727420006,-0.5198460915350345,
crypto,KSMUSDT,2023-11-27,25.62,0.25370804059328633,0.7615144418423108,0.5062451209992194,1.1428571428571428,0.1736924277907883,0.6245120999219358
crypto,KSMUSDT,2025-08-18,15.97,-0.03443957420162813,-0.035065748278021336,-0.3149655604257985,-0.472135253600501,-0.7026299311208517,
crypto,LDOUSDT,2025-07-21,1.1417,-0.19488482088114212,0.2570727861960236,0.09284400455461173,-0.15179118857843554,-0.5661732504160462,
crypto,LDOUSDT,2025-08-04,1.4418,-0.05194895269801636,-0.1677070328755722,-0.19260646414204474,-0.41684006103481763,-0.7556526564017201,
crypto,LINKUSDT,2023-07-17,7.889,-0.04309798453542901,-0.21206743566992015,-0.221701102801369,0.2902776017239195,0.9505640765623018,0.8766637089618454
crypto,LINKUSDT,2023-09-18,6.967,0.15573417539830636,0.4610305726998709,1.1396583895507395,1.191474092148701,1.6589636859480406,0.596239414382087
crypto,LINKUSDT,2025-07-14,19.293,-0.0033172653293941368,0.32965324210853675,0.24941688695381758,-0.10459752241745712,-0.310527134193749,
crypto,LQTYUSDT,2025-06-23,1.4814,-0.15174834615903887,-0.2151343323882814,-0.3876738220602133,-0.5078304306736872,-0.7521263669501823,
crypto,LTCUSDT,2023-06-26,113.54,-0.16293817156949086,-0.17236216311432095,-0.4241676942046857,-0.4003875286242734,-0.35828782807821036,-0.33635723093183023
crypto,LTCUSDT,2023-07-17,93.11,0.00923638706905816,-0.30018257974438844,-0.3181183546343035,-0.2996455804961874,-0.22962087853076996,-0.20470411341424122
crypto,LTCUSDT,2024-11-04,76.65,0.13829093281148075,0.7604696673189821,0.5082844096542725,0.3975212002609263,0.30593607305936055,0.43822570123939975
crypto,LUNAUSDT,2024-11-18,0.5102,0.13171305370442976,-0.21011368090944715,-0.3116424931399451,-0.5076440611524893,-0.6274010192081536,-0.8583496667973344
crypto,LUNCUSDT,2025-07-21,6.409e-05,-0.08675300358870353,-0.052426275550007784,-0.07598689343111253,-0.25667030738024665,-0.4347012014354814,
crypto,LUNCUSDT,2026-02-23,4.256e-05,-0.02655075187969924,-0.15718984962406013,0.4525375939849625,,,
crypto,LUNCUSDT,2026-03-30,3.66e-05,0.0986338797814208,1.3142076502732238,,,,
crypto,MAGICUSDT,2025-07-28,0.1838,0.4717083786724703,0.06909684439608288,-0.04298150163220882,-0.27203482045701843,-0.632752992383025,
crypto,MAGICUSDT,2025-09-29,0.1772,-0.29458239277652365,-0.244920993227991,-0.42155756207674944,-0.43679458239277646,-0.6783295711060948,
crypto,MANAUSDT,2023-10-23,0.3794,0.06325777543489708,0.1871375856615709,0.42567211386399584,0.17343173431734304,0.17158671586715868,-0.23089088033737482
crypto,MANAUSDT,2024-11-04,0.3496,0.12156750572082364,1.1209954233409611,0.5657894736842104,-0.09525171624713957,0.04919908466819223,-0.33123569794050345
crypto,MANAUSDT,2025-07-07,0.3196,0.10137672090112626,-0.03504380475594493,0.009073842302878665,-0.17365456821026282,-0.5622653316645807,
crypto,MANAUSDT,2025-08-04,0.3084,-0.040856031128404635,0.04571984435797671,0.07976653696498048,-0.24189364461738005,-0.6712062256809339,
crypto,MANTAUSDT,2026-05-04,0.07323,0.013245937457326162,,,,,
crypto,MASKUSDT,2024-11-04,2.948,-0.022048846675712275,0.4531886024423337,0.08548168249660804,-0.24118046132971505,-0.5200135685210312,-0.7184531886024423
crypto,MASKUSDT,2025-05-26,2.723,-0.36577304443628345,-0.5291957399926551,-0.4788835842820418,-0.5526992287917738,-0.7414616232096951,
crypto,MAVUSDT,2025-08-18,0.06014,0.203525108081144,0.23811107416029254,-0.331725972730296,-0.4956767542401064,-0.7575656800798138,
crypto,MEMEUSDT,2025-09-29,0.002421,-0.24907063197026025,-0.3618339529120198,-0.47377116893845517,-0.4849235852953325,-0.7928128872366791,
crypto,NEARUSDT,2023-11-13,1.984,-0.0796370967741935,0.14188508064516125,0.6653225806451613,0.7739415322580645,2.9145665322580645,1.875
crypto,NEARUSDT,2025-07-21,2.962,-0.17488183659689405,-0.10330857528696824,0.05604321404456436,-0.20087778528021616,-0.5155975692099932,
crypto,NEARUSDT,2025-08-18,2.656,-0.1088102409638555,0.17771084337349397,-0.1506024096385543,-0.3144201807228916,-0.6150602409638555,
crypto,NEARUSDT,2025-11-03,3.074,-0.2558555627846454,-0.44681197137280415,-0.4379310344827586,-0.6627521145087834,-0.4912817176317501,
crypto,NEARUSDT,2026-05-04,1.5638,-0.00728993477426787,,,,,
crypto,NEOUSDT,2025-08-18,7.745,-0.13815364751452552,-0.16410587475790828,-0.3335054874112331,-0.46804389928986445,-0.6539703034215623,
crypto,OGNUSDT,2025-08-11,0.06274,0.11491871214536165,0.020242269684411784,-0.2103920943576666,-0.36436085431941356,-0.6467963021995538,
crypto,ONEUSDT,2025-08-18,0.01113,-0.06828391734052097,-0.07277628032345018,-0.3944294699011679,-0.6352201257861635,-0.7851752021563343,
crypto,ONTUSDT,2025-07-21,0.155,-0.1509677419354839,0.013548387096774084,-0.13225806451612898,-0.38,-0.6412903225806452,
crypto,ONTUSDT,2025-08-18,0.1571,-0.06810948440483766,-0.14385741565881593,-0.40038192234245695,-0.5448758752387015,-0.7345639719923616,
crypto,ONTUSDT,2026-03-30,0.09119,-0.09990130496764993,-0.23741638337536997,,,,
crypto,OPUSDT,2025-08-11,0.7614,0.0185185185185186,0.03217756763856072,-0.360782768584187,-0.49750459679537695,-0.7515103756238508,
crypto,ORDIUSDT,2025-07-21,11.672,-0.24220356408498966,-0.18454420836189167,-0.15969842357779307,-0.530157642220699,-0.677090472926662,
crypto,ORDIUSDT,2025-08-04,10.384,-0.10911016949152552,-0.11508089368258867,-0.20916795069337446,-0.49845916795069334,-0.7302580893682589,
crypto,ORDIUSDT,2026-04-13,4.202,0.09138505473584013,0.21822941456449296,,,,
crypto,PENDLEUSDT,2026-05-04,1.9748,-0.024508811018837506,,,,,
crypto,PEPEUSDT,2026-05-04,4.4077e-06,-0.018354243709871487,,,,,
crypto,POLYXUSDT,2026-05-04,0.05454,-0.011367803447011271,,,,,
crypto,QNTUSDT,2025-05-26,106.54,0.1202365308804203,0.03275764970902939,0.23521681997371857,-0.026750516238032707,-0.045053501032476184,
crypto,QTUMUSDT,2025-08-04,2.198,-0.018198362147406777,0.22611464968152872,0.0018198362147405778,-0.12374886260236584,-0.5796178343949044,
crypto,ROSEUSDT,2025-08-11,0.02929,-0.062137248207579376,0.005121201775349915,-0.28473881870945716,-0.3608740184363264,-0.5817685216797541,
crypto,ROSEUSDT,2025-09-08,0.02944,0.006453804347826164,-0.2883831521739131,-0.2282608695652174,-0.6005434782608696,-0.5672554347826086,
crypto,ROSEUSDT,2026-05-04,0.01155,-0.012121212121212088,,,,,
crypto,RUNEUSDT,2025-06-23,1.412,-0.05453257790368271,0.06373937677053831,-0.05736543909348435,-0.17549575070821533,-0.6074362606232294,
crypto,RUNEUSDT,2026-05-04,0.6107,-0.022760766333715488,,,,,
crypto,RVNUSDT,2025-06-09,0.019,-0.23578947368421055,-0.2505263157894737,-0.2305263157894737,-0.29157894736842105,-0.6105263157894736,
crypto,RVNUSDT,2025-07-21,0.01644,-0.18065693430656937,-0.16119221411192208,-0.21836982968369822,-0.3807785888077859,-0.6006082725060827,
crypto,SANDUSDT,2023-11-06,0.4417,-0.056373103916685485,0.2626216889291375,0.06203305410912385,0.05773149196287086,-0.057957889970568166,-0.3445777677156441
crypto,SANDUSDT,2023-11-20,0.4248,0.008003766478342778,0.3253295668549905,0.14312617702448205,0.22245762711864403,0.039077212806026385,0.8166195856873824
crypto,SANDUSDT,2023-12-04,0.5577,-0.10525372063833593,-0.15886677425138962,-0.23471400394477315,0.4025461717769412,-0.24314147391070473,0.643535951228259
crypto,SANDUSDT,2024-11-11,0.3484,1.2149827784156146,1.1592996555683124,0.6690585533869118,0.12141216991963266,-0.07838691159586686,-0.4849311136624569
crypto,SANDUSDT,2025-08-04,0.29591,0.005576019735730409,-0.02615660166942657,-0.06640532594369908,-0.30451826568889184,-0.7113649420431889,
crypto,SFPUSDT,2026-04-20,0.351,-0.09259259259259256,,,,,
crypto,SFPUSDT,2026-05-04,0.328,0.0039634146341462895,,,,,
crypto,SHIBUSDT,2023-11-06,8.918e-06,-0.02668759811616961,0.15956492487104734,0.011213276519399074,0.054272258353891045,1.5013455931823279,1.9281228975106526
crypto,SHIBUSDT,2025-09-08,1.3693e-05,-0.06967063463083323,-0.2196742861316,-0.2707952968670123,-0.41093989629737815,-0.5656174687796685,
crypto,SKLUSDT,2025-08-11,0.03851,-0.17060503765255774,-0.2804466372370814,-0.45676447675928333,-0.608153726304856,-0.8182290314204103,
crypto,SNXUSDT,2024-11-18,2.136,0.1867977528089888,-0.07631086142322097,-0.24204119850187267,-0.5290262172284644,-0.6433988764044944,-0.7253277153558053
crypto,SNXUSDT,2025-08-18,0.6926,-0.01862546924631825,-0.02829916257580123,1.2516604100490905,-0.15290210799884496,-0.38102801039561074,
