code,name,close,monthly_ma10,dist_pct,ma10_slope_3m_pct,last_date,n_months
007980,TP,1810.0,1847.1,-2.0085539494342433,5.893481625867108,2026-06-04,149
004960,한신공영,10830.0,11063.0,-2.1061194974238453,12.887755102040815,2026-06-04,149
403550,쏘카,12240.0,12505.0,-2.1191523390643745,4.356171242593675,2026-06-04,47
001080,만호제강,4760.0,4864.5,-2.1482166718059412,17.827298050139277,2026-06-04,149
267290,경동도시가스,20900.0,21360.0,-2.153558052434457,2.3920233929341834,2026-06-04,110
010690,화신,9960.0,10183.0,-2.1899243837768827,8.50293020777837,2026-06-04,149
009970,영원무역홀딩스,185600.0,189880.0,-2.254055192753318,10.017961643200648,2026-06-04,149
006980,우성,18190.0,18613.0,-2.2726051684306667,5.426224865477202,2026-06-04,149
005720,넥센,6060.0,6202.0,-2.289584005159626,2.8524046434494195,2026-06-04,149
415640,KB발해인프라,9640.0,9870.0,-2.330293819655522,4.577240940877305,2026-06-04,20
017940,E1,86800.0,88890.0,-2.351220609742378,5.294953802416489,2026-06-04,149
006125,SK디스커버리우,38050.0,38975.0,-2.3733162283515075,0.6195946818123145,2026-06-04,149
011170,롯데케미칼,79500.0,81490.0,-2.4420174254509757,11.691337719298247,2026-06-04,149
011760,현대코퍼레이션,25050.0,24430.0,2.5378632828489565,3.080168776371308,2026-06-04,149
015360,INVENI,14620.0,14255.0,2.56050508593476,7.992424242424242,2026-06-04,149
003670,포스코퓨처엠,220000.0,214500.0,2.564102564102564,16.721989443325896,2026-06-04,149
031440,신세계푸드,46500.0,45335.0,2.569758464762325,5.430232558139535,2026-06-04,149
025820,이구산업,5140.0,5276.0,-2.577710386656558,3.6644071126829747,2026-06-04,149
316140,우리금융지주,30550.0,29780.0,2.585627938213566,7.839942060474379,2026-06-04,89
005830,DB손해보험,142500.0,146360.0,-2.6373326045367587,5.022962112514351,2026-06-04,149
002787,진흥기업2우B,7960.0,8177.0,-2.6537850067261832,0.7764357899926053,2026-06-04,149
052690,한전기술,131500.0,128020.0,2.718325261677863,14.836742016505204,2026-06-04,149
005960,동부건설,6640.0,6827.0,-2.7391240662077045,11.443029709435194,2026-06-04,149
031820,아이티센씨티에스,6340.0,6519.0,-2.745819911029299,2.274866645748353,2026-06-04,149
227840,현대코퍼레이션홀딩스,12050.0,12397.0,-2.7990642897475193,0.22637238256932654,2026-06-04,129
