ts,chase_top15,pullback_top15
2026-05-27 10:00 KST,"ZAMAUSDT(100), ATOMUSDT(90), PHAUSDT(80), RIVERUSDT(80), HOMEUSDT(70), KITEUSDT(70), TRXUSDT(70), NXPCUSDT(60), FFUSDT(50), MAGMAUSDT(40)","RENDERUSDT(133), PHAUSDT(120), FFUSDT(120), ZAMAUSDT(118), ATHUSDT(116), BASUSDT(115), FETUSDT(114), JSTUSDT(112), JTOUSDT(110), MAGMAUSDT(108), TRXUSDT(107), TONUSDT(107), MORPHOUSDT(107), INUSDT(106), NEARUSDT(106)"
