symbol,tf,ma_len,window,last_date,close,ma,px_vs_ma_pct,ma_slope_last3_pct,verdict,a_pct,b_pct,vertex_pos,r2
AAPLUSDT,1w,10,10,2026-06-15,296.5,293.249,1.1086141811225136,2.6185760377371636,low_a(0.079),0.07905470031291298,0.9218527333520589,-0.6478304330933706,0.9876742320654082
AAVEUSDT,1w,10,10,2026-06-15,73.71,84.375,-12.640000000000008,-4.71915441425571,low_a(-0.039),-0.03850272039046491,-2.1254811163240124,-3.066855615466217,0.9940056266027669
ACEUSDT,1w,10,10,2026-06-15,0.0867,0.1106,-21.609403254972882,-4.374891924606617,low_a(0.053),0.0532332000633306,-2.5551188022903792,2.6665886026541914,0.993896060009957
ACHUSDT,1w,10,10,2026-06-15,0.005446,0.006507400000000001,-16.310661708209118,-1.6503944624127076,low_r2(0.58),-0.15602612810295993,1.3973057370718274,0.49753267255830697,0.5841364582801044
ACTUSDT,1w,10,10,2026-06-15,0.01051,0.012875000000000001,-18.368932038834952,-1.8673780487804659,low_r2(0.81),-0.16741784334223025,1.251163625557322,0.4151832858499547,0.8136982121042294
ACUUSDT,1w,10,10,2026-06-15,0.07828,0.088393,-11.440951206543504,-1.159566141115953,low_a(0.012),0.012102234751723463,-0.6876100250451125,3.1564878496106354,0.8864660161037671
ACXUSDT,1w,10,10,2026-06-15,0.04302,0.043155,-0.31282586027110426,0.1229641315948049,low_a(-0.223),-0.22282275481674674,3.0438085310394647,0.7589012804626173,0.967076504925421
ADAUSDT,1w,10,10,2026-06-15,0.1784,0.22816999999999998,-21.812683525441546,-5.209588301275414,low_a(-0.182),-0.18211000015358794,0.5126326621511674,0.15638675700242932,0.9577224425098187
AEROUSDT,1w,10,10,2026-06-15,0.4274,0.42087,1.5515479839380175,3.260709553952612,low_a(-0.217),-0.21689582797299692,4.624904226018061,1.1846199443709837,0.9962668972883999
AEVOUSDT,1w,10,10,2026-06-15,0.01993,0.024409,-18.349789012249584,-2.6016519691951623,low_r2(0.82),-0.2183877481143257,2.316137803390332,0.5892011961367593,0.8167153953721575
AGLDUSDT,1w,10,10,2026-06-15,0.1748,0.22826999999999997,-23.424015420335554,-5.041807063521775,low_a(-0.073),-0.07341090734455209,-0.407259217805296,-0.30820368414876004,0.8640773021734801
AIGENSYNUSDT,1d,20,15,2026-06-04,0.02768,0.031661499999999995,-12.575209639467477,-3.33104343179913,low_a(-0.032),-0.03189572790626241,-0.2548307856029132,-0.28533913734671085,0.9752745858030282
AINUSDT,1w,10,10,2026-06-15,0.08782,0.081,8.419753086419735,4.958988247184881,low_a(-0.537),-0.5370181196787404,9.339234861738447,0.9661617777777783,0.9870186153792457
AIOUSDT,1w,10,10,2026-06-15,0.12387,0.101917,21.5400767291031,5.057158466565648,low_a(0.016),0.015562680938944695,1.7172201505997826,-6.130121143782495,0.9445335056604931
AIXBTUSDT,1w,10,10,2026-06-15,0.02354,0.027999000000000003,-15.925568770313237,0.8827556388268487,low_a(-0.381),-0.3806183697946424,5.712458759267872,0.8337979591750997,0.9841371101424095
AKTUSDT,1w,10,10,2026-06-15,0.8218,0.69244,18.68176304084106,11.824553470495136,low_a(-0.080),-0.0802220034789051,6.287688669532372,4.354366907429554,0.9909263665972116
ALCHUSDT,1w,10,10,2026-06-15,0.07441,0.07700599999999999,-3.371165883177918,1.5963903108343391,low_r2(0.77),-0.1266213634218244,1.6328486866093554,0.7164179366837129,0.772476752285441
ALGOUSDT,1w,10,10,2026-06-15,0.0949,0.10915,-13.055428309665595,-3.1499556344276813,low_a(-0.280),-0.28018912874875296,4.4995896066136,0.8921730885268501,0.9566654479928914
ALICEUSDT,1w,10,10,2026-06-15,0.1074,0.1309,-17.95263559969442,0.19135093761957211,low_a(-0.167),-0.16732204849967947,2.469217021956352,0.8198484579411681,0.9510328286717956
ALLOUSDT,1w,10,10,2026-06-15,0.3641,0.193221,88.43707464509549,36.292842581946694,pass,1.7629145095607028,-9.67676947235375,0.3049485956943061,0.9452263578934346
ALTUSDT,1w,10,10,2026-06-15,0.006465,0.007051299999999999,-8.314778835108406,0.4945415158338573,low_r2(0.03),-0.010179049480358901,0.08308165955615136,0.4534458509142425,0.02504542207810545
AMATUSDT,1d,20,15,2026-06-15,587.87,494.3795,18.91067489651168,2.949080364626444,low_a(0.061),0.06050981297103087,0.0006419021169245551,-0.0003788654183317968,0.9925594390370868
AMDUSDT,1d,20,15,2026-06-15,547.21,500.716,9.285503159475628,0.8533081426322697,low_a(-0.019),-0.018893205000376206,0.7086298409893393,1.3395402530305565,0.9865471549565275
AMZNUSDT,1w,10,10,2026-06-15,248.65,259.403,-4.145287448487489,1.7178910054818974,low_a(-0.094),-0.09362334879208398,3.089540144783541,1.833315314706557,0.9957049304743139
ANIMEUSDT,1w,10,10,2026-06-15,0.003034,0.0041069,-26.12432735153036,-6.595555959880817,low_a(-0.253),-0.2526772413474272,0.8783901691358436,0.19312959719146897,0.9684981467776161
ANKRUSDT,1w,10,10,2026-06-15,0.004038,0.0045861,-11.951331196441428,-4.9414447092963165,low_a(-0.339),-0.3394296144674772,2.829451801198796,0.4631056337847266,0.9441573479320243
APEUSDT,1w,10,10,2026-06-15,0.1282,0.13656,-6.1218512009373,6.938136256852001,low_a(-0.018),-0.018283843328935134,4.077635411054641,12.389916963226371,0.9959676353579556
API3USDT,1w,10,10,2026-06-15,0.2743,0.31875,-13.945098039215686,-0.003137156481369807,low_a(-0.198),-0.1980992517136849,3.1179532087893382,0.8744082635954379,0.9842957224730878
APLDUSDT,1d,20,15,2026-06-15,46.41,44.2885,4.79018255303294,-0.13641795756388353,low_r2(0.82),-0.014617719540611319,0.03924402927760037,0.09588174614420049,0.8248630765381437
APPUSDT,1w,10,10,2026-06-15,521.09,499.887,4.241558592241845,5.143742953776775,vertex_out(0.05),0.21987413786241733,-0.20804040805364735,0.05256552935141903,0.9766825307028894
APRUSDT,1w,10,10,2026-06-15,0.19746,0.173112,14.064882850408988,0.652948735093517,low_a(-0.163),-0.1630981780249259,3.6767706710465227,1.252405390139582,0.96530399667519
APTUSDT,1w,10,10,2026-06-15,0.6788,0.8878499999999999,-23.545643971391563,-3.2758846086805016,low_a(-0.283),-0.28323046783932326,2.4878990015501543,0.4880005045066025,0.9103743113896565
ARBUSDT,1w,10,10,2026-06-15,0.0863,0.10925,-21.00686498855835,-2.932030208796088,low_a(-0.305),-0.30544325257253707,3.7496053749668072,0.6819970910010792,0.957024685156303
ARCUSDT,1w,10,10,2026-06-15,0.07711,0.071516,7.822025840371394,4.428836353547583,vertex_out(-0.02),0.31067294790443317,0.13083141104634907,-0.02339570205202747,0.9420930479046289
ARIAUSDT,1w,10,10,2026-06-15,0.0295,0.047782000000000005,-38.26126993428489,-73.31687812723374,low_a(-2.204),-2.2043476857247284,10.55988585658268,0.26613783713199796,0.9708102835521378
ARKMUSDT,1w,10,10,2026-06-15,0.133,0.12904,3.0688158710477476,6.057368291279697,low_a(0.128),0.12764230709180469,1.0962568385888694,-0.47713927370161063,0.9937054883628257
ARKUSDT,1w,10,10,2026-06-15,0.125,0.15523,-19.474328415898988,-4.895233427276047,low_a(-0.161),-0.16101857442457873,0.4783705521865977,0.16505016196496392,0.9602243192620182
ARMUSDT,1w,10,10,2026-06-15,407.95,285.452,42.913694771800515,21.6900495794486,vertex_out(-0.18),0.6979842264940196,2.2432037582799245,-0.17854619959183152,0.9978193530153712
ARPAUSDT,1w,10,10,2026-06-15,0.00865,0.009858,-12.254006897950909,-0.9445337620578864,low_r2(0.72),-0.04787820528315074,0.8942533138225859,1.0376483279396007,0.7203139734151573
ARUSDT,1w,10,10,2026-06-15,2.049,2.1123000000000003,-2.996733418548514,3.9568876421083976,low_a(0.004),0.004255224588387452,2.218390418747219,-28.96296296297898,0.9753937683680046
ASMLUSDT,1w,10,10,2026-06-15,1891.39,1614.193,17.172481853161315,6.575812956062199,vertex_out(0.06),0.23014857171560116,-0.25470398472057854,0.061482985829045975,0.9977240602545056
ASRUSDT,1w,10,10,2026-06-15,1.173,1.1671,0.5055265187216218,-1.5437826893875517,low_a(-0.031),-0.03050809375127996,-1.048871329309078,-1.9100055834729153,0.9766202811160297
ASTERUSDT,1w,10,10,2026-06-15,0.6482,0.66991,-3.2407338299174526,-0.6230437169007952,low_r2(0.71),0.029333253959016037,-0.44045449337635256,0.834196373530625,0.7124325198128726
ASTRUSDT,1w,10,10,2026-06-15,0.0059,0.007471,-21.02797483603266,-3.686992393966737,low_a(-0.297),-0.2966162884968407,2.724798554031169,0.5103485658636997,0.9106331355309278
ATAUSDT,1w,10,10,2026-05-11,0.00539,0.009430000000000001,-42.84199363732768,-5.794205794205787,vertex_out(0.95),0.48626484208945925,-8.349143705320984,0.9538861887879259,0.9837041871522458
ATHUSDT,1w,10,10,2026-06-15,0.004957,0.0056839,-12.78875420046096,-4.549271176193981,low_a(-0.329),-0.3288660194972514,1.9489030672006094,0.3292294922648918,0.9443085940341005
ATOMUSDT,1w,10,10,2026-06-15,1.9646,1.9360199999999999,1.4762244191692364,2.937079296887446,low_a(0.128),0.12788806107086498,-0.4146750765489434,0.1801380368098129,0.908126465003295
ATUSDT,1w,10,10,2026-06-15,0.1294,0.14811000000000002,-12.632502869488915,-1.8619135966074563,low_a(-0.183),-0.18309651761852958,1.2894438041880065,0.3912459277274865,0.8679328188604998
AUCTIONUSDT,1w,10,10,2026-06-15,3.866,4.491899999999999,-13.933970034951793,-3.3958449825799097,low_a(-0.130),-0.1295537150730673,0.7106256985969944,0.30473233017937645,0.9005723474267721
AUSDT,1w,10,10,2026-06-15,0.07352,0.080178,-8.304023547606576,-0.9157305453601827,low_a(-0.174),-0.17438154631621278,1.7948390988511036,0.5718109821591547,0.8701833426724088
AVAUSDT,1w,10,10,2026-06-15,0.1969,0.2305,-14.577006507592195,-0.4104558219917953,low_a(-0.285),-0.28549038010195615,4.149528371871206,0.8074855408806303,0.9840629761805603
AVAXUSDT,1w,10,10,2026-06-15,6.836,8.5554,-20.09724852140169,-4.960063986491747,low_a(-0.237),-0.23719068896360715,1.6398319484886288,0.38408664064386167,0.9420102588371215
AVGOUSDT,1d,20,15,2026-06-15,395.18,412.5505,-4.210514833941536,-0.7489231072730695,low_a(-0.014),-0.014148313189309428,-0.15081058794140503,-0.38068795582985276,0.9709572970663729
AVNTUSDT,1w,10,10,2026-06-15,0.11171,0.13714900000000002,-18.54844001779088,-2.492623795812454,low_a(0.029),0.028920586300345396,-1.2713590733494897,2.4422416232164585,0.947295443246453
AWEUSDT,1w,10,10,2026-06-15,0.053634,0.0535477,0.161164718559359,1.474907806418102,low_r2(0.48),0.19034600120421208,-1.5816502807877462,0.4616301865437836,0.48486101514787905
AXLUSDT,1w,10,10,2026-06-15,0.04596,0.056394999999999994,-18.503413423175807,0.9198117428105945,low_a(-0.186),-0.18565204004412217,2.8023232685814095,0.8385828994677378,0.9219870134547044
AXSUSDT,1w,10,10,2026-06-15,1.001,1.1633999999999998,-13.959085439229835,-1.6734279918864114,low_r2(0.83),-0.12497387316929984,1.0383448496054082,0.4615830774479742,0.8318682949632629
AXTIUSDT,1d,20,15,2026-06-15,111.19,99.28450000000001,11.991297735296037,-3.0784474511411863,low_a(-0.044),-0.04388434280175027,-0.8373917670546022,-0.6814924620948374,0.9959345943758622
AZTECUSDT,1d,20,15,2026-06-15,0.01675,0.018931499999999997,-11.523122837598688,-3.8717375850512936,low_a(-0.042),-0.04233364921851809,-0.5215653106083297,-0.4400124455507103,0.9960234887526143
B2USDT,1w,10,10,2026-06-15,0.4453,0.5531499999999999,-19.497423845249926,-7.600434310532044,low_a(-0.266),-0.2655364560505737,-0.12277644719676163,-0.025687296707214934,0.9909135800235431
BABAUSDT,1w,10,10,2026-06-15,113.21,128.668,-12.013865141293877,-1.4974277315041529,low_r2(0.81),0.05464004346211912,-0.8882014069477608,0.9030835168061047,0.8131235971281875
BABYUSDT,1w,10,10,2026-06-15,0.0195,0.017255,13.01072152999132,6.676970633693946,low_a(-0.088),-0.08787878787878745,3.7220963735717816,2.353049431568379,0.9835847296375988
BANANAS31USDT,1w,10,10,2026-06-15,0.010353,0.0105196,-1.5837104072398245,-0.3353860729512048,low_a(-0.653),-0.6528736498205473,7.55880740937907,0.6432082916517299,0.9336659320163175
BANANAUSDT,1w,10,10,2026-06-15,3.031,3.6078,-15.98758246022507,-1.5069615069615128,low_a(0.050),0.0502544229387803,-1.1916669088811642,1.317370955402547,0.9399105238304057
BANDUSDT,1w,10,10,2026-06-15,0.172,0.20263,-15.11622168484431,-2.9967925702522935,low_a(-0.143),-0.14321093150403136,0.816899321492365,0.3168982644120794,0.8998799938422557
BANKUSDT,1w,10,10,2026-06-15,0.04088,0.037475,9.086057371581058,4.358117516012272,low_r2(0.78),0.19045293139752467,-1.737761365023496,0.5069089635346807,0.7774771852403315
BANUSDT,1w,10,10,2026-06-15,0.0755,0.076599,-1.4347445789109514,2.477691412364358,pass,0.617537811710297,-7.555117726554145,0.6796810731700541,0.9408407584390617
BARDUSDT,1w,10,10,2026-06-15,0.168,0.22986999999999996,-26.915212946447976,-11.523805858127101,vertex_out(1.19),1.0231450345662207,-21.862850521804145,1.1871267178478246,0.9816786879225008
BASEDUSDT,1d,20,15,2026-06-15,0.07869,0.068889,14.227235117362703,1.403537178647385,low_a(0.058),0.057903275683361406,-1.2760799967301366,0.7870761206451178,0.9573628148147627
BASUSDT,1w,10,10,2026-06-15,0.033206,0.023235,42.91370776845278,28.709361134038303,vertex_out(-0.50),0.6886910649692041,6.1392417458704385,-0.49524235645041004,0.997973828954564
BATUSDT,1w,10,10,2026-06-15,0.0917,0.10027,-8.546923307070909,-0.6834389857369394,low_r2(0.30),0.06365640572474983,-0.4140285508659058,0.361339693897827,0.3029272150862301
BAUSDT,1d,20,15,2026-06-15,228.55,220.22599999999997,3.7797535259233905,0.21866204313625293,low_a(0.014),0.013925899040569206,-0.2978577035475296,0.7638842631062674,0.9413995397890583
BBUSDT,1w,10,10,2026-06-15,0.02292,0.027087,-15.38376342895116,-0.9688505410938797,low_a(-0.163),-0.16304996835204283,2.2949733557820253,0.7819597946218839,0.8758607458371308
BCHUSDT,1w,10,10,2026-06-15,224.27,351.52,-36.19993172507965,-10.541504853133532,low_a(-0.317),-0.31653869833986337,-0.062073575611701064,-0.010894503567855058,0.9841362761067116
BEAMUSDT,1w,10,10,2026-06-15,0.001491,0.0017742,-15.962123774095371,-3.607519287188954,low_a(-0.062),-0.061648136694766195,-0.12651038955905414,-0.11400758161275783,0.8939012619178613
BEATUSDT,1w,10,10,2026-06-15,3.9877,1.793485,122.34364937537809,95.17674879720713,vertex_out(0.24),3.7963174084297044,-16.198838459002793,0.2370548542506739,0.9596564808573449
BELUSDT,1w,10,10,2026-05-25,0.1,0.10275000000000001,-2.676399026763987,0.7451710952054214,low_r2(0.73),0.15559993343318257,-1.02217885293271,0.3649597580078844,0.7290756385941818
BERAUSDT,1w,10,10,2026-06-15,0.2605,0.3397,-23.314689431851633,-7.415987571884097,low_a(0.122),0.12211317838310567,-5.86850921904668,2.669886201177969,0.9975677082081877
BEUSDT,1d,20,15,2026-06-15,276.14,270.246,2.1809758516314837,-1.2101704766657173,low_a(-0.037),-0.03712723405714504,0.03419455831646785,0.03289321859281123,0.9802816558106793
BGBUSDT,1w,10,10,2026-06-15,1.8195,1.9555300000000002,-6.956170449954757,-0.7768261249010311,low_a(0.074),0.0741515262486863,-1.2042418405008084,0.9022379963952852,0.9480560814481698
BICOUSDT,1w,10,10,2026-06-15,0.01984,0.02374,-16.42796967144061,-2.159577975601712,low_a(-0.279),-0.27863018595923084,3.4669482352283327,0.691268372905746,0.9644687851589613
BIGTIMEUSDT,1w,10,10,2026-06-15,0.00906,0.011856,-23.582995951417008,-4.862782859894088,low_a(-0.157),-0.1572241661135123,0.38491786473806805,0.13601169812115624,0.9584194799752142
BILLUSDT,1d,20,15,2026-06-15,0.07046,0.0749995,-6.052707018046788,-2.297967132817036,vertex_out(0.91),0.25020969168693297,-6.341237696849351,0.9051319050056773,0.9893769457758448
BIOUSDT,1w,10,10,2026-06-15,0.03135,0.0363,-13.636363636363624,8.741237792822476,low_a(-0.323),-0.3231958640854015,8.82562744451603,1.5170758363321306,0.9864912471356925
BIRBUSDT,1w,10,10,2026-06-15,0.07696,0.113922,-32.44500623233441,-8.016148566814707,low_a(-0.172),-0.1717917382165141,-1.06786467784926,-0.3453356724367034,0.9801209023555122
BLESSUSDT,1w,10,10,2026-06-15,0.005579,0.0059681,-6.519662874281595,-5.31935146111624,low_r2(0.73),-0.1937677444452878,2.689001647701219,0.7709692903507318,0.7302490643766768
BLURUSDT,1w,10,10,2026-06-15,0.01874,0.023455,-20.10232359837988,-1.4702793530770863,low_a(-0.277),-0.27736093730776695,3.9274368445214,0.7866678629104649,0.9923048156201892
BNBUSDT,1w,10,10,2026-06-15,617.61,638.535,-3.2770325823956337,0.647830712850217,low_a(-0.001),-0.0006981662174908851,0.4065570931174972,32.35118601751763,0.9542650817054557
BNTUSDT,1w,10,10,2026-06-15,0.2841,0.31141,-8.769789024116115,-0.45073844383350936,low_a(-0.132),-0.13216784754434335,2.223565680886171,0.9346556595351425,0.9747795627942761
BOMEUSDT,1w,10,10,2026-06-15,0.000464,0.00051974,-10.724593065763644,3.082110273700911,low_a(-0.197),-0.19719206572887457,4.447255027488508,1.2529394772356879,0.9855577908353731
BRETTUSDT,1w,10,10,2026-06-15,0.006438,0.0072637,-11.36748489062047,-0.005506532123744634,low_r2(0.82),-0.16593160951556432,2.346793215643411,0.7857297428121978,0.8235562441906134
BREVUSDT,1w,10,10,2026-06-15,0.0838,0.10801000000000001,-22.41459124155172,-4.677433589268354,low_a(-0.133),-0.13336512711587167,-0.2627431490066825,-0.10945021331401111,0.9925508992180497
BROCCOLIUSDT,1w,10,10,2026-06-15,0.01323,0.014909,-11.261654034475821,0.9684410131382881,low_a(-0.245),-0.24544358985096656,3.5646107778605636,0.8068409210589321,0.9602565327642304
BRUSDT,1w,10,10,2026-06-15,0.1119,0.12532000000000001,-10.708586019789346,-2.0141364858947686,low_a(-0.862),-0.8619952010981604,11.484138509476427,0.7401522585718653,0.9823469391167257
BSBUSDT,1d,20,15,2026-06-15,0.3619,0.299141,20.97973865167262,-8.323603053622275,low_a(-0.233),-0.23336024253741441,-1.8361705290672257,-0.2810141015547843,0.9880691324354366
BSVUSDT,1w,10,10,2026-06-15,12.96,14.581999999999999,-11.123302701961313,-4.021588889620231,low_r2(0.74),-0.1830072768758391,1.5005792717978672,0.4555311489413651,0.7369096955451717
BTCUSDT,1w,10,10,2026-06-15,66286.2,73646.22,-9.99375120678292,-1.0365558685042298,low_a(-0.185),-0.18522774704694767,2.4850466378861826,0.7453426862350179,0.980881268895258
BUSDT,1w,10,10,2026-06-15,0.2522,0.27226,-7.367957099831058,5.429058240396545,low_a(-0.465),-0.4652140818469778,9.332216978335621,1.114447130959717,0.9703909198752737
BZUSDT,1d,20,15,2026-06-15,83.0,91.71000000000001,-9.497328535601357,-1.3505009923035938,low_a(-0.009),-0.008806617927201846,-0.4265591772314197,-1.729864569534469,0.9982247726563052
C98USDT,1w,10,10,2026-06-15,0.01429,0.018702,-23.591059779702704,-6.9968670744442685,low_a(-0.077),-0.07675686648656047,-2.8084953236199346,-2.0327499691015194,0.9919557525460407
CAKEUSDT,1w,10,10,2026-06-15,1.4015,1.45113,-3.4200933065955508,-0.6279531603095134,low_a(-0.172),-0.17192798122877684,2.070692852376656,0.6691086056877883,0.9561785187819523
CARVUSDT,1w,10,10,2026-06-15,0.04531,0.052166000000000004,-13.14265997009546,-4.162992357436801,low_a(-0.166),-0.16581402175041832,0.5150046154840039,0.17255095332018824,0.9426448950043675
CATIUSDT,1w,10,10,2026-06-15,0.0602,0.053857,11.77748482091463,2.6727671337337,low_a(-0.271),-0.2714797136038195,4.5907584195173765,0.9394519061185712,0.9566437662249812
CBRSUSDT,1d,20,15,2026-06-15,217.81,224.73999999999995,-3.0835632286197123,-1.5149191268947537,low_a(0.054),0.0540997823946829,-2.0567034519736622,1.3577447350428593,0.9976358377974718
CCUSDT,1d,20,15,2026-06-15,0.1652,0.15758149999999999,4.834641122212968,0.11054111144639389,low_r2(0.63),0.008384855591802735,-0.014802915641573015,0.06305124194917029,0.6274344239681249
CELOUSDT,1w,10,10,2026-06-15,0.0649,0.078957,-17.8033613232519,-4.514451566090216,low_a(-0.346),-0.34648766131134345,3.33753970023851,0.5351384563990604,0.9320956551784858
CELRUSDT,1w,10,10,2026-06-15,0.002235,0.0025554999999999996,-12.541576990804138,-1.1870698321862272,low_a(-0.149),-0.1489933611990883,1.647248111853162,0.6142138364779862,0.929764946335895
CETUSUSDT,1w,10,10,2026-06-15,0.01914,0.024952000000000002,-23.29272202629048,0.5642431081734678,low_a(-0.649),-0.64905754364395,8.83724001500627,0.7564164124110103,0.9750461731377487
CFGUSDT,1d,20,15,2026-06-15,0.21626,0.23079550000000001,-6.297999744362437,-3.166857917249677,low_a(-0.032),-0.032148534629672515,-0.9887923596915084,-1.0984641525007832,0.9925203632999329
CFXUSDT,1w,10,10,2026-06-15,0.04686,0.055382,-15.387671084467879,-1.7195790669198407,low_a(-0.308),-0.30814176434714796,3.1488731487304613,0.5677172567708492,0.8510551905659762
CGPTUSDT,1w,10,10,2026-06-15,0.02162,0.025291,-14.515044877624451,2.0621468926553588,low_a(-0.249),-0.24852216735984467,4.7008352369074045,1.0508419266414277,0.972319986381283
CHILLGUYUSDT,1w,10,10,2026-06-15,0.00905,0.011882,-23.834371317959935,-2.7181922384149293,low_a(-0.317),-0.31677105637044234,5.188788612517444,0.9100138040757082,0.952759645079982
CHIPUSDT,1d,20,15,2026-06-15,0.03665,0.0357395,2.5476013934162545,-1.9962980736272007,low_a(0.059),0.05899325924975077,-2.904180935694054,1.758179646665263,0.9988051435785449
CHRUSDT,1w,10,10,2026-06-15,0.01673,0.020716000000000002,-19.241166248310503,-0.7569224873047786,low_a(-0.149),-0.14850098964199832,3.579989121516327,1.339306121852512,0.9266986374720082
CHZUSDT,1w,10,10,2026-06-15,0.02518,0.036853,-31.674490543510693,-5.999234791480701,low_a(-0.490),-0.4899479982906876,4.424506339480132,0.5016979528571497,0.9282546267695396
CKBUSDT,1w,10,10,2026-06-15,0.001158,0.0013841,-16.335524889820107,-4.0884207608620216,low_a(-0.181),-0.18106584301003487,0.9687527648088659,0.2972377183362753,0.9446703362656401
CLANKERUSDT,1w,10,10,2026-06-15,16.05,21.137,-24.06680228982353,-8.275473008158308,low_a(-0.173),-0.17342471597087877,-0.9993446717600111,-0.3201340023554337,0.9894612718628378
CLOUSDT,1w,10,10,2026-05-25,0.067585,0.09308849999999999,-27.397046896233146,-0.3868378812199147,low_r2(0.36),1.0345554609145915,-9.564857059631386,0.5136321520042392,0.3553924903072978
CLUSDT,1d,20,15,2026-06-15,80.259,88.7034,-9.51981547494234,-1.3506765616189909,low_a(-0.011),-0.010723666434876945,-0.3871890334382006,-1.2895011094970432,0.9956167663899724
COAIUSDT,1w,10,10,2026-06-15,0.321,0.3162,1.5180265654649139,2.632347690609871,low_r2(0.59),0.007553902595432732,0.24879963842965266,-1.82980942107169,0.5938527946774632
COHRUSDT,1d,20,15,2026-06-15,412.6,380.136,8.54010143738031,0.31072003926551073,low_r2(0.32),-0.004024515002532748,0.0862558136535962,0.7654499415219052,0.32406304053194857
COINUSDT,1w,10,10,2026-06-15,169.49,186.27,-9.008428625114085,-0.1656134934799769,low_a(-0.138),-0.1384853456138204,1.5169525060343259,0.6085491490134882,0.8539657442782699
COMPUSDT,1w,10,10,2026-06-15,18.03,20.451,-11.838051929001026,-0.6702608188838832,low_a(-0.233),-0.23299850974123126,3.038628162479537,0.7245225554480643,0.9612568976673528
COOKIEUSDT,1w,10,10,2026-06-15,0.00937,0.014204,-34.03266685440721,-8.29621021370004,low_a(-0.316),-0.315763460493253,0.8281869883157952,0.14571156576474598,0.977822080319028
COPPERUSDT,1d,20,15,2026-06-15,6.546,6.43585,1.7115066385947397,0.17822676047567487,low_r2(0.81),0.004021138974213765,-0.028713598252219846,0.25502367822676486,0.8062996965144822
COPUSDT,1d,20,15,2026-06-15,112.64,116.50050000000002,-3.3137196836065197,-0.33961376419512357,low_a(0.000),0.0003532413573833936,-0.20625748830621857,20.8535572466508,0.9761026445429779
COSTUSDT,1d,20,15,2026-06-15,979.59,974.7330000000002,0.4982903010362749,-0.3725553927009684,low_a(0.009),0.008952242421776566,-0.5114488236458103,2.0403859229157155,0.9913945748335012
COTIUSDT,1w,10,10,2026-06-15,0.01034,0.012491,-17.220398687054683,-4.5322531335982745,low_a(-0.353),-0.35319927960095754,3.3089032535153744,0.5204652703038344,0.9586749499944357
COWUSDT,1w,10,10,2026-06-15,0.1588,0.16942000000000002,-6.268445283909818,-5.67340348532931,low_a(-0.125),-0.12470431545575933,-1.2967276262073975,-0.5776899012267634,0.9925549965065751
CRCLUSDT,1w,10,10,2026-06-15,83.93,100.687,-16.642664892190638,-1.2398112818903129,low_a(-0.392),-0.39170212146122424,4.294627669016388,0.6091119066866857,0.9402645714490816
CRDOUSDT,1d,20,15,2026-06-15,257.69,229.36999999999998,12.346863146880604,1.51720353010949,low_a(0.003),0.003295411621660537,0.8731295121463916,-9.462610575688299,0.9952585555852093
CROSSUSDT,1w,10,10,2026-06-15,0.09476,0.09706200000000001,-2.3716799571408043,5.748153313141446,vertex_out(-0.06),0.2533332725329951,0.2601255894628188,-0.057045099099412834,0.9837105907716279
CROUSDT,1w,10,10,2026-06-15,0.0625,0.067418,-7.294787742146025,-1.828930890875724,low_a(-0.028),-0.028375518773590805,-0.6360766517921259,-1.24535491485421,0.9815639214371176
CRVUSDT,1w,10,10,2026-06-15,0.2382,0.22881999999999997,4.099292019928336,2.3619933792609737,low_r2(0.30),0.04544192176589661,-0.3663253436127577,0.44785535443089297,0.30341357047887396
CRWVUSDT,1d,20,15,2026-06-15,107.77,105.585,2.0694227399725262,0.0018942443385627783,low_a(-0.004),-0.0035615366459890107,-0.21084265309588004,-2.1142825420327074,0.962999014077143
CTKUSDT,1w,10,10,2026-06-15,0.1286,0.16116,-20.203524447753786,-4.49777777777779,low_r2(0.76),-0.05768399469094882,-0.36708961774797844,-0.3535446489434177,0.7589465779795048
CTSIUSDT,1w,10,10,2026-06-15,0.02453,0.029613,-17.164758720832076,-6.124583927722316,low_a(-0.392),-0.3919879965633135,4.826122657100584,0.6839952441022533,0.9340081088678446
CUSDT,1w,10,10,2026-06-15,0.08988,0.084632,6.200964174307599,5.667161924263042,low_a(-0.077),-0.07740868740893246,4.150908854449554,2.9790719257540235,0.9970558971347745
CVCUSDT,1w,10,10,2026-06-15,0.02347,0.028655000000000003,-18.094573372884316,-4.179903026249776,low_a(-0.181),-0.1807839796341723,1.1272149247358674,0.34639712822417407,0.8804787407861201
CVXUSDT,1w,10,10,2026-06-15,1.375,1.6047,-14.314202031532375,-4.305563838034487,low_a(-0.116),-0.11576133647897924,-0.47596956424858716,-0.2284247433007791,0.9813492806183524
CYBERUSDT,1w,10,10,2026-06-15,0.3616,0.46847999999999984,-22.8142076502732,-5.439719031952039,low_a(-0.190),-0.19037830802235836,0.48589001613187693,0.1417907852292398,0.9874074727177934
CYSUSDT,1w,10,10,2026-06-15,0.45957,0.461212,-0.35601849041222433,10.366578844722675,low_r2(0.74),0.12194924063056282,0.20016162037523813,-0.09118621783414087,0.7417902052919481
DASHUSDT,1w,10,10,2026-06-15,38.29,39.691,-3.5297674535789025,1.3611522549670685,low_a(-0.080),-0.08035433290052825,2.9816545825756413,2.0614629084758276,0.9638221615571143
