symbol,ts_kst,close,body_pct,wick_ratio,prev_range_pct,prev_max,breakout_pct,close_now,change_now_pct
VELVETUSDT,2026-06-03 22:00,0.10422,6.054747125267118,0.9519999999999986,8.37502719164674,0.09964,4.596547571256511,0.10465,0.4125887545576796
HAEDALUSDT,2026-06-03 19:00,0.02862,6.512839598064748,0.9358288770053464,9.729729729729735,0.02842,0.7037297677691724,0.02712,-5.241090146750529
FILUSDT,2026-06-03 19:00,0.9454,5.7139662305714,0.9060283687943268,13.644859813084114,0.9728,-2.816611842105261,0.884,-6.494605458007194
BRUSDT,2026-06-03 18:00,0.12395,6.294485893148099,1.0,12.061526918026633,0.11948,3.7412119183126897,0.10972,-11.480435659540142
MAGMAUSDT,2026-06-03 15:00,0.3001,8.331528409501116,0.9529314616019806,9.685081602942313,0.2863,4.820118756549067,0.44613,48.66044651782741
BEATUSDT,2026-06-03 15:00,1.2165,7.021263493124769,0.9790235525024522,19.419888722568963,1.26849,-4.098573894945958,1.30761,7.489519112207155
SUSHIUSDT,2026-06-03 13:00,0.2166,7.868525896414333,1.0,10.807974816369365,0.2112,2.556818181818176,0.2167,0.046168051708225646
INUSDT,2026-06-03 13:00,0.08385,5.2730696798493355,1.0,28.210922787193983,0.10212,-17.89071680376029,0.10787,28.646392367322605
IOUSDT,2026-06-03 13:00,0.1758,5.269461077844313,0.9565217391304365,15.484268969771753,0.1872,-6.089743589743586,0.1752,-0.3412969283276548
ARKMUSDT,2026-06-03 13:00,0.1386,5.079605761940873,1.0,16.755117513267635,0.154,-9.999999999999998,0.1389,0.21645021645021265
NEARUSDT,2026-06-03 13:00,2.8196,5.205029663072272,0.9432048681541584,22.274457130064924,2.731,3.2442328817283053,2.6969,-4.351681089516244
AIOUSDT,2026-06-03 11:00,0.10429,8.760037543018031,0.9545454545454533,24.122907590002278,0.10826,-3.6670977276925933,0.10346,-0.7958577044778958
ASTSUSDT,2026-06-02 22:00,114.68,5.239974304854555,0.9844827586206915,13.351659139996066,115.46,-0.6755586350251056,105.21,-8.257760725497047
XANUSDT,2026-06-02 22:00,0.010359,5.060851926977682,1.0,13.918241007578178,0.010673,-2.942003185608545,0.009385,-9.402451974128786
COHRUSDT,2026-06-02 22:00,416.4,9.005235602094235,0.96062552359676,10.790867262783234,382.86,8.760382385206071,401.88,-3.4870317002881803
IDOLUSDT,2026-06-02 19:00,0.0333,8.398437500000009,0.9591078066914502,19.326500732064407,0.0326,2.1472392638037,0.02666,-19.93993993993995
MELANIAUSDT,2026-06-02 18:00,0.1047,9.748427672955978,0.9687500000000006,8.498896247240618,0.0983,6.51068158697864,0.0871,-16.80993314231137
USELESSUSDT,2026-06-02 16:00,0.08714,5.85519922254615,0.9043151969981219,22.57542310522444,0.08329,4.6224036498979375,0.09331,7.080560018361267
EULUSDT,2026-06-02 16:00,1.385,5.564024390243898,1.0,10.56051990251827,1.361,1.7634092578986054,1.03,-25.63176895306859
LITUSDT,2026-06-02 07:00,1.355,5.694227769110761,0.9733333333333333,17.618270799347467,1.442,-6.0332871012482645,1.63,20.295202952029516
MUSDT,2026-06-02 02:00,3.26338,7.552872082024656,0.9079275781466665,12.325378036555977,3.15996,3.272826238306823,3.36358,3.070436173537854
JOEUSDT,2026-06-02 02:00,0.04133,5.541368743615931,0.9863636363636353,6.429330499468647,0.04006,3.1702446330504253,0.03461,-16.259375756109357
MERLUSDT,2026-06-02 01:00,0.03046,7.25352112676056,0.9406392694063934,23.17022166457549,0.02945,3.4295415959252984,0.0251,-17.596848325673015
PIEVERSEUSDT,2026-06-02 00:00,0.85355,5.429908966266876,0.9617151607963264,18.425171510905034,0.80959,5.429908966266876,0.86865,1.7690820690059166
MRVLUSDT,2026-06-01 23:00,214.33,6.679607784580169,0.9378057302585614,4.548885422432456,207.77,3.157337440438948,289.17,34.91811692250268
INFQUSDT,2026-06-01 23:00,17.236,7.029309488325891,1.0,7.334264668529333,16.903,1.970064485594285,17.095,-0.818055233232779
USARUSDT,2026-06-01 23:00,30.54,5.674740484429068,1.0,7.395020438498694,28.9,5.674740484429068,27.38,-10.347085789129013
IONQUSDT,2026-06-01 23:00,72.14,6.338443396226411,1.0,6.308962264150944,72.12,0.027731558513582943,66.16,-8.289437205433885
NBISUSDT,2026-06-01 23:00,273.91,9.027584285316259,0.9395194697597358,14.377418620532659,251.23,9.027584285316259,243.62,-11.058376839107742
QUBTUSDT,2026-06-01 23:00,12.451,9.200140326258563,1.0,6.051569900017553,12.092,2.9689050611974857,11.004,-11.621556501485832
CRWVUSDT,2026-06-01 23:00,126.79,6.761535870663524,0.9745145631067968,14.379273812963506,118.76,6.761535870663524,107.83,-14.9538607145674
JCTUSDT,2026-06-01 17:00,0.00431,7.965931863727447,0.9784615384615383,14.398111723052725,0.004362,-1.192113709307676,0.003991,-7.4013921113689065
HFTUSDT,2026-06-01 17:00,0.01226,5.2360515021459175,0.9682539682539695,13.7799043062201,0.01189,3.111858704793949,0.01107,-9.70636215334421
WUSDT,2026-06-01 12:00,0.01363,6.40124902419984,0.9879518072289162,12.565905096660815,0.01281,6.40124902419984,0.01192,-12.545854732208362
VVVUSDT,2026-06-01 11:00,19.522,6.543688260655996,0.9569034317637654,24.954044117647072,19.033,2.56922187779119,19.486,-0.1844073353139935
ARMUSDT,2026-06-01 09:00,386.49,5.110144139243954,0.9256157635467985,10.62210554260936,375.02,3.058503546477529,391.97,1.4178892080002117
PIXELUSDT,2026-06-01 07:00,0.00744,6.437768240343359,0.9656652360515032,8.289514382926075,0.007002,6.2553556126820915,0.006286,-15.51075268817205
VELVETUSDT,2026-05-31 19:00,0.1006,7.59358288770053,0.9673024523160757,6.518388020259865,0.09674,3.9900764936944264,0.10465,4.025844930417507
HOMEUSDT,2026-05-31 15:00,0.03117,8.304378040305767,1.0,19.13757700205339,0.02901,7.445708376421918,0.03812,22.29708052614694
HIVEUSDT,2026-05-31 14:00,0.07552,16.525227588335127,0.9153846153846161,13.96166695973274,0.06481,16.525227588335127,0.05646,-25.23834745762712
KITEUSDT,2026-05-31 11:00,0.20876,5.588993981083408,1.0,8.015307192283496,0.20605,1.3152147537005534,0.19233,-7.870281663153861
BATUSDT,2026-05-31 11:00,0.126,5.087572977481229,0.9384615384615368,26.091370558375633,0.1242,1.4492753623188372,0.0981,-22.14285714285714
ARCUSDT,2026-05-31 02:00,0.07949,6.000800106680896,0.9036144578313264,17.34853216739537,0.07515,5.7751164337990835,0.07422,-6.629764750283068
BANDUSDT,2026-05-31 01:00,0.2075,5.063291139240497,0.9708737864077648,7.890499194847031,0.201,3.233830845771133,0.194,-6.506024096385535
MAGMAUSDT,2026-05-30 23:00,0.28665,9.141791044776133,0.9917389508467584,9.215978116577503,0.2715,5.580110497237568,0.44613,55.635792778649915
WLDUSDT,2026-05-30 22:00,0.3232,5.483028720626626,0.9767441860465109,32.53968253968254,0.3674,-12.030484485574311,0.509,57.48762376237625
MYXUSDT,2026-05-30 13:00,0.2181,7.174447174447176,0.9542483660130715,14.285714285714295,0.2184,-0.13736263736264764,0.291,33.42503438789546
ALGOUSDT,2026-05-30 10:00,0.1348,5.891594658287516,0.9493670886075969,22.995169082125607,0.1273,5.891594658287516,0.1033,-23.36795252225519
EDGEUSDT,2026-05-30 10:00,1.3457,6.522599540884968,1.0,13.60794999198589,1.4176,-5.0719525959368,0.6212,-53.83815114810135
ENSUSDT,2026-05-30 09:00,6.226,6.282007511095943,0.9411764705882361,9.75352112676057,6.234,-0.12832852101379544,5.137,-17.491166077738523
IOTAUSDT,2026-05-30 09:00,0.06972,6.654428636989455,0.977528089887643,21.460423634336674,0.06537,6.654428636989455,0.04793,-31.253585771658067
HBARUSDT,2026-05-30 09:00,0.10808,9.039548022598867,0.9889624724061807,19.956432288515074,0.09912,9.039548022598867,0.08294,-23.260547742413024
CLANKERUSDT,2026-05-30 07:00,19.45,5.420054200542006,0.909090909090908,10.227904391328515,19.83,-1.9162884518406407,16.42,-15.578406169665799
BASEDUSDT,2026-05-30 04:00,0.07349,5.090805090805081,0.9971988795518218,18.950930626057534,0.0703,4.537695590327167,0.06156,-16.233501156619955
FETUSDT,2026-05-30 02:00,0.262,7.157464212678944,0.9020618556701026,18.669724770642198,0.2587,1.2756088132972652,0.2452,-6.412213740458019
GRASSUSDT,2026-05-30 02:00,0.5218,12.602503236944337,0.912500000000001,25.83201267828843,0.5558,-6.117308384310889,0.4603,-11.786124952088931
OUSTUSDT,2026-05-30 00:00,46.79,6.36508297340304,0.9427609427609421,10.714285714285726,45.88,1.9834350479511695,42.45,-9.275486215003198
INJUSDT,2026-05-30 00:00,6.668,5.606588533417803,0.9007633587786267,18.907721280602647,6.314,5.606588533417803,6.238,-6.448710257948406
HOODUSDT,2026-05-30 00:00,93.04,5.427762039660064,0.9580000000000013,19.815668202764982,88.4,5.248868778280543,80.47,-13.510318142734315
APRUSDT,2026-05-29 23:00,0.18919,6.874929386509991,0.9143501126972199,8.8534194165471,0.18209,3.8991707397440796,0.2299,21.51805063692584
PANWUSDT,2026-05-29 22:00,273.32,5.0261297264063876,1.0,6.271578861854664,261.63,4.4681420326415155,272.5,-0.30001463486023455
XPINUSDT,2026-05-29 22:00,0.0012975,6.632149901380667,0.9329479768786123,8.116614212357131,0.0013054,-0.6051784893519168,0.0012509,-3.591522157996142
SAPIENUSDT,2026-05-29 19:00,0.1063,5.992621397945959,0.9479495268138806,18.90742905728558,0.11188,-4.987486592777966,0.08573,-19.35089369708373
MEMEUSDT,2026-05-29 18:00,0.0005129,7.2115384615384786,0.9718309859154953,10.622317596566527,0.0005155,-0.5043646944713782,0.000543,5.8685903684928675
USTCUSDT,2026-05-29 18:00,0.00646,7.308970099667763,0.9361702127659564,15.979381443298973,0.00675,-4.296296296296301,0.00603,-6.656346749226004
XPLUSDT,2026-05-29 02:00,0.09336,7.768671360960407,0.9926253687315622,13.252863653159263,0.09195,1.533442088091348,0.0855,-8.419023136246778
SAHARAUSDT,2026-05-29 01:00,0.03422,5.454545454545457,0.9672131147540997,16.056068811723463,0.03643,-6.066428767499305,0.0328,-4.14962010520163
ALLOUSDT,2026-05-28 23:00,0.1055,5.289421157684631,0.94642857142857,22.04628501827039,0.1002,5.289421157684631,0.1764,67.20379146919431
SOXLUSDT,2026-05-28 23:00,220.8,5.358591401441055,0.9876868953386115,23.169706856493157,249.16,-11.382244340985705,263.35,19.270833333333336
SMCIUSDT,2026-05-28 23:00,41.021,7.208007735932894,0.9974683544303805,7.89738712023723,38.569,6.357437320127558,45.15,10.065576168304034
ARMUSDT,2026-05-28 22:00,322.43,5.077399380804948,0.9860759493670904,10.02597935325083,321.87,0.17398328517724618,391.97,21.56747200942841
AXTIUSDT,2026-05-28 21:00,130.54,5.308163923846402,0.9676470588235295,21.813315490130464,145.64,-10.368030760780004,103.93,-20.384556457790705
