symbol,last_close,today_chg,today_amount,vol_ratio_1d,ch_score,ret_30d,ret_90d,from_high_1y,has_1h,ch_pct,거래대금,today_chg_str,vol_x
BOMEUSDT,0.0005261,0.006697282816685801,538855.0340805,0.8428009274539237,-8.0,0.019968980224893462,0.3999467802022354,-0.7559833024118738,True,-7.0,$539K,0.67%,0.8
BRUSDT,0.12213,0.028549772612430635,94120.21728,0.2657362459072661,-9.0,0.08763024312049161,1.211298207495926,-0.4859415775738699,True,-7.8,$94K,2.85%,0.3
NEWTUSDT,0.07487,0.01271473015014224,61088.15501,0.4620791076500989,-9.0,-0.07795566502463036,0.16257763975155282,-0.7132516277288394,True,-7.8,$61K,1.27%,0.5
SAFEUSDT,0.1447,-0.004129387474191448,80384.58326,0.20931591184150605,-9.0,-0.07303010890454831,0.44844844844844833,-0.6730682331676457,True,-7.8,$80K,-0.41%,0.2
MIRAUSDT,0.083,0.04665825977301408,207113.88400000002,1.573773676235705,-9.0,-0.03935185185185186,0.03362391033623924,,True,-7.8,$207K,4.67%,1.6
IDUSDT,0.0309,0.0032467532467532756,400354.35320400004,0.7707637840860656,-9.0,-0.04275092936802982,-0.2798881379631787,-0.8227194492254734,True,-7.8,$400K,0.32%,0.8
TACUSDT,0.017283,-0.03355141754739133,126958.550229,0.1796726793377435,-9.0,1.008016730568142,3.3610900832702493,-0.3056247488951386,True,-7.8,$127K,-3.36%,0.2
BATUSDT,0.0996,0.014256619144602745,96824.98464,0.4038661227754992,-9.0,-0.04688995215311009,-0.14871794871794886,-0.6433941997851773,True,-7.8,$97K,1.43%,0.4
AINUSDT,0.07703,-0.0432244441684263,240689.4786,0.43480194196282845,-9.0,0.2069884048887496,0.8035588855069071,-0.5121595946801774,True,-7.8,$241K,-4.32%,0.4
GLMUSDT,0.1401,0.007913669064748108,342646.2126,1.7791761564267463,-9.0,0.04008908685968837,-0.05273833671399597,-0.5783930183569064,True,-7.8,$343K,0.79%,1.8
ORCAUSDT,1.426,-0.0034940600978338177,1580156.4466000001,0.41813329430317553,-9.0,0.2870036101083031,0.5601750547045952,-0.3967851099830795,True,-7.8,$1.6M,-0.35%,0.4
KASUSDT,0.03364,0.010513667768098589,947372.4048400001,0.6458114843907214,-10.0,0.0005948839976206433,0.16040013797861352,-0.6205729754116851,True,-8.7,$947K,1.05%,0.6
UMAUSDT,0.454,-0.005258545135845671,16993.855600000003,0.213952251621758,-10.0,-0.04340497260851239,0.016569637259292502,-0.6687823739695047,True,-8.7,$17K,-0.53%,0.2
JASMYUSDT,0.005585,0.02233205198608812,231965.44642,0.2732957358690009,-10.0,-0.02360139860139865,0.010128413818050186,-0.6235761946485139,True,-8.7,$232K,2.23%,0.3
ASTRUSDT,0.00784,0.02083333333333326,78523.33104,0.562094183694041,-10.0,-0.04622871046228716,0.0934449093444909,-0.7190970978144035,True,-8.7,$79K,2.08%,0.6
USUALUSDT,0.0138,0.022979985174202966,96607.6866,0.15114286000509009,-10.0,-0.04432132963988922,0.11922141119221408,-0.8045048873778156,True,-8.7,$97K,2.3%,0.2
HIVEUSDT,0.06234,0.040040040040040026,1328861.13432,0.9884834836223213,-10.0,-0.005583027596107737,-0.01733921815889028,-0.6975254730713246,True,-8.7,$1.3M,4.0%,1.0
KAVAUSDT,0.05892,-0.014880454773449237,269552.84875199996,0.8314801527505878,-10.0,-0.04952411679303115,0.25575447570332477,-0.8310295382850588,True,-8.7,$270K,-1.49%,0.8
TURBOUSDT,0.001113,0.005420054200542035,220350.492327,0.22890750079715713,-10.0,-0.04381443298969079,0.14860681114551078,-0.747102931152011,True,-8.7,$220K,0.54%,0.2
SHELLUSDT,0.03216,0.01227573182247399,49022.665056000005,0.4940294868434944,-10.0,-0.04085893229943327,0.10553454795462347,-0.7744265974608964,True,-8.7,$49K,1.23%,0.5
LINKUSDT,9.5,0.008171495277512486,13141198.0,0.6274967559339855,-10.0,0.017021732148592372,0.15980954706385053,-0.6145419134950905,True,-8.7,$13.1M,0.82%,0.6
AEVOUSDT,0.02507,0.030838815789473673,236307.74420399996,0.7099957659068983,-10.0,-0.04676806083650198,0.09523809523809512,-0.7983592053406258,True,-8.7,$236K,3.08%,0.7
SPXUSDT,0.3612,0.03229494141183209,642001.5756,0.7039631739730233,-10.0,-0.033449290875033344,0.2620545073375262,-0.772787318361955,True,-8.7,$642K,3.23%,0.7
SOLUSDT,85.008,-0.0025227931426962114,185481156.90719998,0.5657121871374754,-10.0,-0.013015360679910493,0.07705952411119266,-0.6564083909300351,True,-8.7,$185.5M,-0.25%,0.6
CYSUSDT,0.42996,-0.08703684042892024,431035.75992,0.609728850623876,-11.0,-0.09453511635253231,0.12384337916252819,,True,-9.6,$431K,-8.7%,0.6
PIEVERSEUSDT,0.74728,0.05314486238144234,468447.4136,0.20036102828257307,-11.0,-0.009831721213727329,0.5006827857659251,,True,-9.6,$468K,5.31%,0.2
MSTRUSDT,164.23,0.009900381256917834,1882371.4139999999,0.2217097456393365,-11.0,-0.03925353925353925,0.32081389737815647,-0.5426494750619621,True,-9.6,$1.9M,0.99%,0.2
USTCUSDT,0.00608,0.0033003300330032292,53695.842240000005,0.21263066813780412,-13.0,0.13011152416356886,0.2854122621564483,-0.5326671790930053,True,-11.3,$54K,0.33%,0.2
SAPIENUSDT,0.11073,-0.0053000359324471,288661.92627,0.3724272336744065,-13.0,0.176601848900223,0.2696938424492603,-0.6795357856047233,True,-11.3,$289K,-0.53%,0.4
SAGAUSDT,0.0234,0.21495327102803752,3733781.26914,0.6248095105978337,-14.0,0.34560092006900534,-0.1897506925207756,-0.9127841967946329,True,-12.2,$3.7M,21.5%,0.6
IOTAUSDT,0.05746,0.022056207755247303,139166.235312,0.40766511314390547,-14.0,-0.003122831367106116,-0.1254185692541857,-0.7066870852475753,True,-12.2,$139K,2.21%,0.4
SEIUSDT,0.06189,0.018597761685319236,1838024.81628,0.42015330553543917,-14.0,0.01977261492832416,-0.05970829535095723,-0.8193731029652113,True,-12.2,$1.8M,1.86%,0.4
SONICUSDT,0.0389,0.008555872439719892,144373.9657,0.36703879180675647,-14.0,0.04289544235924936,-0.14165931156222422,-0.8152019002375297,True,-12.2,$144K,0.86%,0.4
POLUSDT,0.09272,0.02577718774200677,755104.35512,0.7932076572046614,-14.0,0.010241882763129206,-0.17655417406749563,-0.6461068702290076,True,-12.2,$755K,2.58%,0.8
BUSDT,0.2456,-0.03459119496855345,2009477.8328000002,0.4351191205635343,-14.0,0.9353821907013395,0.9492063492063494,-0.6199907163855793,True,-12.2,$2.0M,-3.46%,0.4
BABYUSDT,0.01604,-0.0024875621890548816,754605.7939599999,0.6014132603733743,-15.0,0.02754644458680322,0.3433835845896147,-0.7421636392862885,True,-13.0,$755K,-0.25%,0.6
UAIUSDT,0.26016,-0.04713767717833206,477951.6432,0.8130252023673319,-15.0,-0.1725190839694657,0.07990535884770233,,True,-13.0,$478K,-4.71%,0.8
PNUTUSDT,0.0566,0.07055040665783996,1580947.238,0.9119106323251249,-15.0,0.08804306036139953,0.2782294489611563,-0.7821736453201971,True,-13.0,$1.6M,7.06%,0.9
AXLUSDT,0.05861,0.029329118370214236,273167.96414,0.3855887310634519,-15.0,0.0408453205469721,0.1631276046834691,-0.829473377945883,True,-13.0,$273K,2.93%,0.4
KSMUSDT,4.844,0.0074875207986688785,94343.19720000001,0.1673688528062768,-15.0,0.02518518518518542,0.02129453932110481,-0.6995037220843672,True,-13.0,$94K,0.75%,0.2
1MBABYDOGEUSDT,0.0003994,0.022267724596877425,265739.9229026,0.38112784539442224,-15.0,-0.04082612872238223,0.0882833787465942,-0.7134452575692352,True,-13.0,$266K,2.23%,0.4
NEOUSDT,2.834,0.006034788782392608,37400.92148,0.130666037462973,-15.0,-0.011854951185495066,0.09378618294094943,-0.5832352941176471,True,-13.0,$37K,0.6%,0.1
VANAUSDT,1.466,-0.0040760869565217295,66031.1322,0.20740231156899983,-15.0,-0.0006816632583503957,0.039716312056737646,-0.7109621451104101,True,-13.0,$66K,-0.41%,0.2
LUNAUSDT,0.06175,0.012959317585301777,73932.781,0.15695135277816236,-15.0,0.015625,0.0191450734444627,-0.6834956432598667,True,-13.0,$74K,1.3%,0.2
KAIAUSDT,0.05044,-0.015036125756688112,547943.5254279999,0.29118057706379274,-15.0,0.03509131951569877,-0.04704326468921216,-0.6896,True,-13.0,$548K,-1.5%,0.3
1000CATUSDT,0.001832,0.025755879059350617,76801.008736,1.3300437431440653,-15.0,-0.007583965330444142,0.12392638036809833,-0.7931813050349966,True,-13.0,$77K,2.58%,1.3
LAYERUSDT,0.0886,0.011415525114155223,350131.64184,0.08416703759944213,-15.0,0.020737327188939947,0.0897908979089792,-0.8411332257486104,True,-13.0,$350K,1.14%,0.1
CHILLGUYUSDT,0.01245,-0.016587677725118488,169477.72905,0.3881462112044534,-15.0,0.010551948051948035,0.26395939086294407,-0.7572626242932345,True,-13.0,$169K,-1.66%,0.4
BGBUSDT,2.0044,0.01216987325152763,2467743.1171999997,1.0217735091945366,-15.0,0.024482494249936204,-0.08641750227894252,-0.6481039325842697,True,-13.0,$2.5M,1.22%,1.0
CHRUSDT,0.02151,0.013188883655204986,123260.79429900002,0.4277883611769912,-15.0,-0.02537381060262789,0.15831987075928922,-0.7895303326810176,True,-13.0,$123K,1.32%,0.4
ZBTUSDT,0.14218,-0.027230432402846283,433045.73026,0.3004607962524755,-16.0,-0.16127890514393584,0.9941093969144459,,True,-13.9,$433K,-2.72%,0.3
VELVETUSDT,0.09643,0.017194092827004237,1016616.65005,0.8085169246705843,-16.0,-0.034541449739687535,0.04429283084253832,-0.6326476190476191,True,-13.9,$1.0M,1.72%,0.8
EULUSDT,1.233,0.005709624796084833,19068.0984,0.11936716138749275,-16.0,-0.15199449793672615,0.2790456431535271,,True,-13.9,$19K,0.57%,0.1
SOMIUSDT,0.168,0.018799272286234237,957246.192,1.9021020471361874,-16.0,-0.07079646017699104,-0.23076923076923073,-0.8711162255466053,True,-13.9,$957K,1.88%,1.9
KITEUSDT,0.19879,-0.012223602484472185,1245156.54962,0.4121804342590166,-17.0,0.3779025438414083,-0.2292272498158272,,True,-14.8,$1.2M,-1.22%,0.4
NMRUSDT,8.318,0.0006014675808971859,234119.25979999997,0.29503063922029843,-18.0,-0.06832437275985681,0.09750626731758816,-0.5341100033605914,True,-15.7,$234K,0.06%,0.3
CAKEUSDT,1.4511,0.03842851009016757,388883.0460900001,0.9006052132335505,-19.0,-0.03195463642428287,0.21370023419203754,-0.6676895596216823,True,-16.5,$389K,3.84%,0.9
WIFUSDT,0.1933,0.031483457844183604,1921360.26653,0.45342444472938775,-19.0,0.08534531162268388,-0.00514668039114774,-0.7993564459206975,True,-16.5,$1.9M,3.15%,0.5
REZUSDT,0.004446,0.005427408412483237,207109.765278,0.3094707728181202,-19.0,0.14469618949536578,0.5378761674161192,-0.7194952681388012,True,-16.5,$207K,0.54%,0.3
TNSRUSDT,0.03839,0.0261962042234698,158004.210672,0.5470543543695601,-19.0,-0.017656090071647812,-0.2018711018711018,-0.8450141299959628,True,-16.5,$158K,2.62%,0.5
ACXUSDT,0.04169,0.004336304504938493,24424.586779999998,0.3958143916137847,-19.0,-0.03673752310536049,0.28276923076923066,-0.7022142857142857,True,-16.5,$24K,0.43%,0.4
SNXUSDT,0.3187,0.06552992310264139,306103.3825,0.854519286915566,-19.0,0.057048092868988265,-0.11790755604760594,-0.8607019537567202,True,-16.5,$306K,6.55%,0.9
RIVERUSDT,6.359,-0.008729540140296144,1806057.744,0.2836031730411626,-20.0,0.007605767707177913,-0.26169743411122715,,True,-17.4,$1.8M,-0.87%,0.3
BRETTUSDT,0.007057,0.0018455423055081521,612679.28362,0.5778725478830158,-20.0,0.02617420386796554,0.03172514619883038,-0.8750531161473087,True,-17.4,$613K,0.18%,0.6
GIGGLEUSDT,30.85,0.02253894597282069,398573.0535,0.3154609001854424,-20.0,-0.05628632609360651,0.2685032894736843,,True,-17.4,$399K,2.25%,0.3
FOLKSUSDT,1.311,-0.02600297176820221,193912.63199999998,0.31420118757988486,-20.0,-0.07192411156732281,0.11214794706481146,,True,-17.4,$194K,-2.6%,0.3
IRYSUSDT,0.03177,-0.02933088909257564,305414.47746,0.0821372455276287,-21.0,-0.07483983692486906,0.505687203791469,,True,-18.3,$305K,-2.93%,0.1
ORDIUSDT,4.076,0.03504316912138128,7609715.794519999,1.3326975645306052,-21.0,-0.12850117596750055,0.7249259415996614,-0.612141973546484,True,-18.3,$7.6M,3.5%,1.3
SSVUSDT,2.642,0.019683519876495525,60711.62763999999,0.27592691313689793,-21.0,-0.08327550312283138,-0.07428170988086902,-0.732211635921346,True,-18.3,$61K,1.97%,0.3
BIOUSDT,0.03369,0.009286998202516328,2696124.7231199997,0.5902613629227109,-23.0,0.12187812187812175,0.36341562120598936,-0.8157506152584085,True,-20.0,$2.7M,0.93%,0.6
MCDUSDT,283.13,0.002052734029375225,43259.4327,0.22326702833031947,-24.0,-0.05670498084291187,-0.1491209616829452,-0.16931698157493247,True,-20.9,$43K,0.21%,0.2
FUSDT,0.005383,0.018543046357615944,47164.882442999995,0.2721629446808242,-24.0,-0.05891608391608405,-0.022339266254994494,-0.7598590292648109,True,-20.9,$47K,1.85%,0.3
ZKPUSDT,0.07434,0.012806539509536696,192332.52234,0.5361978929246465,-24.0,-0.0527522935779815,-0.11002035196935223,,True,-20.9,$192K,1.28%,0.5
BLESSUSDT,0.005356,0.04711632453567938,519232.87275599997,0.888891109238628,-24.0,-0.19434416365824314,0.14224781403284292,,True,-20.9,$519K,4.71%,0.9
HAEDALUSDT,0.02858,0.011323425336164261,61412.1324,0.3385786036026845,-24.0,-0.1808541129263398,0.09292543021032507,-0.8264512994899198,True,-20.9,$61K,1.13%,0.3
YGGUSDT,0.03853,0.03630984400215187,91813.76889200001,0.4474731197921887,-24.0,-0.12431818181818177,-0.055174104953408465,-0.8039185750636132,True,-20.9,$92K,3.63%,0.4
TREEUSDT,0.06486,0.006517690875232907,109124.16102,0.48476001612181585,-24.0,-0.08389830508474583,-0.06000000000000005,-0.8090668236679424,True,-20.9,$109K,0.65%,0.5
OGUSDT,2.9873,0.015294157631784655,125177.42935999998,0.25102986272410943,-25.0,-0.06754689889814902,0.015294157631784655,-0.8416510736643468,True,-21.7,$125K,1.53%,0.3
ZETAUSDT,0.04986,-0.0012019230769230171,133411.14990000002,0.4137470470317287,-25.0,-0.10532926610443205,0.0036231884057971175,-0.7484359233097881,True,-21.7,$133K,-0.12%,0.4
AIOUSDT,0.09135,0.041262965918158034,157627.7136,0.30440779286038455,-25.0,-0.03862344769522197,0.2099337748344372,-0.5381231671554252,True,-21.7,$158K,4.13%,0.3
SIRENUSDT,0.47539,-0.06386121066519646,1355973.9126,0.21453697597062368,-25.0,-0.32167572735185423,0.44228027062285724,-0.7995961486577634,True,-21.7,$1.4M,-6.39%,0.2
LTCUSDT,52.7,-0.0005689360895124729,5594811.18,0.6566838779838039,-25.0,-0.05926454837558015,0.031513016245840575,-0.5811476712764265,True,-21.7,$5.6M,-0.06%,0.7
1INCHUSDT,0.0903,-0.0011061946902654052,99493.50621,0.4298114581964219,-25.0,-0.050473186119873836,0.03200000000000003,-0.6660502958579881,True,-21.7,$99K,-0.11%,0.4
XAUTUSDT,4542.72,-0.0016680182229342755,38453579.673599996,0.8511625849163605,-25.0,-0.0306465173248206,-0.11434141776495355,-0.17826417278680218,True,-21.7,$38.5M,-0.17%,0.9
FLUIDUSDT,1.587,-0.020974706971005563,34515.663,0.47957099024386485,-25.0,-0.045126353790613694,-0.19277721261444558,,True,-21.7,$35K,-2.1%,0.5
OGNUSDT,0.02165,0.012628624883068262,49529.98235,0.34725580123995525,-25.0,-0.07793867120954012,0.039366298607777184,-0.6771066368381804,True,-21.7,$50K,1.26%,0.3
FARTCOINUSDT,0.1809,0.007799442896935904,1983318.93036,0.3645254887834389,-25.0,-0.08682483594144363,0.21084337349397586,-0.8069576352577099,True,-21.7,$2.0M,0.78%,0.4
XRPUSDT,1.3497,-0.00029627435004830893,110729006.0349,0.603226838546968,-25.0,-0.05164418212478927,0.0017813404586950465,-0.5622263306412377,True,-21.7,$110.7M,-0.03%,0.6
FLOKIUSDT,2.95e-05,0.007513661202185773,669459.457317,0.4342729220326623,-25.0,-0.08441961514587215,0.05962643678160906,-0.7159090909090908,True,-21.7,$669K,0.75%,0.4
BELUSDT,0.1027,0.012820512820512775,84233.4103,1.0975533545611902,-25.0,-0.05432780847145491,0.08219178082191791,-0.6853553921568627,True,-21.7,$84K,1.28%,1.1
FORMUSDT,0.2294,0.02777777777777768,211542.81579999998,0.5584215033914092,-25.0,-0.11016291698991465,0.20419947506561664,-0.8838128038897893,True,-21.7,$212K,2.78%,0.6
BANDUSDT,0.2029,0.005450941526263575,16604.869329999998,0.5394441914172373,-25.0,-0.08726945569050837,0.004455445544554459,-0.7312938683618064,True,-21.7,$17K,0.55%,0.5
AUSDT,0.07931,0.021509531169500384,59329.51101,0.23970220660667127,-25.0,-0.09453133919397183,0.02045805455481231,-0.8367535969372002,True,-21.7,$59K,2.15%,0.2
CELOUSDT,0.079,-0.002525252525252597,282354.3503,1.8721969554551487,-25.0,-0.14130434782608692,0.08516483516483508,-0.8129734848484849,True,-21.7,$282K,-0.25%,1.9
CELRUSDT,0.0025,-0.005568814638027053,42662.7225,0.6088806664163245,-25.0,-0.0835777126099706,0.05663567202028741,-0.6956786366402922,True,-21.7,$43K,-0.56%,0.6
THETAUSDT,0.1944,0.007253886010362587,202829.18399999998,0.43419684694586114,-25.0,-0.11515703231679575,0.07760532150776034,-0.775363993529004,True,-21.7,$203K,0.73%,0.4
XAUUSDT,4563.53,-0.0018241988507985418,96265931.20859998,0.5444442675051149,-25.0,-0.030307086881874,-0.11294065964824995,,True,-21.7,$96.3M,-0.18%,0.5
GMXUSDT,6.465,-0.036656236030397915,113388.47129999999,1.163805805472498,-25.0,-0.05730533683289585,0.008265751715533343,-0.6390284757118928,True,-21.7,$113K,-3.67%,1.2
IMXUSDT,0.168,0.02251978088861839,359269.428,0.9270078361566089,-25.0,-0.06510851419031716,0.05926860025220693,-0.8027474462839028,True,-21.7,$359K,2.25%,0.9
PEOPLEUSDT,0.006638,0.011427700746609704,505029.222692,0.4437187477072369,-25.0,-0.14941055868785247,0.0741100323624595,-0.6912558139534883,True,-21.7,$505K,1.14%,0.4
ILVUSDT,4.306,0.013653483992466908,297918.3608,2.2174094402424753,-25.0,-0.13412427106374414,0.24378971692663187,-0.7354711881066469,True,-21.7,$298K,1.37%,2.2
RSRUSDT,0.001664,0.014634146341463428,98932.06668799999,0.38090306643754307,-25.0,-0.040369088811995524,0.17183098591549295,-0.7876196553924697,True,-21.7,$99K,1.46%,0.4
LINEAUSDT,0.003163,0.028952504879635743,417919.228729,0.45153928936526466,-25.0,-0.17025183630640084,0.05013280212483395,-0.9040933899332929,True,-21.7,$418K,2.9%,0.5
PAXGUSDT,4549.47,-0.002352966975132542,11010813.82227,0.7423780017879712,-25.0,-0.02977550015034902,-0.11855037926123979,-0.17889385019113235,True,-21.7,$11.0M,-0.24%,0.7
GUSDT,0.003509,0.0022850614110252465,41755.45077,0.3630518132622025,-25.0,-0.054177897574124056,0.012406231967686088,-0.6964532871972319,True,-21.7,$42K,0.23%,0.4
COINUSDT,189.62,0.0014788211682688068,870120.6712000001,0.20038259837858027,-26.0,-0.05232645309610673,0.17244790700550316,-0.509391979301423,True,-22.6,$870K,0.15%,0.2
MOVRUSDT,2.0,0.0030090270812437314,409599.14,0.35951125535906364,-26.0,-0.18765231519090175,0.6000000000000001,-0.6672766594576609,True,-22.6,$410K,0.3%,0.4
ORDERUSDT,0.05298,0.040659988214496234,164777.01852,0.5813826582937667,-26.0,-0.09513236549957305,0.0011337868480725266,-0.8782068965517241,True,-22.6,$165K,4.07%,0.6
BABAUSDT,132.26,0.010621227172002756,74361.8624,0.07387953564851191,-26.0,-0.02671278239752739,-0.13685309665209167,-0.30714023783330713,True,-22.6,$74K,1.06%,0.1
ARCUSDT,0.06518,0.015581177937052049,148608.50978,0.09484810194230604,-27.0,-0.029626321274378364,-0.3717590361445783,-0.3717590361445783,True,-23.5,$149K,1.56%,0.1
XVSUSDT,2.71,0.018796992481203034,32229.487999999998,0.380514988488852,-28.0,0.03632887189292533,-0.11726384364820841,-0.6395797313472537,True,-24.3,$32K,1.88%,0.4
ELSAUSDT,0.06914,0.033173939031679645,97386.87043999998,0.7250560426595969,-29.0,-0.041320022185246996,-0.1126796714579057,,True,-25.2,$97K,3.32%,0.7
SKYUSDT,0.0699,0.0010024344837462618,100080.3735,0.26025941452324663,-29.0,-0.17580474000707458,0.06214860963379443,-0.21619197129401202,True,-25.2,$100K,0.1%,0.3
STBLUSDT,0.03223,0.038337628865979356,259824.98124000002,0.8386154965578625,-29.0,-0.025105868118572183,-0.02095990279465354,,True,-25.2,$260K,3.83%,0.8
SLPUSDT,0.0006215,0.0050129366106079765,16656.996763,0.17184841625052558,-30.0,-0.14181165423916053,0.12733538908035547,-0.6766389177939647,True,-26.1,$17K,0.5%,0.2
UNIUSDT,3.326,-0.01742983751846372,7395740.164,1.2296527375472177,-30.0,0.02055845351334762,-0.002997601918465209,-0.6540821632865315,True,-26.1,$7.4M,-1.74%,1.2
TUTUSDT,0.01057,-0.005644402634054635,72484.832,0.27762534302879066,-30.0,-0.05456171735241511,0.09647302904564325,-0.9116294624195301,True,-26.1,$72K,-0.56%,0.3
XAIUSDT,0.01006,0.019250253292806496,63916.843779999996,0.3834672760654792,-30.0,-0.06331471135940414,0.10792951541850226,-0.8091081593927894,True,-26.1,$64K,1.93%,0.4
WCTUSDT,0.06059,-0.0060695538057743414,182731.01799,0.38058225041955734,-30.0,-0.12048192771084354,0.05945095296380476,-0.8095253065073876,True,-26.1,$183K,-0.61%,0.4
SUSHIUSDT,0.2055,0.021879661859771193,70786.94099999999,0.21080435506808923,-30.0,-0.07432432432432434,0.07310704960835501,-0.7475740081071122,True,-26.1,$71K,2.19%,0.2
ZRXUSDT,0.1047,0.0057636887608070175,26718.1836,0.1923177358978009,-30.0,-0.07834507042253525,0.01650485436893212,-0.6146485093853515,True,-26.1,$27K,0.58%,0.2
1000SATSUSDT,1.298e-05,0.0375699440447641,68869.2394786,0.5019222481988295,-30.0,-0.09547038327526136,0.23973256924546327,-0.7434275548527377,True,-26.1,$69K,3.76%,0.5
METISUSDT,3.243,-0.0036866359447004227,54293.30067,0.3627800142258684,-30.0,-0.08441558441558439,0.03842459173871271,-0.8060406698564593,True,-26.1,$54K,-0.37%,0.4
BROCCOLIUSDT,0.01447,0.010474860335195624,80426.5752,0.3854039160154293,-30.0,-0.08936438011327885,0.15667466027178256,-0.6872703695699157,True,-26.1,$80K,1.05%,0.4
ADAUSDT,0.2434,0.00536968194960763,13972533.7496,0.6500916645859692,-30.0,-0.026789284286285464,-0.05768486256291128,-0.7369217466493732,True,-26.1,$14.0M,0.54%,0.7
KGENUSDT,0.18391,0.0022889530764620414,126973.85483,0.3499630933762419,-30.0,0.03140597835230774,-0.025229236232575447,,True,-26.1,$127K,0.23%,0.3
MASKUSDT,0.4556,0.006183745583038913,51760.44264,0.3467686733368125,-30.0,-0.13351084062381136,0.11121951219512205,-0.6574436090225564,True,-26.1,$52K,0.62%,0.3
LDOUSDT,0.3462,0.013169446883230851,487738.677,0.1588849752907352,-30.0,-0.07532051282051277,0.15747241725175543,-0.7414488424197162,True,-26.1,$488K,1.32%,0.2
API3USDT,0.3286,0.022401991288114376,723551.43776,2.0418214131312102,-30.0,-0.10463215258855585,0.1537921348314606,-0.6565994356777092,True,-26.1,$724K,2.24%,2.0
APEUSDT,0.1361,0.012648809523809534,580512.8828799999,0.47562485890737416,-30.0,-0.12136862491930289,0.34088669950738915,-0.7762617129705738,True,-26.1,$581K,1.26%,0.5
CROUSDT,0.06895,0.00014505366985773094,360840.10305,0.6539478678732054,-30.0,-0.014718490997427836,-0.06773931855056792,-0.7105130573515829,True,-26.1,$361K,0.01%,0.7
KMNOUSDT,0.02003,0.01778455284552849,137852.8696,0.5289972639768845,-30.0,0.030349794238683225,-0.09243316719528771,-0.7859585381491772,True,-26.1,$138K,1.78%,0.5
IOSTUSDT,0.001052,0.0047755491881567025,41111.295256,0.3316810947285693,-30.0,-0.03219871205151803,-0.09621993127147777,-0.6950724637681159,True,-26.1,$41K,0.48%,0.3
HBARUSDT,0.08807,-0.0036203190406154384,2139685.57381,0.44106938944352503,-30.0,-0.033896445809565745,-0.07206827520809189,-0.6425005074081591,True,-26.1,$2.1M,-0.36%,0.4
BANKUSDT,0.03498,-0.03530060672917823,383584.45356,1.0291001320171274,-30.0,0.06354515050167198,-0.11375728401317464,-0.8040006723819129,True,-26.1,$384K,-3.53%,1.0
INITUSDT,0.08192,0.008494398621199162,72554.65984000001,0.4287465235751118,-30.0,-0.07955056179775266,0.0026927784577723823,-0.7935483870967741,True,-26.1,$73K,0.85%,0.4
ALTUSDT,0.007208,-0.04415859965521818,809933.688312,0.5908199379715863,-30.0,-0.10292470441817059,-0.0272604588394062,-0.79764177428411,True,-26.1,$810K,-4.42%,0.6
LUMIAUSDT,0.10311,-0.03355515980879187,318646.71027,0.8360475701562737,-30.0,-0.25336712527154237,0.787001733102253,-0.7029386343993086,True,-26.1,$319K,-3.36%,0.8
AVAUSDT,0.2333,0.008646779074794608,26933.0852,0.7343910725974876,-30.0,-0.06605284227381902,0.17118473895582342,-0.6143801652892562,True,-26.1,$27K,0.86%,0.7
NIGHTUSDT,0.03264,-0.01981981981981984,284365.97952,0.466702647472292,-31.0,-0.08622620380739077,-0.42433862433862435,,True,-27.0,$284K,-1.98%,0.5
XVGUSDT,0.003347,0.022921760391197976,248338.577308,0.5243147282007692,-31.0,-0.007413997627520708,-0.4225327812284334,-0.644163300021263,True,-27.0,$248K,2.29%,0.5
CGPTUSDT,0.02422,-0.020226537216828544,250558.41887999998,0.13916573640620808,-31.0,-0.050568404547236545,0.2862453531598512,-0.7515897435897436,True,-27.0,$251K,-2.02%,0.1
BERAUSDT,0.38,0.025364274150027066,700778.596,0.4051420205405581,-31.0,-0.03234020881079702,-0.35994610072427147,-0.8743801652892562,True,-27.0,$701K,2.54%,0.4
CHZUSDT,0.03677,0.011832691249312077,3008573.79725,0.6243867971877246,-31.0,-0.25837031060911664,0.10586466165413522,-0.40760431770581607,True,-27.0,$3.0M,1.18%,0.6
CLOUSDT,0.0703,0.07656967840735085,372726.5929,0.5653190087505489,-32.0,-0.4057480980557904,-0.1680473372781065,,True,-27.8,$373K,7.66%,0.6
PARTIUSDT,0.05287,0.10954879328436529,754512.7027710001,0.7959927327258939,-33.0,0.24312250176346106,-0.4675193876523316,-0.7091859185918592,True,-28.7,$755K,10.95%,0.8
MUSDT,3.09342,0.0769086161879895,854810.93544,0.2529715103117437,-33.0,-0.29344936275181577,1.184850090051912,-0.32481960529245113,True,-28.7,$855K,7.69%,0.3
GRIFFAINUSDT,0.0113,-0.005281690140845119,205172.3259,0.5088139667085414,-34.0,-0.35649202733485197,0.4618369987063389,-0.7435897435897436,True,-29.6,$205K,-0.53%,0.5
ANKRUSDT,0.00473,0.03342800961328374,91018.46291999999,0.3074300271774475,-34.0,-0.07526881720430112,0.1318497248145487,-0.6981493299298022,True,-29.6,$91K,3.34%,0.3
XLMUSDT,0.14963,0.014715855147158674,5760427.609560001,0.8088186284121894,-34.0,-0.11831948618231092,0.0012714132762314811,-0.6339506323849597,True,-29.6,$5.8M,1.47%,0.8
XPLUSDT,0.08604,0.05856299212598426,6701822.689680001,1.3192357178015037,-34.0,-0.14045954045954034,-0.011034482758620512,-0.9471758349705305,True,-29.6,$6.7M,5.86%,1.3
